name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
MarketCap,"781,145,422","789,739,730","616,274,476","644,503,968","581,274,856","573,654,521","590,891,128","546,719,962","473,912,499","347,253,971","457,611,636","521,884,331","535,558,156","421,891,249","432,746,084"
EnterpriseValue,"711,069,422","740,358,730","575,205,476","589,821,968","627,048,856","586,370,521","571,208,128","535,879,962","464,980,499","355,803,971","459,210,636","546,911,331","552,097,156","466,124,249","458,757,815"
PeRatio,"16","17.175","14.378","15.755","15.469","17.057","20.156","22.865","21.483","17.558","18.523","310.277",,,
ForwardPeRatio,"11.71","12.225","9.911","11.111","11.39","12.077","12.92","11.976","14.025","9.99","13.532","15.798","23.095","27.778","17.857"
PsRatio,"1.66","1.755","1.442","1.595","1.529","1.612","1.74","1.657","1.443","1.074","1.436","1.748","1.782","1.085","1.397"
PbRatio,"5.114","5.521","4.64","5.329","5.428","6.109","7.224","7.604","7.616","6.205","9.229","11.615","11.335","9.486","11.409"
EnterprisesValueRevenueRatio,"1.484","6.457","4.523","4.886","5.371","6.2","5.752","5.606","5.466","4.606","5.517","6.409","6.678","6.82","6.112"
EnterprisesValueEBITDARatio,"8.799","38.372","26.849","31.941","28.991","37.053","32.585","31.03","28.067","28.861","35.493","47.087","36.517","49.273","42.451"
