name,ttm
MarketCap,"751,750,564"
EnterpriseValue,"1,427,906,564"
PeRatio,"87.526"
ForwardPeRatio,"6.329"
PsRatio,"0.662"
PbRatio,"3.069"
EnterprisesValueRevenueRatio,"1.482"
EnterprisesValueEBITDARatio,"7.692"
