name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
OperatingCashFlow,"-141,840,000","-76,329,000","-23,120,000","-17,064,000","-25,327,000","-60,149,000","-27,488,000","-22,793,000","-36,883,000","-49,002,000","-29,707,000","-18,851,000","-38,397,000","-64,175,000","-39,079,000","-42,280,000","-40,875,000","-45,236,000","-29,895,000","-58,401,000","-58,900,000","-70,661,000","-63,189,000","-49,262,000","-56,745,000","-41,212,000","-34,722,000","-31,853,000","-29,874,000","-25,346,000","-17,801,000","-17,484,000","-16,967,000","-14,182,000","-10,265,000","-9,475,000","-5,444,000","-6,585,000","-6,297,000","-5,306,000","-4,800,000","-5,230,000","-5,338,000","-4,172,000","-5,280,000","-5,107,000","4,604,000","-2,522,000","-6,333,000","-6,452,000","-8,773,000","-11,661,000","19,995,000","-13,288,000","-12,272,000","-15,843,000","-16,207,000","-20,547,000","-13,868,000","-13,142,000","-13,693,000","-14,223,000","-12,539,000","-12,109,000","-8,805,000","-7,965,000","-7,033,300","-6,264,700","-6,696,800","-267,800","-6,703,500","-5,186,100","-4,900,600","-3,903,200"
	CashFlowFromContinuingOperatingActivities,"-141,840,000","-76,329,000","-23,120,000","-17,064,000","-25,327,000","-60,149,000","-27,488,000","-22,793,000","-36,883,000","-49,002,000","-29,707,000","-18,851,000","-38,397,000","-64,175,000","-39,079,000","-42,280,000","-40,875,000","-45,236,000","-29,895,000","-58,401,000","-58,900,000","-70,661,000","-63,189,000","-49,262,000","-56,745,000","-41,212,000","-34,722,000","-31,853,000","-29,874,000","-25,346,000","-17,801,000","-17,484,000","-16,967,000","-14,182,000","-10,265,000","-9,475,000","-5,444,000","-6,585,000","-6,297,000","-5,306,000","-4,800,000","-5,230,000","-5,338,000","-4,172,000","-5,280,000","-5,107,000","4,604,000","-2,522,000","-6,333,000","-6,452,000","-8,773,000","-11,661,000","19,995,000","-13,288,000","-12,272,000","-15,843,000","-16,207,000","-20,547,000","-13,868,000","-13,142,000","-13,693,000","-14,223,000","-12,539,000","-12,109,000","-8,805,000","-7,965,000","-7,033,300","-6,264,700","-6,696,800","-267,800","-6,703,500","-5,186,100","-4,900,600","-3,903,200"
		NetIncomeFromContinuingOperations,"-214,478,000","-113,056,000","-43,094,000","-14,457,000","-43,871,000","-66,448,000","-66,760,000","-84,660,000","-42,141,000","-88,023,000","-53,036,000","-41,978,000","-54,941,000","-85,304,000","-65,492,000","-62,138,000","-63,266,000","-54,296,000","-68,871,000","-65,248,000","-67,441,000","-87,843,000","-78,696,000","-71,613,000","-71,322,000","-49,762,000","-45,784,000","-38,906,000","-39,378,000","-40,375,000","-28,366,000","-24,786,000","-21,495,000","-17,828,000","-12,049,000","-10,695,000","-9,081,000","-6,123,000",,,,,,,,"-5,833,000","29,141,000","-4,227,000","-4,288,000","-5,487,000","-8,689,000","-8,728,000","-12,727,000","-15,001,000","-13,963,000","-15,614,000","-18,287,000","-16,380,000","-17,039,000","-16,044,000","-10,753,000","-12,554,000","-12,450,000","-11,263,000","-11,868,000","-9,467,000","-10,202,900","-12,306,100","-6,036,900","-5,589,200","-7,334,800","-6,214,600","-5,886,500","-6,481,200"
		OperatingGainsLosses,"-2,523,000","-339,000","-1,623,000","-383,000","-178,000","-145,000","-265,000","483,000","-437,000","1,497,000","-488,000","-747,000","12,000","229,000","-66,000","1,715,000","270,000","9,000",,,,,"0","0","0","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-115,000","-49,000","-76,000","-51,000","21,000","-161,000","0","-873,000","858,000","242,800","383,000","462,400","371,200","383,900","669,600","614,500","695,200"
			GainLossOnInvestmentSecurities,"-2,523,000","-339,000","-1,623,000","-383,000","-178,000","-145,000","-265,000","202,000","-437,000","1,497,000","-491,000","-747,000","12,000","229,000","-127,000","1,720,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"2,965,000","516,000","535,000","985,000","929,000","895,000","838,000","707,000","723,000","664,000","635,000","651,000","695,000","785,000","782,000","751,000","711,000","761,000","701,000","697,000","676,000","639,000","630,000","610,000","450,000","138,000","128,000","117,000","280,000","122,000","61,000","60,000","42,000","43,000","39,000",,,,"21,000","29,000","29,000","30,000","30,000","30,000","36,000","189,000","194,000","101,000","138,000","174,000","444,000","219,000","223,000","225,000","-415,000","780,000","515,000","163,000","744,000","-1,000","-380,000","405,000","-749,000","219,000","195,000","189,000","206,200","220,800","292,600","306,000","357,300","305,300","308,400","334,600"
			DepreciationAndAmortization,"2,965,000","516,000","535,000","985,000","929,000","895,000","838,000","707,000","723,000","664,000","635,000","651,000","695,000","785,000","782,000","751,000","711,000","761,000","701,000","697,000","676,000","639,000","630,000","610,000","450,000","138,000","128,000","117,000","280,000","122,000","61,000","60,000","42,000","43,000","39,000",,,,"21,000","29,000","29,000","30,000","30,000","30,000","36,000","189,000","194,000","101,000","138,000","174,000","444,000","219,000","223,000","225,000","-415,000","780,000","515,000","163,000","744,000","-1,000","-380,000","405,000","-749,000","219,000","195,000","189,000","206,200","220,800","292,600","306,000","357,300","305,300","308,400","334,600"
				Depreciation,"2,227,000","516,000","535,000","616,000","560,000","525,000","469,000","338,000","354,000","294,000","266,000","282,000","326,000","415,000","413,000","382,000","342,000","392,000","332,000","327,000","307,000","270,000","260,000","241,000","204,000","138,000","128,000","117,000","280,000","122,000",,"60,000","42,000","43,000",,,,,"21,000","29,000","29,000","30,000","30,000","30,000",,,,"101,000",,,,,,,,"260,000","279,000","275,000","254,000","271,000","274,000","266,000",,,,,,,,,,,,
				AmortizationCashFlow,"738,000","0","0","369,000","369,000","370,000","369,000","369,000","369,000","370,000","369,000","369,000","369,000","370,000","369,000","369,000","369,000","369,000","369,000","370,000","369,000","369,000","370,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"520,000","236,000","-112,000","490,000","-272,000","-654,000","139,000",,,,,,,,,,,,
					AmortizationOfIntangibles,"738,000","0","0","369,000","369,000","370,000","369,000","369,000","369,000","370,000","369,000","369,000","369,000","370,000","369,000","369,000","369,000","369,000","369,000","370,000","369,000","369,000","370,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"520,000","236,000","-112,000","490,000","-272,000","-654,000","139,000",,,,,,,,,,,,
		AmortizationOfSecurities,"2,162,000","447,000","638,000","590,000","487,000","689,000","649,000","340,000","394,000","87,000","-561,000","-1,057,000","-989,000","-1,006,000","-163,000","-174,000","-66,000","-175,000","-153,000","159,000","-184,000","-113,000","-56,000","368,000","11,000","-234,000","-158,000","-787,000","-826,000","-289,000","139,000","356,000","-322,000","311,000","590,000","465,000","328,000","145,000","28,000","-5,000","-77,000","-79,000",,,,,,,,,,"21,000","118,000","35,000",,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"65,394,000","14,963,000","12,880,000","15,546,000","22,005,000","13,184,000","21,195,000","21,372,000","19,507,000","22,348,000","19,763,000","22,197,000","20,422,000","19,883,000","20,401,000","20,169,000","20,552,000","20,442,000","22,019,000","19,698,000","18,244,000","15,571,000","15,418,000","14,009,000","13,883,000","11,955,000","8,902,000","9,265,000","7,499,000","14,528,000","4,645,000","3,901,000","4,331,000","3,162,000","2,174,000","1,891,000","1,064,000","582,000","551,000","488,000","478,000","413,000","408,000","401,000","414,000","375,000","336,000","393,000","373,000","481,000","332,000","611,000","616,000","575,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,000","8,000","5,000",,"-2,551,000","-5,513,000","-6,227,000","17,224,000","-5,054,000","-11,515,000","151,000","85,000","-52,000","-169,000","-75,000","587,000","0","0","-4,000","-2,434,000","792,000","811,000","836,000","693,000","1,246,000","1,082,000","1,274,000","820,000","972,000",,,,,,,,,,
		ChangeInWorkingCapital,"4,640,000","21,140,000","7,544,000","-19,345,000","-4,699,000","-8,324,000","16,855,000","-5,315,000","-14,929,000","14,425,000","3,980,000","2,083,000","-3,596,000","1,238,000","5,459,000","-2,603,000","924,000","-11,977,000","16,405,000","-13,707,000","-10,195,000","1,085,000","111,000","7,364,000","233,000","-3,314,000","2,437,000","-1,542,000","2,551,000","668,000","5,720,000","2,985,000","477,000","130,000","-1,019,000","-1,153,000","2,237,000","-1,194,000","-87,000","-3,267,000","283,000","633,000","-340,000","451,000","-48,000","11,000","-25,152,000","1,263,000","-2,387,000","-1,545,000","-1,273,000","-3,784,000","31,765,000","882,000","643,000","-1,802,000","639,000","-5,051,000","1,783,000","1,733,000","-3,591,000","-3,369,000","1,000","-2,037,000","2,155,000","455,000","2,720,600","5,437,600","-1,414,900","4,644,200","-109,900","53,600","63,000","1,548,200"
			ChangeInReceivables,"-6,092,000","1,862,000","-3,676,000","-9,848,000","5,570,000","-7,108,000","-2,498,000","-1,656,000","-1,557,000","-6,697,000","-5,605,000","453,000","1,048,000","-5,981,000","-7,107,000","6,000,000","-3,334,000","-4,918,000","-3,176,000","-2,876,000","-2,859,000","-2,379,000","-1,916,000","-3,591,000","-850,000","855,000","-1,432,000","1,302,000","-762,000","218,000","175,000","181,000","322,000","-892,000",,,,,,,,,,,,,,"1,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-5,881,000","1,653,000","-3,670,000","-9,329,000","5,465,000","-8,585,000","-1,903,000","-2,559,000","-2,149,000","-5,855,000","-4,977,000","977,000","-1,823,000","-3,868,000","-6,132,000","5,738,000","-3,251,000","-5,102,000","-3,122,000","-2,627,000","-3,934,000","-1,757,000","-2,064,000","-3,546,000",,,,,,,,,,,,,,,,,,,,,,,,"1,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-2,885,000","833,000","217,000","-3,549,000","-386,000","-492,000","-1,649,000","-1,651,000","17,000","-37,000","-1,311,000","-699,000","830,000","-557,000","462,000","682,000","959,000","-177,000","633,000","282,000","-2,128,000","201,000","198,000","-991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"2,760,000","-1,863,000","730,000","1,584,000","2,309,000","-2,821,000","4,315,000","-5,163,000","-2,720,000","-3,520,000","2,762,000","-2,861,000","5,235,000","-3,015,000","-5,776,000","-2,129,000","198,000","-4,563,000","6,100,000","-6,513,000","-1,172,000","674,000","-1,844,000","1,736,000","-2,516,000","-2,107,000","-22,000","-842,000","152,000","-92,000","959,000","954,000","-1,188,000","-73,000","-75,000","-1,185,000","212,000","-941,000","46,000","-201,000","37,000","438,000","-288,000","40,000","230,000","-113,000","577,000","322,000","57,000","-285,000","473,000","226,000","-124,000","438,000","439,000","543,000","182,000","802,000","-397,000","-896,000","-558,000","63,000","618,000","2,857,000","-1,087,000","-313,000","664,700","-2,778,200","-459,500","-140,000","106,400","-284,400","-272,500","-150,600"
			ChangeInPayablesAndAccruedExpense,"10,375,000","23,564,000","7,959,000","-7,272,000","-13,876,000","3,117,000","14,738,000","3,005,000","-12,361,000","23,458,000","6,935,000","3,671,000","-11,236,000","11,143,000","17,878,000","-7,386,000","2,824,000","-2,941,000","12,887,000","-4,736,000","-88,000","1,017,000","2,735,000","8,731,000","7,489,000","-1,136,000","4,197,000","-1,829,000","3,094,000","450,000","4,596,000","1,928,000","1,319,000","1,067,000","-866,000","125,000","2,110,000","41,000","-303,000","-165,000","255,000","263,000","-199,000","512,000","-489,000","424,000","-1,179,000","-105,000","-722,000","-1,119,000","-563,000","-2,429,000","547,000","819,000","-7,211,000","-726,000","1,171,000","-585,000","-362,000","632,000","-786,000","-329,000","181,000","-213,000","2,686,000","-1,340,000","343,800","-686,000","1,030,700","-768,000","-365,400","468,300","-542,400","1,017,100"
				ChangeInPayable,"1,919,000","3,892,000","-846,000","-1,343,000","216,000","356,000","5,022,000","-2,995,000","-157,000","-599,000","3,778,000","-1,206,000","1,375,000","108,000","237,000","-333,000","267,000","-5,790,000","5,824,000","-626,000","1,575,000","-1,899,000","1,246,000","1,642,000","-283,000","-365,000","-488,000","-756,000","492,000","408,000","906,000","6,000","-458,000","1,190,000","-748,000","-57,000","-219,000","21,000","244,000","374,000","-277,000","-926,000","699,000","123,000","-249,000","-602,000","-637,000","280,000","182,000","-815,000","404,000","-1,443,000","-212,000","1,907,000",,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"1,919,000","3,892,000","-846,000","-1,343,000","216,000","356,000","5,022,000","-2,995,000","-157,000","-599,000","3,778,000","-1,206,000","1,375,000","108,000","237,000","-333,000","267,000","-5,790,000","5,824,000","-626,000","1,575,000","-1,899,000","1,246,000","1,642,000","-283,000","-365,000","-488,000","-756,000","492,000","408,000","906,000","6,000","-458,000","1,190,000","-748,000","-57,000","-219,000","21,000","244,000","374,000","-277,000","-926,000","699,000","123,000","-249,000","-602,000","-637,000","280,000","182,000","-815,000","404,000","-1,443,000","-212,000","1,907,000",,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"8,456,000","19,672,000","8,805,000","-5,929,000","-14,092,000","2,761,000","9,716,000","6,000,000","-12,204,000","24,057,000","3,157,000","4,877,000","-12,611,000","11,035,000","17,641,000","-7,053,000","2,557,000","2,849,000","7,063,000","-4,110,000","-1,663,000","2,916,000","1,489,000","7,089,000","7,772,000","-771,000","4,685,000","-1,073,000","2,602,000","42,000","3,690,000","1,922,000","1,777,000","-123,000","-118,000","182,000","2,329,000","20,000","-547,000","-539,000","532,000","1,189,000","-898,000","389,000","-240,000","1,026,000","-542,000","-385,000","-904,000","-304,000","-967,000","-986,000","759,000","-1,088,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"6,220,000","1,522,000","1,492,000","1,507,000","1,699,000","1,599,000","1,549,000","822,000","886,000","1,205,000","960,000","1,751,000","265,000","938,000","-347,000","47,000","33,000","31,000","15,000","153,000","146,000","117,000","190,000","136,000","129,000","-911,000","76,000","-72,000","-55,000","9,000","-109,000","-67,000","32,000","36,000","-59,000","-64,000","-56,000","0",,,"4,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,"-76,100",,,,"105,400","-11,100","639,700","-627,200"
			ChangeInOtherCurrentLiabilities,"-5,738,000","-4,778,000","822,000","-1,767,000","-15,000","-2,619,000","400,000","-672,000","806,000","16,000","239,000","-232,000","262,000","-1,290,000","349,000","183,000","244,000","591,000","-54,000","-17,000","38,000","67,000","-20,000","-20,000","-20,000","-15,000","-7,000","-101,000","122,000","83,000","114,000","3,000","5,000","5,000","6,000",,,,,,,,,,,,,,,,,,,,,"-1,578,000","-698,000","-5,353,000","2,521,000","2,095,000","-2,164,000","-2,968,000","-509,000","-4,402,000","856,000","1,467,000","1,788,200","8,923,600","-1,986,100","5,552,200","43,700","-119,200","238,200","1,308,900"
			ChangeInOtherWorkingCapital,,,,,,,"1,949,000","150,000","1,692,000","1,221,000","1,199,000","1,519,000","527,000","-352,000","2,000","230,000","277,000","622,000","0","0","-4,132,000","1,388,000","768,000","1,363,000","-1,378,000","-926,000","-306,000","-173,000","67,000","92,000","-15,000","-14,000","-13,000","-13,000","-25,000","-31,000","-29,000","-294,000","156,000","-2,893,000","-13,000","-72,000","147,000","-66,000","176,000","-300,000","-25,973,000","40,000","707,000","-141,000","-1,183,000","-1,581,000","31,342,000","-375,000","-214,000","-41,000","-16,000","85,000","21,000","-98,000","-83,000","-135,000","-289,000","-279,000","-300,000","641,000",,,,,,,,
InvestingCashFlow,"29,366,000","131,345,000","71,549,000","-156,321,000","-17,207,000","30,877,000","-116,958,000","152,994,000","126,865,000","29,608,000","-209,144,000","9,923,000","10,627,000","22,758,000","-188,949,000","31,784,000","-3,942,000","89,618,000","-18,093,000","19,332,000","38,299,000","52,935,000","69,140,000","-154,908,000","-7,460,000","-168,696,000","56,725,000","8,308,000","44,064,000","38,473,000","40,476,000","38,873,000","-67,510,000","-99,112,000","9,541,000","-3,943,000","-98,616,000","-33,086,000","-35,054,000","-2,744,000","8,393,000","3,877,000","3,815,000","4,478,000","6,422,000","-8,735,000","-7,761,000","2,943,000","-2,761,000","6,519,000","8,528,000","10,531,000","-20,805,000","11,190,000","11,534,000","18,169,000","15,376,000","24,635,000","7,174,000","-3,018,000","-66,029,000","19,971,000","967,000","-528,000","-23,979,000","604,000","5,949,900","13,432,300","-23,125,800","-2,907,800","9,608,000","3,089,700","-22,826,700","2,750,300"
