name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"989,943,000","297,057,000","248,358,000","222,471,000","222,057,000","215,071,000","271,923,000","264,593,000","238,632,000","247,285,000","236,525,000","220,143,000","191,959,000","197,756,000","193,104,000","149,947,000","144,298,000","139,714,000","113,729,000","107,912,000","107,071,000","106,238,000","88,011,000","60,210,000","56,518,000","49,449,000","46,058,000","40,406,000","10,414,000","37,041,000","0","0","0","20,076,000"
	OperatingRevenue,"989,943,000","297,057,000","248,358,000","222,471,000","222,057,000","215,071,000","271,923,000","264,593,000","238,632,000","247,285,000","236,525,000","220,143,000","191,959,000","197,756,000","193,104,000","149,947,000","144,298,000","139,714,000","113,729,000","107,912,000","107,071,000","106,238,000","88,011,000","60,210,000","56,518,000","49,449,000","46,058,000","40,406,000","10,414,000","37,041,000","0","0","0","20,076,000"
CostOfRevenue,"719,458,000","219,739,000","164,480,000","163,126,000","172,113,000","157,832,000","176,743,000","183,165,000","165,812,000","175,653,000","155,472,000","131,763,000","108,383,000","117,441,000","112,880,000","73,967,000","69,003,000","71,975,000","65,548,000","68,281,000","67,994,000","67,528,000","59,883,000","33,905,000","32,779,000","28,562,000","24,749,000","24,762,000","7,887,000","26,454,000","0","0","0","14,821,000"
GrossProfit,"270,485,000","77,318,000","83,878,000","59,345,000","49,944,000","57,239,000","95,180,000","81,428,000","72,820,000","71,632,000","81,053,000","88,380,000","83,576,000","80,315,000","80,224,000","75,980,000","75,295,000","67,739,000","48,181,000","39,631,000","39,077,000","38,710,000","28,128,000","26,305,000","23,739,000","20,887,000","21,309,000","15,644,000","2,527,000","10,587,000","0","0","0","5,255,000"
OperatingExpense,"279,796,000","74,038,000","81,992,000","66,151,000","57,615,000","73,778,000","101,313,000","91,777,000","84,433,000","94,503,000","99,545,000","109,018,000","118,309,000","126,861,000","96,276,000","86,910,000","85,865,000","81,771,000","66,328,000","53,551,000","57,994,000","60,165,000","64,087,000","42,144,000","36,368,000","35,466,000","35,496,000","32,890,000","14,066,000","29,934,000","0","0","0","16,899,000"
	SellingGeneralAndAdministration,"219,840,000","58,932,000","66,917,000","51,292,000","42,699,000","58,591,000","86,448,000","77,083,000","68,655,000","78,365,000","83,598,000","93,610,000","103,017,000","112,595,000","81,643,000","76,558,000","75,831,000","72,275,000","55,196,000","45,834,000","51,090,000","53,550,000","57,591,000","38,398,000","32,756,000","32,095,000","32,370,000","29,834,000","13,082,000","28,451,000","0","0","0","16,243,000"
		GeneralAndAdministrativeExpense,,"58,932,000",,,"42,699,000","58,591,000","86,448,000","77,083,000","68,655,000","78,365,000","83,598,000","93,610,000","103,017,000","112,595,000","81,643,000","76,558,000","75,831,000","72,275,000","55,196,000","45,834,000","51,090,000","53,550,000","57,591,000","38,398,000","32,756,000","32,095,000","32,370,000","29,834,000","13,082,000","28,451,000",,,,"16,243,000"
			InsuranceAndClaims,,,,,,,"24,815,000","21,325,000","18,144,000","23,667,000","27,130,000","34,802,000","36,085,000","37,757,000","18,720,000","16,992,000","18,428,000","16,749,000",,,,,,,,,,,,,,,,
			OtherGandA,,"58,932,000",,,"42,699,000","58,591,000","61,633,000","55,758,000","50,511,000","54,698,000","56,468,000","58,808,000","66,932,000","74,838,000","62,923,000","59,566,000","57,403,000","55,526,000","55,196,000","45,834,000","51,090,000","53,550,000","57,591,000","38,398,000","32,756,000","32,095,000","32,370,000","29,834,000","13,082,000","28,451,000",,,,"16,243,000"
	DepreciationAmortizationDepletionIncomeStatement,"59,956,000","15,106,000","15,075,000","14,859,000","14,916,000","15,187,000","14,865,000","14,694,000","15,778,000","16,138,000","15,947,000","15,408,000","15,292,000","14,266,000","14,633,000","10,352,000","10,034,000","9,496,000","11,132,000","7,717,000","6,904,000","6,615,000","6,496,000","3,746,000","3,612,000","3,371,000","3,126,000","3,056,000","984,000","1,483,000","0","0","0","656,000"
		DepreciationAndAmortizationInIncomeStatement,"59,956,000","15,106,000","15,075,000","14,859,000","14,916,000","15,187,000","14,865,000","14,694,000","15,778,000","16,138,000","15,947,000","15,408,000","15,292,000","14,266,000","14,633,000","10,352,000","10,034,000","9,496,000","11,132,000","7,717,000","6,904,000","6,615,000","6,496,000","3,746,000","3,612,000","3,371,000","3,126,000","3,056,000","984,000","1,483,000","0","0","0","656,000"
	OtherOperatingExpenses,,,,,,,,,,"23,667,000","27,130,000","34,802,000","36,085,000","37,757,000","18,720,000","16,992,000","18,428,000","16,749,000",,,,,,,,,,,,,,,,
