name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
TotalRevenue,"83,030,000","18,209,000","14,194,000","18,696,000","31,931,000","20,112,000","32,977,000","37,010,000","54,790,000","-76,177,000","7,959,775","1,340,954","7,558,940","8,415,761","2,499,494","4,339,080","2,166,708","3,322,358"
	OperatingRevenue,"83,030,000","18,209,000","14,194,000","18,696,000","31,931,000","20,112,000","32,977,000","37,010,000","54,790,000","-76,177,000","7,959,775","1,340,954","7,558,940","8,415,761","2,499,494","4,339,080","2,166,708","3,322,358"
OperatingExpense,"1,181,000","1,825,000","-183,000","1,457,000","-1,919,000","-1,703,000","-1,833,000","-1,623,000","-1,931,000","-1,415,000","-1,058,976","-1,466,188","-1,035,830","-938,750","4,030,457","-494,776","-174,119","488,138"
	SellingGeneralAndAdministration,"4,829,000","1,265,000","919,000","1,341,000","1,303,000","1,308,000","1,190,000","1,085,000","969,000","1,197,000","1,033,193","840,331","802,034","785,288","739,502","743,788","720,075","697,861"
		GeneralAndAdministrativeExpense,"4,829,000","1,265,000","919,000","1,341,000","1,303,000","1,308,000","1,190,000","1,085,000","969,000","1,197,000","1,033,193","840,331","802,034","785,288","739,502","743,788","720,075","697,861"
	OtherOperatingExpenses,"-3,648,000","560,000","-1,102,000","116,000","-3,222,000","-3,011,000","-3,023,000","-2,708,000","-2,900,000","-2,612,000","-2,092,169","-2,306,519","-1,837,864","-1,724,038","3,290,955","-1,238,564","-894,194","-209,723"
PretaxIncome,"81,849,000","16,384,000","14,377,000","17,239,000","33,850,000","21,815,000","34,810,000","38,633,000","56,721,000","-74,762,000","9,018,751","2,761,710","8,546,094","9,312,324","-1,587,752","4,793,292","2,308,375","2,809,882"
TaxProvision,"3,543,000","175,000","1,542,000","560,000","1,266,000","279,000","351,000","292,000","304,000","-217,000","-159,018","33,980","33,986","451,408","218,796","-10,895","33,507","-32,185"
NetIncomeCommonStockholders,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
	NetIncome,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
		NetIncomeIncludingNoncontrollingInterests,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
			NetIncomeContinuousOperations,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
DilutedNIAvailtoComStockholders,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
BasicEPS,,"0.52",,"0.59","1.16","0.76",,"1.36","2","-2.84",,"0.091","0.283","0.295",,"0.16","0.076","0.095"
DilutedEPS,,"0.52",,"0.59","1.16","0.76",,"1.36","2","-2.84",,"0.091","0.283","0.295",,"0.16","0.076","0.095"
BasicAverageShares,,"30,887,360",,"28,167,360","28,167,360","28,167,360",,"28,167,360","28,168,643","26,212,991",,"30,039,104","30,039,104","30,039,104",,"30,039,104","30,039,104","30,039,104"
DilutedAverageShares,,"30,887,360",,"28,167,360","28,167,360","28,167,360",,"28,167,360","28,168,643","26,212,991",,"30,039,104","30,039,104","30,039,104",,"30,039,104","30,039,104","30,039,104"
NetIncomeFromContinuingAndDiscontinuedOperation,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
NormalizedIncome,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,772,603.006","8,560,590.426","8,901,058.016","-1,765,092.03","4,833,798.72","2,306,848.946","2,859,833.74"
InterestIncome,"90,405,000","24,009,000","22,051,000","22,860,000","21,486,000","19,263,000","18,973,000","17,456,000","17,195,000","17,499,000","12,973,115","12,833,646","11,104,192","10,788,774","10,121,300","8,520,944","7,250,952","6,678,674"
InterestExpense,"17,332,000","4,811,000","4,459,000","4,172,000","3,891,000","3,645,000","3,475,000","2,913,000","3,157,000","3,872,000","3,414,481","3,187,485","2,860,053","2,606,284","2,436,448","1,958,201","1,716,550","1,390,841"
NetInterestIncome,"73,073,000","19,198,000","17,592,000","18,688,000","17,595,000","15,618,000","15,498,000","14,543,000","14,038,000","13,627,000","9,558,634","9,646,161","8,244,139","8,182,490","7,684,852","6,562,743","5,534,402","5,287,833"
NetIncomeFromContinuingOperationNetMinorityInterest,"78,306,000","16,209,000","12,835,000","16,679,000","32,584,000","21,536,000","34,459,000","38,341,000","56,417,000","-74,545,000","9,177,769","2,727,730","8,512,108","8,860,916","-1,806,548","4,804,187","2,274,868","2,842,067"
TotalUnusualItemsExcludingGoodwill,"0",,,,,,"0","0","0","0","0","-45,432","-48,676","-42,187","-56,789","-40,564","-32,452","-24,338"
TotalUnusualItems,"0",,,,,,"0","0","0","0","0","-45,432","-48,676","-42,187","-56,789","-40,564","-32,452","-24,338"
TaxRateForCalcs,"0.043","0.011","0.107","0.032","0.037","0.013","0.01","0.008","0.005","0.003","0.27","0.012","0.004","0.048","0.27","0.27","0.015","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","-558.994","-193.574","-2,044.984","-15,333.03","-10,952.28","-471.054","-6,571.26"
