name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
		RestrictedCash,"6,688,000","5,068,000","15,717,000","3,743,000","2,465,000","18,885,000","5,771,000","5,354,000","4,633,000","4,987,000","4,438,000","7,977,000","7,840,000","15,194,000","21,205,000","19,912,000","18,537,000","30,361,000","17,277,000","16,764,000","12,231,000","13,884,000","16,442,000","15,232,000","32,003,000","30,738,000","228,629,000","25,424,000","35,350,000","25,245,000","26,205,000","20,651,000","20,026,000","21,451,000","22,803,000","20,502,000","20,157,000","16,976,000","23,384,000","37,234,000","24,273,000","25,768,000","30,352,000","32,700,000","40,527,000","30,498,000","32,893,000","33,699,000","32,962,000","39,208,000","42,083,000","40,927,000","34,877,000","38,678,000","38,265,000","37,152,000","34,213,000","34,449,000","36,642,000","35,528,000","46,094,000","44,282,000","16,955,000","18,384,000","16,758,000","18,373,000","22,099,000","5,996,000","5,510,000","4,430,000","5,754,000","2,775,000","4,165,000","1,558,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,047,000","47,173,000","50,395,000","50,976,000","47,725,000","42,486,000","40,996,000","42,576,000","37,153,000","35,777,000",,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"10,519,084,000","9,979,096,000","9,627,077,000","9,403,343,000","9,273,817,000","8,974,029,000","8,680,530,000","8,468,143,000","8,451,556,000","8,461,644,000","8,251,715,000","8,335,075,000","8,085,686,000","7,775,288,000","7,732,107,000","7,652,843,000","7,416,560,000","7,366,246,000","7,001,328,000","6,984,375,000","6,986,564,000","7,017,093,000","6,697,766,000","6,402,223,000","6,193,924,000","5,815,747,000","4,655,659,000","4,630,362,000","4,380,355,000","4,266,923,000","4,138,191,000","4,121,654,000","4,047,484,000","3,779,199,000","3,405,809,000","3,201,924,000","3,164,268,000","3,133,214,000","2,935,000,000","2,469,631,000","2,445,873,000","2,445,481,000","2,248,797,000","2,234,480,000","2,160,701,000","2,161,159,000","2,046,819,000","2,049,300,000","2,022,361,000","2,180,308,000","2,174,973,000","2,161,814,000","2,168,350,000","2,134,447,000","2,044,601,000","1,981,273,000",,,,,,,,,,,,,,,,,,
		NetPPE,"236,961,000","227,949,000","229,184,000","233,929,000","238,927,000","252,172,000","256,154,000","261,304,000","259,681,000","264,643,000","269,318,000","221,479,000","94,198,000",,,,,,,,,,,,,"10,938,000",,,,"9,730,000",,,,"8,969,000",,,,"4,867,000","2,741,945,000","2,278,331,000","2,266,536,000","2,263,795,000","2,060,188,000","2,045,627,000","1,971,413,000",,"1,902,698,000","1,896,324,000","1,875,643,000",,"2,042,617,000","2,029,542,000",,,"1,905,256,000",,"1,853,158,000","1,841,322,000","1,757,327,000","1,677,026,000","1,451,197,000","1,417,391,000","1,370,244,000","1,322,527,000","1,251,315,000","1,212,678,000","1,200,509,000","763,569,000","755,427,000","696,899,000","679,724,000","540,861,000","440,152,000","354,374,000"
			GrossPPE,"236,961,000","227,949,000","229,184,000","233,929,000","238,927,000","252,172,000","256,154,000","261,304,000","259,681,000","264,643,000","269,318,000","221,479,000","94,198,000",,,,,,,,,,,,,"30,547,000",,,,"24,913,000",,,,"21,774,000",,,,"15,090,000",,,,"2,583,097,000","2,060,188,000","2,045,627,000","1,971,413,000",,"1,902,698,000","1,896,324,000","1,875,643,000",,"2,042,617,000","2,029,542,000",,,"1,905,256,000",,"1,853,158,000","1,841,322,000","1,757,327,000","1,677,026,000","1,451,197,000","1,417,391,000","1,370,244,000","1,322,527,000","1,251,315,000","1,212,678,000","1,200,509,000","763,569,000","755,427,000","696,899,000","679,724,000","540,861,000","440,152,000","354,374,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"595,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,934,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,"30,547,000",,,,"24,913,000",,,,"21,774,000",,,,"15,090,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"236,961,000","227,949,000","229,184,000","233,929,000","238,927,000","252,172,000","256,154,000","261,304,000","259,681,000","264,643,000","269,318,000","221,479,000","94,198,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,443,000","2,051,567,000","2,038,827,000","1,958,245,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,366,000","8,621,000","6,800,000","13,168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,609,000",,,,"-15,183,000",,,,"-12,805,000",,,,"-10,223,000",,,,"-319,302,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,"147,020,000",,,,"137,138,000",,,,"134,932,000",,,,"132,000,000",,,,"126,818,000",,,,"123,971,000",,,,"106,940,000",,,,"88,120,000",,,,"80,969,000",,,,"63,445,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"147,020,000",,,,"137,138,000",,,,"134,932,000",,,,"132,000,000",,,,"126,818,000",,,,"123,971,000",,,,"106,940,000",,,,"88,120,000",,,,"80,969,000",,,,"63,445,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"8,940,724,000","8,687,629,000","8,272,671,000","8,113,074,000","7,944,395,000","7,756,664,000","7,755,947,000","7,673,724,000","7,689,621,000","7,561,932,000","7,665,567,000","7,667,033,000","7,688,617,000","7,359,831,000","7,425,806,000","7,390,080,000","7,171,599,000","7,005,613,000","6,770,086,000","6,782,788,000","6,770,593,000","6,646,476,000","6,458,763,000","6,164,787,000","5,933,959,000","5,584,541,000","4,452,251,000","4,452,046,000","4,197,853,000","4,054,706,000","3,954,759,000","3,941,042,000","3,862,679,000","3,562,035,000","3,223,672,000","3,027,654,000","2,995,510,000","2,931,711,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"1,169,398,000","757,326,000","979,880,000","930,009,000","957,228,000","697,444,000","347,786,000","344,177,000","342,404,000","338,054,000","175,442,000","174,480,000","161,029,000","125,326,000","114,451,000","97,556,000","63,868,000","70,091,000","78,512,000","79,294,000","79,385,000","79,570,000","85,912,000","99,576,000","89,224,000","106,597,000","84,671,000","84,744,000","85,602,000","89,301,000","86,232,000","86,794,000","89,326,000","91,715,000","100,455,000","101,698,000","102,102,000","109,903,000","121,269,000","125,729,000","125,336,000","130,410,000","134,219,000","137,997,000","141,525,000","2,112,962,000","2,046,819,000","2,049,300,000","2,022,361,000","2,180,308,000","2,174,973,000","2,161,814,000","2,168,350,000","2,134,447,000","2,044,601,000","1,981,273,000","94,711,000","95,169,000","89,876,000","91,303,000","92,515,000","88,115,000","89,695,000","90,569,000","89,652,000","90,898,000","96,665,000","7,773,000","6,121,000","8,683,000","5,383,000","7,541,000",,"8,438,000"
			LongTermEquityInvestment,"475,291,000","457,326,000","373,765,000","361,228,000","413,503,000","397,444,000","347,786,000","344,177,000","342,404,000","338,054,000","175,442,000","174,480,000","161,029,000","125,326,000","114,451,000","97,556,000","63,868,000","70,091,000","78,512,000","79,294,000","79,385,000","79,570,000","85,912,000","99,576,000","89,224,000","103,007,000","84,671,000","84,744,000","85,602,000","85,711,000","86,232,000","86,794,000","89,326,000","88,125,000","100,455,000","101,698,000","102,102,000","106,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"475,291,000","457,326,000","373,765,000","361,228,000","413,503,000","397,444,000","347,786,000","344,177,000","342,404,000","338,054,000","175,442,000","174,480,000","161,029,000","125,326,000","114,451,000","97,556,000","63,868,000","70,091,000","78,512,000","79,294,000","79,385,000","79,570,000","85,912,000","99,576,000","89,224,000","103,007,000","84,671,000","84,744,000","85,602,000","85,711,000","86,232,000","86,794,000","89,326,000","88,125,000","100,455,000","101,698,000","102,102,000","106,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"694,107,000","300,000,000","606,115,000","568,781,000","543,725,000","300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,"300,000,000",,,,"300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,"3,590,000",,,,"3,590,000",,,,"3,590,000",,,,"3,590,000",,,,"130,410,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"4,996,000",,,,"3,583,000",,,,"13,630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,688,000","1,693,000","11,996,000","12,109,000","38,008,000",,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"1,735,000",,,,"21,483,000",,,,"21,881,000",,,,"23,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"3,505,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"172,001,000","159,172,000","145,342,000","126,331,000","133,267,000","130,611,000","320,643,000","188,938,000","159,850,000","162,083,000","141,388,000","272,083,000","141,842,000","158,131,000","191,850,000","165,207,000","181,093,000","163,724,000","152,730,000","122,293,000","136,586,000","167,076,000","153,091,000","137,860,000","170,741,000","170,349,000","118,737,000","93,572,000","96,900,000","116,246,000","97,200,000","93,818,000","95,479,000","96,755,000","81,682,000","72,572,000","66,656,000","66,603,000","71,786,000","65,571,000","54,001,000","51,276,000","54,390,000","50,856,000","47,763,000","48,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"6,713,586,000","6,688,501,000","6,325,484,000","6,102,137,000","6,021,963,000","6,459,724,000","5,993,282,000","5,784,376,000","5,774,856,000","5,610,683,000","5,410,441,000","5,561,908,000","5,358,702,000","5,062,556,000","5,028,596,000","5,006,147,000","4,753,978,000","4,731,330,000","4,513,230,000","4,458,780,000","4,448,542,000","4,495,280,000","4,212,684,000","4,015,781,000","3,866,034,000","3,698,803,000","3,615,496,000","2,410,472,000","2,557,090,000","2,490,124,000","2,292,297,000","2,278,182,000","2,200,307,000","2,045,245,000","1,883,072,000","1,842,825,000","1,675,944,000","1,678,146,000","1,682,770,000","1,397,700,000","1,443,394,000","1,442,489,000","1,312,159,000","1,251,913,000","1,305,974,000","1,309,397,000","1,241,118,000","1,238,346,000","1,297,155,000","1,461,337,000","1,420,415,000","1,436,470,000","1,350,699,000","1,357,246,000","1,355,019,000","1,353,367,000","1,373,748,000","1,369,172,000","1,355,314,000","1,315,376,000","1,280,379,000","991,112,000","981,922,000","982,082,000","923,708,000","903,829,000","1,091,902,000","572,717,000","540,501,000","483,424,000","442,616,000","596,610,000","459,886,000","267,671,000"
	CurrentLiabilities,"421,362,000","740,867,000","401,870,000","473,795,000","544,133,000","1,126,138,000","294,365,000","385,357,000","405,781,000","314,646,000","326,801,000","542,137,000","478,872,000","227,658,000","170,757,000","400,989,000","252,704,000","190,087,000","139,247,000","220,678,000","440,106,000","468,083,000","268,470,000","179,188,000","193,108,000","120,916,000","261,303,000","69,378,000","170,553,000","204,193,000","113,528,000","75,539,000","139,886,000","61,272,000","58,248,000","46,982,000","145,435,000","137,299,000","332,643,000","151,081,000","177,302,000","260,079,000","205,891,000","161,712,000","159,333,000","34,210,000","69,686,000","56,976,000","56,899,000","58,360,000","65,855,000","61,285,000","55,640,000","57,395,000","55,341,000","52,696,000",,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"201,362,000","205,867,000","227,870,000","212,795,000","191,133,000","177,138,000","200,365,000","178,357,000","161,781,000","156,646,000","167,801,000","160,137,000","143,872,000","146,658,000","170,757,000","150,989,000","152,204,000","96,087,000","114,247,000","92,678,000","77,106,000","103,083,000","102,470,000","91,188,000","77,108,000","84,916,000","76,303,000","69,378,000","71,553,000","66,193,000","73,528,000","65,539,000","52,886,000","61,272,000","58,248,000","46,982,000","45,435,000","52,299,000","49,609,000","47,123,000","38,029,000","45,079,000","39,891,000","32,712,000","34,333,000","34,210,000","37,445,000","32,193,000","33,898,000","33,386,000","40,636,000","34,462,000","33,343,000","35,128,000","36,484,000","33,609,000","34,787,000","31,346,000","33,951,000","25,363,000","6,941,000","10,840,000","6,776,000","4,486,000","7,326,000","13,261,000","2,952,000","1,281,000","1,619,000","3,444,000","2,949,000","51,891,000",,"27,142,000"
			Payables,"201,362,000","205,867,000","227,870,000","212,795,000","191,133,000","177,138,000","200,365,000","178,357,000","161,781,000","156,646,000","167,801,000","160,137,000","143,872,000","146,658,000","170,757,000","150,989,000","152,204,000","96,087,000","114,247,000","92,678,000","77,106,000","103,083,000","102,470,000","91,188,000","77,108,000","84,916,000","76,303,000","69,378,000","71,553,000","66,193,000","73,528,000","65,539,000","52,886,000","61,272,000","58,248,000","46,982,000","45,435,000","52,299,000",,,,,,,,,,,,,,,,,"36,484,000",,,,,,,,,,,,,,,"3,444,000","2,949,000","51,891,000",,"27,142,000"
				AccountsPayable,"136,856,000","142,285,000","164,674,000","150,091,000","129,044,000","130,012,000","153,838,000","132,257,000","116,069,000","111,382,000","122,658,000","115,056,000","99,302,000","101,461,000","126,539,000","107,252,000","108,931,000","96,087,000","114,247,000","92,678,000","77,106,000","101,388,000","102,470,000","91,188,000","77,108,000","82,693,000","76,303,000","69,378,000","71,553,000","65,521,000","73,528,000","65,539,000","52,886,000","60,601,000","58,248,000","46,982,000","45,435,000","52,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,949,000","548,000",,"2,318,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,"1,695,000",,,,"2,223,000",,,,"672,000",,,,"671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,"1,695,000",,,,"2,223,000",,,,"672,000",,,,"671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"64,506,000","63,582,000","63,196,000","62,704,000","62,089,000","47,126,000","46,527,000","46,100,000","45,712,000","45,264,000","45,143,000","45,081,000","44,570,000","45,197,000","44,218,000","43,737,000","43,273,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,343,000",,"24,824,000"
		CurrentDebtAndCapitalLeaseObligation,"220,000,000","535,000,000","174,000,000","261,000,000","353,000,000","949,000,000","94,000,000","207,000,000","244,000,000","158,000,000","159,000,000","382,000,000","335,000,000","81,000,000",,"250,000,000","100,500,000","94,000,000","25,000,000","128,000,000","363,000,000","365,000,000","166,000,000","88,000,000","116,000,000","36,000,000","185,000,000",,"99,000,000","138,000,000","40,000,000","10,000,000","87,000,000",,,,"100,000,000","85,000,000","243,638,000","103,958,000","139,273,000","215,000,000","166,000,000","129,000,000","125,000,000",,"1,171,432,000","1,181,370,000","1,240,256,000",,"1,264,036,000","100,000,000",,,"1,049,678,000",,,,,,,,,,,,,,"48,499,000","39,000,000","454,023,000","431,847,000","345,507,000","273,808,000"
			CurrentDebt,"220,000,000","535,000,000","174,000,000","261,000,000","353,000,000","949,000,000","94,000,000","207,000,000","244,000,000","158,000,000","159,000,000","382,000,000","335,000,000","81,000,000",,"250,000,000","100,500,000","94,000,000","25,000,000","128,000,000","363,000,000","365,000,000","166,000,000","88,000,000","116,000,000","36,000,000","185,000,000",,"99,000,000","138,000,000","40,000,000","10,000,000","87,000,000",,,,"100,000,000","85,000,000","243,638,000","103,958,000","139,273,000","215,000,000","166,000,000","129,000,000","125,000,000",,"1,171,432,000","1,181,370,000","1,240,256,000",,"1,264,036,000","100,000,000",,,"1,049,678,000",,,,,,,,,,,,,,"48,499,000","39,000,000","454,023,000","431,847,000","345,507,000","273,808,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,638,000","3,958,000","4,273,000",,,,,,"1,056,432,000","1,041,370,000","1,140,256,000",,"1,164,036,000",,,,"1,049,678,000",,,,,,,,,,,,,,,,,,,
				LineOfCredit,"220,000,000","535,000,000","174,000,000","261,000,000","353,000,000","949,000,000","94,000,000","207,000,000","244,000,000","158,000,000","159,000,000","382,000,000","335,000,000","81,000,000","0","250,000,000","100,500,000","94,000,000","25,000,000","128,000,000","363,000,000","365,000,000","166,000,000","88,000,000","116,000,000","36,000,000","185,000,000","0","99,000,000","138,000,000","40,000,000","10,000,000","87,000,000","0","0","0","100,000,000","85,000,000","240,000,000","100,000,000","135,000,000","215,000,000","166,000,000","129,000,000","125,000,000",,"115,000,000","140,000,000","100,000,000",,"100,000,000","100,000,000",,,"0",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,396,000",,,,,,,,"32,241,000","24,783,000","23,001,000","24,974,000","25,219,000","26,823,000","22,297,000","22,267,000","18,857,000","19,087,000",,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,292,224,000","5,947,634,000","5,923,614,000","5,628,342,000","5,477,830,000","5,333,586,000","5,698,917,000","5,399,019,000","5,369,075,000","5,296,037,000","5,083,640,000","5,019,771,000","4,879,830,000","4,834,898,000","4,857,839,000","4,605,158,000","4,501,274,000","4,541,243,000","4,373,983,000","4,238,102,000","4,008,436,000","4,027,197,000","3,944,214,000","3,836,593,000","3,672,926,000","3,577,887,000","3,354,193,000","2,341,094,000","2,386,537,000","2,285,931,000","2,178,769,000","2,202,643,000","2,060,421,000","1,983,973,000","1,824,824,000","1,795,843,000","1,530,509,000","1,540,847,000","1,350,127,000","1,246,619,000","1,266,092,000","1,182,410,000","1,106,268,000","1,090,201,000","1,146,641,000","1,275,187,000","1,171,432,000","1,181,370,000","1,240,256,000","1,402,977,000","1,354,560,000","1,375,185,000","1,295,059,000","1,299,851,000","1,299,678,000","1,300,671,000",,,,,,,,,,,,,,,,,,
