name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011
		StockBasedCompensation,"1,147,455,000","311,506,000","292,235,000","278,995,000","264,719,000","264,635,000","257,114,000","259,832,000","251,236,000","236,672,000","234,422,000","231,002,000","208,912,000","185,235,000","184,772,000","187,971,000","147,063,000","132,659,000","126,635,000","122,479,000","121,523,000","107,788,000","105,717,000","100,098,000","88,222,000","78,235,000","69,273,000","68,659,000","64,764,000","47,274,000","39,384,000","47,008,000","40,782,000","28,874,000","24,969,000","19,683,000","9,783,000","7,416,000","5,448,000","6,152,000","2,283,000","1,445,000","1,427,000","1,110,000"
		OtherNonCashItems,"224,771,000","62,184,000","53,482,000","61,297,000","47,808,000","58,238,000","46,369,000","54,211,000","74,186,000","63,639,000","31,438,000","56,352,000","47,704,000","41,443,000","23,633,000","-483,000","29,657,000","25,210,000","20,402,000","25,482,000","22,727,000","23,265,000","10,273,000","13,367,000","14,748,000","12,154,000","14,619,000","11,859,000","11,952,000","11,612,000","11,611,000","13,631,000","10,665,000","10,476,000","10,033,000","9,061,000","5,742,000","2,456,000","11,383,000","11,261,000","2,349,000","3,267,000","7,114,000","15,000"
		ChangeInWorkingCapital,"84,722,000","70,274,000","274,301,000","-60,955,000","-198,898,000","93,614,000","246,869,000","-69,765,000","-213,374,000","50,226,000","84,086,000","14,144,000","-103,339,000","37,595,000","86,850,000","22,537,000","-75,174,000","62,110,000","33,425,000","46,728,000","-80,087,000","79,636,000","66,401,000","41,607,000","-30,284,000","125,575,000","65,935,000","30,179,000","-8,452,000","78,162,000","40,220,000","24,633,000","-5,717,000","29,213,000","45,059,000","16,505,000","-514,000","33,884,000","22,605,000","7,328,000","20,230,000","24,517,000","10,429,000","8,749,000"
			ChangeInReceivables,"-137,088,000","462,964,000","-379,190,000","6,649,000","-227,511,000","392,119,000","-286,903,000","-53,923,000","-109,316,000","290,902,000","-262,280,000","2,197,000","-73,437,000","157,379,000","-215,092,000","-9,379,000","-104,758,000","168,702,000","-174,076,000","19,070,000","-71,422,000","111,815,000","-113,334,000","-20,360,000","-55,992,000","101,047,000","-122,684,000","-14,727,000","-27,570,000","59,717,000","-69,824,000","-18,598,000","-1,441,000","-7,013,000","-5,363,000","-19,997,000","-6,808,000","7,131,000","-6,338,000","7,382,000","-13,543,000","-471,000","-21,774,000","477,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,"157,379,000","-215,092,000","-9,379,000","-104,758,000","168,702,000","-174,076,000","19,070,000","-71,422,000","111,815,000","-113,334,000","-20,360,000","-55,992,000","101,047,000","-122,684,000","-14,727,000","-27,570,000","59,717,000","-69,824,000","-18,598,000","-1,441,000","-7,013,000","-5,363,000","-19,997,000","-6,808,000","7,131,000","-6,338,000","7,382,000","-13,543,000","-471,000","-21,774,000","477,000"
			ChangeInPrepaidAssets,"-23,584,000","-23,997,000","-14,106,000","18,050,000","-3,531,000","-35,566,000","15,379,000","25,898,000","-9,137,000","19,977,000","-18,413,000","7,463,000","-1,679,000","-5,107,000","-13,401,000","-5,985,000","-5,446,000","8,488,000","-45,610,000","-11,355,000","-8,968,000","-3,050,000","-6,744,000","-1,425,000","-11,902,000","-776,000","-3,368,000","-9,522,000","-7,806,000","-7,670,000","-7,012,000","1,586,000","-2,748,000","-7,350,000","-13,082,000","-2,652,000","-6,579,000","-3,563,000","-2,133,000","-3,395,000","-1,525,000","-2,824,000","-758,000","-2,149,000"
			ChangeInPayablesAndAccruedExpense,"47,212,000","-23,963,000","88,311,000","-9,509,000","-7,627,000","-11,090,000","33,743,000","-1,275,000","-30,530,000","-23,886,000","9,430,000","43,654,000","-55,477,000","22,906,000","-1,362,000","51,748,000","-9,195,000","19,581,000","-12,352,000","51,788,000","-2,694,000","3,524,000","-1,996,000","32,851,000","-4,975,000","3,823,000","24,817,000","28,453,000","4,341,000","8,937,000","1,721,000","19,327,000","-14,625,000","-1,339,000","10,330,000","18,349,000","-7,940,000","17,874,000","3,706,000","3,322,000","4,018,000","6,471,000","3,627,000","2,858,000"
				ChangeInPayable,"16,494,000","6,910,000","13,531,000","-12,007,000","8,060,000","-170,000","5,837,000","3,762,000","9,307,000","-22,382,000","15,805,000","1,938,000","1,047,000","1,503,000","4,084,000","-12,148,000","5,987,000","7,954,000","-10,079,000","-7,383,000","10,778,000","-565,000","4,256,000","2,260,000","1,542,000","-1,722,000","6,363,000","-3,719,000","1,428,000","2,752,000","-483,000","4,056,000","-23,000","-2,430,000","-2,016,000","1,891,000","1,251,000","2,421,000","-138,000","-253,000","760,000","-434,000","1,804,000","-421,000"
					ChangeInAccountPayable,"16,494,000","6,910,000","13,531,000","-12,007,000","8,060,000","-170,000","5,837,000","3,762,000","9,307,000","-22,382,000","15,805,000","1,938,000","1,047,000","1,503,000","4,084,000","-12,148,000","5,987,000","7,954,000","-10,079,000","-7,383,000","10,778,000","-565,000","4,256,000","2,260,000","1,542,000","-1,722,000","6,363,000","-3,719,000","1,428,000","2,752,000","-483,000","4,056,000","-23,000","-2,430,000","-2,016,000","1,891,000","1,251,000","2,421,000","-138,000","-253,000","760,000","-434,000","1,804,000","-421,000"
				ChangeInAccruedExpense,"30,718,000","-30,873,000","74,780,000","2,498,000","-15,687,000","-10,920,000","27,906,000","-5,037,000","-39,837,000","-1,504,000","-6,375,000","41,716,000","-56,524,000","21,403,000","-5,446,000","63,896,000","-15,182,000","11,627,000","-2,273,000","59,171,000","-13,472,000","4,089,000","-6,252,000","30,591,000","-6,517,000","5,545,000","18,454,000","32,172,000","2,913,000","6,185,000","2,204,000","15,271,000","-14,602,000","1,091,000","12,346,000","16,458,000","-9,191,000","15,453,000","3,844,000","3,575,000","3,258,000","6,905,000","1,823,000","3,279,000"
			ChangeInOtherWorkingCapital,"198,182,000","-344,730,000","579,286,000","-76,145,000","39,771,000","-251,849,000","484,650,000","-40,465,000","-64,391,000","-236,767,000","355,349,000","-39,170,000","27,254,000","-137,583,000","316,705,000","-13,847,000","44,225,000","-134,661,000","265,463,000","-12,775,000","2,997,000","-32,653,000","188,475,000","30,541,000","42,585,000","21,481,000","167,170,000","25,975,000","22,583,000","17,178,000","115,335,000","22,318,000","13,097,000","44,915,000","53,174,000","20,805,000","20,813,000","12,442,000","27,370,000","19,000","31,280,000","21,341,000","29,334,000","7,563,000"
InvestingCashFlow,"-2,216,451,000","-1,470,741,000","-439,519,000","-166,859,000","-139,332,000","-861,716,000","-298,973,000","-462,666,000","-202,638,000","-277,347,000","-541,381,000","32,559,000","-320,745,000","-67,355,000","-202,426,000","-1,268,079,000","912,307,000","-284,586,000","-361,978,000","-595,458,000","201,345,000","-222,889,000","18,458,000","-95,220,000","-30,779,000","-61,344,000","-34,597,000","-67,477,000","-73,725,000","-124,348,000","42,941,000","-112,934,000","18,192,000","-352,366,000","-237,958,000","-260,304,000","-301,433,000","117,062,000","-361,501,000","-269,615,000","641,000","-39,643,000","-48,135,000","-155,000"
	CashFlowFromContinuingInvestingActivities,"-2,216,451,000","-1,470,741,000","-439,519,000","-166,859,000","-139,332,000","-861,716,000","-298,973,000","-462,666,000","-202,638,000","-277,347,000","-541,381,000","32,559,000","-320,745,000","-67,355,000","-202,426,000","-1,268,079,000","912,307,000","-284,586,000","-361,978,000","-595,458,000","201,345,000","-222,889,000","18,458,000","-95,220,000","-30,779,000","-61,344,000","-34,597,000","-67,477,000","-73,725,000","-124,348,000","42,941,000","-112,934,000","18,192,000","-352,366,000","-237,958,000","-260,304,000","-301,433,000","117,062,000","-361,501,000","-269,615,000","641,000","-39,643,000","-48,135,000","-155,000"
		CapitalExpenditureReported,"-253,221,000","-58,750,000","-73,355,000","-33,335,000","-87,781,000","-69,796,000","-48,688,000","-78,197,000","-66,555,000","-59,940,000","-47,420,000","-55,163,000","-75,576,000","-65,535,000","-44,872,000","-55,427,000","-53,346,000","-48,862,000","-36,059,000","-36,356,000","-38,528,000","-30,593,000","-32,278,000","-27,518,000","-26,539,000","-34,478,000",,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,"-37,415,000","-40,280,000","-25,792,000","-30,180,000","-37,665,000","-27,699,000","-28,409,000","-9,873,000","-12,341,000","-16,757,000","-29,732,000","-1,895,000","-9,095,000","-801,000","-3,805,000","-2,197,000","-1,257,000","-2,663,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,"-37,415,000","-40,280,000","-25,792,000","-30,180,000","-37,665,000","-27,699,000","-28,409,000","-9,873,000","-12,341,000","-16,757,000","-29,732,000","-1,895,000","-9,095,000","-801,000","-3,805,000","-2,197,000","-1,257,000","-2,663,000"
		NetIntangiblesPurchaseAndSale,,,"-8,007,000",,,,"-2,950,000",,,,"-850,000","0","0",,"-9,450,000","0","-1,000,000",,"-11,000,000",,,,,,,,,,,,"0",,,,"-15,000,000",,,,,,,,,
			PurchaseOfIntangibles,,,"-8,007,000",,,,"-2,950,000",,,,"-850,000","0","0",,"-9,450,000","0","-1,000,000",,"-11,000,000",,,,,,,,,,,,"0",,,,"-15,000,000",,,,,,,,,
		NetBusinessPurchaseAndSale,"-510,979,000","0","-450,334,000","-60,645,000","0","-679,220,000","0","0","0",,"-460,718,000","0","-12,885,000",,"0","-1,447,600,000","-26,737,000",,"-5,744,000","0","0",,"0","-144,209,000","-3,670,000",,"102,000","-23,577,000","-7,961,000","0","0","0","0","-26,317,000",,,,,,,,,,
			PurchaseOfBusiness,"-510,979,000","0","-450,334,000","-60,645,000","0","-679,220,000","0","0","0",,"-460,718,000","0","-12,885,000",,"0","-1,447,600,000","-26,737,000",,"-5,744,000","0","0",,"0","-144,209,000","-3,670,000",,"102,000","-23,577,000","-7,961,000","0","0","0","0","-26,317,000",,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-98,000","-20,000","-3,000","-4,000","-71,000","-171,423,000","-793,000","-1,072,000","-1,764,000","-2,487,000","-3,693,000","-21,832,000","-34,149,000","-39,634,000","-55,108,000","-37,302,000","-49,537,000","-39,233,000","-44,660,000","-27,616,000","-22,996,000","-29,539,000","-21,518,000","-59,705,000","-6,788,000","-18,986,000",,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-98,000","-20,000","-3,000","-4,000","-71,000","-171,423,000","-793,000","-1,072,000","-1,764,000","-2,487,000","-3,693,000","-21,832,000","-34,149,000","-39,634,000","-55,108,000","-37,302,000","-49,537,000","-39,233,000","-44,660,000","-27,616,000","-22,996,000","-29,539,000","-21,518,000","-59,705,000","-6,788,000","-18,986,000",,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-1,444,151,000","-1,411,971,000","92,181,000","-72,875,000","-51,486,000","58,728,000","-246,542,000","-383,397,000","-134,319,000","-214,920,000","-28,700,000","109,554,000","-198,103,000","37,791,000","-93,007,000","272,261,000","1,042,927,000","-196,491,000","-265,515,000","-530,486,000","262,869,000","-162,757,000","72,154,000","132,312,000","10,902,000","-8,268,000","3,476,000","-3,620,000","-39,972,000","-94,168,000","80,606,000","-85,235,000","46,601,000","-317,176,000","-209,617,000","-243,547,000","-271,701,000","118,867,000","-352,406,000","-268,814,000","4,446,000","-37,446,000","-46,878,000","2,508,000"
			PurchaseOfInvestment,"-4,196,220,000","-2,025,642,000","-580,174,000","-748,995,000","-841,409,000","-811,162,000","-772,905,000","-811,331,000","-608,896,000","-606,235,000","-376,522,000","-384,721,000","-588,364,000","-473,254,000","-476,473,000","-118,669,000","-527,216,000","-910,526,000","-692,243,000","-936,055,000","-290,197,000","-613,701,000","-345,482,000","-380,620,000","-557,380,000","-634,056,000","-640,519,000","-624,077,000","-492,220,000","-385,575,000","-247,436,000","-454,219,000","-375,779,000","-670,406,000","-359,752,000","-499,787,000","-441,860,000","-287,841,000","-391,198,000","-288,659,000","-32,073,000","-53,867,000","-51,358,000","-2,497,000"
			SaleOfInvestment,"2,752,069,000","613,671,000","672,355,000","676,120,000","789,923,000","869,890,000","526,363,000","427,934,000","474,577,000","391,315,000","347,822,000","494,275,000","390,261,000","511,045,000","383,466,000","390,930,000","1,570,143,000","714,035,000","426,728,000","405,569,000","553,066,000","450,944,000","417,636,000","512,932,000","568,282,000","625,788,000","643,995,000","620,457,000","452,248,000","291,407,000","328,042,000","368,984,000","422,380,000","353,230,000","150,135,000","256,240,000","170,159,000","406,708,000","38,792,000","19,845,000","36,519,000","16,421,000","4,480,000","5,005,000"
		NetOtherInvestingChanges,,,"-1,000",,"6,000","-5,000",,,,,"0",,"-32,000","23,000","11,000","-11,000",,,"1,000,000","-1,000,000",,,"100,000","3,900,000","-4,684,000","388,000","-760,000",,,,"0",,,"1,000,000","-1,000,000",,,"90,000",,,,,,
FinancingCashFlow,"2,398,961,000","2,277,702,000","62,484,000","-7,523,000","66,298,000","-11,008,000","60,844,000","-5,906,000","70,780,000","499,331,000","62,209,000","1,602,000","57,951,000","3,362,000","49,409,000","2,704,000","-311,378,000","2,554,000","32,497,000","1,039,314,000","32,242,000","2,209,000","25,408,000","4,926,000","25,590,000","3,757,000","21,115,000","1,943,000","18,518,000","2,533,000","15,100,000","1,583,000","7,467,000","-4,695,000","601,049,000","-776,000","532,517,000","820,000","-3,256,000","685,206,000","4,648,000","-1,061,000","14,255,000","81,304,000"
	CashFlowFromContinuingFinancingActivities,"2,398,961,000","2,277,702,000","62,484,000","-7,523,000","66,298,000","-11,008,000","60,844,000","-5,906,000","70,780,000","499,331,000","62,209,000","1,602,000","57,951,000","3,362,000","49,409,000","2,704,000","-311,378,000","2,554,000","32,497,000","1,039,314,000","32,242,000","2,209,000","25,408,000","4,926,000","25,590,000","3,757,000","21,115,000","1,943,000","18,518,000","2,533,000","15,100,000","1,583,000","7,467,000","-4,695,000","601,049,000","-776,000","532,517,000","820,000","-3,256,000","685,206,000","4,648,000","-1,061,000","14,255,000","81,304,000"
		NetIssuancePaymentsOfDebt,"2,255,936,000","2,284,124,000","-9,409,000","-9,384,000","-9,395,000","-9,426,000","-9,441,000","-9,375,000","55,000","497,794,000","0","-3,000","-27,000",,"-22,000","-3,000","-350,005,000",,"0","1,132,101,000",,,"0","0","0","0","-66,000","-663,000","-1,016,000","-1,448,000","-1,474,000","-1,123,000","-4,418,000","-2,744,000","-2,624,000","-2,817,000","581,356,000","-3,753,000","-3,541,000","-2,369,000","-1,777,000","-1,766,000","-1,348,000","-1,197,000"
			NetLongTermDebtIssuance,"2,255,936,000","2,284,124,000","-9,409,000","-9,384,000","-9,395,000","-9,426,000","-9,441,000","-9,375,000","55,000","497,794,000","0","-3,000","-27,000",,"-22,000","-3,000","-350,005,000",,"0","1,132,101,000",,,"0","0","0","0","-66,000","-663,000","-1,016,000","-1,448,000","-1,474,000","-1,123,000","-4,418,000","-2,744,000","-2,624,000","-2,817,000","581,356,000","-3,753,000","-3,541,000","-2,369,000","-1,777,000","-1,766,000","-1,348,000","-1,197,000"
				LongTermDebtIssuance,"2,978,077,000","2,978,077,000","0","0","0","0","0","0","250,000,000","497,795,000",,,,,"0","0",,,"0","1,132,101,000",,,,,,,,,,,"0","0","0",,"0","0","584,291,000",,,,"0",,,
				LongTermDebtPayments,"-722,141,000","-693,953,000","-9,409,000","-9,384,000","-9,395,000","-9,426,000","-9,441,000","-9,375,000","-249,945,000","-1,000","0","-3,000","-27,000",,"-22,000","-3,000","-350,005,000",,,,,,"0","0","0","0","-66,000","-663,000","-1,016,000","-1,448,000","-1,474,000","-1,123,000","-4,418,000","-2,744,000","-2,624,000","-2,817,000","-2,935,000","-3,753,000","-3,541,000","-2,369,000","-1,777,000","-1,766,000","-1,348,000","-1,197,000"
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-3,284,000","-5,007,000","592,241,000","0",,,"0","684,620,000",,,,"0"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"592,241,000","0",,,"0","684,620,000",,,,"0"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-3,284,000","-5,007,000",,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"13,536,000","81,473,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"13,536,000","81,473,000"
		ProceedsFromStockOptionExercised,"150,675,000","990,000","71,947,000","1,894,000","75,844,000","-1,357,000","70,506,000","3,650,000","70,940,000","3,577,000","62,353,000","1,780,000","58,085,000","3,455,000","49,503,000","2,767,000","38,686,000","2,611,000","32,555,000","82,779,000","32,274,000","2,253,000","24,812,000","4,491,000","25,395,000","3,381,000","20,560,000","2,360,000","19,172,000","3,564,000","15,459,000","2,615,000","15,169,000","2,996,000","14,380,000","2,637,000","94,818,000","4,565,000","285,000","2,955,000","6,425,000","705,000","2,067,000","1,028,000"
		NetOtherFinancingCharges,"-7,650,000","-7,412,000","-54,000","-33,000","-151,000","-225,000","-221,000","-181,000","-215,000","-2,040,000","-144,000","-175,000","-107,000","-93,000","-72,000","-60,000","-59,000","-57,000","-58,000","-175,566,000","-32,000","-44,000","596,000","435,000","195,000","376,000","621,000","246,000","362,000","417,000","1,115,000","91,000",,"60,000","-2,948,000","-596,000","-143,657,000","8,000",,,,,,
EndCashPosition,"2,788,314,000","2,786,738,000","1,540,745,000","1,303,251,000","1,092,929,000","967,811,000","1,387,921,000","1,071,516,000","1,246,246,000","1,220,123,000","734,721,000","916,857,000","624,646,000","787,046,000","642,203,000","544,526,000","1,695,818,000","1,037,435,000","1,135,654,000","1,338,097,000","750,532,000","501,104,000","539,923,000","386,557,000","405,529,000","404,604,000","300,087,000","219,893,000","230,578,000","270,484,000","298,192,000","192,142,000","262,634,000","246,001,000","581,326,000","183,460,000","437,432,000","219,264,000","84,158,000","442,980,000","36,741,000","29,541,000","57,529,000","98,051,000"
	ChangesInCash,"1,820,503,000","1,246,678,000","238,114,000","210,272,000","125,439,000","-420,296,000","315,617,000","-174,770,000","25,352,000","485,667,000","-182,058,000","292,163,000","-162,475,000","145,170,000","97,496,000","-1,151,079,000","658,545,000","-97,799,000","-202,933,000","587,887,000","248,713,000","-40,658,000","153,338,000","-18,835,000","1,069,000","103,879,000","80,439,000","-10,388,000","-39,696,000","-27,756,000","106,316,000","-70,309,000","16,648,000","-335,364,000","397,884,000","-254,004,000","218,168,000","135,192,000","-358,817,000","406,233,000","7,213,000","-27,996,000","-40,522,000","75,638,000"
	EffectOfExchangeRateChanges,"-1,576,000","-685,000","-620,000","50,000","-321,000","186,000","788,000","40,000","771,000","-265,000","-78,000","48,000","75,000","-327,000","181,000","-213,000","-162,000","-420,000","490,000","-322,000","715,000","-132,000","28,000","-137,000","-144,000","638,000","-245,000","-297,000","-210,000","48,000","-266,000","-183,000","-15,000","39,000","-18,000","32,000","0","-86,000","-5,000","6,000","-13,000","8,000","0","2,000"
	BeginningCashPosition,"967,811,000","1,540,745,000","1,303,251,000","1,092,929,000","967,811,000","1,387,921,000","1,071,516,000","1,246,246,000","1,220,123,000","734,721,000","916,857,000","624,646,000","787,046,000","642,203,000","544,526,000","1,695,818,000","1,037,435,000","1,135,654,000","1,338,097,000","750,532,000","501,104,000","541,894,000","386,557,000","405,529,000","404,604,000","300,087,000","219,893,000","230,578,000","270,484,000","298,192,000","192,142,000","262,634,000","246,001,000","581,326,000","183,460,000","437,432,000","219,264,000","84,158,000","442,980,000","36,741,000","29,541,000","57,529,000","98,051,000","22,411,000"
IncomeTaxPaidSupplementalData,"12,566,000","4,496,000","3,413,000","2,716,000","1,941,000","4,493,000","2,700,000","2,598,000","4,641,000","2,945,000","1,592,000","1,415,000","2,469,000","3,534,000","2,168,000","633,000","1,492,000","1,714,000","159,000","651,000","1,262,000","1,346,000","513,000","655,000","3,566,000","581,000","472,000","618,000","418,000","616,000",,,,,,,,,,,,,,
InterestPaidSupplementalData,"11,613,000","2,941,000","2,406,000","3,837,000","2,429,000","4,638,000","2,687,000","5,309,000","4,939,000","1,438,000","1,875,000","959,000","469,000","3,000","4,000","1,000","14,000","19,000","12,000","18,000","46,000","0","3,191,000","48,000","3,241,000","4,000","3,204,000","8,000","3,211,000","33,000","3,255,000","56,000","3,369,000","189,000","3,895,000","264,000","303,000","424,000","424,000","304,000","309,000","278,000","243,000","245,000"
CapitalExpenditure,"-261,228,000","-58,750,000","-81,362,000","-33,335,000","-87,781,000","-69,796,000","-51,638,000","-78,197,000","-66,555,000","-59,940,000","-48,270,000","-55,163,000","-75,576,000","-65,535,000","-54,322,000","-55,427,000","-54,346,000","-48,862,000","-47,059,000","-36,356,000","-38,528,000","-30,593,000","-32,278,000","-27,518,000","-26,539,000","-34,478,000","-37,415,000","-40,280,000","-25,792,000","-30,180,000","-37,665,000","-27,699,000","-28,409,000","-9,873,000","-27,341,000","-16,757,000","-29,732,000","-1,895,000","-9,095,000","-801,000","-3,805,000","-2,197,000","-1,257,000","-2,663,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"592,241,000","0",,,"0","684,620,000",,,"13,536,000","81,473,000"
IssuanceOfDebt,"2,978,077,000","2,978,077,000","0","0","0","0","0","0","250,000,000","497,795,000",,,,,"0","0",,,"0","1,132,101,000",,,,,,,,,,,"0","0","0",,"0","0","584,291,000",,,,"0",,,
RepaymentOfDebt,"-722,141,000","-693,953,000","-9,409,000","-9,384,000","-9,395,000","-9,426,000","-9,441,000","-9,375,000","-249,945,000","-1,000","0","-3,000","-27,000",,"-22,000","-3,000","-350,005,000",,,,,,"0","0","0","0","-66,000","-663,000","-1,016,000","-1,448,000","-1,474,000","-1,123,000","-4,418,000","-2,744,000","-2,624,000","-2,817,000","-2,935,000","-3,753,000","-3,541,000","-2,369,000","-1,777,000","-1,766,000","-1,348,000","-1,197,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-3,284,000","-5,007,000",,,,,,,,,,
FreeCashFlow,"1,376,765,000","380,967,000","533,787,000","351,319,000","110,692,000","382,632,000","502,108,000","215,605,000","90,655,000","203,743,000","248,844,000","202,839,000","24,743,000","143,628,000","196,191,000","58,869,000","3,270,000","135,371,000","79,489,000","107,675,000","-23,402,000","149,429,000","77,194,000","43,941,000","-20,281,000","126,988,000","56,506,000","14,866,000","-10,281,000","63,879,000","10,610,000","13,343,000","-37,420,000","11,824,000","7,452,000","-9,681,000","-42,648,000","15,415,000","-3,155,000","-10,159,000","-1,881,000","10,511,000","-7,899,000","-8,174,000"
