name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
TotalRevenue,"1,345,991,000","205,589,000","422,110,000","381,522,000","336,770,000","600,159,000","410,206,000","226,253,000","266,468,000","-206,000","165,237,000","180,063,000","164,684,000","142,128,000","102,031,000","99,681,000","125,501,000","95,778,000","110,177,000","92,426,000","66,676,000","52,897,000","93,178,000","56,966,000","20,261,000","19,946,000","19,761,000","21,272,000","45,461,000","26,031,000","19,842,000","20,674,000","14,947,000","21,653,000","18,188,000","21,751,000","15,239,000","20,954,000","30,730,000","14,235,000","19,651,000","19,320,000","11,367,000","28,512,000","9,831,000","13,816,000","11,005,000","13,858,000","5,215,000","12,067,000","11,457,000","15,036,000","15,040,000","41,888,000",,,,,,,,
	OperatingRevenue,"1,345,991,000","205,589,000","422,110,000","381,522,000","336,770,000","600,159,000","410,206,000","226,253,000","266,468,000","-206,000","165,237,000","180,063,000","164,684,000","142,128,000","102,031,000","99,681,000","125,501,000","95,778,000","110,177,000","92,426,000","66,676,000","52,897,000","93,178,000","56,966,000","20,261,000","19,946,000","19,761,000","21,272,000","45,461,000","26,031,000","19,842,000","20,674,000","14,947,000","21,653,000","18,188,000","21,751,000","15,239,000","20,954,000","30,730,000","14,235,000","19,651,000","19,320,000","11,367,000","28,512,000","9,831,000","13,816,000","11,005,000","13,858,000","5,215,000","12,067,000","11,457,000","15,036,000","15,040,000","41,888,000",,,,,,,,
CostOfRevenue,"123,805,000","25,668,000","30,876,000","40,558,000","26,703,000","35,837,000","22,050,000","44,052,000","20,066,000","29,194,000","16,919,000","23,625,000","31,539,000","26,460,000","25,227,000","14,633,000","18,698,000","16,861,000","14,898,000","15,212,000","20,180,000","17,660,000","28,135,000","15,232,000","5,560,000","6,685,000","8,520,000","5,213,000","10,720,000","7,668,000","10,529,000","6,665,000","5,425,000","14,927,000","6,948,000","13,884,000","7,148,000","7,672,000","12,115,000","7,016,000","9,129,000","8,401,000","4,949,000","8,587,000","3,884,000","5,720,000","5,055,000","3,413,000","6,875,000","6,748,000","8,067,000","8,643,000","6,361,000","7,089,000",,,,,,,,
GrossProfit,"1,222,186,000","179,921,000","391,234,000","340,964,000","310,067,000","564,322,000","388,156,000","182,201,000","246,402,000","-29,400,000","148,318,000","156,438,000","133,145,000","115,668,000","76,804,000","85,048,000","106,803,000","78,917,000","95,279,000","77,214,000","46,496,000","35,237,000","65,043,000","41,734,000","14,701,000","13,261,000","11,241,000","16,059,000","34,741,000","18,363,000","9,313,000","14,009,000","9,522,000","6,726,000","11,240,000","7,867,000","8,091,000","13,282,000","18,615,000","7,219,000","10,522,000","10,919,000","6,418,000","19,925,000","5,947,000","8,096,000","5,950,000","10,445,000","-1,660,000","5,319,000","3,390,000","6,393,000","8,679,000","34,799,000",,,,,,,,
OperatingExpense,"890,051,000","175,199,000","270,712,000","244,218,000","199,922,000","191,344,000","137,088,000","97,143,000","106,562,000","87,744,000","110,751,000","96,587,000","87,338,000","90,543,000","77,079,000","71,782,000","76,723,000","68,098,000","80,172,000","70,962,000","37,722,000","24,152,000","33,283,000","22,727,000","14,521,000","11,596,000","12,567,000","12,782,000","20,072,000","12,901,000","13,177,000","12,714,000","10,578,000","7,984,000","8,334,000","7,085,000","10,026,000","10,937,000","13,679,000","7,878,000","9,758,000","8,519,000","6,098,000","10,897,000","8,160,000","7,791,000","6,796,000","8,018,000","8,083,000","8,516,000","9,659,000","7,246,000","4,733,000","14,105,000","244,750","264,724","1,660,150","227,299","265,568","130,238","0","1,000"
	SellingGeneralAndAdministration,"890,051,000","175,199,000","270,712,000","244,218,000","199,922,000","191,344,000","137,088,000","97,143,000","106,562,000","87,744,000","110,751,000","96,587,000","87,338,000","90,543,000","77,079,000","71,782,000","76,723,000","68,098,000","80,172,000","70,962,000","37,722,000","24,152,000","33,283,000","22,727,000","14,521,000","11,596,000","12,567,000","12,782,000","20,072,000","12,901,000","13,177,000","12,714,000","10,578,000","7,984,000","8,334,000","7,085,000","10,026,000","10,937,000","13,679,000","7,878,000","9,758,000","8,519,000","6,098,000","10,897,000","8,160,000","7,791,000","6,796,000","8,018,000","8,083,000","8,516,000","9,659,000","7,246,000","4,733,000","14,105,000","244,750","264,724","1,660,150","227,299","265,568","130,238","0","1,000"
OperatingIncome,"332,135,000","4,722,000","120,522,000","96,746,000","110,145,000","372,978,000","251,068,000","85,058,000","139,840,000","-117,144,000","37,567,000","59,851,000","45,807,000","25,125,000","-275,000","13,266,000","30,080,000","10,819,000","15,107,000","6,252,000","8,774,000","11,085,000","31,760,000","19,007,000","180,000","1,665,000","-1,326,000","3,277,000","14,669,000","5,462,000","-3,864,000","1,295,000","-1,056,000","-1,258,000","2,906,000","782,000","-1,935,000","2,345,000","4,936,000","-659,000","764,000","2,400,000","320,000","9,028,000","-2,213,000","305,000","-846,000","2,427,000","-9,743,000","-3,197,000","-6,269,000","-853,000","3,946,000","20,694,000","-244,750","-264,724","-1,660,150","-227,299","-265,568","-130,238","0","-1,000"
NetNonOperatingInterestIncomeExpense,"-102,858,000","-30,369,000","-26,387,000","-25,302,000","-20,800,000","-19,737,000","-16,685,000","-16,307,000","-16,285,000","-15,408,000","-14,827,000","-12,411,000","-11,257,000","-10,133,000","-8,877,000","-8,898,000","-10,193,000","-4,099,000","-3,125,000","-2,434,000","-1,744,000","-659,000","-312,000","-965,000","-272,000","-129,000","-92,000","-59,000","-415,000","-251,000","-129,000","-50,000","-445,000","-626,000","-841,000","-536,000","-632,000","-632,000","-646,000","-648,000","-569,000","-548,000","-944,000","-2,802,000","-472,000","-191,000","-839,000","-691,000","-672,000","-943,000","-1,989,000","-2,316,000","-1,010,000","-5,926,000",,,,,,,,
	InterestIncomeNonOperating,"247,000","67,000","54,000","70,000","56,000","49,000","27,000","67,000","224,000","246,000","248,000","361,000","331,000","637,000","590,000","442,000","166,000","128,000","62,000","76,000","150,000","132,000","286,000","26,000","3,000","3,000","7,000","5,000","3,000","2,000","3,000","3,000","4,000","2,000","-12,000","31,000","5,000","2,000","15,000","30,000","77,000","79,000","67,000","119,000","153,000","137,000","188,000","157,000","87,000","90,000","12,000","12,000","4,000","4,000",,,,,,,,
	InterestExpenseNonOperating,"103,105,000","30,436,000","26,441,000","25,372,000","20,856,000","19,786,000","16,712,000","16,374,000","16,509,000","15,654,000","15,075,000","12,772,000","11,588,000","10,770,000","9,467,000","9,340,000","10,359,000","4,227,000","3,187,000","2,510,000","1,894,000","791,000","598,000","991,000","275,000","132,000","99,000","64,000","418,000","253,000","132,000","53,000","449,000","628,000","829,000","567,000","637,000","634,000","661,000","678,000","646,000","627,000","1,011,000","2,921,000","625,000","328,000","1,027,000","848,000","759,000","1,033,000","2,001,000","2,328,000","1,014,000","5,930,000",,,,,,,,
