name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"3,433,328,415","4,113,127,441","3,686,328,618","3,592,011,786","3,484,483,034","3,258,671,766","2,881,671,386","2,145,249,304","2,156,339,608","2,045,066,632","3,637,772,336","3,711,536,260","3,550,513,967","3,649,074,154","3,194,202,182","4,028,777,110","4,118,471,654","4,047,232,738","4,374,223,072","4,217,976,479","4,173,365,411","4,260,254,809","4,462,791,261","4,135,245,078","3,285,556,356","3,460,118,325","3,482,135,749","3,238,699,271","3,313,678,370"
EnterpriseValue,"4,977,753,415","5,660,379,441","5,125,223,618","5,207,601,786","5,222,766,034","4,955,667,766","4,582,110,386","3,790,016,304","3,725,540,608","3,582,100,632","5,193,500,336","5,259,358,260","5,118,947,967","5,061,316,154","4,514,202,182","5,400,953,110","5,119,509,654","5,269,428,738","5,679,694,072","5,526,293,479","5,576,205,411","5,598,217,809","5,811,966,261","5,136,283,078","4,306,598,356","4,458,221,325","4,446,276,749","4,038,238,271","3,873,789,370"
PeRatio,"40.541","224.625",,,,,,,"16.373","11.909","20.313","19.057","17.82","18.111","19.27","23.32","21.035","21.427","19.225","23.638","26.352","25.132","41.625","26.826","30.607","30.477","23.045","22.198","24.284"
ForwardPeRatio,"14.641","28.09","24.45","11.403","25.445","24.691","17.212",,,,,,,,,,,,,,"19.493","19.685","17.513","18.315","19.38","19.231","10.917",,
PsRatio,"3.298","4.356","4.448","5.11","6.524","5.411","3.81","2.287","1.802","1.621","2.872","2.95","2.834","2.946","2.583","3.161","3.239","3.171","3.552","3.436","3.423","3.502","3.672","3.455","3.601","3.975","3.924","3.71","4.008"
PbRatio,"1.08","1.307","1.178","1.161","1.161","1.076","0.937","0.689","0.675","0.621","1.093","1.107","1.055","1.07","0.899","1.133","1.158","1.133","1.287","1.203","1.197","1.211","1.26","1.575","1.25","1.307","1.283","1.179","1.11"
EnterprisesValueRevenueRatio,"4.806","21.731","20.453","18.789","21.11","31.224","34.204","25.466","45.95","15.05","17.91","15.855","15.006","16.661","15.289","16.258","14.851","17.66","19.648","17.008","16.811","19.111","20.578","18.578","16.716","19.86","20.871","16.787","16.528"
EnterprisesValueEBITDARatio,"15.14","72.421","70.038","56.563","61.175","237.159","263.825","136.258","-376.241","57.346","57.704","48.246","40.558","49.718","48.038","44.441","40.396","53.171","104.571","46.377","38.83","62.134","60.298","83.945","43.739","57.722","182.636","45.497","46.656"
