name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"5,745,520,000","5,547,503,000","4,686,416,000","4,546,397,000","4,476,866,000","4,362,868,000","4,937,341,000","5,810,133,000","7,379,961,000","7,194,838,000","4,016,923,000","3,915,497,000","4,108,834,000","3,979,173,000","3,708,736,000","3,507,326,000","2,835,519,000","2,693,296,000","2,614,083,000","2,581,664,000","2,335,579,000","2,267,587,000","1,527,604,000","1,095,590,000","789,264,000","788,594,000","864,724,000","944,992,000","918,037,000","876,770,000","592,226,000","539,918,000","489,246,000","423,953,000","467,441,000","441,203,000","394,465,000","378,173,000","405,599,000","378,612,000","364,979,000","367,460,000","302,818,000","288,794,000","261,754,000","218,326,000","213,820,000","211,251,000","218,318,000","227,991,000","171,168,000","190,742,000","210,423,000","266,090,000","802,262,000","691,064,000","794,025,000","792,482,000","780,413,000","788,851,000","611,432,000","625,527,000","598,878,000","569,305,000","585,964,000","533,776,000","500,530,000","482,443,000","461,437,000","457,523,000","441,005,000","474,260,000","436,492,000","496,032,000","449,032,000","450,087,000","443,733,000","410,613,000","403,575,000","402,089,000","391,540,000","372,095,000","360,150,000","339,865,000","312,100,000","301,569,000","285,079,000","283,397,000","262,421,000","259,900,000","216,900,000","211,800,000","188,500,000","181,700,000","201,400,000","209,900,000","191,600,000","190,400,000","156,400,000","140,300,000","122,300,000","118,500,000","99,900,000","88,100,000","87,200,000","83,900,000","76,000,000","79,100,000","72,800,000","73,800,000","71,700,000","32,800,000","19,000,000"
	CurrentAssets,"384,992,000","295,444,000","268,530,000","243,863,000","236,355,000","178,369,000","159,906,000","163,730,000","356,751,000","268,674,000","165,373,000","138,096,000","170,998,000","222,625,000","188,975,000","640,368,000","147,172,000","144,860,000","149,498,000","228,570,000","115,996,000","725,126,000","387,271,000","51,970,000","59,660,000","62,252,000","59,480,000","44,941,000","54,223,000","60,457,000","44,539,000","35,767,000","32,655,000","29,564,000","26,002,000","31,785,000","18,559,000","19,923,000","21,500,000","23,543,000","29,456,000","63,076,000","74,102,000","74,356,000","66,153,000","30,344,000","39,067,000","50,464,000","66,867,000","77,684,000","25,169,000","29,298,000","37,171,000","84,299,000","160,261,000","110,085,000","67,242,000","82,015,000","34,013,000","67,641,000","42,044,000","57,652,000","50,607,000","48,612,000","81,004,000","69,527,000","55,237,000","53,527,000","34,946,000","28,076,000","18,349,000","54,180,000","19,672,000","85,768,000","11,111,000","16,500,000","17,994,000","17,252,000","14,293,000","22,212,000","9,430,000","13,004,000","22,236,000","22,688,000","17,142,000","22,458,000","19,987,000","24,188,000","22,705,000","41,000,000","18,600,000","13,600,000","11,500,000","14,200,000","19,600,000","48,900,000","23,600,000","28,500,000","16,300,000","19,300,000","21,300,000","20,800,000","17,300,000","13,300,000","17,200,000","12,800,000","9,700,000","11,600,000","16,700,000","16,200,000","13,000,000","10,600,000","2,900,000"
		CashCashEquivalentsAndShortTermInvestments,"4,150,000","9,882,000","3,699,000","3,800,000","24,350,000","20,236,000","10,500,000","7,500,000","14,800,000","13,341,000","11,309,000","16,052,000","10,482,000","16,051,000","12,129,000","509,146,000","18,473,000","27,995,000","61,609,000","139,149,000","35,273,000","652,993,000","325,885,000","207,000","9,511,000","1,224,000","1,922,000","2,028,000","2,144,000","968,000","7,193,000","1,172,000","1,742,000","3,012,000","869,000","13,406,000","1,379,000","1,139,000","1,485,000","113,000","9,926,000","43,795,000","48,234,000","52,018,000","54,482,000","17,436,000","20,396,000","32,918,000","42,866,000","3,780,000","4,692,000","7,799,000","651,000","38,906,000","101,549,000","42,056,000","42,453,000","53,350,000","3,779,000","31,928,000","8,168,000","6,202,000","2,946,000","5,246,000","9,291,000","2,565,000","25,797,000","18,723,000","2,895,000","3,266,000","6,821,000","30,438,000","3,391,000","8,700,000","1,295,000","4,927,000","2,713,000","5,807,000","6,920,000","14,880,000","3,579,000","6,887,000","6,883,000","7,933,000","6,456,000","11,876,000","10,268,000","9,330,000","11,664,000","34,700,000","7,900,000","7,300,000","4,200,000","6,300,000","11,700,000","36,900,000","11,700,000","15,600,000","5,900,000","8,900,000","10,700,000","7,700,000","8,700,000","5,200,000","8,100,000","4,300,000","2,900,000","3,800,000","10,500,000","7,300,000","6,000,000","4,100,000","1,500,000"
			CashAndCashEquivalents,"4,150,000","9,882,000","3,699,000","3,800,000","24,350,000","20,236,000","10,500,000","7,500,000","14,800,000","13,341,000","11,309,000","16,052,000","10,482,000","16,051,000","12,129,000","509,146,000","18,473,000","27,995,000","61,609,000","139,149,000","35,273,000","652,993,000","325,885,000","207,000","9,511,000","1,224,000","1,922,000","2,028,000","2,144,000","968,000","7,193,000","1,172,000","1,742,000","3,012,000","869,000","13,406,000","1,379,000","1,139,000","1,485,000","113,000","9,926,000","43,795,000","48,234,000","52,018,000","54,482,000","17,436,000","19,750,000","31,812,000","42,229,000","3,635,000","1,062,000","735,000","651,000","17,126,000","101,549,000","42,056,000","42,312,000","53,250,000","3,175,000","29,270,000","3,064,000","1,896,000","2,946,000","1,046,000","5,139,000","2,565,000","25,797,000","18,723,000","2,895,000","3,266,000","6,821,000","30,438,000","3,391,000","8,700,000","1,295,000","4,927,000","2,713,000","5,807,000","6,920,000","14,880,000","3,579,000","6,887,000","6,883,000","7,933,000","6,456,000","11,876,000","10,268,000","9,330,000","11,664,000","34,700,000","7,900,000","7,300,000","4,200,000","6,300,000","11,700,000","36,900,000","11,700,000","15,600,000","5,900,000","8,900,000","10,700,000","7,700,000","8,700,000","5,200,000","8,100,000","4,300,000","2,900,000","3,800,000","10,500,000","7,300,000","6,000,000","4,100,000","1,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,"0",,"1,106,000","637,000","145,000","3,630,000","7,064,000","0","21,780,000",,,"141,000","100,000","604,000","2,658,000","5,104,000","4,306,000",,"4,200,000","4,152,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"347,593,000","232,436,000","216,116,000","200,246,000","179,127,000","133,109,000","112,536,000","95,839,000","93,006,000","209,463,000","114,120,000","93,039,000","137,110,000","131,720,000","168,753,000","111,964,000","122,411,000","114,320,000","81,973,000","77,635,000","75,959,000","69,783,000","56,172,000","44,460,000","33,683,000","39,624,000","39,385,000","34,499,000","31,930,000","30,198,000","27,923,000","26,951,000","23,237,000","20,586,000","20,072,000","15,828,000","15,024,000","15,608,000","16,643,000","17,247,000","18,536,000","15,181,000","15,786,000","19,024,000","10,424,000","10,728,000","15,239,000","16,632,000","23,014,000","72,332,000","17,796,000","19,528,000","21,472,000","44,290,000","50,148,000","41,956,000","22,899,000","22,073,000","21,664,000","24,486,000","24,618,000","32,166,000","30,962,000","27,461,000","30,683,000","33,195,000","12,033,000","17,057,000","21,828,000","14,928,000","7,842,000","16,384,000","13,576,000","10,117,000","6,047,000","9,468,000","13,924,000","10,875,000","6,856,000","6,841,000","5,194,000","5,908,000","6,723,000","7,924,000","9,134,000","9,244,000","8,347,000","13,909,000","9,305,000","5,400,000","8,400,000","5,300,000","5,700,000","6,000,000","7,300,000","10,800,000","10,200,000","12,200,000","9,600,000","9,600,000","9,800,000","12,700,000","8,400,000","8,000,000","9,100,000","8,300,000","6,800,000","7,700,000","6,200,000","8,900,000","6,800,000","6,500,000","1,500,000"
			AccountsReceivable,"283,433,000","185,588,000","176,716,000","161,532,000","146,833,000","111,787,000","97,064,000","84,219,000","89,230,000","209,463,000","114,120,000","93,039,000","137,110,000","131,720,000","168,753,000","111,964,000","122,411,000","114,320,000","81,973,000","77,635,000","75,959,000","69,783,000","56,172,000","44,460,000","33,683,000","39,624,000","39,385,000","34,499,000","31,930,000","30,198,000","27,923,000","26,951,000","23,237,000","20,586,000","20,072,000","15,828,000","15,024,000","15,608,000","16,643,000","17,247,000","18,536,000","15,181,000","15,786,000","19,024,000","10,424,000","10,728,000","15,239,000","16,632,000","23,014,000","72,332,000","17,796,000","19,528,000","21,472,000","44,290,000","50,148,000","41,956,000","22,899,000","22,073,000","21,664,000","24,486,000","24,618,000","32,166,000","30,962,000","27,461,000","30,683,000","33,195,000","12,033,000","17,057,000","21,828,000","14,928,000","7,842,000","16,384,000","13,576,000","10,117,000","6,047,000","9,468,000","13,924,000","10,875,000","6,856,000","6,841,000","5,194,000","5,908,000","6,723,000","7,924,000","9,134,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,"8,607,000","12,869,000","21,185,000","11,530,000","15,700,000","9,664,000","23,012,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"66,388,000","49,053,000","42,266,000","41,585,000","35,163,000","24,191,000","17,240,000","13,388,000","5,312,000",,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-2,228,000","-2,205,000","-2,866,000","-2,871,000","-2,869,000","-2,869,000","-1,768,000","-1,768,000","-1,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3,321,000","5,846,000","6,320,000","3,843,000","3,323,000",,,,,,,,,,,,,,,,,,,,,"22,707,000",,,,,,,,"9,768,000","37,788,000","26,770,000","13,560,000","14,041,000","7,862,000","5,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3,321,000","5,846,000","6,320,000","3,843,000","3,323,000",,,,,,,,,,,,,,,,,,,,,"22,707,000",,,,,,,,"9,768,000","37,788,000","26,770,000","13,560,000","14,041,000","7,862,000","5,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"0","22,381,000","18,605,000","14,941,000",,"921,000","9,821,000","31,563,000","224,665,000","26,056,000","25,032,000","13,164,000","11,372,000","65,114,000","4,289,000","11,569,000","4,210,000","406,000","3,333,000","9,241,000","3,093,000","103,000","3,502,000","5,537,000","15,585,000","19,943,000","16,763,000","6,889,000","19,160,000","27,850,000","4,842,000",,,"60,000","0","1,647,000","1,511,000","1,674,000","2,013,000","4,645,000","467,000","2,499,000","8,338,000","1,704,000",,"0",,,,,,,"14,857,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"33,249,000","30,745,000","30,110,000","24,876,000","32,878,000","24,103,000","27,049,000","28,828,000","24,280,000","19,814,000","14,912,000","15,841,000","12,034,000","9,740,000","3,804,000","7,689,000","2,078,000","2,139,000","2,583,000","2,545,000","1,671,000","2,247,000","1,712,000","1,766,000","881,000","1,461,000","1,410,000","1,525,000","989,000","1,441,000","1,260,000","1,798,000","1,356,000","2,063,000","1,738,000","904,000","645,000","1,502,000","1,359,000","1,538,000","527,000","1,601,000","1,744,000","1,610,000","1,247,000","2,180,000","3,432,000","914,000","987,000","1,572,000","2,681,000","1,971,000","191,000","1,103,000","8,564,000","3,366,000","1,890,000","6,592,000","8,570,000","11,227,000","9,258,000","19,284,000","16,699,000","6,137,000","3,242,000","6,997,000","3,847,000","3,706,000","2,361,000","4,206,000","3,686,000","7,358,000","2,705,000","3,606,000","3,769,000","2,105,000","1,357,000","570,000","517,000","491,000","657,000","209,000","8,630,000","6,831,000","1,552,000","1,338,000","1,372,000","949,000","1,736,000","900,000","2,300,000","1,000,000","1,600,000","1,900,000","600,000","1,200,000","1,700,000","700,000","800,000","800,000","800,000","400,000","200,000","100,000","0","200,000","0","100,000","0","0","200,000","0","-100,000"
	TotalNonCurrentAssets,"5,360,528,000","5,252,059,000","4,417,886,000","4,302,534,000","4,240,511,000","4,184,499,000","4,777,435,000","5,646,403,000","7,023,210,000","6,926,164,000","3,851,550,000","3,777,401,000","3,937,836,000","3,756,548,000","3,519,761,000","2,866,958,000","2,688,347,000","2,548,436,000","2,464,585,000","2,353,094,000","2,219,583,000","1,542,461,000","1,140,333,000","1,043,620,000","729,604,000","726,342,000","805,244,000","900,051,000","863,814,000","816,313,000","547,687,000","504,151,000","456,591,000","394,389,000","441,439,000","409,418,000","375,906,000","358,250,000","384,099,000","355,069,000","335,523,000","304,384,000","228,716,000","214,438,000","195,601,000","187,982,000","174,753,000","160,787,000","151,451,000","150,307,000","145,999,000","161,444,000","173,252,000","181,791,000","642,001,000","580,979,000","726,783,000","710,467,000","746,400,000","721,210,000","569,388,000","567,875,000","548,271,000","520,693,000","504,960,000","464,249,000","445,293,000","428,916,000","426,491,000","429,447,000","422,656,000","420,080,000","416,820,000","410,264,000","437,921,000","433,587,000","425,739,000","393,361,000","389,282,000","379,877,000","382,110,000","359,091,000","337,914,000","317,177,000","294,958,000","279,111,000","265,092,000","259,209,000","239,716,000","218,900,000","198,300,000","198,200,000","177,000,000","167,500,000","181,800,000","161,000,000","168,000,000","161,900,000","140,100,000","121,000,000","101,000,000","97,700,000","82,600,000","74,800,000","70,000,000","71,100,000","66,300,000","67,500,000","56,100,000","57,600,000","58,700,000","22,200,000","16,100,000"
		NetPPE,"5,302,931,000","5,193,776,000","4,308,620,000","4,248,420,000","4,180,542,000","4,143,126,000","4,737,113,000","5,609,186,000","6,934,465,000","6,768,279,000","3,827,683,000","3,750,766,000","3,921,990,000","3,740,759,000","3,504,390,000","2,821,669,000","2,674,827,000","2,533,852,000","2,449,416,000","2,340,014,000","2,209,885,000","1,489,515,000","1,099,387,000","1,036,748,000","722,564,000","719,086,000","783,452,000","832,958,000","795,396,000","749,273,000","482,010,000","444,867,000","395,570,000","331,442,000","365,460,000","330,306,000","297,306,000","279,579,000","304,579,000","275,090,000","257,449,000","226,424,000","211,657,000","197,586,000","180,286,000","172,238,000","155,389,000","143,279,000","134,125,000","133,116,000","128,080,000","142,407,000","154,122,000","161,788,000","617,108,000","560,028,000","702,045,000","683,692,000","721,511,000","693,497,000","544,303,000","549,023,000","523,141,000","503,665,000","489,010,000","448,969,000","424,755,000","407,526,000","407,569,000","406,690,000","397,071,000","396,567,000","397,231,000","391,710,000","382,032,000","411,890,000","406,854,000","380,404,000","376,776,000","370,333,000","371,960,000","350,977,000","331,975,000","301,012,000","284,984,000","265,940,000","245,282,000","237,142,000","217,444,000","201,700,000","180,600,000","181,200,000","159,800,000","149,900,000","180,500,000","159,300,000","165,700,000","158,900,000","135,700,000","116,600,000","95,600,000","90,700,000","76,700,000","68,700,000","63,800,000","64,800,000","51,900,000","53,200,000","42,600,000","51,100,000","52,500,000","21,500,000","15,400,000"
			GrossPPE,"11,320,139,000","11,110,017,000","10,114,258,000","9,966,214,000","4,209,495,000","9,710,576,000","4,770,558,000","9,707,285,000","9,584,389,000","9,288,767,000","6,285,709,000","6,150,652,000","6,255,579,000","6,011,434,000","5,712,456,000","4,979,894,000","4,794,426,000","4,617,947,000","4,476,225,000","4,338,308,000","4,181,976,000","3,437,188,000","3,000,489,000","2,920,554,000","2,529,073,000","2,475,104,000","2,401,479,000","2,346,994,000","2,291,850,000","2,227,628,000","1,942,281,000","1,889,036,000","1,827,783,000","1,752,054,000","1,695,326,000","1,648,267,000","1,604,613,000","1,575,844,000","1,548,908,000","1,507,454,000","1,477,969,000","1,434,755,000","1,407,028,000","1,379,903,000","1,345,971,000","1,328,153,000","1,300,752,000","1,281,257,000","1,265,067,000","1,621,834,000","1,608,080,000","1,615,546,000","1,618,809,000","1,617,063,000","1,397,242,000","1,328,649,000","1,455,448,000","1,422,066,000","1,382,790,000","1,338,845,000","1,170,832,000","1,153,705,000","1,106,140,000","1,071,691,000","1,042,245,000","988,368,000","957,600,000","931,058,000","917,430,000","901,143,000","880,529,000","869,878,000","856,066,000","838,710,000","821,547,000","844,998,000","833,036,000","806,658,000","794,799,000","781,618,000","776,803,000","750,316,000","725,090,000","689,490,000","668,389,000","644,529,000","619,683,000","607,056,000","582,838,000","563,500,000","537,900,000","534,300,000","509,000,000","495,300,000","477,900,000","452,500,000","454,100,000","406,500,000","413,500,000","390,700,000","366,100,000","357,400,000","341,400,000","330,600,000","323,300,000","321,900,000","306,600,000","305,300,000","292,400,000","298,100,000","55,500,000","24,500,000","18,400,000"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,326,519,000","1,453,311,000","1,420,080,000","1,380,776,000","1,336,741,000","1,168,807,000","1,151,709,000","1,104,367,000","1,069,950,000","1,040,627,000","986,763,000","957,600,000",,"915,810,000","901,143,000","880,529,000","869,878,000","854,547,000","838,710,000",,,"830,387,000","803,915,000","751,119,000","739,899,000","728,458,000","704,937,000","717,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,506,000",,,,,,,,"2,724,000","2,528,000","2,508,000","2,498,000","2,392,000","2,419,000","2,536,000",,,,,,,,,,,,,,,,,,,,,,,,"2,743,000","2,933,000","3,123,000","48,345,000","7,819,000","7,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"59,428,000","58,367,000","60,396,000","62,258,000","60,388,000","82,813,000","95,884,000","103,809,000","89,266,000","99,161,000","49,217,000","55,267,000","63,390,000","21,901,000","21,738,000","21,514,000","21,173,000","20,361,000","18,626,000","18,071,000","18,067,000","14,114,000","12,816,000","9,971,000","9,757,000","7,700,000","7,905,000","7,874,000","8,046,000","7,118,000","7,033,000","7,388,000","7,413,000","7,255,000","10,635,000","9,926,000","9,898,000","10,058,000","12,374,000","12,506,000","12,646,000","10,512,000","10,716,000","11,480,000","3,800,000","3,370,000","1,142,010,000","0","0","0","0","0","0","0",,"2,130,000","2,137,000","1,986,000","2,014,000","2,104,000","2,025,000","1,996,000","1,773,000","1,741,000","1,618,000","1,605,000",,,"1,620,000","0",,"0","1,519,000","0",,,"1,821,000","0","40,747,000","38,596,000","0","37,560,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
