name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
		NetIncomeIncludingNoncontrollingInterests,"-92,080,000","-19,073,000","-10,508,000","-28,678,000","-33,821,000","-21,789,000","-24,586,000","-24,205,000","-19,220,000","-25,385,000","-13,132,000","-12,921,000","-12,063,000","-14,134,000","-9,805,000","-8,450,000","-16,918,000","-12,342,000","-5,764,000","-4,231,000","-3,437,000","-6,202,000","-2,628,000","-2,629,000","-2,804,000","-3,225,000","-3,999,000","-3,621,000"
			NetIncomeContinuousOperations,"-92,080,000","-19,073,000","-10,508,000","-28,678,000","-33,821,000","-21,789,000","-24,586,000","-24,205,000","-19,220,000","-25,385,000","-13,132,000","-12,921,000","-12,063,000","-14,134,000","-9,805,000","-8,450,000","-16,918,000","-12,342,000","-5,764,000","-4,231,000","-3,437,000","-6,202,000","-2,628,000","-2,629,000","-2,804,000","-3,225,000","-3,999,000","-3,621,000"
DilutedNIAvailtoComStockholders,"-92,080,000","-19,073,000","-10,508,000","-28,678,000","-33,821,000","-21,789,000","-24,586,000","-24,205,000","-19,220,000","-25,385,000","-13,132,000","-12,921,000","-12,063,000","-14,134,000","-9,805,000","-8,450,000","-16,918,000","-12,342,000","-5,764,000","-4,231,000","-3,437,000","-6,202,000","-2,628,000","-2,629,000","-2,804,000","-3,225,000","-3,999,000","-3,621,000"
BasicEPS,,"-0.48","-0.27","-0.75","-0.89","-0.6","-0.7","-0.7","-0.56","-0.74","-0.39","-0.39","-0.37","-0.44","-0.33","-0.29","-0.59","-0.43","-0.2","-0.15","-0.12","-0.23","-0.1","-0.18","-0.104","-0.156",,"-0.175"
DilutedEPS,,"-0.48","-0.27","-0.75","-0.89","-0.6","-0.7","-0.7","-0.56","-0.74","-0.39","-0.39","-0.37","-0.44","-0.33","-0.29","-0.59","-0.43","-0.2","-0.15","-0.12","-0.23","-0.1","-0.18","-0.104","-0.156",,"-0.175"
BasicAverageShares,,"39,429,686","39,009,233","38,407,313","38,014,107","36,386,819","35,100,789","34,738,572","34,402,704","34,075,071","33,813,978","33,524,771","33,015,861","32,271,067","29,667,995","29,460,156","28,848,809","28,434,678","28,286,286","28,100,172","27,877,346","27,170,827","27,149,528","14,772,006","26,923,604","20,642,027",,"20,642,027"
DilutedAverageShares,,"39,429,686","39,009,233","38,407,313","38,014,107","36,386,819","35,100,789","34,738,572","34,402,704","34,075,071","33,813,978","33,524,771","33,015,861","32,271,067","29,667,995","29,460,156","28,848,809","28,434,678","28,286,286","28,100,172","27,877,346","27,170,827","27,149,528","14,772,006","26,923,604","20,642,027",,"20,642,027"
TotalOperatingIncomeAsReported,"-77,204,000","-19,193,000","-11,506,000","-19,091,000","-27,414,000","-18,238,000","-18,293,000","-17,738,000","-14,523,000","-21,660,000","-10,215,000","-12,122,000","-11,615,000","-13,276,000","-8,409,000","-7,199,000","-15,551,000","-10,932,000","-5,182,000","-4,391,000","-3,519,000","-6,193,000","-2,597,000","-2,429,000","-2,551,000","-3,249,000","-4,044,000","-3,627,000"
TotalExpenses,"463,802,000","119,568,000","114,334,000","115,837,000","114,063,000","100,448,000","93,901,000","88,994,000","79,900,000","80,560,000","67,326,000","64,669,000","60,020,000","56,095,000","50,237,000","46,124,000","51,373,000","41,451,000","34,357,000","31,703,000","28,540,000","29,037,000","23,877,000","22,361,000","21,116,000","20,318,000","20,264,000","18,814,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-92,080,000","-19,073,000","-10,508,000","-28,678,000","-33,821,000","-21,789,000","-24,586,000","-24,205,000","-19,220,000","-25,385,000","-13,132,000","-12,921,000","-12,063,000","-14,134,000","-9,805,000","-8,450,000","-16,918,000","-12,342,000","-5,764,000","-4,231,000","-3,437,000","-6,202,000","-2,628,000","-2,629,000","-2,804,000","-3,225,000","-3,999,000","-3,621,000"
NormalizedIncome,"-101,358,586.926","-19,073,000","-18,842,158.531","-28,678,000","-33,787,725.9","-19,509,212.8","-24,586,000","-24,205,000","-19,220,000","-25,385,000","-13,132,000","-12,921,000","-12,063,000","-14,134,000","-9,805,000","-8,450,000","-16,918,000","-12,342,000","-5,764,000","-4,231,000","-3,437,000","-6,202,000","-2,628,000","-2,629,000","-2,804,000","-3,225,000","-3,999,000","-3,621,000"
InterestIncome,"319,000","62,000","74,000","83,000","100,000","133,000","92,000","107,000","235,000","1,573,000","958,000","1,032,000","1,332,000","1,177,000","526,000","460,000","400,000","456,000","241,000","106,000","77,000","51,000","34,000",,"0","0","0",
InterestExpense,"30,689,000","1,300,000","9,942,000","9,792,000","9,655,000","6,560,000","6,107,000","6,062,000","5,998,000","5,922,000","2,492,000","1,697,000","1,654,000","1,635,000","1,610,000","1,592,000","1,572,000","1,572,000","686,000","2,000","2,000","1,000","0","195,000","174,000","137,000","133,000","160,000"
NetInterestIncome,"-30,370,000","-1,238,000","-9,868,000","-9,709,000","-9,555,000","-6,427,000","-6,015,000","-5,955,000","-5,763,000","-4,349,000","-1,534,000","-665,000","-322,000","-458,000","-1,084,000","-1,132,000","-1,172,000","-1,116,000","-445,000","104,000","75,000","50,000","34,000","-195,000","-174,000","-137,000","-133,000","-160,000"
EBIT,"-69,235,000","-18,851,000","-2,800,000","-19,631,000","-27,953,000","-21,042,000","-18,814,000","-17,870,000","-14,726,000","-20,164,000","-10,746,000","-11,125,000","-10,271,000","-12,205,000","-7,770,000","-6,772,000","-15,157,000","-10,674,000","-4,966,000","-4,308,000","-3,448,000","-6,174,000","-2,577,000","-2,399,000","-2,585,000","-3,243,000","-4,054,000","-3,647,000"
EBITDA,"-11,476,000"
ReconciledCostOfRevenue,"120,793,000","31,857,000","30,961,000","30,310,000","27,665,000","25,280,000","21,831,000","20,885,000","19,423,000","20,889,000","18,361,000","16,454,000","14,739,000","13,981,000","13,322,000","12,296,000","11,532,000","9,660,000","8,534,000","8,076,000","7,239,000","7,654,000","6,443,000","6,173,000","5,676,000","5,475,000","5,579,000","5,165,000"
ReconciledDepreciation,"57,759,000","15,434,000","15,088,000","14,226,000","13,011,000","10,843,000","8,643,000","8,140,000","7,320,000","6,656,000","6,479,000","5,492,000","3,995,000","3,705,000","3,521,000","3,844,000","3,690,000","2,638,000","2,561,000","2,418,000","2,295,000","2,933,000","2,067,000","1,974,000","1,908,000","1,793,000","1,732,000","1,715,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-92,080,000","-19,073,000","-10,508,000","-28,678,000","-33,821,000","-21,789,000","-24,586,000","-24,205,000","-19,220,000","-25,385,000","-13,132,000","-12,921,000","-12,063,000","-14,134,000","-9,805,000","-8,450,000","-16,918,000","-12,342,000","-5,764,000","-4,231,000","-3,437,000","-6,202,000","-2,628,000","-2,629,000","-2,804,000","-3,225,000","-3,999,000","-3,621,000"
TotalUnusualItemsExcludingGoodwill,"10,069,000","0","10,106,000","0","-37,000","-2,888,000","-402,000",,,,"-1,406,000",,,,,,,,,,,,,,,,,
TotalUnusualItems,"10,069,000","0","10,106,000","0","-37,000","-2,888,000","-402,000",,,,"-1,406,000",,,,,,,,,,,,,,,,,
NormalizedEBITDA,"-21,545,000","-3,417,000","2,182,000","-5,405,000","-14,905,000","-7,311,000","-10,171,000","-9,730,000","-7,406,000","-13,508,000","-4,267,000","-5,633,000","-6,276,000","-8,500,000","-4,249,000","-2,928,000","-11,467,000","-8,036,000","-2,405,000","-1,890,000","-1,153,000","-3,241,000","-510,000","-425,000","-677,000","-1,450,000","-2,322,000","-1,932,000"
TaxRateForCalcs,"0.079","0.053","0.175","0.025","0.101","0.211","0.013","0.27","0.073","0.027","0.008","0.27","0.27","0.27","0.27","0.01","0.011","0.008","0.4","0.018","0.004","0.4","0.4","0.013","0.016","0.046","0.045","0.049"
TaxEffectOfUnusualItems,"790,413.074","0","1,771,841.469","0","-3,725.9","-608,212.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
