name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
			DeferredIncomeTax,"-17,851,000","2,157,000","-17,462,000","-367,000","-2,179,000","5,913,000","22,080,000","4,837,000","44,901,000","-1,682,000","4,875,000","2,423,000","3,744,000","2,253,000","846,000","3,687,000","3,838,000","7,115,000","38,817,000","1,838,000","3,419,000","1,782,000","-14,361,000","7,069,000","-11,598,000","-2,384,000","-15,916,000","-4,701,000","-1,012,000","3,663,000",,,,,,,,,,,,,,,,,,,,,,,"969,000","-752,000","238,000","5,709,000","-1,291,000","1,279,000",,,,,"-1,928,000","-1,025,000","345,000","1,776,000",,
		AssetImpairmentCharge,,,,,,,"2,425,000","0",,,"0","0",,,"0",,,,"1,032,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,
		StockBasedCompensation,"71,293,000","24,612,000","21,391,000","10,502,000","14,788,000","19,037,000","12,935,000","11,707,000","15,299,000","8,281,000","6,694,000","10,043,000","9,364,000","7,817,000","9,382,000","8,556,000","8,839,000","10,241,000","3,741,000","6,797,000","9,126,000","8,779,000","6,768,000","6,235,000","6,613,000","6,423,000","5,529,000","5,341,000","6,708,000","4,162,000","4,011,000","3,809,000","5,677,000","4,800,000","4,112,000","4,310,000","4,741,000","4,752,000","4,206,000","7,052,000","7,582,000","5,944,000","8,072,000","6,150,000","6,938,000","7,148,000","3,322,000","7,976,000","5,100,000","4,210,000","3,637,000","-6,867,000","2,922,000","3,945,000","3,760,000","4,389,000",,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","-58,000","-20,000","-229,000","-515,000","92,000","20,000","2,158,000","1,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-134,407,000","-18,787,000","-8,917,000","-41,329,000","-65,374,000","37,643,000","58,624,000","-186,205,000","-42,018,000","166,085,000","81,143,000","-35,713,000","-281,927,000","64,291,000","-107,104,000","211,198,000","118,823,000","35,526,000","-511,000","32,665,000","43,969,000","145,142,000","-100,678,000","-136,328,000","14,781,000","-88,235,000","257,925,000","-4,870,000","-259,289,000","164,508,000","-100,204,000","-76,408,000","-60,843,000","-104,725,000","84,066,000","41,690,000","-67,849,000","257,037,000",,,,,,,,"52,661,000",,,,,,,,,,,,"-1,726,000","8,975,000","1,657,000","3,452,000","2,740,000","2,604,000","2,749,000","-22,741,000","-1,999,000","-1,087,000","543,000"
		ChangeInWorkingCapital,"-588,951,000","-359,328,000","-229,903,000","195,854,000","-191,638,000","292,012,000","107,011,000","232,649,000","274,412,000","-296,982,000","-95,860,000","128,204,000","171,617,000","-174,357,000","89,316,000","64,186,000","-51,328,000","-93,394,000","-78,203,000","-79,360,000","48,883,000","-180,898,000","100,475,000","194,488,000","-33,230,000","-248,390,000","-165,711,000","-32,366,000","137,100,000","-192,709,000","145,075,000","77,975,000","50,245,000","29,799,000","-55,615,000","-17,636,000","81,975,000","-164,808,000","15,906,000","-77,366,000","85,723,000","-61,972,000","27,566,000","20,501,000","234,682,000","3,173,000","-31,018,000","23,845,000","195,939,000","-83,457,000","97,356,000","20,132,000","2,573,000","-25,485,000","6,686,000","12,146,000","19,518,000","-44,367,000","42,064,000","24,131,000","-14,350,000","-81,776,000","29,458,000","355,929,000","28,663,000","-45,550,000","13,040,000","19,106,000"
			ChangeInReceivables,"1,110,863,000","-5,620,000","2,212,261,000","-610,185,000","-485,593,000","-1,580,139,000","-1,947,924,000","16,619,000","-903,598,000","261,512,000","-346,412,000","74,996,000","-512,349,000","-573,206,000","231,900,000","-137,732,000","-166,517,000","-181,455,000","-415,314,000","-280,677,000","75,692,000","-111,808,000","-4,931,000","5,382,000","14,010,000","-4,507,000","-255,000","38,159,000","-6,797,000","640,134,000","1,635,731,000","-31,800,000","-980,061,000","-397,276,000","-24,685,000","-360,200,000","-78,990,000","-47,387,000","195,265,000","-92,170,000","53,698,000","-2,185,000","59,977,000","6,531,000","26,612,000","47,202,000","-58,579,000","-9,472,000","13,030,000","-19,143,000","2,102,000","33,324,000","5,781,000","-17,221,000","15,806,000","18,057,000","-12,625,000","21,543,000","44,144,000","-26,956,000","-37,078,000","54,678,000","-19,142,000","-43,446,000","-40,149,000","49,539,000","-8,894,000","17,126,000"
				ChangesInAccountReceivables,"553,647,000","143,902,000","537,760,000","94,509,000","-222,524,000","-332,884,000","-381,793,000","-197,647,000","-291,209,000","-209,707,000","-48,432,000","-33,920,000","-1,458,000","113,296,000","-146,529,000","72,166,000","-116,706,000","-81,234,000","-266,254,000","-86,628,000","30,321,000","-79,827,000","-10,301,000","38,529,000","-4,180,000","-6,759,000","18,051,000","17,137,000","-4,501,000","-19,588,000","-2,907,000","3,064,000","10,988,000","-12,551,000","-5,738,000","3,234,000","-5,827,000","-1,644,000",,,,,,,,,,,,,,,,,,,,"27,004,000","98,814,000","78,202,000","-41,212,000","159,972,000","-59,829,000","349,549,000","-52,394,000","49,539,000",,
			ChangeInPrepaidAssets,"-23,776,000","6,003,000","-35,059,000","19,322,000","-14,042,000","22,874,000","-14,877,000","13,763,000","28,110,000","-40,193,000","-305,000","6,273,000","11,587,000","-19,887,000","9,223,000","-3,990,000","6,743,000","-7,403,000","-9,835,000","3,987,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-610,287,000","-452,037,000","-514,570,000","279,898,000","74,220,000","1,071,956,000","643,876,000","505,207,000","488,055,000","51,380,000","-61,145,000","132,595,000","132,776,000","-303,385,000","132,903,000","-22,580,000","155,634,000","21,823,000","274,003,000","-24,184,000","141,517,000","-75,722,000","111,264,000","168,587,000","-38,781,000","-229,011,000","-165,080,000","-55,713,000","161,061,000","-163,106,000","163,873,000","70,776,000","42,543,000","64,615,000","-59,545,000","11,488,000","53,705,000","-145,599,000","-6,446,000","-19,157,000","58,790,000","-101,606,000","-77,858,000","12,503,000","118,797,000","-25,355,000","22,215,000","13,185,000","73,631,000","-48,627,000","24,319,000","-11,015,000","-592,000","-5,500,000","-46,520,000","37,481,000","13,226,000","-58,075,000","-1,818,000","-9,308,000","11,410,000","281,000","3,251,000","30,217,000","36,002,000","-72,314,000","4,115,000","90,138,000"
				ChangeInPayable,"-610,287,000","-452,037,000","-514,570,000","279,898,000","74,220,000","1,071,956,000","643,876,000","505,207,000","488,055,000","51,380,000","-61,145,000","132,595,000","132,776,000","-303,385,000","132,903,000","-22,580,000","155,634,000","21,823,000","274,003,000","-24,184,000","141,517,000","-75,722,000","111,264,000","168,587,000","-38,781,000","-229,011,000","-165,080,000","-55,713,000","161,061,000","-163,106,000","163,873,000","70,776,000","42,543,000","64,615,000","-59,545,000","11,488,000","53,705,000","-145,599,000","-6,446,000","-19,157,000","58,790,000","-101,606,000","-77,858,000","12,503,000","118,797,000","-25,355,000","22,215,000","13,185,000","73,631,000","-48,627,000","24,319,000","-11,015,000","-592,000","-5,500,000","-46,520,000","37,481,000","13,226,000","-58,075,000","-1,818,000","-9,308,000","11,410,000","281,000","3,251,000","30,217,000","36,002,000","-72,314,000","4,115,000","90,138,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-365,000","-1,729,000","-1,789,000","-1,928,000","-1,025,000",,,"-59,000","488,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-365,000","-1,729,000","-1,789,000","-1,928,000","-1,025,000",,,"-59,000","488,000"
					ChangeInAccountPayable,"-372,887,000","-159,040,000","-398,533,000","204,026,000","-21,542,000","1,113,752,000","611,182,000","431,742,000","300,465,000","183,373,000","-139,140,000","90,156,000","115,454,000","-169,721,000","116,371,000","-88,993,000","111,770,000","90,315,000","228,329,000","-47,831,000","119,472,000","1,527,000","67,784,000","119,553,000","-10,865,000","-104,982,000","-206,365,000","-30,605,000","124,803,000","-95,922,000","84,223,000","66,479,000","30,548,000","84,256,000","-80,445,000","-2,035,000","55,386,000","-99,541,000",,,,,,,,,,,,,,,,,,,,"-71,371,000","-56,750,000","-54,071,000","26,862,000","-241,748,000","89,287,000","6,380,000","58,282,000","-72,314,000",,
			ChangeInOtherCurrentAssets,"-21,991,000","-14,597,000","10,918,000","127,000","-12,301,000","-15,469,000","-6,182,000","68,719,000","25,588,000","-15,860,000","-35,218,000","29,273,000","6,733,000","-149,000","-30,312,000","-2,236,000","-7,800,000","26,326,000","-12,970,000","17,490,000","-29,340,000","-12,738,000","6,495,000","-3,453,000","-6,356,000","-10,409,000","9,343,000","-14,447,000","850,000","-2,666,000","-11,102,000","-5,205,000","6,266,000","-150,000","6,785,000","-11,568,000","14,079,000","-12,009,000","-48,238,000","32,009,000","-833,000","26,767,000","72,625,000","153,113,000","-60,078,000","-6,692,000","-29,957,000","-2,410,000","116,677,000","-40,316,000","70,683,000","1,142,000","-2,336,000","-6,253,000","19,802,000","11,847,000","-31,084,000","27,004,000","98,814,000","78,202,000","-41,212,000","159,972,000","-59,829,000","349,549,000","-52,394,000","49,539,000",,
			ChangeInOtherCurrentLiabilities,"-1,043,760,000","106,923,000","-1,903,453,000","506,692,000","246,078,000","792,790,000","1,432,118,000","-371,659,000","635,957,000","-553,971,000","347,170,000","-114,933,000","533,870,000","721,270,000","-254,398,000","230,724,000","-38,718,000","46,645,000","61,200,000","194,640,000","-88,914,000","22,772,000","-14,794,000","23,983,000","4,112,000","-6,141,000","-4,613,000","-5,486,000","-17,687,000","-666,454,000","-1,643,983,000","44,337,000","978,957,000","362,972,000","21,838,000","342,652,000","93,167,000","40,050,000",,,,,,,,,"-36,584,000","24,857,000","-12,902,000","24,629,000","1,824,000","-13,762,000","-8,565,000","22,327,000","-5,795,000","-24,661,000","78,852,000","-71,371,000","-56,750,000","-54,071,000","26,862,000","-241,748,000","89,287,000","6,380,000","58,282,000","-72,314,000",,
			ChangeInOtherWorkingCapital,,,,"-86,373,000","-2,202,000","-407,934,000","0","0","300,000","150,000","81,038,000","-1,827,000","13,945,000","1,000,000","118,103,000","29,894,000","-91,693,000","670,000","24,713,000","9,384,000","-23,460,000","-3,402,000","2,441,000","-11,000","-6,215,000","1,678,000","-5,106,000","5,121,000","-327,000","-617,000","556,000","-133,000","2,540,000","-362,000","-8,000","-8,000","14,000","137,000","9,553,000","1,952,000","-25,932,000","15,052,000","-158,951,000","-19,873,000","149,351,000","-11,982,000","71,887,000","-2,315,000",,,"-1,572,000","10,443,000","8,285,000","-18,838,000","23,393,000","-30,578,000","-28,851,000","36,532,000","-42,326,000","36,264,000","25,668,000","-54,959,000","15,891,000","13,229,000",,,"-11,531,000","-88,158,000"
InvestingCashFlow,"-93,148,000","-20,417,000","-67,121,000","-1,518,000","-9,712,000","2,807,000","-390,000","-8,564,000","-3,792,000","-8,076,000","6,612,000","-5,346,000","484,000","-49,377,000","-6,957,000","-2,609,000","-2,921,000","-5,395,000","-1,670,000","14,305,000","-27,328,000","12,296,000","16,657,000","24,685,000","605,000","16,567,000","-54,411,000","-19,138,000","12,131,000","13,989,000","8,432,000","-8,683,000","37,706,000","-74,914,000","2,527,000","-5,215,000","484,000","10,136,000","-7,292,000","225,166,000","-103,539,000","37,620,000","65,570,000","-165,688,000","-7,909,000","22,986,000","80,319,000","-192,128,000","-164,000","2,514,000","2,715,000","7,491,000","-693,000","-668,000","-4,926,000","-8,118,000","-6,478,000","-393,000","-443,000","-727,000","-581,000","-202,000","-239,000","-5,936,000","-4,467,000","-1,133,000","-64,000","-89,000"
	CashFlowFromContinuingInvestingActivities,"-93,148,000","-20,417,000","-67,121,000","-1,518,000","-9,712,000","2,807,000","-390,000","-8,564,000","-3,792,000","-8,076,000","6,612,000","-5,346,000","484,000","-49,377,000","-6,957,000","-2,609,000","-2,921,000","-5,395,000","-1,670,000","14,305,000","-27,328,000","12,296,000","16,657,000","24,685,000","605,000","16,567,000","-54,411,000","-19,138,000","12,131,000","13,989,000","8,432,000","-8,683,000","37,706,000","-74,914,000","2,527,000","-5,215,000","484,000","10,136,000","-7,292,000","225,166,000","-103,539,000","37,620,000","65,570,000","-165,688,000","-7,909,000","22,986,000","80,319,000","-192,128,000","-164,000","2,514,000","2,715,000","7,491,000","-693,000","-668,000","-4,926,000","-8,118,000","-6,478,000","-393,000","-443,000","-727,000","-581,000","-202,000","-239,000","-5,936,000","-4,467,000","-1,133,000","-64,000","-89,000"
		CapitalExpenditureReported,,,,,,,"837,000","-5,322,000","-3,751,000","-2,485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-8,907,000","-2,914,000","-279,000","-1,844,000","-3,870,000","-1,643,000","837,000","-5,322,000","-3,751,000","-2,485,000","-7,020,000","-4,196,000","-1,982,000","-1,684,000","-1,876,000","-5,313,000","-246,000","-1,151,000","-2,930,000","6,969,000","-2,025,000","-150,000","-700,000","-219,000","-2,311,000","-12,383,000","-1,839,000","-3,765,000","-1,125,000","-301,000","4,666,000","-1,033,000","-1,578,000","-4,279,000","-357,000","-230,000","-317,000","-237,000","-207,000","-611,000","-639,000","-445,000","-753,000","-1,523,000","-1,720,000","-2,543,000","-4,059,000","-1,622,000","-105,000","-67,000","-217,000","32,000","-132,000","-82,000","-441,000","-416,000","-320,000","-393,000","-443,000","-727,000","-581,000","-202,000","-239,000","-5,936,000","-4,467,000","-1,133,000","479,000","-89,000"
			PurchaseOfPPE,"-13,090,000","-2,914,000","-4,462,000","-1,844,000","-3,870,000","-1,643,000","837,000","-5,322,000","-3,751,000","-2,485,000","-7,020,000","-4,196,000","-1,982,000","-1,684,000","-1,876,000","-5,313,000","-246,000","-1,151,000","-2,930,000","-881,000","-2,025,000","-150,000","-700,000","-219,000","-2,311,000","-12,383,000","-1,839,000","-3,765,000","-1,125,000","-301,000","4,666,000","-1,033,000","-1,578,000","-4,279,000","-357,000","-230,000","-317,000","-237,000","-207,000","-611,000","-639,000","-445,000","-753,000","-1,523,000","-1,720,000","-2,543,000","-4,059,000","-1,622,000","-105,000","-67,000","-87,000","-98,000","-132,000","-82,000","-441,000","-416,000","-320,000","-393,000","-443,000","-727,000","-581,000","-202,000","-239,000","-5,936,000","-4,467,000","-1,133,000","-226,000","-89,000"
			SaleOfPPE,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-130,000",,,,,,,,,,,,"0","0",,,"705,000","0"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"162,000","0"
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
		NetBusinessPurchaseAndSale,"-70,975,000","0","-70,975,000","0","0","2,109,000","-5,647,000","0",,,"0","0","0","-48,581,000","0",,,,"-1,032,000","0",,,"0","17,303,000",,,"-23,480,000",,,,,,,,,,,,"-790,000","-1,000",,,,,,,,,,,,,,,"-97,000",,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,"-5,647,000","0",,,"0","0","0","-48,581,000","0",,,,"-1,032,000","0",,,"0","0",,,"-23,480,000",,,,,,,,,,,,"-790,000","-1,000",,,,,,,,,,,,,,,"-97,000",,,,,,,,,,,,,
			SaleOfBusiness,,"0",,"0","0","2,109,000",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"735,000","2,118,000","-1,678,000","326,000","-222,000","2,341,000","4,420,000","-3,242,000","-41,000","-5,591,000","13,632,000","-1,150,000","2,479,000","875,000","-3,685,000","1,307,000","-5,728,000","-1,204,000","16,034,000","6,536,000","27,514,000","11,246,000","16,157,000","6,401,000","7,974,000","-10,250,000","16,908,000","-437,000","-1,744,000","29,290,000","5,006,000","-7,650,000","38,044,000","-70,635,000","3,590,000","-4,985,000","874,000","10,373,000","-6,295,000","225,778,000","-92,838,000","38,065,000","66,323,000","-164,165,000","-6,189,000","25,529,000","-96,525,000","-9,603,000","-59,000","2,581,000","2,932,000","7,459,000","-561,000","-586,000","-4,388,000","-4,595,000",,,,,,,,,,,,
			PurchaseOfInvestment,"-76,920,000","-7,662,000","-13,104,000","-23,752,000","-32,402,000","-29,117,000","-10,167,000","-5,447,000","-15,561,000","-17,650,000","-3,913,000","-6,386,000","-4,051,000","-5,462,000","-6,737,000","-1,128,000","-8,752,000","-11,475,000","62,415,000","-12,467,000","-55,433,000","-4,934,000","-8,097,000","-733,000","-8,769,000","-16,187,000","-3,890,000","-1,699,000","-2,800,000","-5,760,000","-1,444,000","-18,179,000","-15,446,000","-82,238,000","-642,000","-7,151,000","-7,094,000","-5,161,000","-10,557,000","57,911,000","-55,761,000","-6,441,000","60,540,000","-156,309,000","-4,967,000","-35,683,000","-212,648,000","-203,857,000","-2,206,000","-958,000","-18,000","1,237,000","-621,000","-831,000",,,,,,,,,,,,,,
			SaleOfInvestment,"77,655,000","9,780,000","11,426,000","24,078,000","32,180,000","31,458,000","14,587,000","2,205,000","15,520,000","12,059,000","17,545,000","5,236,000","6,530,000","6,337,000","3,052,000","2,435,000","3,024,000","10,271,000","-46,381,000","19,003,000","82,947,000","16,180,000","24,254,000","7,134,000","16,743,000","5,937,000","20,798,000","1,262,000","1,056,000","35,050,000","6,450,000","10,529,000","53,490,000","11,603,000","4,232,000","2,166,000","7,968,000","15,534,000","4,262,000","167,867,000","-37,077,000","44,506,000","5,783,000","-7,856,000","-1,222,000","61,212,000","116,123,000","194,254,000","2,147,000","3,539,000","2,950,000","6,222,000","60,000","245,000",,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-14,001,000","-19,621,000","5,811,000","0",,,,,,,,,,"13,000","-1,396,000","1,397,000","3,053,000","-3,040,000","-13,742,000","800,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","39,200,000",,,,"-15,000,000",,"0",,,"-706,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-182,139,000","-40,527,000","105,356,000","-59,638,000","-185,128,000","123,691,000","-69,743,000","119,555,000","-105,032,000","80,802,000","23,272,000","16,048,000","44,952,000","116,166,000","57,171,000","-219,522,000","-7,001,000","40,603,000","110,436,000","638,000","17,419,000","9,358,000","33,794,000","-24,740,000","8,121,000","232,614,000","8,861,000","-15,369,000","158,414,000","-8,149,000","47,951,000","-14,226,000","-5,110,000","150,344,000","-15,360,000","-9,572,000","-20,938,000","-141,469,000","35,724,000","-122,339,000","-65,244,000","58,433,000","80,094,000","-48,531,000","-22,353,000","-66,518,000","-67,572,000","175,227,000","-8,105,000","-49,551,000","62,440,000","-80,865,000","-28,000","0","443,000","615,000","177,000","-4,061,000","-14,792,000","0","0","0","656,000","-200,987,000","-1,945,000","8,382,000","-12,559,000","-25,903,000"
