name,ttm,04/30/2022,01/31/2022,10/31/2021
MarketCap,"8,027,495,000","7,225,499,791","10,199,417,410","16,046,262,915"
EnterpriseValue,"7,092,714,000","6,290,796,791","9,274,672,410","15,770,008,915"
PsRatio,"27.656","15.13","41.865","74.223"
PbRatio,"10.264","9.132","11.987",
EnterprisesValueRevenueRatio,"24.447","71.971","119.218","236.078"
EnterprisesValueEBITDARatio,"-49.413","-150.736","-234.209","-485.844"
