name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
		OtherNonCashItems,"38,612,000","14,373,000","13,288,000","5,106,000","5,845,000","6,211,000","5,518,000","5,931,000","5,574,000","11,965,000","4,893,000","470,000","6,106,000","0","0","11,000","-719,000",,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"182,378,000","2,369,000","329,512,000","66,590,000","-216,093,000","163,782,000","173,679,000","35,277,000","-192,509,000","79,830,000","25,325,000","75,665,000","-177,158,000","76,146,000","15,286,000","82,391,000","-169,573,000","71,221,000","-7,758,000","82,021,000","-116,014,000","39,371,000","61,665,000","75,123,000","-101,363,000","17,640,000","-11,658,000","28,546,000","-131,705,000","42,213,000","79,425,000","61,594,000","-90,774,000"
			ChangeInReceivables,"32,164,000","52,575,000","1,594,000","-69,609,000","47,604,000","-96,942,000","-19,201,000","-25,365,000","30,017,000","4,934,000","-2,039,000","12,487,000","3,654,000","-47,443,000","1,454,000","16,848,000","24,723,000","-31,093,000","-8,612,000","11,676,000","21,702,000","-53,789,000","8,427,000","22,136,000","11,317,000","1,806,000","-9,670,000","-17,059,000","15,176,000","-34,353,000","-18,826,000","17,341,000","23,585,000"
				ChangesInAccountReceivables,"14,128,000","52,791,000","-14,275,000","-41,632,000","17,244,000","-31,901,000","-6,699,000","-21,171,000","26,806,000","-23,202,000","3,196,000","3,212,000","3,407,000","-6,213,000","274,000","15,799,000","11,751,000","-44,188,000","5,279,000","23,083,000","-2,376,000","-27,954,000","11,519,000","6,628,000","4,280,000","-15,248,000","13,209,000","-2,338,000","2,990,000","-30,065,000","-3,034,000","10,929,000","13,637,000"
			ChangeInPayablesAndAccruedExpense,"134,512,000","-58,784,000","327,581,000","133,204,000","-267,489,000","268,999,000","193,188,000","63,360,000","-223,239,000","88,818,000","32,794,000","61,414,000","-180,384,000","127,137,000","20,397,000","68,267,000","-185,391,000","102,815,000","1,253,000","73,598,000","-142,718,000","83,998,000","54,530,000","45,583,000","-111,322,000","16,030,000","-5,325,000","50,037,000","-150,004,000","83,451,000","89,313,000","50,830,000","-115,039,000"
				ChangeInPayable,"-16,209,000","-24,440,000","72,974,000","-52,104,000","-12,639,000","58,554,000","47,382,000","-1,216,000","-30,958,000","-7,551,000","9,872,000","-1,649,000","-9,381,000","15,063,000","-496,000","-9,042,000","6,017,000","7,567,000","-1,908,000","878,000","-6,145,000","4,920,000","7,864,000","1,558,000","-843,000","-41,112,000","-10,851,000","12,518,000","6,367,000","2,282,000","51,954,000","1,414,000","1,108,000"
					ChangeInTaxPayable,"-6,254,000",,,"-35,640,000","-9,669,000","48,796,000","36,722,000","-4,408,000","-7,883,000",,"6,853,000","-6,790,000","-4,466,000",,"-4,483,000","-9,297,000","7,104,000",,,,,,,,,"-35,764,000","499,000","7,812,000","8,334,000","-2,612,000","50,118,000","-2,533,000","8,701,000"
						ChangeInIncomeTaxPayable,"-6,254,000",,,"-35,640,000","-9,669,000","48,796,000","36,722,000","-4,408,000","-7,883,000",,"6,853,000","-6,790,000","-4,466,000",,"-4,483,000","-9,297,000","7,104,000",,,,,,,,,"-35,764,000","499,000","7,812,000","8,334,000","-2,612,000","50,118,000","-2,533,000","8,701,000"
					ChangeInAccountPayable,"-9,955,000","-18,186,000","27,665,000","-16,464,000","-2,970,000","9,758,000","10,660,000","3,192,000","-23,075,000","-11,954,000","3,019,000","5,141,000","-4,915,000","8,387,000","3,987,000","255,000","-1,087,000","7,567,000","-1,908,000","878,000","-6,145,000","4,920,000","7,864,000","1,558,000","-843,000","-5,348,000","-11,350,000","4,706,000","-1,967,000","4,894,000","1,836,000","3,947,000","-7,593,000"
				ChangeInAccruedExpense,"150,721,000","-34,344,000","254,607,000","185,308,000","-254,850,000","210,445,000","145,806,000","64,576,000","-192,281,000","96,369,000","22,922,000","63,063,000","-171,003,000","112,074,000","20,893,000","77,309,000","-191,408,000","95,248,000","3,161,000","72,720,000","-136,573,000","79,078,000","46,666,000","44,025,000","-110,479,000","57,142,000","5,526,000","37,519,000","-156,371,000","81,169,000","37,359,000","49,416,000","-116,147,000"
			ChangeInOtherCurrentAssets,"14,895,000","7,144,000","19,000","5,917,000","1,815,000","865,000","-7,656,000","-3,711,000","-1,077,000","-363,000","-3,616,000","1,273,000","-1,809,000","-1,422,000","-4,140,000","-2,518,000","-4,626,000","-2,914,000","934,000","739,000","-462,000","295,000","-544,000","4,418,000","-424,000","-971,000","1,622,000","-3,821,000","2,527,000","-6,306,000","7,786,000","-2,591,000","-417,000"
			ChangeInOtherWorkingCapital,"807,000","1,434,000","318,000","-2,922,000","1,977,000","-9,140,000","7,348,000","993,000","1,790,000","-13,559,000","-1,814,000","491,000","1,381,000","4,535,000","-2,425,000","-206,000","-4,279,000","2,444,000","-1,333,000","-3,992,000","5,464,000","8,867,000","-748,000","2,986,000","-934,000","775,000","1,715,000","-611,000","596,000","-579,000","1,152,000","-3,986,000","1,097,000"
InvestingCashFlow,"-273,914,000","-127,562,000","-311,166,000","5,842,000","158,972,000","22,319,000","-60,888,000","-70,408,000","9,229,000","-48,052,000","-19,967,000","-58,606,000","93,481,000","-87,678,000","-14,874,000","-12,191,000","121,202,000","-79,673,000","-71,228,000","-44,391,000","-23,292,000","-8,031,000","-5,025,000","-1,051,000","12,454,000","-3,209,000","19,492,000","47,605,000","115,665,000","-61,473,000","-101,212,000","-81,497,000","30,718,000"
	CashFlowFromContinuingInvestingActivities,"-273,914,000","-127,562,000","-311,166,000","5,842,000","158,972,000","22,319,000","-60,888,000","-70,408,000","9,229,000","-48,052,000","-19,967,000","-58,606,000","93,481,000","-87,678,000","-14,874,000","-12,191,000","121,202,000","-79,673,000","-71,228,000","-44,391,000","-23,292,000","-8,031,000","-5,025,000","-1,051,000","12,454,000","-3,209,000","19,492,000","47,605,000","115,665,000","-61,473,000","-101,212,000","-81,497,000","30,718,000"
		NetPPEPurchaseAndSale,"-8,680,000","-1,126,000","-5,054,000","-1,097,000","-1,403,000","-3,146,000","-4,456,000","-3,052,000","-3,494,000","-3,751,000","-2,691,000","-6,839,000","-7,441,000","-2,190,000","-1,337,000","-2,176,000","-1,023,000","-1,538,000","-652,000","-2,311,000","-3,218,000","-1,591,000","-4,756,000","-622,000","-7,454,000","-4,598,000","-2,230,000","-1,586,000","-971,000","-1,565,000","-1,293,000","-902,000","-911,000"
			PurchaseOfPPE,"-8,680,000","-1,126,000","-5,054,000","-1,097,000","-1,403,000","-3,146,000","-4,456,000","-3,052,000","-3,494,000","-3,751,000","-2,691,000","-6,839,000","-7,441,000","-2,190,000","-1,337,000","-2,176,000","-1,023,000","-1,538,000","-652,000","-2,311,000","-3,218,000","-1,591,000","-4,756,000","-622,000","-7,454,000","-4,598,000","-2,230,000","-1,586,000","-971,000","-1,565,000","-1,293,000","-902,000","-911,000"
		NetBusinessPurchaseAndSale,"-360,996,000","-55,359,000","-305,333,000",,,"0","0","-12,470,000","0","0","-10,907,000","0","8,710,000","0","0","0","-71,407,000","-26,000","150,000",,,"-3,725,000",,,"0","699,000","-10,957,000","-14,439,000","-12,157,000","-4,178,000","-1,000,000","0","0"
			PurchaseOfBusiness,"-360,996,000","-55,359,000","-305,333,000",,,"0","0",,,"0",,,,"0","0","0","-71,407,000","-26,000","150,000",,,"-3,725,000",,,"0","699,000","-10,957,000","-14,439,000","-12,157,000","-4,178,000","-1,000,000","0","0"
			SaleOfBusiness,,,,,,,,,"0",,,"0","8,710,000",,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"95,762,000","-71,077,000","-779,000","7,243,000","160,375,000","25,465,000","-56,432,000","-54,886,000","12,723,000","-44,301,000","-6,369,000","-51,767,000","92,382,000","-83,884,000","-14,380,000","-10,907,000","193,662,000","-76,484,000","-72,277,000","-41,483,000","-19,075,000",,,,,,,,,,,,
			PurchaseOfInvestment,"-101,562,000","-73,475,000","-3,366,000","-5,125,000","-19,596,000","-97,359,000","-115,646,000","-79,273,000","-99,277,000","-102,503,000","-16,064,000","-75,015,000","-157,097,000","-98,023,000","-22,433,000","-20,095,000","-6,418,000","-76,484,000","-72,277,000","-41,483,000","-19,075,000",,,,,,,,,,,,
			SaleOfInvestment,"197,324,000","2,398,000","2,587,000","12,368,000","179,971,000","122,824,000","59,214,000","24,387,000","112,000,000","58,202,000","9,695,000","23,248,000","249,479,000","14,139,000","8,053,000","9,188,000","200,080,000",,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,"0","0","0","-170,000","-1,604,000","843,000","892,000","-30,000","-1,625,000","1,551,000","2,228,000","-999,000","-2,715,000","-269,000","-429,000","19,908,000","690,000","32,679,000","63,630,000","128,793,000","-55,730,000","-98,919,000","-80,595,000","31,629,000"
FinancingCashFlow,"-459,060,000","-149,084,000","-102,474,000","-73,784,000","-133,718,000","-84,004,000","-42,609,000","-45,492,000","145,282,000","-20,875,000","-25,563,000","-48,955,000","-56,746,000","-17,246,000","-33,508,000","-36,980,000","-148,404,000","75,283,000","-50,186,000","-22,952,000","-227,456,000","166,732,000","-6,869,000","-53,138,000","-3,801,000","-9,735,000","-11,475,000","-94,303,000","-495,000","-133,000","183,000","-260,000","-1,321,000"
	CashFlowFromContinuingFinancingActivities,"-459,060,000","-149,084,000","-102,474,000","-73,784,000","-133,718,000","-84,004,000","-42,609,000","-45,492,000","145,282,000","-20,875,000","-25,563,000","-48,955,000","-56,746,000","-17,246,000","-33,508,000","-36,980,000","-148,404,000","75,283,000","-50,186,000","-22,952,000","-227,456,000","166,732,000","-6,869,000","-53,138,000","-3,801,000","-9,735,000","-11,475,000","-94,303,000","-495,000","-133,000","183,000","-260,000","-1,321,000"
		NetIssuancePaymentsOfDebt,"-280,000","0","-173,000","-33,000","-74,000","-1,890,000","-2,099,000","-97,000","-90,000","497,000","-2,598,000","-8,544,000","-90,000","-235,000","-1,835,000","-254,000","-140,000","-386,000","-2,242,000","-1,373,000","-15,106,000","-7,606,000","-7,816,000","-42,747,000","16,913,000","-774,000",,,,,,,
			NetLongTermDebtIssuance,"-280,000","0","-173,000","-33,000","-74,000","-1,890,000","-2,099,000","-97,000","-90,000","497,000","-2,598,000","-8,544,000","-90,000","-235,000","-1,835,000","-254,000","-140,000","-386,000","-2,242,000","-1,373,000","-15,106,000","-7,606,000","-7,816,000","-42,747,000","16,913,000","-774,000",,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","65,000,000",,,,,,,,
				LongTermDebtPayments,"-280,000","0","-173,000","-33,000","-74,000","-1,890,000","-2,099,000","-97,000","-90,000","497,000","-2,598,000","-8,544,000","-90,000","-235,000","-1,835,000","-254,000","-140,000","-386,000","-2,242,000","-1,373,000","-15,106,000","-7,606,000","-7,816,000","-42,747,000","-48,087,000","-774,000",,,,,,,
		NetCommonStockIssuance,"-304,793,000","-121,596,000","-70,251,000","-45,453,000","-67,493,000","-60,410,000","-18,602,000","-23,212,000","189,060,000","-1,813,000","-4,325,000","-21,001,000","-2,502,000","-367,000","-14,963,000","-20,003,000","-34,230,000","77,261,000","-1,000","6,000","-1,841,000",,,,,,,,,,,,
			CommonStockIssuance,"0","0","0","0","0","0","0","0","189,060,000",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-304,793,000","-121,596,000","-70,251,000","-45,453,000","-67,493,000","-60,410,000","-18,602,000","-23,212,000","0","-1,813,000","-4,325,000","-21,001,000","-2,502,000","-367,000","-14,963,000","-20,003,000","-34,230,000","-16,239,000","-1,000","6,000","-1,841,000",,,,,,,,,,,,
		CashDividendsPaid,"-114,806,000","-27,447,000","-27,855,000","-28,299,000","-31,205,000","-21,704,000","-21,889,000","-22,166,000","-26,247,000","-19,551,000","-18,894,000","-19,323,000","-22,887,000","-16,644,000","-16,710,000","-16,731,000","-16,843,000","-12,597,000","-14,590,000","-12,407,000","-12,487,000","-19,413,000","-10,389,000","-10,419,000","-15,072,000","-8,909,000","-8,913,000","-95,560,000","-915,000","-1,147,000","1,147,000","0","-2,166,000"
			CommonStockDividendPaid,"-114,806,000",,,,,,"-21,889,000","-22,166,000","-26,247,000","-19,551,000","-18,894,000","-19,323,000","-22,887,000","-16,644,000","-16,710,000","-16,731,000","-16,843,000","-12,597,000","-14,590,000","-12,407,000","-12,487,000","-19,413,000","-10,389,000","-10,419,000","-15,072,000","-8,909,000","-8,913,000","-95,560,000","-915,000","-1,147,000","1,147,000","0","-2,166,000"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,"0",,,,"0","-9,425,000","-5,714,000",,,,,,,,,,,,
		NetOtherFinancingCharges,"-39,181,000","-41,000","-4,195,000","1,000","-34,946,000","0","-19,000","-17,000","-17,441,000","-8,000","254,000","-87,000","-31,267,000","0","0","8,000","-97,191,000","-4,134,000","-33,353,000","247,000","-192,308,000","186,000","11,336,000","28,000","-5,642,000","-52,000","-289,000","1,257,000","420,000","1,014,000","-964,000","-260,000","845,000"
EndCashPosition,"834,070,000","834,070,000","1,058,976,000","923,382,000","782,567,000","847,224,000","634,032,000","422,340,000","422,537,000","380,746,000","277,108,000","220,620,000","212,102,000","286,115,000","256,769,000","227,965,000","144,610,000","300,223,000","197,178,000","245,356,000","183,221,000","492,686,000","253,605,000","156,067,000","105,972,000","166,169,000","131,927,000","97,777,000","97,687,000","88,662,000","76,630,000","73,110,000","72,214,000"
	ChangesInCash,"3,630,000","-212,177,000","138,377,000","142,269,000","-64,839,000","210,968,000","205,017,000","-1,990,000","39,271,000","107,984,000","52,085,000","14,791,000","-72,474,000","27,287,000","27,824,000","85,660,000","-146,176,000","105,543,000","-48,419,000","61,331,000","-311,703,000","236,155,000","101,324,000","52,179,000","-59,123,000","35,084,000","32,553,000","746,000","8,681,000","11,767,000","4,792,000","2,270,000","-37,317,000"
	EffectOfExchangeRateChanges,"-16,784,000","-12,729,000","-2,783,000","-1,454,000","182,000","2,224,000","6,675,000","1,793,000","2,520,000","-4,346,000","4,403,000","-6,273,000","-1,539,000","2,059,000","980,000","-2,305,000","-9,437,000","-2,498,000","241,000","804,000","2,238,000","2,926,000","-3,786,000","-2,084,000","-1,074,000","-842,000","1,597,000","-656,000","344,000","265,000","-1,272,000","-1,374,000","111,000"
	BeginningCashPosition,"847,224,000","1,058,976,000","923,382,000","782,567,000","847,224,000","634,032,000","422,340,000","422,537,000","380,746,000","277,108,000","220,620,000","212,102,000","286,115,000","256,769,000","227,965,000","144,610,000","300,223,000","197,178,000","245,356,000","183,221,000","492,686,000","253,605,000","156,067,000","105,972,000","166,169,000","131,927,000","97,777,000","97,687,000","88,662,000","76,630,000","73,110,000","72,214,000","109,420,000"
IncomeTaxPaidSupplementalData,"242,031,000","70,802,000","52,544,000","82,278,000","36,407,000","10,510,000",,,"3,656,000","20,530,000","11,390,000","30,027,000","12,560,000","17,571,000","24,443,000","35,799,000","4,651,000","2,084,000","6,114,000","25,578,000","13,853,000","27,583,000","8,539,000","13,609,000","7,555,000","54,899,000","17,773,000","997,000","1,696,000",,"-716,000","900,000","1,568,000"
InterestPaidSupplementalData,"1,000,000","472,000","74,000","211,000","243,000","245,000","266,000","281,000","197,000","392,000","182,000","282,000","193,000","271,000","274,000","183,000","249,000","147,000","127,000","167,000","215,000","383,000","229,000","448,000","561,000","206,000","333,000","625,000","150,000","48,000","109,000","53,000","53,000"
CapitalExpenditure,"-8,680,000","-1,126,000","-5,054,000","-1,097,000","-1,403,000","-3,146,000","-4,456,000","-3,052,000","-3,494,000","-3,751,000","-2,691,000","-6,839,000","-7,441,000","-2,190,000","-1,337,000","-2,176,000","-1,023,000","-1,538,000","-652,000","-2,311,000","-3,218,000","-1,591,000","-4,756,000","-622,000","-7,454,000","-4,598,000","-2,230,000","-1,586,000","-971,000","-1,565,000","-1,293,000","-902,000","-911,000"
IssuanceOfCapitalStock,"0","0","0","0","0","0","0","0","189,060,000",,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","65,000,000",,,,,,,,
RepaymentOfDebt,"-280,000","0","-173,000","-33,000","-74,000","-1,890,000","-2,099,000","-97,000","-90,000","497,000","-2,598,000","-8,544,000","-90,000","-235,000","-1,835,000","-254,000","-140,000","-386,000","-2,242,000","-1,373,000","-15,106,000","-7,606,000","-7,816,000","-42,747,000","-48,087,000","-774,000",,,,,,,
RepurchaseOfCapitalStock,"-304,793,000","-121,596,000","-70,251,000","-45,453,000","-67,493,000","-60,410,000","-18,602,000","-23,212,000","0","-1,813,000","-4,325,000","-21,001,000","-2,502,000","-367,000","-14,963,000","-20,003,000","-34,230,000","-16,239,000","-1,000","6,000","-1,841,000",,,,,,,,,,,,
FreeCashFlow,"727,924,000","63,343,000","546,963,000","209,114,000","-91,496,000","269,507,000","304,058,000","110,858,000","-118,734,000","173,160,000","94,924,000","115,513,000","-116,650,000","130,021,000","74,869,000","132,655,000","-119,997,000","108,395,000","72,343,000","126,363,000","-64,173,000","75,863,000","108,462,000","105,746,000","-75,230,000","43,430,000","22,306,000","45,858,000","-107,460,000","71,808,000","104,528,000","83,125,000","-67,625,000"
