name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010,09/30/2010
			DeferredIncomeTax,"-6,654,000","-7,750,000","-19,000","-2,917,000","4,032,000","-1,322,000","2,226,000","192,000","-1,444,000","2,503,000","1,362,000","2,291,000","3,211,000","1,929,000","3,821,000","2,173,000","3,707,000","-609,000","15,064,000","2,485,000","1,365,000","-1,734,000","-7,022,000","3,136,000","1,069,000","2,641,000","2,344,000","-3,474,000","-3,115,000","4,000","2,669,000","-7,215,000","-6,646,000","-4,584,000","9,230,000","-4,124,000","3,589,000","-10,313,000","-12,658,000","-7,610,000","14,977,000","-17,942,000","-20,049,000",,"2,561,000",
		AssetImpairmentCharge,"353,000","0","-22,000","789,000","257,000","588,000","-49,000","142,000","2,250,000","509,000","210,000","1,086,000","88,000","596,000","-37,000","224,000","26,000","38,000","0","720,000","0","46,000","36,000","158,000","35,000","69,000","1,103,000","-1,006,000","1,376,000","470,000","314,000","909,000","58,000","822,000","1,207,000","4,525,000","2,622,000","4,526,000","11,577,000","1,425,000","2,124,000","5,089,000",,,,
		StockBasedCompensation,"5,562,000","1,151,000","1,325,000","1,733,000","1,353,000","1,130,000","1,271,000","1,189,000","1,612,000","1,227,000","1,544,000","1,440,000","1,510,000","375,000","1,176,000","1,238,000","1,173,000","833,000","877,000","902,000","967,000","902,000","800,000","901,000","862,000","929,000","835,000","1,004,000","845,000","665,000","822,000","1,147,000","883,000","720,000","858,000","1,336,000","1,226,000","1,441,000","2,156,000","6,664,000","2,075,000","2,183,000","-1,908,000","5,849,000","15,399,000","405,000"
		ExcessTaxBenefitFromStockBasedCompensation,"-565,000","-96,000","-248,000","-4,000","-217,000","-175,000","-69,000","-8,000","100,000","28,000","2,000","-26,000","-1,383,000","-753,000","-15,000","-110,000","-790,000","-371,000","-783,000","-49,000","-548,000","-2,845,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"181,571,000","56,577,000","24,846,000","713,000","101,911,000","35,083,000","40,669,000","-45,040,000","-51,758,000","-2,225,000","93,187,000","-97,990,000","-41,494,000","-11,163,000","10,747,000","31,043,000","-58,753,000","8,638,000","-657,000","-12,335,000","-11,482,000","10,496,000","-12,545,000","-22,226,000","-13,443,000","-6,402,000","-20,193,000","-7,156,000","-11,463,000","-6,788,000","-16,811,000","-11,317,000","-12,568,000","-7,476,000","-11,515,000","-18,918,000","-32,943,000","-10,508,000","27,032,000","-27,362,000","-44,543,000","-21,592,000","-72,021,000","0",,
		ChangeInWorkingCapital,"-2,474,000","-14,192,000","-4,449,000","7,341,000","6,850,000","-35,434,000","-1,613,000","-6,134,000","6,496,000","11,602,000","-8,578,000","15,802,000","21,812,000","-11,753,000","16,781,000","3,126,000","-1,016,000","-3,526,000","8,546,000","-1,928,000","9,376,000","740,000","-24,187,000","1,375,000","18,685,000","-5,848,000","-19,640,000","8,586,000","-1,001,000","-16,008,000","-12,078,000","23,409,000","22,340,000","-13,362,000","5,679,000","72,000","-4,257,000","-3,294,000","-9,526,000","-5,673,000","-49,952,000","-11,639,000","-57,241,000","89,121,000","-9,058,000","-1,127,000"
			ChangeInReceivables,"-1,587,000","1,398,000","-2,431,000","7,039,000","-7,593,000","4,030,000","-4,765,000","542,000","-2,050,000","3,902,000","-1,543,000","2,805,000","-2,275,000","2,968,000","2,225,000","1,542,000","4,712,000","-4,233,000","690,000","-1,052,000","1,178,000","444,000","819,000","-3,051,000","3,661,000","2,747,000","-1,459,000","-2,328,000","478,000","-366,000","-9,549,000","6,854,000","7,493,000","6,017,000","-9,249,000",,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,"-33,839,000","517,000","382,000","-4,198,000","6,891,000","937,000","874,000","-8,573,000","9,918,000","719,000","234,000","-260,000",,,"-33,658,000","-323,000","4,828,000","781,000","13,564,000","0"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"-33,839,000","517,000","382,000","-4,198,000","6,891,000","937,000","874,000","-8,573,000","9,918,000","719,000","234,000","-260,000",,,"-33,658,000","-323,000","4,828,000","781,000","13,564,000","0"
			ChangeInOtherCurrentAssets,"19,487,000","-2,921,000","12,999,000","-277,000","7,705,000","3,798,000","12,554,000","-3,159,000","-1,623,000","-29,095,000","6,149,000","-9,885,000","2,323,000","716,000","16,082,000","-3,472,000","-10,610,000","-5,630,000","8,339,000","-4,246,000","5,227,000","-3,280,000","2,171,000","-682,000","-579,000","-5,631,000","6,980,000","-605,000","521,000","-2,025,000","3,477,000","-271,000","982,000","-1,451,000","-794,000","5,269,000","-3,939,000","409,000","37,991,000","-34,587,000","3,494,000","-4,755,000","-82,249,000","102,220,000","-9,905,000","-282,000"
			ChangeInOtherCurrentLiabilities,"-20,374,000","-12,669,000","-15,017,000","579,000","6,738,000","-43,262,000","-9,402,000","-3,517,000","10,169,000","36,795,000","-13,184,000","22,882,000","21,764,000","-15,437,000","-1,526,000","5,056,000","4,882,000","6,337,000","-483,000","3,370,000","2,971,000","3,576,000","-27,177,000","5,108,000","15,603,000","-2,964,000","8,678,000","11,002,000","-2,382,000","-9,419,000","-12,897,000","15,889,000","12,991,000","-9,355,000","5,804,000","5,333,000","-552,000","-3,443,000","-10,816,000","-5,067,000","-19,788,000","-6,561,000","20,180,000","-13,880,000","-12,717,000","-845,000"
InvestingCashFlow,"-604,168,000","-240,351,000","-107,645,000","-162,432,000","-94,906,000","-108,853,000","55,571,000","169,711,000","-292,575,000","-81,642,000","-4,657,000","11,190,000","-24,891,000","-94,927,000","-136,109,000","2,367,000","-71,211,000","102,936,000","-70,332,000","46,970,000","-70,294,000","-84,861,000","63,475,000","9,399,000","-53,333,000","95,088,000","104,976,000","42,907,000","-36,234,000","70,694,000","144,337,000","19,591,000","17,196,000","15,719,000","86,286,000","110,641,000","-76,443,000","-200,971,000","153,831,000","240,402,000","172,564,000","-487,428,000","657,199,000","640,162,000","1,201,981,000","0"
	CashFlowFromContinuingInvestingActivities,"-604,168,000","-240,351,000","-107,645,000","-162,432,000","-94,906,000","-108,853,000","55,571,000","169,711,000","-292,575,000","-81,642,000","-4,657,000","11,190,000","-24,891,000","-94,927,000","-136,109,000","2,367,000","-71,211,000","102,936,000","-70,332,000","46,970,000","-70,294,000","-84,861,000","63,475,000","9,399,000","-53,333,000","95,088,000","104,976,000","42,907,000","-36,234,000","70,694,000","144,337,000","19,591,000","17,196,000","15,719,000","86,286,000","110,641,000","-76,443,000","-200,971,000","153,831,000","240,402,000","172,564,000","-487,428,000","657,199,000","640,162,000","1,201,981,000","0"
		NetPPEPurchaseAndSale,"1,885,000","420,000","-3,426,000","-530,000","5,421,000","3,681,000","146,000","-983,000","-1,354,000","-2,161,000","-3,461,000","-2,464,000","-3,591,000","-1,688,000","-1,244,000","-1,571,000","-1,557,000","-1,905,000","-3,848,000","-1,188,000","202,000","-783,000","-638,000","-390,000","3,623,000","-1,905,000","-1,458,000","-1,560,000","-1,531,000","-532,000","-691,000","-547,000","-188,000","-159,000","-732,000","-1,749,000","-2,198,000","-2,122,000","-62,269,000","19,172,000","33,961,000","-31,941,000","16,145,000","19,189,000","7,101,000","0"
			PurchaseOfPPE,,,,,,,"146,000","-983,000","-1,354,000","-2,161,000",,,,,,,,,,,,,,,,"-1,905,000","-1,458,000","-1,560,000","-1,531,000","-532,000",,"-547,000","-188,000","-159,000",,,,"-2,122,000","-5,083,000","-2,163,000","-1,890,000","-31,941,000","-4,173,000","-795,000","-928,000","0"
			SaleOfPPE,,"420,000",,,,"3,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,335,000",,,"20,318,000","19,984,000",,
		NetBusinessPurchaseAndSale,,,,,,,,,,,"0","0","0","0","0","0","1,000","68,983,000",,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,"1,663,000","1,607,000","228,000","604,000","7,676,000","2,570,000","1,262,000","24,652,000","1,165,000","493,000","36,000","4,775,000","1,866,000","2,959,000","755,000","7,878,000","5,062,000","2,533,000","632,000","1,306,000","3,241,000","3,817,000","7,202,000","28,863,000","11,349,000","12,164,000","4,143,000","6,555,000","17,033,000","11,946,000","25,726,000",,,,"12,676,000",,,,
			SaleOfInvestmentProperties,,,,,,,,"1,663,000","1,607,000","228,000","604,000","7,676,000","2,570,000","1,262,000","24,652,000","1,165,000","493,000","36,000","4,775,000","1,866,000","2,959,000","755,000","7,878,000","5,062,000","2,533,000","632,000","1,306,000","3,241,000","3,817,000","7,202,000","28,863,000","11,349,000","12,164,000","4,143,000","6,555,000","17,033,000","11,946,000","25,726,000",,,,"12,676,000",,,,
		NetInvestmentPurchaseAndSale,"-254,178,000","-102,806,000","-10,451,000","-35,775,000","-105,312,000","-162,699,000","-149,195,000","-68,846,000","-4,552,000","11,872,000","28,068,000","67,002,000","64,232,000","61,545,000","27,296,000","72,522,000","74,295,000","20,946,000","-34,669,000","73,370,000","73,979,000","-19,443,000","90,683,000","97,725,000","94,404,000","84,594,000","94,250,000","137,832,000","114,135,000","101,579,000","102,668,000","118,043,000","117,099,000","100,722,000","114,970,000","67,103,000","-61,245,000","-338,224,000","79,920,000","124,802,000","-15,710,000","-632,327,000","128,537,000","176,986,000",,
			PurchaseOfInvestment,"-635,915,000","-183,396,000","-114,310,000","-135,830,000","-203,558,000","-260,328,000","-258,829,000","-174,539,000","-84,623,000","-52,309,000","-37,941,000","-18,005,000","0","0","-35,072,000","0","0","-82,934,000","-104,191,000","-1,555,000","0","-96,948,000","0","0","-4,212,000","-660,000","-5,987,000",,,"-239,000","0","0","0","0","-7,194,000","-116,718,000","-267,406,000","-554,355,000","-124,138,000","-67,371,000","-168,700,000","-773,774,000","-13,435,000","-7,032,000",,
			SaleOfInvestment,"381,737,000","80,590,000","103,859,000","100,055,000","98,246,000","97,629,000","109,634,000","105,693,000","80,071,000","64,181,000","66,009,000","85,007,000","64,232,000","61,545,000","62,368,000","72,522,000","74,295,000","103,880,000","69,522,000","74,925,000","73,979,000","77,505,000","90,683,000","97,725,000","98,616,000","85,254,000","100,237,000","138,070,000","113,896,000","101,818,000","102,668,000","118,043,000","117,099,000","100,722,000","122,164,000","183,821,000","206,161,000","216,131,000","204,058,000","192,173,000","152,990,000","141,447,000","141,972,000","184,018,000",,
		NetOtherInvestingChanges,"3,373,000","2,068,000","981,000","-1,752,000","1,076,000","1,612,000","13,278,000","2,253,000","1,367,000","31,000","-21,870,000","11,125,000","-3,582,000","4,243,000","17,417,000","4,260,000","-5,508,000","5,776,000","4,792,000","4,797,000","-2,444,000","2,639,000","4,812,000","4,993,000","-7,811,000","5,893,000","19,461,000","2,762,000","1,173,000","10,994,000","20,887,000","-27,893,000","11,538,000","4,859,000","-3,210,000","26,665,000","20,883,000","81,062,000","94,608,000","40,236,000","8,801,000","18,785,000","-549,938,000","443,987,000",,
FinancingCashFlow,"345,316,000","130,769,000","111,334,000","-49,870,000","153,083,000","314,442,000","53,046,000","181,392,000","340,604,000","79,136,000","-105,152,000","74,404,000","7,942,000","94,249,000","83,702,000","-82,719,000","-36,409,000","-73,939,000","67,119,000","60,271,000","-31,694,000","129,310,000","-4,633,000","-32,999,000","-11,809,000","-74,608,000","-69,613,000","-139,789,000","-203,040,000","176,864,000","10,881,000","-90,582,000","-54,885,000","8,024,000","-258,796,000","-48,516,000","-23,004,000","-143,339,000","-77,720,000","-259,270,000","-259,013,000","-264,451,000","-250,622,000","-219,146,000","-230,465,000","0"
	CashFlowFromContinuingFinancingActivities,"345,316,000","130,769,000","111,334,000","-49,870,000","153,083,000","314,442,000","53,046,000","181,392,000","340,604,000","79,136,000","-105,152,000","74,404,000","7,942,000","94,249,000","83,702,000","-82,719,000","-36,409,000","-73,939,000","67,119,000","60,271,000","-31,694,000","129,310,000","-4,633,000","-32,999,000","-11,809,000","-74,608,000","-69,613,000","-139,789,000","-203,040,000","176,864,000","10,881,000","-90,582,000","-54,885,000","8,024,000","-258,796,000","-48,516,000","-23,004,000","-143,339,000","-77,720,000","-259,270,000","-259,013,000","-264,451,000","-250,622,000","-219,146,000","-230,465,000","0"
		NetIssuancePaymentsOfDebt,,,"40,000,000","0","0","0","0","-15,000,000","-326,506,000","133,831,000","-86,222,000","21,483,000","43,993,000","-73,239,000","157,121,000","-43,794,000","110,998,000","-85,605,000","0","0","52,335,000","38,115,000","-12,694,000",,,,,,,,,,,,,,,,"0",,,,"-16,381,000",,"-83,894,000",
			NetLongTermDebtIssuance,,,"40,000,000","0","0","0","0","-15,000,000","-326,506,000","133,831,000","-86,222,000","21,483,000","43,993,000","-73,239,000","157,121,000","-43,794,000","110,998,000","-85,605,000","0","0","52,335,000","38,115,000","-12,694,000",,,,,,,,,,,,,,,,"0",,,,"-16,381,000",,"-83,894,000",
				LongTermDebtIssuance,,,"40,000,000","0","0","0","0","0","340,431,000","607,000,000","277,955,000","387,343,000","493,108,000","319,041,000","315,422,000","125,434,000","448,560,000","0","0","10,000,000","160,331,000","92,798,000","147,270,000",,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0","0","0","0","0","-15,000,000","-666,937,000","-473,169,000","-364,177,000","-365,860,000","-449,115,000","-392,280,000","-158,301,000","-169,228,000","-337,562,000","-85,605,000","0","-10,000,000","-107,996,000","-54,683,000","-159,964,000",,,,,,,,,,,,,,,,,,,,"-16,381,000",,,
		NetCommonStockIssuance,,,"-17,030,000","-19,370,000","0","0","0","0","0","-19,476,000",,,,,,,,,,,,,"-6,263,000","-54,392,000","-10,977,000","-21,941,000","96,000","-102,710,000","-34,193,000","-38,145,000","-19,286,000","-54,116,000","-37,161,000","-8,807,000","-126,146,000","-3,262,000","-17,098,000","-230,000",,,,"0","2,000","0","0","0"
			CommonStockPayments,,,"-17,030,000","-19,370,000","0","0","0","0","0","-19,476,000",,,,,,,,,,,,,"-6,263,000","-54,392,000","-10,977,000","-21,941,000","0","-102,710,000","-34,193,000","-38,145,000","-19,286,000","-54,116,000","-37,161,000","-8,807,000","-126,146,000","-3,262,000","-17,098,000","-230,000",,,,"0",,,,"0"
		CashDividendsPaid,"-27,352,000","-7,092,000","-6,680,000","-6,770,000","-6,810,000","-6,628,000","-6,159,000","-6,152,000","-6,245,000","-6,260,000","-6,260,000","-5,945,000","-5,916,000","-5,409,000","-5,251,000","-4,324,000","-4,308,000","-2,741,000","-2,503,000","-2,423,000","-2,427,000","-2,048,000","-2,104,000","-1,352,000","-1,432,000","-1,512,000","-1,532,000","-1,530,000","-1,778,000","-1,871,000","-1,979,000","-2,105,000","-2,185,000","-2,238,000","-2,300,000","-2,622,000","-2,601,000","-2,616,000",,,,"0",,,,
			CommonStockDividendPaid,,,,,,,"-6,159,000","-6,152,000","-6,245,000","-6,260,000","-6,260,000","-5,945,000","-5,916,000","-5,409,000","-5,251,000","-4,324,000","-4,308,000","-2,741,000","-2,503,000","-2,423,000","-2,427,000","-2,048,000","-2,104,000","-1,352,000","-1,432,000","-1,512,000","-1,532,000","-1,530,000","-1,778,000","-1,871,000","-1,979,000","-2,105,000","-2,185,000","-2,238,000","-2,300,000","-2,622,000","-2,601,000","-2,616,000",,,,"0",,,,
		ProceedsFromStockOptionExercised,"326,000","-752,000","685,000","455,000","-62,000","-856,000","440,000","573,000","521,000","-451,000","-142,000","698,000","-4,572,000","575,000","-109,000","577,000","2,493,000","3,843,000","-1,244,000","206,000","-1,516,000","-5,737,000","-5,879,000","163,000","-497,000","12,000","-900,000","272,000","-260,000","0","-197,000","0","-143,000","-236,000",,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-352,000","0","11,000","-3,000",,,,,,,,,,,,,"-128,000","9,060,000",,
EndCashPosition,"789,399,000","789,399,000","850,220,000","811,895,000","1,009,493,000","827,518,000","615,565,000","455,103,000","152,385,000","143,926,000","120,190,000","126,919,000","101,159,000","115,258,000","119,556,000","121,459,000","147,917,000","296,870,000","257,364,000","241,160,000","129,827,000","218,430,000","152,736,000","124,977,000","147,939,000","193,624,000","166,092,000","153,156,000","242,441,000","490,104,000","256,979,000","118,659,000","173,059,000","197,815,000","189,460,000","349,244,000","302,756,000","419,193,000","769,180,000","664,699,000","704,586,000","844,311,000","1,628,137,000","1,406,667,000","1,907,730,000","964,994,000"
	ChangesInCash,"-38,119,000","-60,821,000","38,325,000","-197,598,000","181,975,000","211,953,000","160,462,000","302,718,000","8,459,000","23,736,000","-6,729,000","25,760,000","-14,099,000","-4,298,000","-1,903,000","-26,458,000","-148,953,000","39,506,000","16,204,000","111,333,000","-88,603,000","65,694,000","27,759,000","-22,962,000","-45,685,000","27,532,000","12,936,000","-89,285,000","-247,663,000","233,125,000","138,320,000","-54,400,000","-24,756,000","8,355,000","-159,784,000","46,488,000","-116,437,000","-349,987,000","104,481,000","-39,887,000","-139,725,000","-783,826,000","221,470,000","596,387,000","942,736,000","-2,634,000"
	BeginningCashPosition,"827,518,000","850,220,000","811,895,000","1,009,493,000","827,518,000","615,565,000","455,103,000","152,385,000","143,926,000","120,190,000","126,919,000","101,159,000","115,258,000","119,556,000","121,459,000","147,917,000","296,870,000","257,364,000","241,160,000","129,827,000","218,430,000","152,736,000","124,977,000","147,939,000","193,624,000","166,092,000","153,156,000","242,441,000","490,104,000","256,979,000","118,659,000","173,059,000","197,815,000","189,460,000","349,244,000","302,756,000","419,193,000","769,180,000","664,699,000","704,586,000","844,311,000","1,628,137,000","1,406,667,000","810,280,000","964,994,000","967,628,000"
IncomeTaxPaidSupplementalData,"15,390,000","89,000","6,055,000","-130,000","9,376,000","88,000","8,438,000","5,750,000","7,869,000","54,000","3,724,000","818,000",,,"-144,000","244,000","2,081,000","164,000","94,000","0","26,000","7,000",,,,,"-47,000","713,000",,,"7,141,000",,,,"-60,000","16,379,000","1,312,000","8,580,000","16,424,000","8,787,000","2,982,000","17,459,000","264,000","2,604,000","685,000","0"
InterestPaidSupplementalData,"14,603,000","2,269,000","3,919,000","3,138,000","5,277,000","4,304,000","6,189,000","5,898,000","7,449,000","8,086,000","9,408,000","8,126,000","10,385,000","6,539,000","7,861,000","4,543,000","6,587,000","3,723,000","5,875,000","3,104,000","5,588,000","2,745,000","4,818,000","2,252,000","4,445,000","2,639,000","3,838,000","523,000","5,978,000","3,412,000","3,695,000","3,414,000","3,270,000","3,484,000","3,953,000","4,500,000","4,335,000","4,906,000","5,584,000","8,380,000","9,151,000","12,897,000","11,964,000","9,776,000","8,503,000","0"
CapitalExpenditure,,,,,,,,"-983,000","-1,354,000","-2,161,000","-3,461,000","-2,464,000","-3,591,000","-1,688,000","-1,244,000","-1,571,000","-1,557,000","-1,905,000","-3,848,000","-1,188,000",,"-783,000",,,,"-1,905,000","-1,458,000","-1,560,000","-1,531,000","-532,000","-691,000","-547,000","-188,000","-159,000","-732,000","-1,749,000","-2,198,000","-2,122,000","-5,083,000","-2,163,000","-1,890,000","-31,941,000","-4,173,000","-795,000","-928,000",
IssuanceOfDebt,,,"40,000,000","0","0","0","0","0","340,431,000","607,000,000","277,955,000","387,343,000","493,108,000","319,041,000","315,422,000","125,434,000","448,560,000","0","0","10,000,000","160,331,000","92,798,000","147,270,000",,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,"0","0","0","0","0","-15,000,000","-666,937,000","-473,169,000","-364,177,000","-365,860,000","-449,115,000","-392,280,000","-158,301,000","-169,228,000","-337,562,000","-85,605,000","0","-10,000,000","-107,996,000","-54,683,000","-159,964,000",,,,,,,,,,,,,,,,,,,,"-16,381,000",,,
RepurchaseOfCapitalStock,,,"-17,030,000","-19,370,000","0","0","0","0","0","-19,476,000",,,,,,,,,,,,,"-6,263,000","-54,392,000","-10,977,000","-21,941,000","0","-102,710,000","-34,193,000","-38,145,000","-19,286,000","-54,116,000","-37,161,000","-8,807,000","-126,146,000","-3,262,000","-17,098,000","-230,000",,,,"0",,,,"0"
FreeCashFlow,"220,733,000","48,761,000","34,636,000","14,704,000","123,798,000","6,364,000","51,991,000","-49,368,000","-40,924,000","24,081,000","99,619,000","-62,298,000","-741,000","-5,308,000","49,260,000","52,323,000","-42,890,000","8,604,000","15,569,000","2,904,000","13,587,000","20,462,000","-31,083,000","638,000","21,362,000","5,147,000","-23,885,000","6,037,000","-9,920,000","-14,965,000","-17,589,000","16,044,000","12,745,000","-15,547,000","11,994,000","-17,386,000","-19,188,000","-7,799,000","23,287,000","-23,182,000","-55,166,000","-63,888,000","-189,280,000","174,576,000","-29,708,000","-2,634,000"
