name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
			ReceivablesAdjustmentsAllowances,,,,,,,,"-61,000,000",,,"-49,000,000","-40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"512,000,000","1,869,000,000","1,818,000,000","1,702,000,000","1,632,000,000","1,722,000,000","1,716,000,000","1,781,000,000","1,687,000,000","1,768,000,000","1,783,000,000","1,670,000,000","1,559,000,000","1,685,000,000","1,665,000,000","1,590,000,000","1,471,000,000","1,651,000,000","1,668,000,000","1,601,000,000","1,561,000,000","1,638,000,000","1,562,000,000","1,500,000,000","1,514,000,000","1,566,000,000","1,516,000,000","1,432,000,000","1,301,000,000","1,603,000,000","1,591,000,000","1,450,000,000","1,023,000,000","1,105,000,000","1,109,000,000","1,019,000,000","913,000,000","1,014,000,000","1,031,000,000","999,000,000","942,000,000","864,000,000","851,000,000","786,000,000","728,000,000","806,000,000","692,000,000","757,000,000","784,000,000","750,000,000","699,000,000","843,000,000","866,000,000","774,000,000","656,000,000","723,000,000","731,000,000","669,000,000","598,000,000","731,000,000","696,000,000","663,000,000","605,000,000","662,000,000","598,000,000","516,000,000","468,000,000","542,000,000","517,000,000","483,000,000","426,000,000","522,000,000","487,000,000","481,000,000","480,000,000","524,000,000","501,000,000","514,000,000","457,000,000","471,000,000","491,000,000","466,000,000","394,000,000","454,000,000","232,000,000","208,000,000","176,000,000","205,800,000","180,700,000","171,700,000","168,000,000","161,600,000","171,600,000","166,800,000","158,100,000","175,800,000","192,700,000","176,400,000","171,000,000","204,300,000","197,200,000","186,600,000","193,500,000","201,700,000","235,900,000","195,500,000","179,500,000","190,900,000","208,000,000","188,700,000","179,700,000"
		PrepaidAssets,,,,,,,,,,,,,,,,,,"0","1,250,000,000","1,250,000,000","1,250,000,000","1,250,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"430,000,000","393,000,000","473,000,000","379,000,000","374,000,000","438,000,000","485,000,000","373,000,000","414,000,000","358,000,000",,,,,"240,000,000","206,000,000","209,000,000","207,000,000","320,000,000","252,000,000","254,000,000","253,000,000","321,000,000","201,000,000","218,000,000","205,000,000","341,000,000","274,000,000","297,000,000","271,000,000","318,000,000","207,000,000","207,000,000","167,000,000","147,000,000","114,000,000","148,000,000","133,000,000","140,000,000","117,000,000","110,000,000","40,000,000","565,000,000","35,000,000","22,000,000","30,000,000","239,000,000","40,000,000","43,000,000","46,000,000","52,000,000","75,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,000,000","173,000,000","231,000,000","244,000,000","38,000,000","426,000,000","454,000,000","573,000,000","292,000,000","288,000,000","331,000,000","131,000,000","254,000,000","63,000,000",,"97,000,000","183,000,000","69,000,000","90,000,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,000,000","173,000,000","231,000,000","244,000,000","38,000,000","426,000,000","454,000,000","573,000,000","292,000,000","288,000,000","331,000,000","131,000,000","254,000,000","63,000,000",,"97,000,000","183,000,000","69,000,000","90,000,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","13,000,000","11,000,000","11,000,000","11,000,000","958,000,000",,,,"0","18,000,000","880,000,000","890,000,000","904,000,000","910,000,000",,,,,,,,,,,"4,000,000","4,000,000","1,000,000","1,000,000","147,000,000","649,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,"2,169,000,000","1,507,000,000","749,000,000","568,000,000","644,000,000","472,000,000","573,000,000","656,000,000","679,000,000","601,000,000","526,000,000","652,000,000","804,000,000","696,000,000","799,000,000","978,000,000","976,000,000","699,000,000","833,000,000","847,000,000","917,000,000","754,000,000","759,000,000","1,185,000,000","1,365,000,000","1,116,000,000","1,405,000,000","1,117,000,000","1,279,000,000","744,000,000","629,000,000","756,000,000","727,000,000","730,000,000","845,000,000","666,000,000","938,000,000","928,000,000","2,603,000,000","3,190,000,000","432,000,000","478,000,000","438,000,000","462,000,000","487,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,684,000,000","3,205,000,000","3,415,000,000","3,400,000,000","3,650,000,000","3,470,000,000","3,447,000,000","3,332,000,000","2,834,000,000","2,423,000,000","2,490,000,000","2,412,000,000","2,597,000,000","2,460,000,000","2,517,000,000","2,653,000,000","2,740,000,000","2,509,000,000","2,699,000,000","2,893,000,000","2,551,000,000","2,272,000,000","2,474,000,000","2,660,000,000","2,670,000,000","1,507,000,000","1,957,000,000","1,439,000,000","1,597,000,000","1,712,000,000","1,796,000,000","1,507,000,000","1,669,000,000","1,426,000,000","1,576,000,000","1,494,000,000","1,487,000,000","1,319,000,000","2,999,000,000","2,302,000,000","2,404,000,000","427,000,000","524,000,000","634,000,000","523,000,000","335,000,000","862,000,000","585,000,000","834,000,000","1,163,000,000","1,258,000,000","927,000,000","1,106,000,000","2,074,000,000","1,625,000,000","1,365,000,000","1,391,000,000","1,588,000,000","1,356,000,000","1,828,000,000","1,358,000,000","1,439,000,000","1,360,000,000","1,640,000,000","1,875,000,000","1,056,000,000","1,229,000,000","798,000,000","926,000,000","1,226,000,000","3,121,000,000","1,333,000,000","856,000,000","1,356,000,000","957,000,000","733,000,000","692,000,000","828,000,000","719,000,000","667,000,000","715,000,000","969,000,000","664,000,000","338,000,000","180,000,000","172,000,000","204,000,000","87,400,000","70,800,000","116,700,000","189,500,000","48,800,000","194,800,000","328,100,000","467,200,000","480,300,000","135,200,000","190,600,000","208,700,000","93,400,000","196,100,000","234,800,000","255,900,000","116,700,000","230,200,000","231,900,000","196,000,000","70,100,000","204,800,000","209,800,000","212,100,000"
	TotalNonCurrentAssets,"84,553,000,000","119,056,000,000","117,744,000,000","117,048,000,000","117,003,000,000","116,755,000,000","115,455,000,000","113,780,000,000","112,201,000,000","112,940,000,000","110,532,000,000","109,941,000,000","109,117,000,000","106,306,000,000","106,012,000,000","105,760,000,000","105,485,000,000","104,866,000,000","105,749,000,000","104,872,000,000","104,874,000,000","102,492,000,000","102,327,000,000","101,283,000,000","100,378,000,000","80,050,000,000","78,261,000,000","76,788,000,000","76,034,000,000","74,717,000,000","73,427,000,000","73,833,000,000","69,793,000,000","69,787,000,000","69,710,000,000","69,011,000,000","68,969,000,000","68,421,000,000","67,025,000,000","65,680,000,000","65,813,000,000","49,603,000,000","47,869,000,000","46,999,000,000","46,717,000,000","45,842,000,000","44,357,000,000","43,739,000,000","43,607,000,000","43,154,000,000","42,520,000,000","42,449,000,000","40,843,000,000","41,193,000,000","41,008,000,000","40,843,000,000","40,526,000,000","40,346,000,000","39,900,000,000","39,327,000,000","37,326,000,000","38,032,000,000","38,257,000,000","37,752,000,000","38,429,000,000","38,044,000,000","38,066,000,000","38,844,000,000","38,005,000,000","37,551,000,000","37,579,000,000","37,361,000,000","34,975,000,000","35,838,000,000","35,577,000,000","33,360,000,000","31,325,000,000","31,285,000,000","30,996,000,000","31,039,000,000","30,467,000,000","30,323,000,000","30,227,000,000","30,413,000,000","12,310,000,000","12,144,000,000","11,947,000,000","11,906,900,000","11,638,100,000","11,569,400,000","11,465,500,000","11,479,100,000","11,470,300,000","11,387,700,000","11,388,900,000","11,353,800,000","14,775,900,000","14,809,100,000","14,831,800,000","14,840,200,000","14,340,400,000","14,310,700,000","14,415,600,000","14,474,400,000","14,385,900,000","14,396,100,000","14,612,800,000","14,638,000,000","14,555,800,000","14,560,000,000","14,549,500,000"
		NetPPE,"65,465,000,000","84,219,000,000","82,852,000,000","82,120,000,000","82,588,000,000","82,584,000,000","82,561,000,000","81,748,000,000","81,017,000,000","80,233,000,000","78,593,000,000","78,030,000,000","77,460,000,000","76,707,000,000","75,840,000,000","75,284,000,000","74,711,000,000","74,202,000,000","73,067,000,000","72,748,000,000","72,630,000,000","71,555,000,000","71,214,000,000","70,693,000,000","69,406,000,000","57,439,000,000","55,814,000,000","53,935,000,000","53,001,000,000","52,087,000,000","51,630,000,000","51,747,000,000","47,742,000,000","47,330,000,000","46,495,000,000","45,994,000,000","45,784,000,000","45,186,000,000","43,914,000,000","42,613,000,000","42,105,000,000","32,570,000,000","31,882,000,000","30,856,000,000","30,549,000,000","29,941,000,000","27,737,000,000","27,341,000,000","26,653,000,000","26,305,000,000","25,928,000,000","25,813,000,000","25,336,000,000","25,072,000,000","24,737,000,000","24,153,000,000","23,652,000,000","23,431,000,000","23,133,000,000","22,775,000,000","22,415,000,000","22,122,000,000","22,295,000,000","21,981,000,000","21,613,000,000","21,390,000,000","21,413,000,000","21,482,000,000","20,724,000,000","20,228,000,000","20,133,000,000","20,630,000,000","19,476,000,000","20,323,000,000","20,237,000,000","17,134,000,000","14,926,000,000","14,654,000,000","14,059,000,000","13,742,000,000","13,268,000,000","13,103,000,000","12,980,000,000","12,936,000,000","5,196,000,000","5,155,000,000","5,080,000,000","5,045,000,000","4,845,800,000","4,838,200,000","4,745,400,000","4,764,000,000","4,765,000,000","4,737,800,000","4,715,300,000","4,670,700,000","10,826,400,000","10,857,900,000","10,891,600,000","10,941,600,000","10,883,300,000","10,831,900,000","10,860,300,000","10,938,000,000","10,863,600,000","10,856,600,000","10,986,000,000","11,003,300,000","10,887,500,000","10,895,200,000","10,915,600,000"
			GrossPPE,"80,343,000,000","114,537,000,000","112,901,000,000","110,903,000,000","110,709,000,000","109,311,000,000","108,143,000,000","106,546,000,000","105,466,000,000","104,212,000,000","102,183,000,000","102,296,000,000","101,155,000,000","99,609,000,000",,,,"95,266,000,000",,,,"90,724,000,000",,,,"73,814,000,000",,,,"66,829,000,000",,,,"61,043,000,000",,,,"57,370,000,000","55,804,000,000","53,980,000,000","53,349,000,000","43,529,000,000","50,867,000,000","41,346,000,000","40,960,000,000","40,005,000,000","36,856,000,000","36,364,000,000","35,489,000,000","26,780,000,000","34,326,000,000","34,055,000,000","33,147,000,000","32,883,000,000","32,548,000,000","31,964,000,000","31,328,000,000","30,873,000,000","30,383,000,000","30,025,000,000","29,616,000,000","29,994,000,000","30,167,000,000","29,853,000,000","28,842,000,000","28,619,000,000","28,642,000,000","28,711,000,000","27,456,000,000","26,449,000,000","26,354,000,000","27,578,000,000","28,246,000,000","29,093,000,000","29,007,000,000","25,904,000,000","22,710,000,000","22,438,000,000","21,843,000,000","21,526,000,000","20,218,000,000","20,053,000,000","19,930,000,000","19,886,000,000","9,563,000,000","9,522,000,000","9,447,000,000","9,412,100,000","7,908,500,000","7,845,800,000","7,696,100,000","7,655,300,000","7,598,600,000","7,524,100,000","7,452,800,000","7,361,500,000","16,230,400,000","16,166,800,000","16,068,800,000","15,988,600,000","15,859,200,000","15,676,000,000","15,601,100,000","15,561,700,000","15,367,400,000","15,249,700,000","15,306,900,000","15,245,900,000","15,087,600,000","14,995,300,000","14,955,300,000"
				OtherProperties,,"5,993,000,000",,,,"6,161,000,000",,,,"6,455,000,000",,,,"6,815,000,000",,,,"7,419,000,000",,,,"7,573,000,000",,,,"7,565,000,000",,,,"6,920,000,000",,,,"6,213,000,000",,,,"5,727,000,000",,,,"4,664,000,000",,,,"4,146,000,000",,"35,101,000,000",,,,"33,017,000,000",,,,"30,849,000,000",,,,"29,164,000,000",,,,,,,,,,,,"26,783,000,000",,,,"23,121,000,000",,,,"20,232,000,000",,,,"18,697,000,000",,,,"9,180,400,000","7,511,700,000","7,470,800,000","7,406,000,000","7,382,700,000","6,896,200,000","6,824,300,000","6,808,600,000","6,750,300,000","15,620,800,000","15,553,200,000","15,479,200,000","15,326,700,000","15,248,000,000","15,170,900,000","15,113,500,000","15,067,500,000","14,950,400,000","14,800,700,000","14,829,600,000","14,773,400,000","14,605,300,000","14,566,600,000","14,569,100,000"
