name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003
NetIncomeCommonStockholders,"866,000,000","149,000,000","163,000,000","314,000,000","240,000,000","187,000,000","267,000,000","418,000,000","-441,000,000","-66,000,000","-17,000,000","18,000,000","168,000,000","174,000,000","-329,000,000","146,000,000","190,000,000","112,000,000","353,000,000","107,000,000","202,000,000","155,000,000","-122,000,000","-380,000,000","172,000,000","53,000,000","-292,000,000","-284,000,000","-193,000,000","154,000,000","-760,000,000","-844,000,000","176,000,000","184,000,000","208,000,000","108,000,000","141,000,000","103,000,000","166,000,000","34,000,000","76,000,000","47,000,000","107,000,000","29,000,000","-96,000,000","82,000,000","-161,000,000","83,000,000","42,000,000","178,000,000","40,000,000","19,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","178,000,000","339,000,000","379,000,000","324,000,000","373,000,000","304,000,000","317,000,000","334,000,000","307,000,000","307,000,000","285,000,000","322,000,000","346,000,000","271,000,000","268,000,000","260,000,000","213,000,000","173,000,000","364,000,000"
	NetIncome,"866,000,000","149,000,000","163,000,000","314,000,000","240,000,000","187,000,000","267,000,000","418,000,000","-441,000,000","-66,000,000","-17,000,000","18,000,000","168,000,000","174,000,000","-329,000,000","146,000,000","190,000,000","112,000,000","353,000,000","107,000,000","202,000,000","155,000,000","-122,000,000","-380,000,000","172,000,000","53,000,000","-292,000,000","-284,000,000","-193,000,000","154,000,000","-760,000,000","-844,000,000","176,000,000","184,000,000","208,000,000","108,000,000","141,000,000","103,000,000","166,000,000","34,000,000","76,000,000","47,000,000","107,000,000","29,000,000","-96,000,000","82,000,000","-161,000,000","83,000,000","42,000,000","178,000,000","40,000,000","19,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","178,000,000","339,000,000","379,000,000","324,000,000","373,000,000","304,000,000","317,000,000","334,000,000","307,000,000","307,000,000","285,000,000","322,000,000","346,000,000","271,000,000","268,000,000","260,000,000","213,000,000","173,000,000","364,000,000"
		NetIncomeIncludingNoncontrollingInterests,"929,000,000","179,000,000","192,000,000","318,000,000","240,000,000","195,000,000","266,000,000","436,000,000","-418,000,000","-72,000,000","24,000,000","58,000,000","218,000,000","230,000,000","-327,000,000","210,000,000","249,000,000","165,000,000","265,000,000","175,000,000","271,000,000","216,000,000","-63,000,000","-332,000,000","220,000,000","108,000,000","-240,000,000","-238,000,000","-139,000,000","204,000,000","-708,000,000","-787,000,000","228,000,000","219,000,000","245,000,000","148,000,000","180,000,000","141,000,000","264,000,000","70,000,000","109,000,000","80,000,000","140,000,000","65,000,000","-60,000,000","116,000,000","-126,000,000","122,000,000","77,000,000","212,000,000","75,000,000","45,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","178,000,000","339,000,000","379,000,000","324,000,000","373,000,000","304,000,000","317,000,000","334,000,000","307,000,000","307,000,000","285,000,000","322,000,000","346,000,000","271,000,000","268,000,000","260,000,000","213,000,000","173,000,000","364,000,000"
			NetIncomeContinuousOperations,"925,000,000","181,000,000","193,000,000","306,000,000","245,000,000","174,000,000","296,000,000","435,000,000","102,000,000","-72,000,000","55,000,000","138,000,000","218,000,000","230,000,000","-327,000,000","210,000,000","249,000,000","165,000,000","265,000,000","184,000,000","271,000,000","216,000,000","-59,000,000","-347,000,000","241,000,000","127,000,000","-167,000,000","-217,000,000","175,000,000","204,000,000","-708,000,000","-787,000,000","228,000,000","219,000,000","245,000,000","146,000,000","174,000,000","161,000,000","264,000,000","70,000,000","109,000,000","80,000,000","140,000,000","65,000,000","-60,000,000","116,000,000","-126,000,000","122,000,000","77,000,000","212,000,000","75,000,000","45,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","180,000,000","339,000,000","321,000,000","314,000,000","373,000,000","304,000,000","317,000,000","330,000,000","307,000,000","307,000,000","285,000,000","322,000,000","346,000,000","271,000,000","268,000,000","260,000,000","220,000,000","230,000,000","265,000,000"
			NetIncomeDiscontinuousOperations,"4,000,000","-2,000,000","-1,000,000","12,000,000","-5,000,000","21,000,000","-30,000,000","1,000,000","-520,000,000","0","-31,000,000","-80,000,000",,,"0","0","0","0","0","-9,000,000","0","0","-4,000,000","15,000,000","-21,000,000","-19,000,000","-73,000,000","-21,000,000","-314,000,000",,"0","0","0","0","0","2,000,000","6,000,000","-20,000,000",,,,,,,,,,,,,,,,,"0","0","0","0","-2,000,000","0","58,000,000","10,000,000",,,,,"0","0","0","0","0","0","0",,"-7,000,000","-57,000,000","99,000,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","4,000,000","0","0","4,000,000","0","0","0","0","5,000,000","0","0",,"0","0","0"
		MinorityInterests,"-63,000,000","-30,000,000","-29,000,000","-4,000,000","0","-8,000,000","1,000,000","-18,000,000","-23,000,000","6,000,000","-41,000,000","-40,000,000","-50,000,000","-56,000,000","-2,000,000","-64,000,000","-59,000,000","-53,000,000","88,000,000","-68,000,000","-69,000,000","-61,000,000","-59,000,000","-48,000,000","-48,000,000","-55,000,000","-52,000,000","-46,000,000","-54,000,000","-50,000,000","-52,000,000","-57,000,000","-52,000,000","-35,000,000","-37,000,000","-40,000,000","-39,000,000","-38,000,000","-98,000,000","-36,000,000","-33,000,000","-33,000,000","-33,000,000","-36,000,000","-36,000,000","-34,000,000","-35,000,000","-39,000,000","-35,000,000","-34,000,000","-35,000,000","-26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"866,000,000","149,000,000","163,000,000","314,000,000","240,000,000","187,000,000","267,000,000","418,000,000","-441,000,000","-66,000,000","-17,000,000","18,000,000","168,000,000","174,000,000","-329,000,000","146,000,000","190,000,000","112,000,000","353,000,000","107,000,000","202,000,000","155,000,000","-122,000,000","-380,000,000","172,000,000","53,000,000","-292,000,000","-284,000,000","-193,000,000","154,000,000","-760,000,000","-844,000,000","176,000,000","184,000,000","208,000,000","108,000,000","141,000,000","103,000,000","166,000,000","34,000,000","76,000,000","47,000,000","107,000,000","29,000,000","-96,000,000","82,000,000","-161,000,000","83,000,000","42,000,000","178,000,000","40,000,000","19,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","178,000,000","339,000,000","379,000,000","324,000,000","373,000,000","304,000,000","317,000,000","334,000,000","307,000,000","307,000,000","285,000,000","322,000,000","346,000,000","271,000,000","268,000,000","260,000,000","213,000,000","173,000,000","364,000,000"
BasicEPS,,"0.29","0.32","0.62","0.47","0.37","0.53","0.83","-0.87","-0.13","-0.03","0.04","0.33","0.35","-0.66","0.29","0.38","0.22","0.71","0.21","0.4","0.31","-0.25","-0.76","0.35","0.11","-0.59","-0.57","-0.39","0.31","-1.53","-1.7","0.35","0.37","0.42","0.22","0.29","0.21","0.34","0.07","0.16","0.09",,"0.29","-0.2","0.17",,"0.082","0.09","0.36",,"0.04","0.065","-1.08",,"0.088","-0.25","0.27",,"0.77","0.86","0.74",,"0.67","0.7","0.72",,"0.65","0.61","0.66",,"0.55","0.55","0.53",,"0.35","0.74"
DilutedEPS,,"0.29","0.32","0.61","0.47","0.37","0.52","0.82","-0.87","-0.13","-0.03","0.04","0.33","0.34","-0.66","0.29","0.38","0.22","0.7","0.21","0.4","0.31","-0.25","-0.76","0.34","0.11","-0.59","-0.57","-0.39","0.31","-1.53","-1.7","0.35","0.37","0.41","0.22","0.28","0.21","0.34","0.07","0.16","0.09",,"0.29","-0.2","0.17",,"0.082","0.08","0.36",,"0.04","0.065","-1.08",,"0.088","-0.25","0.27",,"0.76","0.84","0.71",,"0.65","0.68","0.7",,"0.64","0.6","0.65",,"0.55","0.55","0.53",,"0.35","0.74"
BasicAverageShares,,"508,300,000","507,400,000","507,400,000","507,000,000","506,000,000","505,600,000","505,600,000","505,400,000","504,300,000","503,500,000","503,500,000","503,400,000","501,200,000","500,800,000","500,700,000","500,600,000","499,600,000","499,200,000","499,100,000","499,000,000","498,600,000","498,400,000","498,300,000","498,500,000","498,000,000","497,600,000","497,400,000","497,400,000","497,000,000","496,700,000","496,600,000","496,600,000","495,800,000","494,700,000","494,000,000","493,400,000","492,500,000","491,900,000","491,700,000","491,500,000","491,200,000",,"490,800,000","490,600,000","490,100,000",,"490,000,000","489,100,000","488,800,000",,"448,900,000","433,200,000","433,200,000",,"433,300,000","432,900,000","433,600,000",,"441,100,000","439,400,000","441,000,000",,"453,800,000","455,800,000","467,000,000",,"472,307,692","467,213,115","487,878,788",,"492,727,273","487,272,727","489,500,000",,"494,285,714","491,891,892"
DilutedAverageShares,,"517,400,000","515,600,000","514,200,000","515,000,000","513,800,000","512,500,000","511,500,000","512,500,000","504,300,000","510,400,000","511,200,000","508,700,000","508,600,000","500,800,000","503,300,000","502,600,000","502,700,000","502,100,000","501,600,000","501,200,000","501,000,000","498,400,000","498,300,000","500,400,000","499,400,000","497,600,000","497,400,000","499,300,000","498,900,000","496,700,000","496,600,000","503,600,000","502,700,000","501,200,000","499,300,000","497,500,000","496,800,000","493,900,000","493,900,000","493,900,000","495,700,000",,"493,900,000","490,600,000","494,400,000",,"490,000,000","494,200,000","493,500,000",,"451,600,000","433,200,000","433,200,000",,"434,800,000","432,900,000","436,800,000",,"445,600,000","449,000,000","455,000,000",,"467,200,000","468,300,000","479,500,000",,"479,687,500","475,000,000","495,384,615",,"492,727,273","487,272,727","490,000,000",,"494,285,714","491,891,892"
TotalExpenses,"6,287,000,000","1,618,000,000","1,394,000,000","1,622,000,000","1,656,000,000","1,715,000,000","1,799,000,000","1,804,000,000","1,953,000,000","1,959,000,000","1,938,000,000","1,842,000,000","1,842,000,000","1,847,000,000","2,423,000,000","1,867,000,000","1,801,000,000","1,887,000,000","1,976,000,000","1,929,000,000","1,822,000,000","1,839,000,000","2,254,000,000","2,275,000,000","1,885,000,000","1,635,000,000","2,359,000,000","2,451,000,000","1,912,000,000","2,040,000,000","3,347,000,000","3,376,000,000","2,102,000,000","2,016,000,000","2,097,000,000","2,066,000,000","2,124,000,000","2,066,000,000","2,193,000,000","2,437,000,000","2,357,000,000","2,324,000,000","2,412,000,000","2,475,000,000","2,721,000,000","2,422,000,000","2,846,000,000","2,527,000,000","2,338,000,000","2,302,000,000","2,359,000,000","2,398,000,000","2,537,000,000","2,567,000,000","3,061,000,000","2,664,000,000","2,576,000,000","2,589,000,000","2,526,000,000","2,425,000,000","2,307,000,000","2,261,000,000","2,326,000,000","2,356,000,000","2,290,000,000","2,139,000,000","2,196,000,000","2,185,000,000","2,198,000,000","2,127,000,000","2,227,000,000","2,063,000,000","2,478,000,000",,"2,743,000,000","2,593,000,000","2,470,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"866,000,000","149,000,000","163,000,000","314,000,000","240,000,000","187,000,000","267,000,000","418,000,000","-441,000,000","-66,000,000","-17,000,000","18,000,000","168,000,000","174,000,000","-329,000,000","146,000,000","190,000,000","112,000,000","353,000,000","107,000,000","202,000,000","155,000,000","-122,000,000","-380,000,000","172,000,000","53,000,000","-292,000,000","-284,000,000","-193,000,000","154,000,000","-760,000,000","-844,000,000","176,000,000","184,000,000","208,000,000","108,000,000","141,000,000","103,000,000","166,000,000","34,000,000","76,000,000","47,000,000","107,000,000","29,000,000","-96,000,000","82,000,000","-161,000,000","83,000,000","42,000,000","178,000,000","40,000,000","19,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","178,000,000","339,000,000","379,000,000","324,000,000","369,000,000","304,000,000","317,000,000","330,000,000","307,000,000","307,000,000","285,000,000","322,000,000","341,000,000","271,000,000","268,000,000","260,000,000","213,000,000","173,000,000","364,000,000"
NormalizedIncome,"1,811,936,815.501","356,147,000","431,929,411.765","539,800,000","477,864,000","371,425,000","504,978,947.368","602,256,000","236,092,000","152,622,000","183,074,074.074","295,847,000","333,737,000","342,923,000","-122,348,668.281","333,110,000","365,076,000","285,760,000","501,200,000","286,925,000","364,000,000","330,770,000","51,800,000","-233,600,000","417,649,000","406,112,000","137,211,822.66","-68,634,000","331,925,000","416,580,000","-219,986,998.917","-76,120,000","470,112,000","454,648,000","523,777,777.778","370,550,000","425,752,000","417,007,000","1,593,895,652.174","96,929,292.929","76,000,000","47,000,000","107,000,000","29,000,000","-96,000,000","82,000,000","-161,000,000","83,000,000","42,000,000","178,000,000","40,000,000","19,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","489,463,414.634","180,000,000","339,000,000","321,000,000","655,973,273.942","369,000,000","304,000,000","317,000,000","330,000,000","307,000,000","307,000,000","285,000,000","322,000,000","341,000,000","271,000,000","268,000,000","260,000,000","220,000,000","230,000,000","265,000,000"
InterestExpense,"135,000,000","26,000,000","31,000,000","35,000,000","43,000,000","51,000,000","57,000,000","49,000,000","44,000,000","52,000,000","60,000,000","59,000,000","73,000,000","72,000,000","74,000,000","72,000,000","77,000,000","76,000,000","75,000,000","73,000,000","74,000,000","62,000,000","75,000,000","77,000,000","80,000,000","105,000,000","104,000,000","105,000,000","103,000,000","116,000,000","118,000,000","114,000,000","120,000,000","127,000,000","121,000,000","124,000,000","121,000,000","126,000,000","124,000,000","126,000,000","131,000,000","95,000,000","121,000,000","124,000,000","134,000,000","127,000,000","119,000,000","114,000,000","109,000,000","115,000,000","87,000,000","96,000,000","114,000,000","96,000,000","123,000,000","125,000,000","110,000,000","457,000,000","511,000,000","515,000,000","515,000,000","492,000,000","495,000,000","470,000,000","466,000,000","455,000,000","454,000,000","436,000,000","416,000,000","412,000,000","407,000,000","388,000,000","401,000,000",,"448,000,000","447,000,000","433,000,000"
NetInterestIncome,"-135,000,000","-26,000,000","-31,000,000","-35,000,000","-43,000,000","-51,000,000","-57,000,000","-49,000,000","-44,000,000","-52,000,000","-60,000,000","-59,000,000","-73,000,000","-72,000,000","-74,000,000","-72,000,000","-77,000,000","-76,000,000","-75,000,000","-73,000,000","-74,000,000","-62,000,000","-75,000,000","-77,000,000","-80,000,000","-105,000,000","-104,000,000","-105,000,000","-103,000,000","-116,000,000","-118,000,000","-114,000,000","-120,000,000","-127,000,000","-121,000,000","-124,000,000","-121,000,000","-126,000,000","-124,000,000","-126,000,000","-131,000,000","-95,000,000","-121,000,000","-124,000,000","-134,000,000","-127,000,000","-119,000,000","-114,000,000","-109,000,000","-115,000,000","-87,000,000","-96,000,000","-114,000,000","-96,000,000","-123,000,000","-125,000,000","-110,000,000","-457,000,000","-511,000,000","-515,000,000","-515,000,000","-492,000,000","-495,000,000","-470,000,000","-466,000,000","-455,000,000","-454,000,000","-436,000,000","-416,000,000","-412,000,000","-407,000,000","-388,000,000","-401,000,000",,"-448,000,000","-447,000,000","-433,000,000"
EBIT,"1,322,000,000","265,000,000","286,000,000","408,000,000","363,000,000","284,000,000","437,000,000","634,000,000","192,000,000","-30,000,000","141,000,000","231,000,000","398,000,000","414,000,000","-339,000,000","345,000,000","437,000,000","304,000,000","-215,000,000","359,000,000","475,000,000","394,000,000","19,000,000","-48,000,000","431,000,000","255,000,000","-99,000,000","-246,000,000","348,000,000","411,000,000","-805,000,000","-858,000,000","433,000,000","433,000,000","436,000,000","375,000,000","368,000,000","363,000,000","469,000,000","225,000,000","297,000,000","197,000,000","309,000,000","170,000,000","68,000,000","273,000,000","-136,000,000","254,000,000","181,000,000","234,000,000","189,000,000","89,000,000","60,000,000","-737,000,000","-309,000,000","-371,000,000","-68,000,000","621,000,000","760,000,000","965,000,000","973,000,000","941,000,000","1,015,000,000","918,000,000","930,000,000","941,000,000","913,000,000","879,000,000","828,000,000","896,000,000","822,000,000","795,000,000","840,000,000",,"759,000,000","770,000,000","827,000,000"
ReconciledDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242,000,000","172,000,000","144,000,000","185,000,000","166,000,000","227,000,000","179,000,000","184,000,000","180,000,000","143,000,000","212,000,000","247,000,000","264,000,000","208,000,000","217,000,000","195,000,000","212,000,000","174,000,000","200,000,000","216,000,000","176,000,000","176,000,000","214,000,000","179,000,000","193,000,000","191,000,000","223,000,000","246,000,000","288,000,000","278,000,000","316,000,000","353,000,000","394,000,000","291,000,000","359,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"862,000,000","151,000,000","164,000,000","302,000,000","245,000,000","166,000,000","297,000,000","417,000,000","79,000,000","-66,000,000","14,000,000","98,000,000","168,000,000","174,000,000","-329,000,000","146,000,000","190,000,000","112,000,000","353,000,000","116,000,000","202,000,000","155,000,000","-118,000,000","-395,000,000","193,000,000","72,000,000","-219,000,000","-263,000,000","121,000,000","154,000,000","-760,000,000","-844,000,000","176,000,000","184,000,000","208,000,000","106,000,000","135,000,000","123,000,000","166,000,000","34,000,000","76,000,000","47,000,000","107,000,000","29,000,000","-96,000,000","82,000,000","-161,000,000","83,000,000","42,000,000","178,000,000","40,000,000","19,000,000","-50,000,000","-469,000,000","-321,000,000","-258,000,000","-109,000,000","116,000,000","180,000,000","339,000,000","321,000,000","314,000,000","369,000,000","304,000,000","317,000,000","330,000,000","307,000,000","307,000,000","285,000,000","322,000,000","341,000,000","271,000,000","268,000,000","260,000,000","220,000,000","230,000,000","265,000,000"
