name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
		ImpairmentOfCapitalAssets,,,"0","0","0","0","0","0","0","1,381,258,000",,,,,,,,,,
		WriteOff,,,,,,,,,,"1,381,258,000",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"521,000","207,000","37,000","142,000","135,000","-229,000","3,873,000","-51,000","13,000","-472,000","-246,000","21,000","-13,000","1,000","-1,355,000",,,"-1,000",,
PretaxIncome,"703,396,000","226,720,000","194,568,000","163,538,000","118,570,000","91,891,000","42,012,000","13,356,000","-32,567,000","-1,971,125,000","15,943,000","20,886,000","36,448,000","26,488,000","65,726,000","-4,253,242","-1,952,261","54,286,000","1,029,559","445,977"
TaxProvision,"26,552,000","18,100,000","2,423,000","3,631,000","2,398,000","399,000","0","-339,000","-3,176,000","-75,826,000","2,311,000","3,529,000","5,145,000","3,775,000","7,918,000","-891,818","-409,975","774,000","360,346","156,092"
NetIncomeCommonStockholders,"516,085,000","164,623,000","149,154,000","118,425,000","83,803,000","63,244,000","27,745,000","9,147,000","-18,272,000","-1,227,010,000","8,117,000","7,784,000","18,506,000","13,026,000","32,921,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
	NetIncome,"520,077,000","166,039,000","150,229,000","119,364,000","84,445,000","63,244,000","27,745,000","9,147,000","-18,272,000","-1,227,010,000","8,117,000","10,547,000","18,506,000","13,026,000","32,921,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
		NetIncomeIncludingNoncontrollingInterests,"676,844,000","208,620,000","192,145,000","159,907,000","116,172,000","91,492,000","42,012,000","13,695,000","-29,391,000","-1,895,299,000","13,632,000","17,357,000","31,303,000","22,713,000","57,808,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
			NetIncomeContinuousOperations,"676,844,000","208,620,000","192,145,000","159,907,000","116,172,000","91,492,000","42,012,000","13,695,000","-29,391,000","-1,895,299,000","13,632,000","17,357,000","31,303,000","22,713,000","57,808,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
		MinorityInterests,"-156,767,000","-42,581,000","-41,916,000","-40,543,000","-31,727,000","-28,248,000","-14,267,000","-4,548,000","11,119,000","668,289,000","-5,515,000","-6,810,000","-12,797,000","-9,687,000","-24,887,000",,,"0",,
	OtherunderPreferredStockDividend,"3,992,000","1,416,000","1,075,000","939,000","642,000",,"0","0",,,"0","2,763,000",,,,,,,,
AverageDilutionEarnings,,,"5,000","5,000","4,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"516,099,000","164,623,000","149,159,000","118,430,000","83,807,000","63,244,000","27,745,000","9,147,000","-18,272,000","-1,227,010,000","8,117,000","7,784,000","18,506,000","13,026,000","32,921,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
BasicEPS,,"0.9","0.83","0.68","0.48","0.38","0.17","0.05","-0.11","-7.34","0.05","0.05","0.12","0.08","0.21","-0.04","-0.02",,"0.01","0.01"
DilutedEPS,,"0.9","0.82","0.67","0.48","0.37","0.16","0.05","-0.11","-7.34","0.05","0.05","0.12","0.08","0.21","-0.04","-0.02",,"0.01","0.01"
BasicAverageShares,,"182,578,000","180,655,000","174,764,000","175,169,000","166,952,000","164,907,000","166,467,000","166,572,000","167,149,000","167,331,000","166,872,000","156,844,000","156,322,000","156,273,000","81,250,000","81,250,000",,"81,250,000","52,862,637"
DilutedAverageShares,,"183,163,000","181,411,000","175,683,000","176,129,000","169,636,000","169,326,000","170,676,000","166,572,000","167,149,000","171,647,000","167,108,000","159,057,000","158,140,000","158,998,000","81,250,000","81,250,000",,"81,250,000","52,862,637"
TotalOperatingIncomeAsReported,"738,568,000","235,870,000","202,014,000","171,493,000","129,191,000","99,896,000","42,665,000","21,941,000","-25,935,000","-1,964,336,000","22,685,000","27,669,000","43,632,000","33,515,000","74,110,000","-6,861,992","-4,025,836","63,618,000","-327,649","-206,743"
RentExpenseSupplemental,"84,311,000",,,,,,,"18,802,000","18,310,000","24,163,000","23,033,000","24,344,000","24,895,000","21,518,000","19,737,000",,,"8,589,000",,
TotalExpenses,"508,515,000","141,969,000","134,369,000","112,086,000","121,535,000","107,767,000","106,570,000","99,126,000","108,774,000","764,443,000","207,025,000","217,130,000","199,241,000","184,806,000","178,704,000","6,861,992","4,025,836","61,360,000","327,649","206,743"
NetIncomeFromContinuingAndDiscontinuedOperation,"520,077,000","166,039,000","150,229,000","119,364,000","84,445,000","63,244,000","27,745,000","9,147,000","-18,272,000","-1,227,010,000","8,117,000","10,547,000","18,506,000","13,026,000","32,921,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
NormalizedIncome,"522,605,797.48","166,039,000","150,229,000","119,973,294","86,408,920","63,724,072","24,972,000","10,758,840","-18,272,000","101,760,196","8,117,000","10,547,000","18,579,015","13,328,691.37","34,892,027.113","-3,361,424","-1,542,286","62,905,137.236","669,213","289,885"
InterestIncome,,,,,,,,,,,,,,,,"2,608,750","2,073,575",,"1,357,208","652,720"
InterestExpense,"33,065,000","9,357,000","7,483,000","7,474,000","8,752,000","7,294,000","7,353,000","7,333,000","7,256,000","6,757,000","6,745,000","6,896,000","7,299,000","7,416,000","7,494,000",,,"0",,
NetInterestIncome,"-33,065,000","-9,357,000","-7,483,000","-7,474,000","-8,752,000","-7,294,000","-7,353,000","-7,333,000","-7,256,000","-6,757,000","-6,745,000","-6,896,000","-7,299,000","-7,416,000","-7,494,000","2,608,750","2,073,575","0","1,357,208","652,720"
EBIT,"736,461,000","236,077,000","202,051,000","171,012,000","127,322,000","99,185,000","49,365,000","20,689,000","-25,311,000","-1,964,368,000","22,688,000","27,782,000","43,747,000","33,904,000","73,220,000","-6,861,992","-4,025,836","54,286,000","-327,649","-206,743"
EBITDA,"941,544,000"
ReconciledCostOfRevenue,"358,588,000","97,690,000","99,180,000","81,663,000","81,499,000","73,248,000","74,689,000","72,930,000","79,594,000","178,480,000","173,197,000","181,134,000","162,054,000","150,405,000","144,444,000",,,"53,477,000",,
ReconciledDepreciation,"205,083,000","53,106,000","53,420,000","47,993,000","50,564,000","45,057,000","48,706,000","48,357,000","54,498,000","146,297,000","141,256,000","147,520,000","129,729,000","119,572,000",,,,"40,867,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"520,077,000","166,039,000","150,229,000","119,364,000","84,445,000","63,244,000","27,745,000","9,147,000","-18,272,000","-1,227,010,000","8,117,000","10,547,000","18,506,000","13,026,000","32,921,000","-3,361,424","-1,542,286","53,512,000","669,213","289,885"
TotalUnusualItemsExcludingGoodwill,"-2,628,000",,"0","-623,000","-2,004,000","-482,000","2,773,000","-2,208,000","0","-1,381,258,000","0","0","-85,000","-353,000","-2,241,000",,,"-9,529,000",,
TotalUnusualItems,"-2,628,000",,"0","-623,000","-2,004,000","-482,000","2,773,000","-2,208,000","0","-1,381,258,000","0","0","-85,000","-353,000","-2,241,000",,,"-9,529,000",,
NormalizedEBITDA,"944,172,000","289,183,000","255,471,000","219,628,000","179,890,000","144,724,000","95,298,000","71,254,000","29,187,000","-436,813,000","163,944,000","175,302,000","173,561,000","153,829,000","75,461,000","-6,861,992","-4,025,836","104,682,000","-327,649","-206,743"
TaxRateForCalcs,"0.038","0.08","0.012","0.022","0.02","0.004","0","0.27","0.098","0.038","0.145","0.169","0.141","0.143","0.12","0.21","0.21","0.014","0.35","0.35"
TaxEffectOfUnusualItems,"-99,202.52","0","0","-13,706","-40,080","-1,928","0","-596,160","0","-52,487,804","0","0","-11,985","-50,308.63","-269,972.887","0","0","-135,862.764","0","0"
