name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"-319,534,000","16,066,000","-403,573,000","-546,000","68,519,000","84,666,000","75,568,000","98,360,000","67,831,000","61,108,000","65,686,000","63,827,000","67,969,000","61,663,000","76,847,000","61,656,000","66,284,000","60,860,000","64,225,000","71,911,000","62,296,000","24,498,000","55,680,000","45,053,000","17,623,000","43,170,000","36,198,000","22,853,000","36,449,000","23,821,000","23,655,000","24,762,000","33,979,000","32,597,000","20,746,000","21,363,000","29,446,000","22,709,000","19,519,000","32,979,000","22,026,000","22,450,000","26,406,000","20,180,000","16,391,000","17,950,000","21,507,000","18,577,000","19,131,000","15,989,000","14,565,000","14,876,000","23,396,000","21,236,000","18,862,000","4,684,000","12,258,000","14,270,000","12,085,000","10,011,000","10,338,000","11,309,000","9,144,000","9,508,000","5,320,000","10,378,000","4,226,000","12,201,000","6,364,000","14,458,000","6,799,000","13,904,000","6,809,000","6,904,000","4,216,000","5,812,000","-662,000","44,243,000","4,788,000","9,989,000","9,584,000","6,408,000","3,195,000","9,527,000","4,031,000","3,000","3,327,000","4,792,267","4,500,864","2,582,869"
	CashFlowFromContinuingOperatingActivities,"70,383,000","16,066,000","31,881,000","3,398,000","19,038,000","9,136,000","8,559,000","-84,139,000","67,831,000","61,108,000","65,686,000","63,827,000","67,969,000","61,663,000","76,847,000","61,656,000","66,284,000","60,860,000","64,225,000","71,911,000","62,296,000","24,498,000","55,680,000","45,053,000","17,623,000","43,170,000","36,198,000","22,853,000","36,449,000","23,821,000","23,655,000","24,762,000","33,979,000","32,597,000","20,746,000","21,363,000","29,446,000","22,709,000","19,519,000","32,979,000","22,026,000","22,450,000","26,406,000","20,180,000","16,391,000","17,950,000","21,507,000","18,577,000","19,131,000","15,989,000","14,565,000","14,876,000","23,396,000","21,236,000","18,862,000","4,684,000","12,258,000","14,270,000","12,085,000","10,011,000","10,338,000","11,309,000","9,144,000","9,508,000","5,320,000","10,378,000","4,226,000","7,201,000","6,364,000","14,458,000","6,799,000","13,904,000","6,809,000","6,904,000","8,932,000","5,836,000","6,110,000","9,721,000","-2,957,000","9,989,000","9,584,000","6,408,000","3,195,000","9,527,000","4,031,000","3,000","3,327,000","4,792,267","4,500,864","2,582,869"
		NetIncomeFromContinuingOperations,"4,381,000","-603,000","-3,708,000","6,732,000","1,856,000","3,049,000","1,600,000","-41,501,000","29,247,000","13,280,000","13,521,000","14,354,000","13,150,000","13,910,000","14,852,000","19,090,000","7,824,000","4,829,000","60,595,000","3,534,000","-80,000","2,341,000","-184,000","-7,596,000","-6,996,000","13,881,000","12,108,000","7,996,000","10,474,000","10,286,000","8,649,000","8,003,000","8,615,000","8,616,000","6,676,000","6,717,000","7,842,000","8,351,000",,,,,,,,"3,027,000","2,714,000","4,034,000","4,573,000","6,754,000","6,258,000","6,307,000","6,662,000","-4,135,000","5,556,000","6,807,000","7,250,000","4,792,000","3,678,000","5,107,000","5,947,000","4,071,000","3,212,000","3,384,000","2,781,000","8,545,000","2,669,000","3,159,000","2,512,000","2,395,000","1,939,000","3,111,000","2,880,000","2,313,000","4,069,000","2,717,000","1,044,000","1,931,000","-5,159,000","2,224,000","-2,114,000","2,156,000","11,793,000","2,094,000","1,996,000","489,000","-1,001,000","2,455,805","6,310,041","2,090,154"
		OperatingGainsLosses,,,"919,000","395,000","-401,000","-432,000","-715,000","-360,000","103,000","-339,000","-1,734,000","-954,000","-1,153,000","-928,000","-2,776,000","-748,000","-718,000","-834,000","-2,043,000","-704,000","-1,303,000","-228,000","-4,573,000","-338,000","-78,000","-225,000","-259,000","-133,000","33,000","-191,000","51,000","1,674,000","-14,000","-588,000","309,000","-246,000","-72,000","-74,000","201,000","-73,000","-326,000","-336,000","-105,000","-1,306,000","46,000","265,000","52,000","-3,790,000","3,911,000","373,000","-411,000","422,000","-28,000","923,000","5,045,000","-2,752,000","-794,000","286,000","-1,206,000","-393,000","-499,000","569,000","1,228,000","1,020,000","-848,000","-9,837,000","-569,000","438,000","-896,000","713,000","-519,000","1,060,000","-526,000","348,000","643,000","88,000","-253,000","328,000","-3,350,000","1,843,000","11,155,000","961,000","-17,053,000","4,018,000","-8,000","1,286,000","1,100,000","-347,040","-7,436,312","63,352"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,"-4,000","38,000","164,000","-56,000","-28,000","121,000","-156,000","27,000","-15,000","6,000","2,000","216,000","11,000","236,000","2,052,000","112,000","-425,000","519,000","67,000","67,000","100,000","362,000","52,000","-43,000","55,000","-325,000","-1,146,000","58,000","53,000","4,019,000","-3,842,000","13,000","145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,"395,000","-401,000","-432,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"0","3,000","1,000","-3,000",,,,,"0","0","1,000","26,000",,,,,,"0","7,000","181,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,"-360,000","103,000","-339,000","-1,734,000","-954,000","-1,191,000","-890,000","-1,088,000","-748,000","-722,000","-830,000","-693,000","-868,000","-1,247,000","-200,000","-298,000","-182,000","-105,000","-210,000","-265,000","-155,000","-183,000","-202,000","-185,000","-378,000","-126,000","-163,000","-210,000","-316,000","-140,000","-171,000","-130,000","-126,000","-295,000","-343,000","220,000","-160,000","-13,000","186,000","33,000","52,000","-63,000","78,000","-317,000","-27,000","-63,000","485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,"-38,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"56,624,000","14,684,000","14,393,000","14,248,000","13,299,000","13,266,000","12,693,000","-36,584,000","35,258,000","37,336,000","39,920,000","36,626,000","42,353,000","41,179,000","41,773,000","40,028,000","41,117,000","43,487,000","44,710,000","42,568,000","44,925,000","44,804,000","46,724,000","46,807,000","32,415,000","17,739,000","17,583,000","19,118,000","17,664,000","16,337,000","17,176,000","16,731,000","16,596,000","15,387,000","15,688,000","14,992,000","16,070,000","13,972,000","16,553,000","16,794,000","15,259,000","15,807,000","13,615,000","13,773,000","14,444,000","13,938,000","13,704,000","12,203,000","8,397,000","8,327,000","8,514,000","8,151,000","8,182,000","7,783,000","7,307,000","7,312,000","7,775,000","7,508,000","7,342,000","7,543,000","7,225,000","7,088,000","7,025,000","6,612,000","7,116,000","6,537,000","6,113,000","5,355,000","5,492,000","5,422,000","5,573,000","4,715,000","4,395,000","4,337,000","4,303,000","4,180,000","4,127,000","4,021,000","3,442,000","3,907,000","3,638,000","3,495,000","3,325,000","3,117,000","2,909,000","2,483,000","1,725,000","1,818,741","1,933,657","1,840,602"
			DepreciationAndAmortization,"56,624,000","14,684,000","14,393,000","14,248,000","13,299,000","13,266,000","12,693,000","-36,584,000","35,258,000","37,336,000","39,920,000","36,626,000","42,353,000","41,179,000","41,773,000","40,028,000","41,117,000","43,487,000","44,710,000","42,568,000","44,925,000","44,804,000","46,724,000","46,807,000","32,415,000","17,739,000","17,583,000","19,118,000","17,664,000","16,337,000","17,176,000","16,731,000","16,596,000","15,387,000","15,688,000","14,992,000","16,070,000","13,972,000","16,553,000","16,794,000","15,259,000","15,807,000","13,615,000","13,773,000","14,444,000","13,938,000","13,704,000","12,203,000","8,397,000","8,327,000","8,514,000","8,151,000","8,182,000","7,783,000","7,307,000","7,312,000","7,775,000","7,508,000","7,342,000","7,543,000","7,225,000","7,088,000","7,025,000","6,612,000","7,116,000","6,537,000","6,113,000","5,355,000","5,492,000","5,422,000","5,573,000","4,715,000","4,395,000","4,337,000","4,303,000","4,180,000","4,127,000","4,021,000","3,442,000","3,907,000","3,638,000","3,495,000","3,325,000","3,117,000","2,909,000","2,483,000","1,725,000","1,818,741","1,933,657","1,840,602"
				Depreciation,,,"14,196,000","14,049,000","13,101,000","13,043,000","12,442,000","-27,736,000","30,790,000","32,468,000","35,040,000","31,766,000","37,217,000","35,520,000","36,109,000","34,365,000","35,003,000","36,634,000","37,626,000","36,658,000","38,901,000","37,878,000","39,739,000","41,503,000","25,299,000","17,454,000","17,302,000","18,796,000","17,258,000","15,931,000","16,755,000","16,244,000","15,769,000","14,556,000","14,834,000","14,035,000","14,906,000","12,808,000","15,269,000","15,345,000","13,418,000","13,929,000","11,618,000","11,399,000","11,435,000","10,898,000","10,513,000","9,537,000","8,285,000","8,218,000","8,352,000","7,990,000","8,020,000","7,656,000","7,270,000","7,184,000","7,605,000","7,352,000","7,188,000","7,395,000","7,075,000","6,945,000","6,589,000","6,491,000","6,967,000","6,412,000","5,992,000","5,236,000","5,396,000","5,296,000","5,539,000","4,711,000","4,392,000","4,334,000","4,288,000","4,179,000","4,126,000","4,019,000","3,441,000","3,905,000","3,637,000","3,493,000","2,889,000","3,021,000","2,811,000","2,390,000",,,,
				AmortizationCashFlow,,,"197,000","199,000","198,000","223,000","251,000","-8,848,000","4,468,000","4,868,000","4,880,000","4,860,000","5,136,000","5,659,000","5,664,000","5,663,000","6,114,000","6,853,000","7,084,000","5,910,000","6,024,000","6,926,000","6,985,000","5,304,000","7,116,000","285,000","281,000","322,000","406,000","406,000","421,000","487,000","827,000","831,000","854,000","957,000","1,164,000","1,164,000","1,284,000","1,449,000","1,841,000","1,878,000","1,997,000","2,374,000","3,009,000","3,040,000","3,191,000","2,666,000","112,000","109,000","162,000","161,000","162,000","127,000","37,000","128,000","170,000","156,000","154,000","148,000","150,000","143,000","436,000","121,000","149,000","125,000","121,000","119,000","96,000","126,000","34,000","4,000","3,000","3,000","15,000","1,000","1,000","2,000","1,000","2,000","1,000","2,000","436,000","96,000","98,000","93,000",,,,
					AmortizationOfIntangibles,,,"197,000","199,000","198,000","223,000","251,000","-8,848,000","4,468,000","4,868,000","4,880,000","4,860,000","5,136,000","5,659,000","5,664,000","5,663,000","6,114,000","6,853,000","7,084,000","5,910,000","6,024,000","6,926,000","6,985,000","5,304,000","7,116,000","285,000","281,000","322,000","406,000","406,000","421,000","487,000","827,000","831,000","854,000","957,000","1,164,000","1,164,000","1,284,000","1,449,000","1,841,000","1,878,000","1,997,000","2,374,000","3,009,000","3,040,000","3,191,000","2,666,000","112,000","109,000","162,000","161,000","162,000","127,000","37,000","128,000","170,000","156,000","154,000","148,000","150,000","143,000","436,000","121,000","149,000","125,000","121,000","119,000","96,000","126,000","34,000","4,000","3,000","3,000","15,000","1,000","1,000","2,000","1,000","2,000","1,000","2,000","436,000","96,000","98,000","93,000",,,,
		DeferredTax,"21,914,000","-349,000","17,879,000","1,133,000","-2,005,000","5,256,000","15,589,000","-8,993,000","6,579,000","2,135,000","6,645,000","1,565,000","6,812,000","-3,378,000","8,197,000","7,336,000","-4,989,000","-4,336,000","-41,804,000","-297,000","-9,044,000","-2,910,000","4,321,000","-3,958,000","-51,749,000","-1,489,000","7,012,000","-3,807,000","-2,046,000","-1,610,000","9,236,000","-1,278,000","-2,970,000","-2,013,000","9,316,000","4,697,000","1,647,000","-1,394,000","10,977,000","1,633,000","-802,000","-5,304,000","9,892,000","5,502,000","1,920,000","-1,341,000","4,476,000","-52,000","705,000","-501,000","8,420,000","-1,010,000","309,000","-6,762,000","6,512,000","2,562,000","-376,000","-789,000","1,722,000","-1,304,000","-368,000","-1,258,000","-639,000","16,000","-617,000","-453,000","79,000","441,000","19,000","-2,050,000","4,881,000","-1,736,000","2,793,000","22,000","2,687,000","1,294,000","129,000","1,554,000","1,487,000","818,000","-2,133,000","117,000","6,378,000","2,081,000","7,000","200,000","152,000","-79,141","1,640,145","-1,583,004"
			DeferredIncomeTax,"21,914,000","-349,000","17,879,000","1,133,000","-2,005,000","5,256,000","15,589,000","-8,993,000","6,579,000","2,135,000","6,645,000","1,565,000","6,812,000","-3,378,000","8,197,000","7,336,000","-4,989,000","-4,336,000","-41,804,000","-297,000","-9,044,000","-2,910,000","4,321,000","-3,958,000","-51,749,000","-1,489,000","7,012,000","-3,807,000","-2,046,000","-1,610,000","9,236,000","-1,278,000","-2,970,000","-2,013,000","9,316,000","4,697,000","1,647,000","-1,394,000","10,977,000","1,633,000","-802,000","-5,304,000","9,892,000","5,502,000","1,920,000","-1,341,000","4,476,000","-52,000","705,000","-501,000","8,420,000","-1,010,000","309,000","-6,762,000","6,512,000","2,562,000","-376,000","-789,000","1,722,000","-1,304,000","-368,000","-1,258,000","-639,000","16,000","-617,000","-453,000","79,000","441,000","19,000","-2,050,000","4,881,000","-1,736,000","2,793,000","22,000","2,687,000","1,294,000","129,000","1,554,000","1,487,000","818,000","-2,133,000","117,000","6,378,000","2,081,000","7,000","200,000","152,000","-79,141","1,640,145","-1,583,004"
		AmortizationOfSecurities,,,,,,,,,,,,,,"5,659,000","-30,000","197,000","94,000","81,000","-16,208,000","6,822,000","5,678,000","5,236,000","5,875,000","5,593,000","10,406,000","285,000","281,000","322,000","406,000","406,000","421,000",,"827,000","831,000","854,000","957,000","1,164,000","1,164,000","5,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"6,259,000","307,000","311,000","137,000","706,000","78,000","231,000","205,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"11,732,000",,,,"0",,,,"1,888,000","0","0","0","0","0","0","17,545,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,"528,000","451,000","397,000","367,000","621,000","604,000","389,000","369,000","700,000","593,000","466,000","420,000","1,178,000","526,000","407,000","345,000","305,000","430,000","584,000","321,000","523,000","605,000","316,000","234,000","515,000","552,000","499,000","453,000","735,000","902,000","609,000","624,000","684,000","630,000","645,000","1,284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,"-250,000","387,000","-88,000","-57,000","33,000","-142,000","-121,000","-67,000","-120,000","37,000","-97,000","-67,000","-16,000","-49,000","244,000","-16,000","-38,000","91,000","34,000","-103,000","29,000","-158,000","-130,000","-10,000","-93,000","59,000","-154,000","65,000","-161,000","-104,000","340,000","-6,000","-98,000",,,,,,"-208,000","-211,000","-96,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"5,909,000","3,143,000","1,455,000","1,119,000","192,000","642,000","601,000","786,000","1,615,000","2,905,000","659,000","851,000","593,000","1,714,000","381,000","1,171,000","1,370,000","2,037,000","527,000","635,000","852,000","1,566,000","451,000","613,000","909,000","1,048,000","440,000","463,000","605,000","825,000","472,000","422,000","583,000","1,147,000","398,000","495,000","620,000","425,000","417,000","429,000","593,000","403,000","383,000","433,000","592,000","310,000","253,000","260,000","137,000","142,000","178,000","179,000","180,000","116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-24,000","-205,000","-93,000","-357,000","0","-1,000","-89,000","-305,000","-32,000","-8,000","-31,000","-30,000","0",,,,"-5,000","0","0","0","0","0","0","-70,000","0","-5,000","0","-58,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,367,000","1,017,000","1,741,000","223,000","91,000","93,000","86,000","-1,912,000","1,081,000","1,078,000","10,880,000","11,029,000","10,893,000","10,783,000","9,558,000","10,966,000","10,693,000","10,554,000","8,355,000","12,329,000","11,295,000","10,644,000","9,863,000","10,791,000","6,850,000","3,171,000","-93,000","-183,000","564,000","372,000","674,000","1,183,000","275,000","-12,000","296,000","824,000","456,000","696,000","-11,076,000","1,900,000","6,007,000","4,695,000","4,178,000","2,940,000","6,107,000","25,000","320,000","857,000","164,000","169,000","-10,686,000","10,905,000","1,462,000","516,000","-4,465,000","293,000","226,000","-91,000","2,291,000","-30,000","-45,000","39,000","-270,000","-26,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-29,307,000","-1,826,000","-7,057,000","-20,759,000","5,695,000","-12,875,000","-22,001,000","4,347,000","-6,283,000","4,508,000","-4,733,000","-95,000","-5,326,000","-1,734,000","3,854,000","-16,703,000","10,655,000","4,721,000","-6,673,000","13,374,000","15,252,000","-32,019,000","-2,137,000","-1,695,000","35,932,000","8,716,000","-825,000","-1,070,000","8,680,000","-2,124,000","-13,217,000","-2,611,000","10,770,000","10,102,000","-12,262,000","-6,530,000","2,425,000","403,000","-25,602,000","10,874,000","621,000","6,722,000","-2,132,000","-2,777,000","-4,330,000","540,000","-1,900,000","5,065,000","1,244,000","795,000","1,777,000","-9,865,000","6,840,000","5,404,000","-1,914,000","-9,538,000","-1,823,000","2,564,000","-1,742,000","-912,000","-1,922,000","800,000","-1,412,000","-1,498,000","-3,607,000","5,586,000","-4,066,000","-2,192,000","-763,000","7,978,000","-5,075,000","6,754,000","-2,733,000","-116,000","-2,766,000","-2,443,000","1,063,000","1,887,000","623,000","1,197,000","-962,000","-321,000","-1,248,000","-1,783,000","-873,000","-4,455,000","1,352,000","942,902","2,053,333","171,765"
