name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
MarketCap,"788,868,818","869,344,279","953,167,013","2,126,459,812","2,667,053,792","2,455,032,259","2,822,996,466","2,265,422,060","2,233,367,913","1,712,631,766","1,163,312,407","540,978,109"
EnterpriseValue,"631,314,818","668,561,279","723,035,013","1,857,656,812","2,348,756,792","2,101,007,259","2,655,640,466","2,080,839,060","2,040,722,913","1,502,724,766","931,611,407","458,603,109"
PeRatio,,,,,,,"9.323",,,,,
PbRatio,"3.857","3.548","3.338","6.595","7.5",,"15.002","10.947","9.97","7.143","4.569","6.619"
EnterprisesValueEBITDARatio,"-3.497","-13.178","-14.643","-43.097","-62.927","-67.702","-108.717","-102.439","-106.487","-81.888","-58.456","-49.243"
