name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014
			ChangeInReceivables,"-22,400,000","47,200,000","-63,200,000","68,300,000","-74,700,000","23,500,000","-1,400,000","-17,000,000","-4,700,000","-24,100,000","17,500,000","-21,300,000","88,700,000","-18,300,000","-40,300,000","23,400,000","64,000,000","-8,000,000","8,000,000","-11,000,000","32,700,000","-44,700,000","44,900,000","-36,600,000","27,200,000","19,600,000","-26,300,000","-36,200,000","27,100,000","-11,900,000","-23,500,000","6,800,000","20,100,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,"-40,300,000",,,"-8,000,000",,,,,,,,,,,,,,,
			ChangeInInventory,"-313,800,000","113,600,000","-520,400,000","78,200,000","14,800,000","332,100,000","-385,100,000","-5,600,000","67,800,000","272,300,000","-286,600,000","39,200,000","-63,000,000","314,300,000","-334,100,000","11,600,000","88,500,000","324,500,000","-301,300,000","8,200,000","14,200,000","218,900,000","-219,600,000","-21,500,000","24,900,000","242,700,000","-385,900,000","-71,600,000","-30,200,000","161,200,000","-136,600,000","-36,400,000","-40,600,000"
			ChangeInPayablesAndAccruedExpense,"679,500,000","51,900,000","398,400,000","260,500,000","-31,300,000","160,300,000","41,700,000","-147,700,000","733,100,000","-237,100,000","235,600,000","-54,600,000","141,400,000","-249,000,000","134,400,000","-33,900,000","246,900,000","-317,800,000","79,800,000","-52,100,000","131,900,000","88,100,000","56,400,000","42,200,000","46,900,000","-227,600,000","158,700,000","94,300,000","-269,800,000","-192,300,000","227,900,000","25,900,000","122,500,000"
			ChangeInOtherCurrentLiabilities,"-604,600,000","-216,400,000","-138,900,000","-139,800,000","-109,500,000","-205,600,000","-129,300,000","-129,700,000","-98,700,000","-198,900,000","-117,600,000","-116,200,000","-151,700,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-282,300,000","-298,100,000","-43,100,000","-87,100,000","146,000,000","-296,700,000","194,700,000","78,300,000","201,300,000","-62,000,000","-74,700,000","11,900,000","25,300,000","-17,600,000","-130,800,000","100,200,000","16,900,000","-47,800,000","-164,200,000","1,300,000","79,500,000","-63,700,000","-101,800,000","74,700,000","115,600,000","-227,000,000","47,600,000","108,600,000","109,500,000","-12,500,000","-13,900,000","-49,800,000","-86,200,000"
InvestingCashFlow,"-1,538,900,000","-361,800,000","-386,600,000","-297,500,000","-493,000,000","-627,700,000","-257,200,000","-287,700,000","-399,400,000","-353,100,000","-333,100,000","601,700,000","-294,000,000","273,800,000","-272,400,000","189,400,000","-277,600,000","144,800,000","141,700,000","-281,600,000","-474,500,000","-336,000,000","-209,200,000","-295,500,000","-235,500,000","-211,400,000","-428,300,000","-316,700,000","144,600,000","210,200,000","-5,347,900,000","-725,300,000","-82,000,000"
	CashFlowFromContinuingInvestingActivities,"-1,538,900,000","-361,800,000","-386,600,000","-297,500,000","-493,000,000","-627,700,000","-257,200,000","-287,700,000","-399,400,000","-353,100,000","-333,100,000","601,700,000","-294,000,000","273,800,000","-272,400,000","189,400,000","-277,600,000","144,800,000","141,700,000","-281,600,000","-474,500,000","-336,000,000","-209,200,000","-295,500,000","-235,500,000","-211,400,000","-428,300,000","-316,700,000","144,600,000","210,200,000","-5,347,900,000","-725,300,000","-82,000,000"
		CapitalExpenditureReported,,,,,,,"-380,100,000","-300,600,000","-402,300,000","-391,400,000","-367,400,000","-354,200,000","-362,100,000",,,,"-349,500,000",,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-1,606,500,000","-427,900,000","-380,700,000","-299,700,000","-498,200,000","-547,200,000","-380,100,000","-300,600,000","-402,300,000","-391,400,000","-367,400,000","-354,200,000","-362,100,000","-445,700,000","-285,700,000","-281,700,000","-349,500,000","-484,300,000","-310,100,000","-330,000,000","-422,600,000",,"-312,100,000","-342,400,000","-397,800,000","-239,600,000","-239,600,000","-266,100,000","-214,700,000","-101,100,000","-76,300,000","-53,700,000","-97,100,000"
			PurchaseOfPPE,"-1,606,500,000","-390,100,000","-393,900,000","-309,100,000","-513,400,000","-547,200,000","-380,100,000","-300,600,000","-402,300,000","-391,400,000","-367,400,000","-354,200,000","-362,100,000","-445,700,000","-285,700,000","-281,700,000","-349,500,000","-484,300,000","-310,100,000","-330,000,000","-422,600,000",,"-312,100,000","-342,400,000","-397,800,000","-239,600,000","-239,600,000","-266,100,000","-214,700,000","-101,100,000","-76,300,000","-53,700,000","-97,100,000"
			SaleOfPPE,,,"13,200,000","9,400,000","15,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-25,400,000","0","-1,900,000","0","-23,500,000",,,,,,,,,"0","0",,,"344,200,000","-114,300,000","0","-34,500,000","-32,000,000","-27,700,000","-14,300,000","-146,600,000","-33,500,000","-290,100,000","-453,600,000","66,400,000","-5,673,400,000","0","0","0"
			PurchaseOfBusiness,"-25,400,000","0","-1,900,000","0","-23,500,000",,,,,,,,,"0","0",,,"0","-114,300,000","0","-34,500,000","-32,000,000","-27,700,000","-14,300,000","-146,600,000","-33,500,000","-290,100,000","0","-387,200,000","-5,673,400,000","0","0","0"
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453,600,000",,,,"0"
		NetOtherInvestingChanges,"93,000,000","66,100,000","-4,000,000","2,200,000","28,700,000","17,400,000","122,900,000","12,900,000","2,900,000","38,300,000","34,300,000","955,900,000","68,100,000","719,500,000","13,300,000","471,100,000","71,900,000","284,900,000","566,100,000","48,400,000","-17,400,000","58,600,000","130,600,000","61,200,000","308,900,000","61,700,000","101,400,000","403,000,000","292,900,000","5,984,700,000","-5,271,600,000","-671,600,000","15,100,000"
FinancingCashFlow,"-789,500,000","-127,800,000","-447,300,000","-105,200,000","-109,200,000","-397,900,000","-563,200,000","26,200,000","-106,900,000","-101,500,000","-17,200,000","-1,132,800,000","-762,700,000","-411,000,000","-789,100,000","-46,900,000","-67,200,000","-257,400,000","-77,100,000","-428,000,000","-335,600,000","44,900,000","-137,700,000","-566,900,000","561,900,000","-281,000,000","267,700,000","-145,400,000","-477,200,000","377,300,000","5,301,900,000","1,361,000,000","-111,300,000"
	CashFlowFromContinuingFinancingActivities,"-789,500,000","-127,800,000","-447,300,000","-105,200,000","-109,200,000","-397,900,000","-563,200,000","26,200,000","-106,900,000","-101,500,000","-17,200,000","-1,132,800,000","-762,700,000","-411,000,000","-789,100,000","-46,900,000","-67,200,000","-257,400,000","-77,100,000","-428,000,000","-335,600,000","44,900,000","-137,700,000","-566,900,000","561,900,000","-281,000,000","267,700,000","-145,400,000","-477,200,000","377,300,000","5,301,900,000","1,361,000,000","-111,300,000"
		NetIssuancePaymentsOfDebt,"-411,800,000","-27,700,000","-351,400,000","-18,300,000","-14,400,000","-264,900,000","-276,500,000","52,700,000","-15,500,000","-50,800,000","3,400,000","-1,114,300,000","-750,200,000","-390,600,000","-740,800,000","-40,200,000","-41,500,000","-164,300,000","-62,100,000","-162,300,000","-299,100,000","46,300,000","-124,000,000","-442,300,000","617,200,000","-248,400,000","296,800,000","-146,800,000","-471,500,000","-673,400,000","5,305,100,000","1,385,300,000","-107,700,000"
			NetLongTermDebtIssuance,"-411,800,000","-27,700,000","-351,400,000","-18,300,000","-14,400,000","-264,900,000","-276,500,000","52,700,000","-15,500,000","-50,800,000","3,400,000","-1,114,300,000","-750,200,000","-390,600,000","-740,800,000","-40,200,000","-41,500,000","-164,300,000","-62,100,000","-162,300,000","-299,100,000","46,300,000","-124,000,000","-442,300,000","617,200,000","-248,400,000","296,800,000","-146,800,000","-471,500,000","-673,400,000","5,305,100,000","1,385,300,000","-107,700,000"
				LongTermDebtIssuance,"0","0","0","0","0","594,000,000","0","1,500,000,000","2,000,000,000","2,356,000,000","768,000,000","750,000,000","0","604,000,000","615,800,000","746,300,000","3,700,000","-99,900,000","349,900,000","40,000,000","0","75,200,000","125,000,000","1,552,900,000","1,300,000,000","75,700,000","337,800,000","40,000,000","0","1,034,700,000","5,335,400,000","1,596,900,000","130,000,000"
				LongTermDebtPayments,"-411,800,000","-27,700,000","-351,400,000","-18,300,000","-14,400,000","-858,900,000","-276,500,000","-1,447,300,000","-2,015,500,000","-2,406,800,000","-764,600,000","-1,864,300,000","-750,200,000","-994,600,000","-1,356,600,000","-786,500,000","-45,200,000","-64,400,000","-412,000,000","-202,300,000","-299,100,000","-28,900,000","-249,000,000","-1,995,200,000","-682,800,000","-324,100,000","-41,000,000","-186,800,000","-471,500,000","-1,708,100,000","-30,300,000","-211,600,000","-237,700,000"
		NetCommonStockIssuance,"0","0","0","0","0","-16,500,000","-184,700,000","0","-1,680,000,000","0",,,,"0",,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"0","0","0","0","0","-16,500,000","-184,700,000","0","-1,680,000,000","0",,,,"0",,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,"0","0","0","0","0","0","0","0","1,680,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,"0","0","0","0","0","0","0","0","1,680,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-322,000,000","-84,400,000","-85,500,000","-76,100,000","-76,000,000","-76,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,"-207,400,000","-58,400,000","-56,000,000","-46,500,000","-46,500,000","-46,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"-114,600,000","-26,000,000","-29,500,000","-29,600,000","-29,500,000","-29,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-55,700,000","-15,700,000","-10,400,000","-10,800,000","-18,800,000","-40,500,000","-18,300,000","-26,500,000","-91,400,000","-50,700,000","-20,600,000","-18,500,000","-12,500,000","-20,400,000","-22,500,000","-6,700,000","-25,700,000","-93,100,000","-15,000,000","-265,700,000","-36,500,000","-1,400,000","-13,700,000","-124,600,000","-55,300,000","-32,600,000","-29,100,000","1,400,000","-5,700,000","1,050,700,000","-3,200,000","-24,300,000","-3,600,000"
EndCashPosition,"2,952,600,000","2,952,600,000","2,711,600,000","2,900,400,000","2,224,400,000","1,767,600,000","1,886,700,000","2,431,900,000","2,064,500,000","478,900,000","416,600,000","464,700,000","713,700,000","967,700,000","486,100,000","1,669,800,000","1,247,600,000","670,300,000","484,600,000","572,200,000","1,063,400,000","1,219,200,000","806,100,000","930,600,000","1,476,200,000","579,700,000","727,800,000","777,700,000","989,300,000","1,125,800,000","956,000,000","958,500,000","260,100,000"
	ChangesInCash,"1,185,000,000","241,000,000","-188,800,000","676,000,000","456,800,000","-119,100,000","-545,200,000","367,400,000","1,585,600,000","62,300,000","-48,100,000","-249,000,000","-254,000,000","481,600,000","-1,183,700,000","422,200,000","566,800,000","195,600,000","-97,500,000","-491,200,000","-155,800,000","413,100,000","-124,500,000","-545,600,000","896,500,000","-148,100,000","-49,900,000","-211,600,000","-136,500,000","169,800,000","-2,500,000","698,400,000","-46,900,000"
	BeginningCashPosition,"1,767,600,000","2,711,600,000","2,900,400,000","2,224,400,000","1,767,600,000","1,886,700,000","2,431,900,000","2,064,500,000","478,900,000","416,600,000","464,700,000","713,700,000","967,700,000","486,100,000","1,669,800,000","1,247,600,000","680,800,000","484,600,000","572,200,000","1,063,400,000","1,219,200,000","806,100,000","930,600,000","1,476,200,000","579,700,000","727,800,000","777,700,000","989,300,000","1,125,800,000","956,000,000","958,500,000","260,100,000","307,000,000"
IncomeTaxPaidSupplementalData,"240,900,000"
InterestPaidSupplementalData,"480,300,000"
CapitalExpenditure,"-1,606,500,000","-390,100,000","-393,900,000","-309,100,000","-513,400,000","-547,200,000","-380,100,000","-300,600,000","-402,300,000","-391,400,000","-367,400,000","-354,200,000","-362,100,000","-445,700,000","-285,700,000","-281,700,000","-349,500,000","-484,300,000","-310,100,000","-330,000,000","-422,600,000","-362,600,000","-312,100,000","-342,400,000","-397,800,000","-239,600,000","-239,600,000","-266,100,000","-214,700,000","-101,100,000","-76,300,000","-53,700,000","-97,100,000"
IssuanceOfCapitalStock,"0","0","0","0","0","0","0","0","1,680,000,000",,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"0","0","0","0","0","594,000,000","0","1,500,000,000","2,000,000,000","2,356,000,000","768,000,000","750,000,000","0","604,000,000","615,800,000","746,300,000","3,700,000","-99,900,000","349,900,000","40,000,000","0","75,200,000","125,000,000","1,552,900,000","1,300,000,000","75,700,000","337,800,000","40,000,000","0","1,034,700,000","5,335,400,000","1,596,900,000","130,000,000"
RepaymentOfDebt,"-411,800,000","-27,700,000","-351,400,000","-18,300,000","-14,400,000","-858,900,000","-276,500,000","-1,447,300,000","-2,015,500,000","-2,406,800,000","-764,600,000","-1,864,300,000","-750,200,000","-994,600,000","-1,356,600,000","-786,500,000","-45,200,000","-64,400,000","-412,000,000","-202,300,000","-299,100,000","-28,900,000","-249,000,000","-1,995,200,000","-682,800,000","-324,100,000","-41,000,000","-186,800,000","-471,500,000","-1,708,100,000","-30,300,000","-211,600,000","-237,700,000"
RepurchaseOfCapitalStock,"0","0","0","0","0","-16,500,000","-184,700,000","0","-1,680,000,000","0",,,,"0",,,,,,,,,,,,,,,,,,,
FreeCashFlow,"1,906,900,000","340,500,000","251,200,000","769,600,000","545,600,000","359,300,000","-104,900,000","328,300,000","1,689,600,000","125,500,000","-65,200,000","-72,100,000","440,600,000","173,100,000","-407,900,000","-2,000,000","562,100,000","-176,100,000","-472,200,000","-111,600,000","231,700,000","341,600,000","-89,700,000","-25,600,000","172,300,000","104,700,000","-128,900,000","-15,600,000","-18,600,000","-518,800,000","-32,800,000","9,000,000","49,300,000"
