name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
MarketCap,"7,759,511,485","8,077,565,183","16,167,806,105","14,904,453,669","13,334,854,738","12,692,517,939","14,775,719,675","12,996,334,997","12,527,617,774","9,584,921,596","8,487,189,760","7,976,793,485","7,940,447,063","7,352,628,031","5,699,736,450","6,497,258,774","5,056,817,553","4,541,417,158","4,381,713,011","4,495,939,124","4,692,355,035","4,758,372,618","3,348,269,700","2,935,918,295","2,572,472,954","2,072,766,193","2,087,442,302","1,966,205,286","2,024,390,544","1,741,831,378","1,380,521,069","1,115,318,464","1,292,519,018","1,549,491,074","1,655,090,290","1,506,038,747","1,195,740,123","1,119,688,600","1,204,041,080","1,382,157,598","1,278,437,716","1,360,484,912","1,121,161,492","1,296,330,306","1,773,667,421","1,973,969,275","1,712,566,898","1,606,396,621","1,399,071,576","1,549,028,155","1,755,413,386","1,509,543,889","1,273,412,758","1,530,630,516","1,575,524,786","1,964,784,513","1,814,256,667","1,388,025,188","2,083,622,286","1,355,278,780"
EnterpriseValue,"7,078,304,485","7,364,976,183","15,549,070,105","14,363,686,669","12,818,353,738","12,085,418,939","14,085,220,675","12,341,613,997","11,899,024,774","8,917,721,596","7,874,960,760","7,408,999,485","7,369,006,063","6,800,138,031","5,393,837,450","6,191,359,774","4,750,918,553","4,235,518,158","4,075,814,011","4,190,040,124","4,386,456,035","4,452,473,618","3,374,781,700","2,994,939,295","2,657,650,954","2,125,594,193","2,174,041,302","2,024,492,286","2,013,862,544","1,733,328,378","1,386,764,069","1,093,467,464","1,175,248,018","1,455,719,074","1,563,728,290","1,428,305,747","1,114,518,123","1,050,226,600","1,134,579,080","1,260,737,598","1,149,699,716","1,230,724,912","978,104,492","1,153,273,306","1,648,119,421","1,868,521,275","1,624,433,898","1,481,177,621","1,288,303,576","1,437,105,155","1,566,601,386","1,335,270,889","1,117,271,758","1,378,926,516","1,429,236,786","1,842,931,513","1,712,285,667","1,303,110,188","2,017,930,286","1,449,555,780"
PeRatio,"36.124","36.568","72.831","70.132","61.536","55.473","69.709","60.997","61.786","51.488","47.323","42.511","42.52","40.081","41.616","55.848","43.4","37.267","13.292","13.961","15.35","16.506","32.56","31.147","30.891","26.994","27.859","27.348","30.031","25.369","24.389","19.888","20.885","26.775","26.333","24.667","19.63","18.336","19.636","23.029","21.941","22.267","17.301","20.028","26.982","30.935","24.025","23.144","21.071","24.136","34.568","40.938","37.672","48.3","56.283","50.27","51.269","41.063","65.75","43.492"
ForwardPeRatio,"34.13","43.86","67.568","64.935","67.114","60.606","64.103","54.945","61.728","50.761","43.478","40.486","47.619","44.843","34.965","40.323","33.445","31.056","30.212","32.68","39.37","41.152","30.488","26.882","30.488","21.834","24.57","23.923","25.381","22.727","19.157","15.65","15.949","19.455","24.753","22.222","17.331","14.815","16.103","18.018","16.502","17.094","15.48","15.267","20.877","22.573","27.778",,,,,,"12.092",,,,,,,
PegRatio,"3","9.961","5.447","6.086","6.298","4.8","4.011","3.281","3.681","3.9","2.978","2.778","3.07","2.934","1.98","2.243","1.827","1.917",,,,,,,,"1.092","1.228","1.198","1.27","1.137","0.958","0.782","0.798","1.18","1.501","1.347","1.05","0.741","1.006","1.502","1.375","1.026","0.899","0.763","0.899","1.017","1.308",,,,,,"0.137",,,,,,,
PsRatio,"6.464","6.775","14.013","13.312","12.01","11.654","14.159","12.982","13.379","10.784","9.85","9.407","9.565","9.029","7.106","8.344","6.698","6.157","6.229","6.512","6.949","7.142","5.251","4.747","4.32","3.566","3.572","3.368","3.514","3.124","2.63","2.202","2.462","2.869","3.139","2.939","2.415","2.322","2.487","3.144","3.036","3.241","2.638","3.054","4.212","4.791","4.346","4.208","3.791","4.469","5.27","4.89","4.399","5.432","5.847","8.623","7.145","4.727","5.921","2.198"
PbRatio,"4.904","5.211","11.012","10.713","10.04","9.017","10.444","9.666","9.996","8.207","7.657","7.671","7.896","7.611","6.247","7.998","6.646","6.443","6.105","6.305","7.402","8.494","10.152","9.947","9.599","7.526","7.753","6.931","6.255","5.692","4.879","3.491","3.654","4.746","5.274","5.135","4.307","4.068","4.409","4.736","4.653","4.842","3.69","4.396","6.411","7.829","7.523","6.543","6.212","7.445","6.08","5.594","5.48","7.058","7.752","9.92","10.277","8.751","14.378",
EnterprisesValueRevenueRatio,"5.688","24.208","47.467","46.724","42.011","40.414","47.738","44.376","39.538","33.075","31.817","32.352","32.088","29.353","24.173","29.401","22.45","19.889","18.1","21.632","22.736","23.899","18.421","17.867","15.395","12.418","12.997","13.269","12.932","11.216","8.572","7.587","8.34","10.412","10.979","10.866","8.11","7.726","8.585","10.588","9.364","10.322","8.707","11.085","15.042","16.529","15.387","14.667","12.873","14.551","16.916","15.271","13.369","16.129","17.206","23.587","22.902","18.325","29.129","22.517"
EnterprisesValueEBITDARatio,"23.191","107.718","180.864","187.137","172.929","164.419","188.084","179.509","167.79","113.142","111.905","122.737","119.172","110.676","90.654","115.068","83.109","71.635","62.704","79.211","85.019","92.893","75.226","73.357","65.605","51.358","101.762","63.175","63.407","55.637","38.538","46.9","54.726","57.707","66.19","60.516","42.871","40.512","45.143","61.535","46.199","51.093","44.873","55.711","68.878","68.112","69.367","60.6","57.045","33.925","69.934","58.984","51.068","64.687","66.08","83.792","94.969","84.387","112.432","79.537"
