name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"743,938,537","930,536,947","911,395,120","931,299,404","1,121,337,454"
EnterpriseValue,"324,651,537","493,396,947","457,296,120","466,176,404","1,121,337,454"
PeRatio,"7.221","16.45","66.221",,
PbRatio,"2.412","3.066","3.049","3.43",
EnterprisesValueEBITDARatio,"3.049","64.793","80.256","16.638","17.195"
