name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,12/31/2004
		Inventory,"741,600,000","677,800,000","721,700,000","713,700,000","653,000,000","598,600,000","664,100,000","629,400,000","537,800,000","544,000,000","702,800,000","842,100,000","854,200,000","839,700,000","999,300,000","944,300,000","940,600,000","918,300,000","1,137,500,000","993,100,000","989,500,000","978,037,000","1,040,978,000","989,406,000","978,508,000","584,115,000","647,085,000","613,276,000","559,177,000","594,098,000","677,362,000","498,933,000","413,296,000","405,698,000","423,340,000","389,447,000","364,635,000","347,353,000","391,306,000","349,901,000","338,725,000","329,374,000","367,446,000","320,672,000","299,153,000","287,395,000","312,693,000","295,635,000","299,324,000","264,933,000","303,955,000","275,803,000","255,206,000","245,790,000","288,287,000","275,661,000","285,729,000","297,692,000","271,519,000","220,064,000","199,237,000","215,766,000","238,895,000","195,417,000","114,637,000","114,562,000","138,168,000","103,372,000","115,294,000"
			RawMaterials,"311,600,000","260,900,000","272,600,000","246,800,000","234,800,000","231,000,000","274,400,000","257,000,000","213,000,000","205,500,000","261,700,000","358,700,000","361,800,000","390,800,000","495,300,000","441,500,000","450,000,000","416,500,000","544,200,000","448,300,000","427,900,000","429,386,000","438,535,000","420,711,000","424,388,000","274,007,000","312,097,000","296,642,000","263,171,000","279,745,000","282,198,000","189,281,000","166,607,000","162,751,000","153,790,000","134,299,000","132,059,000","128,186,000","138,089,000","120,748,000","115,618,000","115,719,000","121,497,000","113,204,000","111,099,000","111,376,000","111,270,000","106,813,000","111,668,000","86,223,000","95,070,000","88,870,000","87,046,000","82,869,000","99,663,000","88,686,000","91,152,000","89,328,000","81,927,000","66,636,000","59,901,000","62,212,000","64,434,000","47,537,000","35,058,000","37,521,000","42,259,000","33,728,000",
			FinishedGoods,"430,000,000","416,900,000","449,100,000","466,900,000","418,200,000","367,600,000","389,700,000","372,400,000","324,800,000","338,500,000","441,100,000","483,400,000","517,000,000","473,000,000","529,900,000","532,400,000","519,500,000","530,000,000","618,500,000","569,500,000","585,600,000","571,886,000","622,790,000","588,972,000","575,673,000","331,535,000","355,468,000","336,904,000","316,392,000","334,856,000","416,598,000","331,236,000","268,422,000","264,829,000","290,945,000","275,704,000","252,233,000","238,575,000","273,372,000","249,173,000","243,173,000","233,408,000","264,276,000","226,807,000","206,593,000","194,558,000","221,152,000","208,851,000","207,085,000","197,539,000","229,228,000","206,923,000","187,350,000","181,311,000","206,312,000","203,463,000","209,865,000","222,452,000","201,362,000","164,504,000","149,659,000","163,294,000","183,390,000","156,019,000","87,048,000","83,280,000","101,862,000","74,937,000",
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,"-24,600,000","-24,100,000","-25,900,000","-29,600,000","-28,900,000","-28,200,000","-25,200,000","-24,700,000","-24,000,000","-23,235,000","-20,347,000","-20,277,000","-21,553,000","-21,427,000","-20,480,000","-20,270,000","-20,386,000","-20,503,000","-21,434,000","-21,584,000","-21,733,000","-21,882,000","-21,395,000","-20,556,000","-19,657,000","-19,408,000","-20,155,000","-20,020,000","-20,066,000","-19,753,000","-18,327,000","-19,339,000","-18,539,000","-18,539,000","-19,729,000","-20,029,000","-19,429,000","-18,829,000","-20,343,000","-19,990,000","-19,190,000","-18,390,000","-17,688,000","-16,488,000","-15,288,000","-14,088,000","-11,770,000","-11,076,000","-10,323,000","-9,740,000","-8,929,000","-8,139,000","-7,469,000","-6,239,000","-5,953,000","-5,293,000",
		PrepaidAssets,"78,900,000","60,200,000","82,300,000","93,100,000","101,600,000","86,100,000","128,700,000","94,100,000","97,500,000","44,500,000","82,000,000","83,700,000","78,800,000","61,800,000","92,500,000","118,500,000","104,900,000","89,700,000","110,400,000","93,100,000","68,000,000","77,587,000","75,966,000","85,998,000","50,385,000","16,583,000","36,846,000","24,038,000","23,465,000","24,989,000","31,913,000","25,487,000","16,863,000","14,164,000","17,164,000","20,044,000","8,416,000","9,924,000","13,746,000","11,395,000","14,217,000","12,638,000","14,872,000","10,685,000","12,071,000","12,861,000","16,624,000","23,496,000","12,948,000","7,269,000","8,991,000","7,130,000","7,379,000","10,315,000","14,345,000","12,226,000","7,643,000","7,068,000","7,602,000","5,003,000","7,470,000","11,002,000","8,674,000","5,835,000","3,973,000","4,922,000","3,482,000","1,337,000","1,327,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,644,000","35,894,000","35,093,000","35,564,000","8,502,000","13,233,000","21,830,000","21,909,000","8,429,000","8,245,000","10,429,000","7,998,000","4,224,000","3,306,000","3,520,000","3,854,000","992,000","3,360,000","3,627,000","3,499,000","3,962,000","3,645,000","3,504,000","3,397,000","7,418,000","6,809,000","7,026,000","6,769,000","3,115,000","2,821,000","5,113,000","2,790,000",,,,,"2,682,000","2,452,000","1,889,000","2,569,000","1,307,000","3,445,000","6,642,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,644,000","35,894,000","35,093,000","35,564,000","8,502,000","13,233,000","21,830,000","21,909,000","8,429,000","8,245,000","10,429,000","7,998,000","4,224,000","3,306,000","3,520,000","3,854,000","992,000","3,360,000","3,627,000","3,499,000","3,962,000","3,645,000","3,504,000","3,397,000","7,418,000","6,809,000","7,026,000","6,769,000","3,115,000","2,821,000","5,113,000","2,790,000",,,,,"2,682,000","2,452,000","1,889,000","2,569,000","1,307,000","3,445,000","6,642,000"
		AssetsHeldForSaleCurrent,,"0","0","0","74,500,000","70,700,000","125,500,000","122,700,000","154,600,000","158,100,000","133,900,000","142,500,000",,,,,,"0","0","2,700,000","3,600,000","3,562,000","2,674,000","2,674,000","2,674,000",,,,,,,,,,,,"4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,081,000","4,506,000","4,818,000","522,000","544,000","544,000","1,138,000","1,296,000","1,604,000","1,822,000","1,970,000","1,970,000","1,970,000","1,962,000","1,861,000","5,944,000"
	TotalNonCurrentAssets,"3,950,600,000","3,951,200,000","3,955,400,000","3,997,500,000","4,023,600,000","4,056,900,000","3,834,100,000","3,836,800,000","3,857,900,000","3,919,900,000","3,992,200,000","4,159,600,000","4,385,700,000","4,182,200,000","4,198,600,000","4,226,500,000","4,252,600,000","4,294,600,000","4,860,500,000","4,882,000,000","4,951,100,000","4,985,073,000","5,361,369,000","5,396,832,000","5,402,618,000","2,855,593,000","2,886,601,000","2,917,513,000","2,916,481,000","2,953,568,000","2,972,339,000","2,193,416,000","2,048,960,000","2,071,365,000","1,927,266,000","1,907,247,000","1,919,564,000","1,937,462,000","1,943,085,000","1,940,614,000","1,934,726,000","1,936,135,000","1,937,651,000","1,949,569,000","1,946,407,000","1,950,445,000","1,735,814,000","1,730,573,000","1,746,890,000","1,013,776,000","1,021,644,000","1,011,090,000","996,383,000","999,203,000","1,035,034,000","1,043,949,000","1,037,832,000","1,061,683,000","736,436,000","732,635,000","645,431,000","650,852,000","676,682,000","690,240,000","446,539,000","443,037,000","474,714,000","475,885,000","473,139,000"
		NetPPE,"1,195,100,000","1,184,700,000","1,175,000,000","1,192,800,000","1,208,300,000","1,230,700,000","1,176,000,000","1,175,900,000","1,188,300,000","1,220,500,000","1,263,500,000","1,367,800,000","1,488,800,000","1,274,400,000","1,272,100,000","1,270,400,000","1,279,200,000","1,294,400,000","1,289,800,000","1,296,300,000","1,338,300,000","1,359,320,000","1,364,672,000","1,361,270,000","1,345,786,000","541,528,000","543,559,000","549,348,000","542,592,000","543,778,000","540,067,000","496,671,000","455,767,000","462,275,000","424,572,000","419,872,000","419,025,000","425,307,000","424,241,000","423,712,000","408,217,000","406,558,000","400,419,000","392,255,000","381,219,000","386,191,000","358,243,000","357,292,000","360,783,000","276,033,000","278,702,000","278,081,000","275,483,000","270,664,000","266,423,000","265,660,000","255,709,000","265,007,000","214,598,000","213,499,000","202,964,000","207,197,000","210,813,000","214,501,000","115,059,000","117,438,000","129,302,000","129,907,000","125,246,000"
			GrossPPE,"1,195,100,000","2,149,200,000","1,175,000,000","1,192,800,000","1,208,300,000","2,072,600,000","1,176,000,000","1,175,900,000","1,188,300,000","1,934,100,000","1,962,300,000","2,135,800,000","1,488,800,000","1,992,400,000",,"1,945,700,000","1,942,700,000","1,928,400,000","1,877,000,000","1,839,600,000","1,959,200,000","1,946,050,000","1,902,851,000","1,858,986,000","1,798,699,000","958,292,000","951,142,000","944,385,000","925,515,000","915,557,000","904,152,000","848,688,000","791,115,000","800,333,000","751,626,000","731,306,000","724,379,000","713,070,000","694,787,000","677,630,000","649,619,000","637,465,000","623,358,000","608,582,000","586,027,000","576,441,000","539,606,000","529,993,000","522,773,000","428,234,000",,,,"390,599,000","363,164,000","362,401,000","352,450,000","361,748,000","285,030,000","283,931,000","273,396,000","277,629,000","276,511,000","280,199,000","180,757,000","183,136,000","129,302,000","129,907,000","125,246,000"
				Properties,,"0",,,,"0",,,,"0","0","0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,"57,300,000",,,,"57,400,000",,,,"53,700,000","58,600,000","70,000,000",,"70,600,000",,"69,700,000","70,000,000","69,800,000","70,300,000","70,000,000","71,500,000","71,248,000","70,878,000","70,326,000","70,007,000","25,954,000","25,943,000","25,869,000","26,934,000","27,097,000","27,645,000","26,123,000","26,396,000","26,492,000","26,281,000","25,739,000","25,584,000","25,517,000","25,472,000","25,233,000","20,409,000","19,256,000","18,626,000","15,840,000","15,847,000","15,851,000","13,624,000","12,943,000","13,333,000","11,335,000",,,,"7,341,000",,,,"9,672,000",,,,"5,198,000",,,,"3,859,000",,,
				BuildingsAndImprovements,,"458,500,000",,,,"442,500,000",,,,"401,200,000","412,800,000","469,400,000",,"461,400,000",,"452,500,000","460,400,000","454,600,000","454,300,000","451,100,000","473,700,000","465,358,000","459,564,000","455,062,000","446,152,000","226,134,000","218,839,000","212,079,000","208,651,000","209,117,000","205,667,000","197,883,000","194,174,000","194,439,000","187,093,000","179,623,000","178,321,000","177,824,000","174,458,000","173,121,000","166,043,000","158,370,000","150,185,000","148,304,000","147,864,000","148,616,000","134,849,000","133,131,000","131,939,000","99,856,000",,,,"85,361,000",,,,"82,217,000",,,,"66,700,000",,,,"64,023,000",,,
				MachineryFurnitureEquipment,,"1,388,700,000",,,,"1,355,000,000",,,,"1,230,100,000","1,254,700,000","1,268,100,000",,"1,341,200,000",,"1,323,300,000","1,310,100,000","1,310,200,000","1,278,400,000","1,250,500,000","1,357,000,000","1,324,458,000","1,275,754,000","1,225,112,000","1,194,946,000","681,711,000","663,156,000","656,894,000","644,981,000","644,333,000","613,892,000","584,334,000","534,155,000","536,256,000","511,730,000","488,706,000","481,699,000","478,394,000","460,750,000","439,926,000","420,253,000","417,156,000","411,404,000","400,212,000","396,867,000","390,907,000","368,498,000","364,983,000","364,389,000","310,265,000",,,,"267,856,000",,,,"252,962,000",,,,"201,470,000",,,,"112,825,000",,,
				OtherProperties,"1,195,100,000","165,600,000","1,175,000,000","1,192,800,000","1,208,300,000","160,700,000","1,176,000,000","1,175,900,000","1,188,300,000","175,300,000","183,300,000","218,600,000","1,488,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"79,100,000",,,,"57,000,000",,,,"73,800,000","52,900,000","109,700,000",,"119,200,000",,"100,200,000","102,200,000","93,800,000","74,000,000","68,000,000","57,000,000","84,986,000","96,655,000","108,486,000","87,594,000","24,493,000","43,204,000","49,543,000","44,949,000","35,010,000","56,948,000","40,348,000","36,390,000","43,146,000","26,522,000","37,238,000","38,775,000","31,335,000","34,107,000","39,350,000","42,914,000","42,683,000","43,143,000","44,226,000","25,449,000","21,067,000","22,635,000","18,936,000","13,112,000","6,778,000",,,,"30,041,000",,,,"16,897,000",,,,"4,261,000",,,,"2,429,000",,,
			AccumulatedDepreciation,,"-964,500,000",,,,"-841,900,000",,,,"-713,600,000","-698,800,000","-768,000,000",,"-718,000,000",,"-675,300,000","-663,500,000","-634,000,000","-587,200,000","-543,300,000","-620,900,000","-586,730,000","-538,179,000","-497,716,000","-452,913,000","-416,764,000","-407,583,000","-395,037,000","-382,923,000","-371,779,000","-364,085,000","-352,017,000","-335,348,000","-338,058,000","-327,054,000","-311,434,000","-305,354,000","-287,763,000","-270,546,000","-253,918,000","-241,402,000","-230,907,000","-222,939,000","-216,327,000","-204,808,000","-190,250,000","-181,363,000","-172,701,000","-161,990,000","-152,201,000",,,,"-119,935,000","-96,741,000","-96,741,000","-96,741,000","-96,741,000","-70,432,000","-70,432,000","-70,432,000","-70,432,000","-65,698,000","-65,698,000","-65,698,000","-65,698,000",,,
		GoodwillAndOtherIntangibleAssets,"2,723,900,000","2,736,400,000","2,751,600,000","2,771,000,000","2,780,300,000","2,793,700,000","2,628,400,000","2,626,900,000","2,634,800,000","2,662,000,000","2,688,200,000","2,748,200,000","2,854,400,000","2,861,600,000","2,890,300,000","2,913,500,000","2,931,500,000","2,955,000,000","3,527,500,000","3,543,600,000","3,569,600,000","3,584,799,000","3,946,318,000","3,983,521,000","4,001,191,000","2,296,449,000","2,315,649,000","2,344,062,000","2,349,672,000","2,384,283,000","2,411,585,000","1,676,340,000","1,577,033,000","1,594,960,000","1,483,515,000","1,467,618,000","1,479,973,000","1,490,752,000","1,496,562,000","1,494,622,000","1,503,838,000","1,506,279,000","1,513,489,000","1,534,209,000","1,541,435,000","1,539,938,000","1,358,319,000","1,353,848,000","1,367,284,000","737,743,000","742,942,000","733,009,000","720,900,000","728,539,000","768,611,000","778,289,000","779,225,000","793,172,000","521,838,000","519,136,000","442,467,000","443,655,000","465,869,000","475,739,000","331,480,000","325,599,000","345,412,000","345,978,000","347,893,000"
			Goodwill,"2,184,000,000","2,181,400,000","2,181,300,000","2,184,600,000","2,179,900,000","2,178,700,000","2,115,100,000","2,102,100,000","2,097,900,000","2,107,300,000","2,111,300,000","2,112,700,000","2,163,900,000","2,161,400,000","2,168,000,000","2,176,500,000","2,178,700,000","2,182,000,000","2,459,200,000","2,454,200,000","2,451,100,000","2,447,241,000","2,774,764,000","2,788,023,000","2,782,338,000","1,649,794,000","1,654,138,000","1,660,654,000","1,656,847,000","1,667,985,000","1,673,979,000","1,163,964,000","1,112,699,000","1,119,204,000","1,071,108,000","1,067,068,000","1,070,713,000","1,073,191,000","1,072,516,000","1,067,864,000","1,070,943,000","1,068,419,000","1,069,856,000","1,079,301,000","1,079,671,000","1,076,321,000","953,938,000","953,384,000","960,764,000","575,007,000","576,094,000","567,862,000","558,269,000","560,874,000","583,264,000","585,869,000","584,738,000","590,791,000","432,581,000","432,430,000","382,582,000","382,582,000","394,302,000","402,043,000","293,374,000",,,,"308,695,000"
			OtherIntangibleAssets,"539,900,000","555,000,000","570,300,000","586,400,000","600,400,000","615,000,000","513,300,000","524,800,000","536,900,000","554,700,000","576,900,000","635,500,000","690,500,000","700,200,000","722,300,000","737,000,000","752,800,000","773,000,000","1,068,300,000","1,089,400,000","1,118,500,000","1,137,558,000","1,171,554,000","1,195,498,000","1,218,853,000","646,655,000","661,511,000","683,408,000","692,825,000","716,298,000","737,606,000","512,376,000","464,334,000","475,756,000","412,407,000","400,550,000","409,260,000","417,561,000","424,046,000","426,758,000","432,895,000","437,860,000","443,633,000","454,908,000","461,764,000","463,617,000","404,381,000","400,464,000","406,520,000","162,736,000","166,848,000","165,147,000","162,631,000","167,665,000","185,347,000","192,420,000","194,487,000","202,381,000","89,257,000","86,706,000","59,885,000","61,073,000","71,567,000","73,696,000","38,106,000","325,599,000","345,412,000","345,978,000","39,198,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"2,898,000","3,504,000",,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"2,898,000","3,504,000",,,,,,,,,,,
		OtherNonCurrentAssets,"31,600,000","30,100,000","28,800,000","33,700,000","35,000,000","32,500,000","29,700,000","34,000,000","34,800,000","37,400,000","40,500,000","43,600,000","42,500,000","46,200,000","36,200,000","42,600,000","41,900,000","45,200,000","43,200,000","42,100,000","43,200,000","40,954,000","50,379,000","52,041,000","55,641,000","17,616,000","27,393,000","24,103,000","24,217,000","25,507,000","20,687,000","20,405,000","16,160,000","14,130,000","19,179,000","19,757,000","20,566,000","21,403,000","22,282,000","22,280,000","22,671,000","23,298,000","23,743,000","23,105,000","23,753,000","24,316,000","19,252,000","19,433,000","18,823,000",,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"3,380,400,000","3,361,600,000","3,224,500,000","3,222,900,000","3,278,000,000","3,620,700,000","3,558,600,000","3,438,300,000","3,482,900,000","3,308,500,000","3,455,200,000","3,609,600,000","3,641,800,000","3,457,400,000","3,454,500,000","3,475,000,000","3,565,700,000","3,516,000,000","4,088,300,000","3,967,000,000","3,926,400,000","4,042,498,000","4,135,987,000","4,149,827,000","4,144,910,000","1,847,937,000","2,024,848,000","2,012,325,000","2,050,162,000","2,143,747,000","2,227,902,000","1,575,907,000","1,384,445,000","1,447,936,000","1,380,618,000","1,268,840,000","1,335,224,000","1,346,618,000","1,411,035,000","1,384,203,000","1,377,148,000","1,331,012,000","1,435,450,000","1,384,019,000","1,385,191,000","1,413,282,000","1,265,159,000","1,265,779,000","1,275,256,000","628,199,000","734,984,000","721,073,000","722,363,000","735,551,000","788,215,000","791,589,000","797,010,000","826,649,000","467,349,000","415,913,000","318,236,000","359,374,000","432,919,000","413,983,000","103,970,000","96,342,000","141,179,000","124,020,000","138,167,000"
	CurrentLiabilities,"1,085,500,000","1,076,200,000","933,600,000","900,100,000","927,400,000","990,700,000","920,600,000","951,700,000","893,700,000","813,400,000","851,400,000","836,700,000","841,300,000","835,200,000","761,300,000","708,900,000","658,800,000","599,800,000","845,900,000","783,000,000","628,800,000","693,194,000","664,892,000","656,352,000","562,593,000","275,473,000","330,450,000","296,201,000","279,121,000","311,233,000","326,534,000","292,857,000","218,577,000","240,364,000","215,704,000","197,077,000","211,252,000","187,030,000","203,009,000","193,197,000","187,716,000","171,479,000","204,219,000","206,732,000","196,873,000","203,360,000","206,613,000","183,045,000","171,899,000","149,725,000","177,096,000","164,428,000","173,063,000","188,270,000","176,434,000","141,896,000","150,720,000","144,767,000","116,218,000","96,697,000","94,469,000","89,446,000","100,820,000","343,765,000","71,965,000","61,871,000","87,549,000","68,485,000","56,926,000"
