name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"483,926,000","486,753,000","494,714,000","496,302,000","501,682,000","500,313,000","476,557,000","477,825,000","481,511,000","489,544,000","480,197,000","476,451,000","483,500,000","441,948,000","421,500,000","417,688,000","457,183,000","411,074,000","403,840,000","397,775,000","401,824,000","396,000,000","394,051,000","377,183,000","375,793,000","379,569,000","374,717,000","371,350,000","299,442,000","257,262,000","243,333,000","241,399,000","230,959,000","212,594,000","204,801,000","185,886,000","181,656,000","174,528,000","161,858,000","162,158,000","154,351,000","154,237,000","91,435,000","87,308,888","85,089,527","82,010,703","77,765,188","74,913,823","72,563,267","71,002,280","59,431,591","57,659,268","55,814,171","52,796,882","52,369,039","52,909,990","52,403,443","53,361,457","49,959,610","49,014,444","46,335,149","41,008,486","38,584,317","37,575,208","35,735,221","35,216,140","33,035,175","31,519,000","31,422,403","28,557,101","27,933,000","27,390,062","28,027,618","28,398,643","28,374,870","29,235,671","31,337,052","32,913,216","35,550,586","38,002,241","45,842,829","49,246,644","54,251,622","58,450,145","63,090,433","70,451,576","76,509,690","73,998,391","28,411,739"
	CurrentAssets,"107,226,000","106,845,000","112,256,000","110,167,000","114,977,000","114,725,000","199,097,000","198,680,000","200,656,000","224,572,000","222,967,000","214,481,000","223,742,000","241,434,000","230,659,000","225,066,000","258,499,000","199,728,000","189,275,000","181,786,000","184,034,000","177,437,000","173,079,000","204,496,000","205,722,000","209,537,000","201,674,000","198,868,000","124,736,000","174,611,000","162,935,000","160,381,000","150,251,000","147,124,000","140,648,000","129,775,000","125,333,000","118,291,000","117,942,000","118,773,000","110,901,000","111,079,000","51,703,000","47,602,103","44,640,021","44,270,781","40,117,781","36,403,365","32,714,379","29,890,859","24,421,803","22,343,415","19,888,734","16,862,770","16,521,101","16,694,967","15,451,119","15,678,408","13,660,978","12,362,574","12,102,854","22,210,660","20,649,542","21,403,873","20,130,308","19,226,664","16,763,672","14,874,000","14,597,219","22,473,131","21,582,000","21,447,545","21,593,345","22,155,722","21,980,650","22,321,624","23,902,116","21,887,539","17,404,799","16,205,322","21,235,432","24,529,379","34,804,028","35,578,426","35,085,665","34,654,600","32,242,996","58,064,658","11,132,413"
		CashCashEquivalentsAndShortTermInvestments,"45,378,000","51,946,000","60,554,000","55,141,000","55,970,000","46,494,000","149,673,000","144,523,000","142,010,000","172,866,000","172,638,000","161,586,000","146,932,000","168,818,000","174,308,000","165,535,000","195,374,000","131,118,000","123,403,000","115,693,000","115,299,000","103,174,000","100,567,000","138,809,000","150,483,000","148,986,000","144,808,000","139,901,000","64,375,000","120,968,000","116,422,000","111,763,000","101,997,000","108,196,000","104,695,000","101,428,000","95,599,000","93,317,000","95,935,000","91,888,000","85,552,000","83,456,000","30,236,000","26,458,864","22,482,194","23,571,052","21,443,367","18,771,651","13,016,816","12,287,059","10,105,008","8,280,579","4,771,295","4,106,612","2,891,085","5,646,055","4,753,365","3,599,346","2,730,689","1,549,125","2,107,807","12,425,780","13,160,229","13,254,132","11,632,262","11,901,151","9,678,278","8,249,000","7,948,071","16,282,372","16,401,000","16,816,770","16,322,206","17,177,510","17,299,213","16,811,278","18,134,734","16,156,639","10,905,164","9,245,085","13,899,337","17,448,520","26,884,554","27,647,041","27,617,231","27,282,022","24,820,242","54,391,228","8,968,091"
			CashAndCashEquivalents,"43,370,000","46,905,000","55,459,000","49,792,000","45,348,000","36,566,000","107,007,000","112,534,000","107,425,000","131,538,000","133,914,000","120,849,000","110,610,000","134,321,000","130,283,000","122,577,000","156,028,000","84,768,000","60,460,000","54,551,000","53,034,000","49,634,000","39,820,000","66,803,000","82,793,000","82,010,000","67,441,000","54,493,000","34,764,000","81,995,000","64,927,000","60,862,000","59,045,000","59,537,000","55,103,000","54,651,000","43,888,000","41,365,000","23,703,000","27,341,000","24,268,000","76,904,000","30,236,000","24,447,300","14,220,351","17,867,860","21,443,367","18,771,651","13,016,816","12,287,059","10,105,008","8,280,579","4,771,295","4,106,612","2,891,085","5,646,055","4,753,365","3,599,346","2,730,689","1,549,125","2,107,807","10,725,780","7,060,229","7,257,639","4,857,262","5,726,151","5,778,278","3,749,000","2,198,071","2,257,372","16,171,000","16,816,770","13,809,441","14,219,807","8,274,112","6,431,890","6,541,283","4,069,631","4,989,424","1,532,155","2,947,930","4,747,434","6,529,816","9,214,680","12,462,134","19,830,572","24,820,242","54,256,603","8,968,091"
				CashFinancial,,,"55,459,000","49,792,000",,,"102,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"2,008,000","5,041,000","5,095,000","5,349,000","10,622,000","9,928,000","42,666,000","31,989,000","34,585,000","41,328,000","38,724,000","40,737,000","36,322,000","34,497,000","44,025,000","42,958,000","39,346,000","46,350,000","62,943,000","61,142,000","62,265,000","53,540,000","60,747,000","72,006,000","67,690,000","66,976,000","77,367,000","85,408,000","29,611,000","38,973,000","51,495,000","50,901,000","42,952,000","48,659,000","49,592,000","46,777,000","51,711,000","51,952,000","72,232,000","64,547,000","61,284,000","6,552,000","0","2,011,564","8,261,843","5,703,192",,,,,,,,,,,,,,,,"1,700,000","6,100,000","5,996,493","6,775,000","6,175,000","3,900,000","4,500,000","5,750,000","14,025,000","230,000",,"2,512,765","2,957,703","9,025,101","10,379,388","11,593,451","12,087,008","5,915,740","7,712,930","10,951,407","12,701,086","20,354,738","18,432,361","15,155,097","7,451,450",,"134,625",
		Receivables,"40,788,000","34,920,000","30,745,000","32,454,000","37,183,000","46,100,000","30,305,000","33,865,000","34,755,000","30,376,000","28,254,000","29,836,000","40,588,000","41,004,000","31,432,000","33,692,000","39,461,000","43,451,000","40,125,000","39,833,000","42,157,000","47,386,000","48,462,000","44,133,000","33,805,000","38,346,000","35,178,000","34,917,000","37,031,000","34,845,000","30,115,000","31,882,000","33,500,000","26,706,000","23,960,000","22,554,000","23,972,000","16,511,000","16,990,000","19,781,000","17,370,000","17,330,000","14,258,000","13,846,059","14,505,310","12,434,359","12,561,984","11,582,616","13,436,332","11,215,735","11,282,954","11,230,298","12,180,203","9,976,658","10,926,501","8,407,682","8,345,804","9,736,631","8,758,337","8,754,662","7,957,615","7,861,570","5,473,395","5,040,471","6,115,682","5,451,937","5,409,963","4,835,000","4,819,837","4,613,366","3,763,000","3,031,468","3,817,999","3,209,798","3,145,999","3,811,255","4,170,665","3,901,301","4,907,606","5,107,896","4,884,896","4,880,289","4,820,324","5,143,595","4,775,882","4,585,283","4,833,474","2,622,428","1,363,305"
			AccountsReceivable,"35,739,000","30,308,000","26,991,000","28,405,000","33,195,000","40,726,000","26,372,000","30,621,000","32,301,000","27,650,000","25,921,000","27,800,000","37,432,000","38,124,000","28,835,000","30,850,000","36,503,000","40,849,000","38,379,000","37,149,000","39,267,000","44,805,000","46,166,000","42,014,000","32,389,000","36,348,000","33,124,000","33,405,000","35,789,000","33,167,000","28,177,000","29,785,000","32,073,000","25,314,000","22,741,000","21,778,000","22,777,000","15,348,000","15,766,000","18,545,000","16,324,000","16,014,000","13,141,000","12,594,657","14,457,969","12,383,133","12,561,984","11,582,616","13,436,332","11,215,735","11,282,954","11,228,247","12,179,219","9,972,568","10,919,162","8,396,299","8,330,991","9,719,291","8,742,776","8,744,273","7,939,091","7,793,135","5,415,903","4,981,598","6,065,202","5,397,413","5,386,379","4,813,000","4,796,846","4,587,467","3,763,000","3,015,809","3,604,528","3,090,535","2,905,945","3,611,572","3,958,224","3,594,794","4,557,218","4,748,881","4,526,806","4,342,704","4,181,703","4,056,797","4,090,440",,,,
				GrossAccountsReceivable,"36,280,000","31,161,000","27,399,000","28,788,000","33,714,000","41,275,000","27,020,000","31,476,000","33,305,000","28,493,000","26,745,000","28,643,000","38,368,000","39,285,000","29,947,000","32,164,000","38,784,000","43,054,000","40,002,000","38,337,000","40,223,000","45,668,000","46,769,000","42,524,000","32,756,000","36,651,000","33,454,000","33,706,000","36,109,000","33,498,000","28,446,000","30,047,000","32,349,000","25,525,000","22,951,000","22,012,000","22,951,000","15,490,000","15,890,000","18,670,000","16,473,000","16,163,000","13,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
