name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,12/31/2006
		CurrentDeferredLiabilities,"580,000,000","552,000,000","464,000,000","544,000,000","557,000,000","499,000,000","482,000,000","518,000,000","555,000,000","472,000,000","408,000,000","498,000,000","569,000,000","490,000,000","384,000,000","461,000,000","532,000,000","414,000,000","364,000,000","431,000,000","514,000,000","369,000,000","361,000,000","430,000,000","506,000,000","367,000,000","387,000,000","444,000,000","492,000,000","370,000,000","380,000,000","442,000,000","499,000,000","390,000,000","374,000,000","422,000,000","457,000,000","375,000,000","352,000,000","410,000,000","454,000,000","339,000,000","353,000,000","392,000,000","400,000,000","263,000,000","265,000,000","307,000,000","326,000,000","256,000,000","265,000,000","302,000,000","321,000,000","255,000,000","237,000,000","283,000,000","300,000,000","246,000,000","236,000,000",
			CurrentDeferredRevenue,"580,000,000","552,000,000","464,000,000","544,000,000","557,000,000","499,000,000","482,000,000","518,000,000","555,000,000","472,000,000","408,000,000","498,000,000","569,000,000","490,000,000","384,000,000","461,000,000","532,000,000","414,000,000","364,000,000","431,000,000","514,000,000","369,000,000","361,000,000","430,000,000","506,000,000","367,000,000","387,000,000","444,000,000","492,000,000","370,000,000","380,000,000","442,000,000","499,000,000","390,000,000","374,000,000","422,000,000","457,000,000","375,000,000","352,000,000","410,000,000","454,000,000","339,000,000","353,000,000","392,000,000","400,000,000","263,000,000","265,000,000","307,000,000","326,000,000","256,000,000","265,000,000","302,000,000","321,000,000","255,000,000","237,000,000","283,000,000","300,000,000","246,000,000","236,000,000",
		OtherCurrentLiabilities,"82,000,000","44,000,000","81,000,000","82,000,000","81,000,000","54,000,000","93,000,000","76,000,000","67,000,000","49,000,000","60,000,000","74,000,000","80,000,000","74,000,000","86,000,000","88,000,000","93,000,000","70,000,000","94,000,000","90,000,000","85,000,000","53,000,000","79,000,000","130,000,000","151,000,000","125,000,000","83,000,000","78,000,000","84,000,000","61,000,000","101,000,000","167,000,000","153,000,000","76,000,000","126,000,000","131,000,000","100,000,000","104,000,000","99,000,000","88,000,000","83,000,000","90,000,000","82,000,000","72,000,000","63,000,000","70,000,000","73,000,000","60,000,000","59,000,000","76,000,000","71,000,000","76,000,000","68,000,000","186,000,000","179,000,000","185,000,000","156,000,000","206,000,000","140,000,000","326,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"665,000,000","676,000,000","722,000,000","776,000,000","831,000,000","841,000,000","838,000,000","863,000,000","896,000,000","909,000,000","879,000,000","891,000,000","905,000,000","856,000,000","851,000,000","857,000,000","798,000,000","825,000,000","652,000,000","674,000,000","694,000,000","713,000,000","694,000,000","699,000,000","702,000,000","728,000,000","775,000,000","792,000,000","809,000,000","430,000,000","405,000,000","428,000,000","447,000,000","463,000,000","478,000,000","478,000,000","481,000,000","481,000,000","479,000,000","461,000,000","427,000,000","427,000,000","414,000,000","417,000,000","425,000,000","125,000,000","121,000,000","113,000,000","116,000,000","116,000,000","111,000,000","107,000,000","109,000,000","113,000,000","89,000,000","99,000,000","103,000,000","91,000,000","84,000,000","19,000,000"
		LongTermDebtAndCapitalLeaseObligation,"395,000,000","395,000,000","427,000,000","467,000,000","509,000,000","509,000,000","523,000,000","544,000,000","560,000,000","567,000,000","567,000,000","564,000,000","558,000,000","508,000,000","484,000,000","491,000,000","456,000,000","478,000,000","493,000,000","508,000,000","523,000,000","538,000,000","545,000,000","552,000,000","560,000,000","570,000,000","577,000,000","585,000,000","593,000,000","195,000,000","210,000,000","225,000,000","240,000,000","248,000,000","255,000,000","263,000,000","271,000,000","274,000,000","278,000,000","282,000,000","286,000,000","290,000,000","293,000,000","295,000,000","300,000,000",,,,,,,,,,,,,,,
			LongTermDebt,"324,000,000","324,000,000","349,000,000","374,000,000","399,000,000","411,000,000","423,000,000","436,000,000","448,000,000","454,000,000","460,000,000","466,000,000","472,000,000","478,000,000","484,000,000","491,000,000","456,000,000","478,000,000","493,000,000","508,000,000","523,000,000","538,000,000","545,000,000","552,000,000","560,000,000","570,000,000","577,000,000","585,000,000","593,000,000","195,000,000","210,000,000","225,000,000","240,000,000","248,000,000","255,000,000","263,000,000","271,000,000","274,000,000","278,000,000","282,000,000","286,000,000","290,000,000","293,000,000","295,000,000","300,000,000",,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"71,000,000","71,000,000","78,000,000","93,000,000","110,000,000","98,000,000","100,000,000","108,000,000","112,000,000","113,000,000","107,000,000","98,000,000","86,000,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"35,000,000","34,000,000","36,000,000","47,000,000","50,000,000","44,000,000","44,000,000","47,000,000","50,000,000","67,000,000","72,000,000","86,000,000","104,000,000","108,000,000","106,000,000","117,000,000","81,000,000","89,000,000","29,000,000","24,000,000","39,000,000","47,000,000","34,000,000","33,000,000","35,000,000","43,000,000","74,000,000","80,000,000","90,000,000","104,000,000","90,000,000","99,000,000","102,000,000","112,000,000","113,000,000","115,000,000","117,000,000","113,000,000","99,000,000",,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"16,000,000","7,000,000","8,000,000","6,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","4,000,000","4,000,000","4,000,000","3,000,000","4,000,000","8,000,000","9,000,000","4,000,000","12,000,000","14,000,000","25,000,000","33,000,000","20,000,000","17,000,000","20,000,000","28,000,000","60,000,000","63,000,000","74,000,000","86,000,000","68,000,000","73,000,000","78,000,000","87,000,000","87,000,000","86,000,000","85,000,000","83,000,000","69,000,000",,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"19,000,000","27,000,000","28,000,000","41,000,000","43,000,000","38,000,000","38,000,000","41,000,000","44,000,000","61,000,000","68,000,000","82,000,000","100,000,000","105,000,000","102,000,000","109,000,000","72,000,000","85,000,000","17,000,000","10,000,000","14,000,000","14,000,000","14,000,000","16,000,000","15,000,000","15,000,000","14,000,000","17,000,000","16,000,000","18,000,000","22,000,000","26,000,000","24,000,000","25,000,000","26,000,000","29,000,000","32,000,000","30,000,000","30,000,000",,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,"69,000,000",,,,"82,000,000",,,,"92,000,000",,,,"102,000,000",,,,"133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"133,000,000","138,000,000","141,000,000","143,000,000","143,000,000","152,000,000","136,000,000","135,000,000","133,000,000","137,000,000","101,000,000","102,000,000","104,000,000","113,000,000","109,000,000","109,000,000","111,000,000","109,000,000","107,000,000","107,000,000","101,000,000","96,000,000","88,000,000","88,000,000","81,000,000","89,000,000","96,000,000","99,000,000","95,000,000","99,000,000","73,000,000","72,000,000","75,000,000","76,000,000","81,000,000","72,000,000","71,000,000","73,000,000","80,000,000","76,000,000","77,000,000","77,000,000","83,000,000","85,000,000","83,000,000","85,000,000","85,000,000","79,000,000","81,000,000","83,000,000","82,000,000","80,000,000","79,000,000",,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"133,000,000","138,000,000","141,000,000","143,000,000","143,000,000","152,000,000","136,000,000","135,000,000","133,000,000","137,000,000","101,000,000","102,000,000","104,000,000","113,000,000","109,000,000","109,000,000","111,000,000","109,000,000","107,000,000","107,000,000","101,000,000","96,000,000","88,000,000","88,000,000","81,000,000","89,000,000","96,000,000","99,000,000","95,000,000","99,000,000","73,000,000","72,000,000","75,000,000","76,000,000","81,000,000","72,000,000","71,000,000","73,000,000","80,000,000","76,000,000","77,000,000","77,000,000","83,000,000","85,000,000","83,000,000","85,000,000","85,000,000","79,000,000","81,000,000","83,000,000","82,000,000","80,000,000","79,000,000",,,,,,,
		OtherNonCurrentLiabilities,"102,000,000","40,000,000","118,000,000","119,000,000","129,000,000","54,000,000","135,000,000","137,000,000","153,000,000","46,000,000","139,000,000","139,000,000","139,000,000","25,000,000","152,000,000","140,000,000","150,000,000","16,000,000","23,000,000","35,000,000","31,000,000","32,000,000","27,000,000","26,000,000","26,000,000","26,000,000","28,000,000","28,000,000","31,000,000","32,000,000","32,000,000","32,000,000","30,000,000","27,000,000","29,000,000","28,000,000","22,000,000","21,000,000","22,000,000","103,000,000","64,000,000","60,000,000","38,000,000","37,000,000","42,000,000","40,000,000","36,000,000","34,000,000","35,000,000","33,000,000","29,000,000","27,000,000","30,000,000",,,,,,,
TotalEquityGrossMinorityInterest,"237,000,000","460,000,000","457,000,000","471,000,000","417,000,000","400,000,000","384,000,000","346,000,000","349,000,000","262,000,000","328,000,000","367,000,000","467,000,000","495,000,000","560,000,000","572,000,000","644,000,000","668,000,000","719,000,000","872,000,000","954,000,000","971,000,000","932,000,000","864,000,000","794,000,000","849,000,000","996,000,000","1,186,000,000","1,444,000,000","1,707,000,000","1,842,000,000","1,862,000,000","1,849,000,000","1,857,000,000","1,918,000,000","1,790,000,000","1,753,000,000","1,779,000,000","1,878,000,000","1,735,000,000","1,640,000,000","1,494,000,000","1,401,000,000","1,365,000,000","1,274,000,000","1,189,000,000","1,084,000,000","1,006,000,000","917,000,000","910,000,000","915,000,000","858,000,000","813,000,000","777,000,000","714,000,000","691,000,000","645,000,000","631,000,000","540,000,000","591,000,000"
	StockholdersEquity,"237,000,000","460,000,000","457,000,000","471,000,000","417,000,000","400,000,000","384,000,000","346,000,000","349,000,000","262,000,000","328,000,000","367,000,000","467,000,000","495,000,000","560,000,000","572,000,000","644,000,000","668,000,000","719,000,000","872,000,000","954,000,000","971,000,000","932,000,000","864,000,000","794,000,000","849,000,000","996,000,000","1,186,000,000","1,444,000,000","1,707,000,000","1,842,000,000","1,862,000,000","1,849,000,000","1,857,000,000","1,918,000,000","1,790,000,000","1,753,000,000","1,779,000,000","1,878,000,000","1,735,000,000","1,640,000,000","1,494,000,000","1,401,000,000","1,365,000,000","1,274,000,000","1,189,000,000","1,084,000,000","1,006,000,000","917,000,000","910,000,000","915,000,000","858,000,000","813,000,000","777,000,000","714,000,000","691,000,000","645,000,000","631,000,000","540,000,000","591,000,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0",,,,,,,"0"
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","0"
		AdditionalPaidInCapital,"1,792,000,000","1,808,000,000","1,776,000,000","1,743,000,000","1,708,000,000","1,656,000,000","1,632,000,000","1,603,000,000","1,567,000,000","1,545,000,000","1,517,000,000","1,491,000,000","1,466,000,000","1,418,000,000","1,397,000,000","1,376,000,000","1,350,000,000","1,320,000,000","1,292,000,000","1,266,000,000","1,243,000,000","1,220,000,000","1,203,000,000","1,178,000,000","1,158,000,000","1,128,000,000","1,116,000,000","1,098,000,000","1,077,000,000","1,054,000,000","1,031,000,000","1,012,000,000","993,000,000","973,000,000","963,000,000","941,000,000","920,000,000","898,000,000","875,000,000","844,000,000","815,000,000","765,000,000","744,000,000","730,000,000","706,000,000","690,000,000","663,000,000","646,000,000","632,000,000","622,000,000","606,000,000","592,000,000","580,000,000","572,000,000","557,000,000","537,000,000","525,000,000","555,000,000","551,000,000","0"
		RetainedEarnings,"-1,425,000,000","-1,211,000,000","-1,179,000,000","-1,138,000,000","-1,146,000,000","-1,114,000,000","-1,094,000,000","-1,093,000,000","-1,050,000,000","-1,143,000,000","-1,063,000,000","-1,009,000,000","-891,000,000","-823,000,000","-745,000,000","-714,000,000","-637,000,000","-579,000,000","-505,000,000","-318,000,000","-207,000,000","-161,000,000","-206,000,000","-246,000,000","-297,000,000","-204,000,000","-57,000,000","114,000,000","405,000,000","656,000,000","2,282,000,000","2,188,000,000","2,092,000,000","2,033,000,000","1,921,000,000","1,823,000,000","1,715,000,000","1,656,000,000","1,544,000,000","1,440,000,000","1,328,000,000","1,237,000,000","1,139,000,000","1,052,000,000","949,000,000","884,000,000","800,000,000","725,000,000","650,000,000","583,000,000","499,000,000","437,000,000","374,000,000","329,000,000","250,000,000","190,000,000","121,000,000","79,000,000",,"0"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,477,000,000","1,374,000,000","1,270,000,000","1,184,000,000","989,000,000","988,000,000","901,000,000","806,000,000","565,000,000","562,000,000","526,000,000","526,000,000","494,000,000","437,000,000","399,000,000","399,000,000","399,000,000","382,000,000","382,000,000","311,000,000","210,000,000","188,000,000","158,000,000","137,000,000","99,000,000","34,000,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"-131,000,000","-138,000,000","-141,000,000","-135,000,000","-146,000,000","-143,000,000","-155,000,000","-165,000,000","-169,000,000","-141,000,000","-127,000,000","-116,000,000","-109,000,000","-101,000,000","-93,000,000","-91,000,000","-70,000,000","-74,000,000","-69,000,000","-77,000,000","-83,000,000","-89,000,000","-66,000,000","-69,000,000","-68,000,000","-76,000,000","-64,000,000","-27,000,000","-39,000,000","-4,000,000","4,000,000","34,000,000","32,000,000","33,000,000","21,000,000","12,000,000","17,000,000","29,000,000","22,000,000","11,000,000","21,000,000","16,000,000","10,000,000","18,000,000","16,000,000","12,000,000","18,000,000","15,000,000","15,000,000","14,000,000","18,000,000","15,000,000","15,000,000","11,000,000","4,000,000","-4,000,000","-3,000,000","-5,000,000","-13,000,000","18,000,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000",,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-30,000,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"573,000,000"
TotalCapitalization,"561,000,000","784,000,000","806,000,000","845,000,000","816,000,000","811,000,000","807,000,000","782,000,000","797,000,000","716,000,000","788,000,000","833,000,000","939,000,000","973,000,000","1,044,000,000","1,063,000,000","1,100,000,000","1,146,000,000","1,212,000,000","1,380,000,000","1,477,000,000","1,509,000,000","1,477,000,000","1,416,000,000","1,354,000,000","1,419,000,000","1,573,000,000","1,771,000,000","2,037,000,000","1,902,000,000","2,052,000,000","2,087,000,000","2,089,000,000","2,105,000,000","2,173,000,000","2,053,000,000","2,024,000,000","2,053,000,000","2,156,000,000","2,017,000,000","1,926,000,000","1,784,000,000","1,694,000,000","1,660,000,000","1,574,000,000","1,189,000,000","1,084,000,000","1,006,000,000","917,000,000","910,000,000","915,000,000","858,000,000","813,000,000","777,000,000","714,000,000","691,000,000","645,000,000","631,000,000","540,000,000","591,000,000"
CommonStockEquity,"237,000,000","460,000,000","457,000,000","471,000,000","417,000,000","400,000,000","384,000,000","346,000,000","349,000,000","262,000,000","328,000,000","367,000,000","467,000,000","495,000,000","560,000,000","572,000,000","644,000,000","668,000,000","719,000,000","872,000,000","954,000,000","971,000,000","932,000,000","864,000,000","794,000,000","849,000,000","996,000,000","1,186,000,000","1,444,000,000","1,707,000,000","1,842,000,000","1,862,000,000","1,849,000,000","1,857,000,000","1,918,000,000","1,790,000,000","1,753,000,000","1,779,000,000","1,878,000,000","1,735,000,000","1,640,000,000","1,494,000,000","1,401,000,000","1,365,000,000","1,274,000,000","1,189,000,000","1,084,000,000","1,006,000,000","917,000,000","910,000,000","915,000,000","858,000,000","813,000,000","777,000,000","714,000,000","691,000,000","645,000,000","631,000,000","540,000,000","591,000,000"
CapitalLeaseObligations,"158,000,000","160,000,000","172,000,000","193,000,000","216,000,000","188,000,000","192,000,000","195,000,000","189,000,000","188,000,000","168,000,000","150,000,000","124,000,000","47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-158,000,000","64,000,000","60,000,000","72,000,000","18,000,000","-1,000,000","-32,000,000","-74,000,000","-75,000,000","-170,000,000","-119,000,000","-90,000,000","-3,000,000","13,000,000","63,000,000","61,000,000","115,000,000","125,000,000","162,000,000","300,000,000","385,000,000","383,000,000","330,000,000","273,000,000","203,000,000","257,000,000","100,000,000","289,000,000","201,000,000","424,000,000","556,000,000","590,000,000","566,000,000","568,000,000","625,000,000","505,000,000","480,000,000","488,000,000","590,000,000","458,000,000","596,000,000","449,000,000","354,000,000","313,000,000","502,000,000","937,000,000","834,000,000","758,000,000","699,000,000","699,000,000","708,000,000","657,000,000","621,000,000","587,000,000","529,000,000","511,000,000","470,000,000","480,000,000","399,000,000","442,000,000"
WorkingCapital,"-130,000,000","73,000,000","109,000,000","148,000,000","120,000,000","92,000,000","70,000,000","55,000,000","68,000,000","128,000,000","206,000,000","264,000,000","388,000,000","419,000,000","559,000,000","609,000,000","617,000,000","687,000,000","572,000,000","756,000,000","869,000,000","892,000,000","829,000,000","776,000,000","709,000,000","781,000,000","676,000,000","820,000,000","741,000,000","577,000,000","735,000,000","791,000,000","777,000,000","787,000,000","838,000,000","719,000,000","726,000,000","728,000,000","859,000,000","721,000,000","869,000,000","717,000,000","590,000,000","543,000,000","707,000,000","837,000,000","722,000,000","665,000,000","617,000,000","609,000,000","634,000,000","559,000,000","512,000,000","474,000,000","365,000,000","347,000,000","300,000,000","301,000,000","222,000,000","109,000,000"
InvestedCapital,"636,000,000","872,000,000","881,000,000","907,000,000","866,000,000","855,000,000","845,000,000","813,000,000","822,000,000","741,000,000","813,000,000","858,000,000","964,000,000","992,000,000","1,057,000,000","1,069,000,000","1,168,000,000","1,446,000,000","1,445,000,000","1,425,000,000","1,515,000,000","1,539,000,000","1,507,000,000","1,446,000,000","1,464,000,000","1,629,000,000","1,706,000,000","1,786,000,000","2,044,000,000","2,175,000,000","2,097,000,000","2,087,000,000","2,089,000,000","2,131,000,000","2,173,000,000","2,053,000,000","2,024,000,000","2,053,000,000","2,156,000,000","2,017,000,000","1,926,000,000","1,784,000,000","1,694,000,000","1,660,000,000","1,574,000,000","1,189,000,000","1,084,000,000","1,006,000,000","917,000,000","910,000,000","915,000,000","858,000,000","813,000,000","777,000,000","714,000,000","691,000,000","645,000,000","631,000,000","540,000,000","591,000,000"
TangibleBookValue,"-158,000,000","64,000,000","60,000,000","72,000,000","18,000,000","-1,000,000","-32,000,000","-74,000,000","-75,000,000","-170,000,000","-119,000,000","-90,000,000","-3,000,000","13,000,000","63,000,000","61,000,000","115,000,000","125,000,000","162,000,000","300,000,000","385,000,000","383,000,000","330,000,000","273,000,000","203,000,000","257,000,000","100,000,000","289,000,000","201,000,000","424,000,000","556,000,000","590,000,000","566,000,000","568,000,000","625,000,000","505,000,000","480,000,000","488,000,000","590,000,000","458,000,000","596,000,000","449,000,000","354,000,000","313,000,000","502,000,000","937,000,000","834,000,000","758,000,000","699,000,000","699,000,000","708,000,000","657,000,000","621,000,000","587,000,000","529,000,000","511,000,000","470,000,000","480,000,000","399,000,000","442,000,000"
TotalDebt,"557,000,000","572,000,000","596,000,000","629,000,000","665,000,000","643,000,000","653,000,000","662,000,000","662,000,000","667,000,000","653,000,000","641,000,000","621,000,000","544,000,000","497,000,000","497,000,000","524,000,000","778,000,000","726,000,000","553,000,000","561,000,000","568,000,000","575,000,000","582,000,000","670,000,000","780,000,000","710,000,000","600,000,000","600,000,000","468,000,000","255,000,000","225,000,000","240,000,000","274,000,000","255,000,000","263,000,000","271,000,000","274,000,000","278,000,000","282,000,000","286,000,000","290,000,000","293,000,000","295,000,000","300,000,000",,,,,,,,,,,,,,,
NetDebt,,,,,,,,,"79,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"104,700,000","107,200,000","108,400,000","108,900,000","109,400,000","108,800,000","109,200,000","108,900,000","108,300,000","110,900,000","112,400,000","114,100,000","117,100,000","116,800,000","118,100,000","119,000,000","120,600,000","121,900,000","120,600,000","126,300,000","129,600,000","130,600,000","129,800,000","129,500,000","129,400,000","130,700,000","133,900,000","141,600,000","141,900,000","147,900,000","191,800,000","191,500,000","191,300,000","190,900,000","190,500,000","190,100,000","189,900,000","189,500,000","189,000,000","188,400,000","188,000,000","186,600,000","186,100,000","185,900,000","185,500,000","184,900,000","184,100,000","183,600,000","183,100,000","182,600,000","181,800,000","181,300,000","184,300,000","182,900,000","176,000,000","178,400,000","179,600,000","181,000,000","180,700,000","180,700,000"
OrdinarySharesNumber,"104,700,000","107,200,000","108,400,000","108,900,000","109,400,000","108,800,000","109,200,000","108,900,000","108,300,000","110,900,000","112,400,000","114,100,000","117,100,000","116,800,000","118,100,000","119,000,000","120,600,000","121,900,000","120,600,000","126,300,000","129,600,000","130,600,000","129,800,000","129,500,000","129,400,000","130,700,000","133,900,000","141,600,000","141,900,000","147,900,000","153,300,000","155,400,000","157,700,000","159,300,000","163,400,000","163,100,000","164,500,000","165,700,000","169,100,000","168,500,000","168,700,000","167,300,000","167,400,000","168,400,000","168,700,000","168,100,000","167,300,000","167,300,000","166,800,000","168,700,000","171,300,000","171,700,000","176,000,000","176,000,000","176,000,000","178,400,000","179,600,000","181,000,000","180,700,000","180,700,000"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,500,000","36,100,000","33,600,000","31,600,000","27,100,000","27,000,000","25,400,000","23,800,000","19,900,000","19,900,000","19,300,000","19,300,000","18,700,000","17,500,000","16,800,000","16,800,000","16,800,000","16,300,000","16,300,000","13,900,000","10,500,000","9,600,000","8,300,000","6,900,000",,,,,,
