name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"177,090,000","31,792,000","40,103,000","59,685,000","45,510,000","39,885,000","38,017,000","42,480,000","48,800,000","11,588,000","34,562,000","39,939,000","37,220,000","35,187,000","34,031,000","35,224,000","16,793,000","51,301,000","47,427,000","44,044,000","11,319,000","61,276,000","37,848,000","41,991,000","19,081,000","40,426,000","36,119,000","41,346,000","27,513,000","15,175,000","40,445,000","32,685,000","1,888,000","19,144,000","23,001,000","32,690,000","13,596,000","20,100,000","23,864,000","17,457,000","20,891,000","13,059,000","14,829,000","16,870,000","16,021,000","8,104,000","14,611,000","11,499,000","10,003,000","13,859,000","19,400,000","15,378,000","10,840,000","12,705,000","18,318,000","18,406,000","21,004,000","6,113,000","15,713,000","6,353,000","13,299,000","2,909,000","2,774,000","9,903,000","21,587,000","9,856,000","4,477,000","8,522,000","14,698,000","5,688,000","13,762,000","9,233,000","9,660,000","11,826,000","6,457,000","7,792,000","13,695,000","8,317,000","12,469,000","9,307,000","16,614,000","7,576,000","11,566,000","10,294,000","12,461,000","5,034,000","4,672,000","11,841,000","9,978,000","9,865,000","6,700,000","5,200,000","400,000","-800,000","800,000","300,000","1,300,000","500,000"
	CashFlowFromContinuingOperatingActivities,"177,090,000","31,792,000","40,103,000","59,685,000","45,510,000","39,885,000","38,017,000","42,480,000","48,800,000","11,588,000","34,562,000","39,939,000","37,220,000","35,187,000","34,031,000","35,224,000","16,793,000","51,301,000","47,427,000","44,044,000","11,319,000","61,276,000","37,848,000","41,991,000","19,081,000","40,426,000","36,119,000","41,346,000","27,513,000","15,175,000","40,445,000","32,685,000","1,888,000","19,144,000","23,001,000","32,690,000","13,596,000","20,100,000","23,864,000","17,457,000","20,891,000","13,059,000","14,829,000","16,870,000","16,021,000","8,104,000","14,611,000","11,499,000","10,003,000","13,859,000","19,400,000","15,378,000","10,840,000","12,705,000","18,318,000","18,406,000","21,004,000","6,113,000","15,713,000","6,353,000","13,299,000","2,909,000","2,774,000","9,903,000","21,587,000","9,856,000","4,477,000","8,522,000","14,698,000","5,688,000","13,762,000","9,233,000","9,660,000","11,826,000","6,457,000","7,792,000","13,695,000","8,317,000","12,469,000","9,307,000","16,614,000","7,576,000","11,566,000","10,294,000","12,461,000","5,034,000","4,672,000","11,841,000","9,978,000","9,865,000","6,700,000","5,200,000","400,000","-800,000","800,000","300,000","1,300,000","500,000"
		NetIncomeFromContinuingOperations,"118,421,000","30,592,000","20,582,000","36,654,000","30,593,000","22,643,000","20,540,000","24,966,000","19,204,000","22,530,000","16,758,000","27,107,000","20,925,000","20,972,000","25,915,000","28,455,000","27,668,000","22,652,000","24,514,000","32,599,000","31,144,000","28,224,000","29,917,000","33,496,000","33,341,000","27,480,000","26,370,000","27,897,000","26,004,000","23,204,000","20,354,000","22,340,000","20,594,000","18,712,000","16,846,000","19,688,000","17,407,000","13,355,000",,,,,,,"12,339,000","7,166,000","6,445,000","6,232,000","8,189,000","7,195,000","5,873,000","10,983,000","-556,000","262,000","1,978,000","4,309,000","9,079,000","7,432,000","8,454,000","7,885,000","9,011,000","5,401,000","4,814,000","5,244,000","6,985,000","2,288,000","6,261,000","4,819,000","2,773,000","4,782,000","5,162,000","4,650,000","6,620,000","5,677,000","6,526,000","4,990,000","5,789,000","4,540,000","7,468,000","5,972,000","6,249,000","5,507,000","2,525,000","4,596,000","4,794,000","4,272,000","3,543,000","5,273,000","4,528,000","2,924,000","1,600,000","0","-700,000","200,000","3,600,000","2,300,000","1,700,000","-300,000"
		OperatingGainsLosses,"-592,000","-494,000","449,000","94,000","-641,000","-388,000","488,000","1,161,000","392,000","-1,123,000","-131,000","-1,041,000","-352,000","387,000","1,674,000","79,000","-1,060,000","-336,000","221,000","76,000","-73,000","124,000","-19,000","45,000","-331,000","-58,000","-29,000","-31,000","183,000","-104,000","-578,000","130,000","-262,000","73,000","148,000","459,000","-297,000","-74,000","16,000","368,000",,,"3,000","10,000","13,000","-1,000","-2,000","4,000","-7,000","1,000","5,000","113,000","-1,000","13,000","858,000","-734,000","28,000","4,000","-14,000","29,000",,,"-568,000","203,000","-1,770,000","2,157,000","-463,000","168,000","3,483,000","338,000","1,573,000","2,933,000","3,675,000","3,056,000","3,164,000","2,416,000","3,613,000","2,181,000","4,365,000","3,490,000","3,740,000","3,949,000","2,756,000","2,538,000","2,192,000","1,761,000","16,071,000","21,000","22,000","21,000","300,000","0","0","100,000","-1,400,000","0","600,000","2,400,000"
			GainLossOnSaleOfPPE,"9,000","0","-7,000","14,000","2,000","-2,000","6,000","5,000","3,000","7,000","7,000","-315,000","-127,000","6,000","3,000","93,000","-34,000","-3,000","118,000","25,000","-11,000","20,000","11,000","5,000","11,000","3,000","8,000","0","-31,000","-7,000","10,000","-8,000","2,000","-17,000","-1,000","31,000","0","1,000","0","-43,000","-3,000","0","3,000","10,000","13,000","-1,000","-2,000","4,000","-7,000","1,000","5,000","113,000","-1,000","13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-601,000","-494,000","456,000","80,000","-643,000","-386,000","482,000","1,156,000","389,000","-1,130,000","-138,000","-726,000","-225,000","381,000","1,671,000","-14,000","-1,026,000","-333,000","103,000","51,000","-62,000","104,000","-30,000","40,000","-342,000","-61,000","-37,000","-31,000","214,000","-97,000","-588,000","138,000","-264,000","90,000","149,000","428,000","-297,000","-75,000","16,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"7,526,000","1,747,000","1,778,000","1,917,000","2,084,000","2,135,000","2,150,000","2,193,000","2,257,000","2,346,000","2,277,000","1,937,000","1,859,000","1,914,000","1,997,000","2,179,000","2,235,000","2,202,000","2,197,000","2,275,000","2,326,000","2,262,000","2,284,000","2,334,000","2,266,000","2,206,000","2,108,000","1,977,000","1,898,000","1,781,000","1,725,000","1,675,000","1,489,000","1,488,000","1,468,000","1,414,000","1,459,000","1,484,000","1,497,000","1,379,000","1,418,000","1,344,000","1,362,000","1,698,000","2,223,000","2,001,000","2,166,000","2,262,000","2,318,000","2,415,000","2,578,000","2,665,000","3,010,000","3,165,000","3,168,000","3,125,000","3,158,000","3,248,000","3,356,000","3,406,000","3,354,000","3,501,000","3,333,000","3,377,000","3,262,000","3,275,000","3,145,000","3,053,000","3,084,000","2,792,000","2,923,000","2,640,000","2,617,000","2,602,000","2,877,000","2,850,000","2,733,000","2,802,000","1,950,000","2,210,000","2,202,000","2,211,000","2,948,000","2,887,000","2,830,000","2,703,000","2,088,000","1,243,000","1,475,000","1,294,000","1,600,000","1,400,000","1,300,000","800,000","700,000","400,000","400,000","200,000"
			DepreciationAndAmortization,"7,526,000","1,747,000","1,778,000","1,917,000","2,084,000","2,135,000","2,150,000","2,193,000","2,257,000","2,346,000","2,277,000","1,937,000","1,859,000","1,914,000","1,997,000","2,179,000","2,235,000","2,202,000","2,197,000","2,275,000","2,326,000","2,262,000","2,284,000","2,334,000","2,266,000","2,206,000","2,108,000","1,977,000","1,898,000","1,781,000","1,725,000","1,675,000","1,489,000","1,488,000","1,468,000","1,414,000","1,459,000","1,484,000","1,497,000","1,379,000","1,418,000","1,344,000","1,362,000","1,698,000","2,223,000","2,001,000","2,166,000","2,262,000","2,318,000","2,415,000","2,578,000","2,665,000","3,010,000","3,165,000","3,168,000","3,125,000","3,158,000","3,248,000","3,356,000","3,406,000","3,354,000","3,501,000","3,333,000","3,377,000","3,262,000","3,275,000","3,145,000","3,053,000","3,084,000","2,792,000","2,923,000","2,640,000","2,617,000","2,602,000","2,877,000","2,850,000","2,733,000","2,802,000","1,950,000","2,210,000","2,202,000","2,211,000","2,948,000","2,887,000","2,830,000","2,703,000","2,088,000","1,243,000","1,475,000","1,294,000","1,600,000","1,400,000","1,300,000","800,000","700,000","400,000","400,000","200,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,058,000","1,945,000","1,892,000","1,877,000","1,868,000","2,003,000","1,746,000","1,726,000","1,732,000","1,899,000","1,984,000","1,908,000","2,039,000","1,780,000","1,676,000","1,668,000","1,677,000","1,638,000","1,577,000","1,520,000","1,393,000",,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,217,000","1,200,000","1,161,000","1,207,000","924,000","920,000","894,000","891,000","870,000","978,000","866,000","825,000","763,000","170,000","534,000","534,000","534,000","1,310,000","1,310,000","1,310,000","1,310,000",,,,,,,,,,,,
