name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
MarketCap,"17,777,434,589","21,239,891,358","20,170,386,829","22,137,185,938","20,907,674,781","20,748,390,636","17,163,785,202","16,640,882,743","16,222,927,657","14,070,072,077","22,455,188,203","19,573,494,118","22,706,757,960","22,557,701,353"
EnterpriseValue,"20,837,434,589","25,449,891,358","23,230,386,829","24,703,185,938","23,595,674,781","24,700,390,636","20,585,785,202","20,515,882,743","20,345,927,657","19,403,072,077","26,472,188,203","23,090,494,118","26,638,757,960","20,606,701,353"
PeRatio,"16.438","15.972","12.341","11.111","11.018","14.161","10.989","17.179","12.474","8.096","15.441","12.27","16.011","16.901"
ForwardPeRatio,"9.294","11.877","12.887","14.327","13.643","14.451","13.947","14.184","11.173","8.525","15.48","12.87","14.164","14.164"
PegRatio,"3.825","5.854","14.471","13.388","12.758","39.046",,,"11.763","2.545","4.62",,,
PsRatio,"1.377","1.689","1.64","1.849","1.792","1.723","1.441","1.393","1.34","1.232","1.998","1.719","2.017","2.075"
PbRatio,"1.642","1.953","1.822","2.057","1.931","1.928","1.596","1.645","1.603","1.38","2.193","1.968","2.644","2.192"
EnterprisesValueRevenueRatio,"1.507","7.366","5.231","8.113","8.165","7.683","5.037","7.551","8.414","5.64","7.007","8.658","10.6","7.488"
EnterprisesValueEBITDARatio,"8.909","44.415","244.53","21.9","43.696","25.891","43.522","12.464","51.639","66.677","46.771","27.489","33.01","24.387"
