name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"0","0","18,314","18,314","20,052","20,052","20,505","20,052","20,052","30,615","36,397","11,457","49,377","38,638","24,041","1,599","4,750","0","0","5,648","27,756","8,800","7,929","5,504","4,725","4,700","4,700",,"3,900",,,,"2,850",,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"13,260,000","9,647,000","5,773,000","4,562,000","4,518,000","4,297,000","3,988,000","15,919,000","16,362,000","16,885,448","15,527,520","12,900,211","12,247,776",,,,,"372,334","806,148","464,085","313,507","290,941","315,233","581,213","514,819","289,064","328,439","208,288","12,431","5,382,617","0",,"0","0","0","0","0","0","0","0","0","0","24,866","24,873","28,773","8,616","27,314","27,133","26,333","0","2,050","2,050","2,050","0",,,,,,,,,,,,,,,,,,
		PrepaidAssets,"14,631,000","18,637,000","11,734,000","12,188,000","9,630,000","16,747,000","12,119,000","11,188,000","11,811,000","10,315,093","10,495,938","10,121,935","7,984,419","8,388,231","4,175,308","6,622,549","3,525,437","298,477","282,732","269,168","499,150","430,278","509,010","293,828","350,078","410,013","258,224","278,922","135,983","145,110","59,664","42,200","53,543","35,388","33,571","85,200","72,628","153,352","85,891","102,741","83,101","75,216","51,680","54,727","29,138","46,235","12,567","22,821","30,165","159,285","13,307","17,963","25,025","25,333","1,042",,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,"0","0","0","75,000","75,000","20,150","3,537,470",,"0","7,652,585","9,335,373","19,414,590",,,,,,,,,,,,"40,000","40,000","40,000","20,000","20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"8,235","0","0","513,646",,,,"0","97,806","115,896","40,025","67,113","34,614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","8,235","0","0","513,646","0",,"0",,"97,806","115,896","40,025","67,113","34,614","0","0","0","2,140","0","0","0","37,500","0","0","0","-1","0","0","0","0","2,050","0",,,,"0",,"0","0",,,"0",,"0","0","0",,"0","0"
	TotalNonCurrentAssets,"467,915,000","453,581,000","444,082,000","423,880,000","473,005,000","478,909,000","447,575,000","452,672,000","406,352,000","399,644,929","428,883,675","400,704,255","343,946,933","340,136,257","349,065,416","358,214,167","340,978,525","5,441,449","5,579,801","5,722,307","5,979,121","5,840,024","5,966,201","6,008,036","5,374,990","4,989,806","5,062,580","5,141,984","4,364,664","2,698,799","965,443","1,057,197","825,837","602,022","384,674","340,245","350,962","162,031","115,636","119,190","114,824","702,405","613,532","625,488","60,656","93,803","105,508","117,876","125,690","17,032","26,654","36,993","47,331","69,454","0",,,,"0","0","0","0",,,"0","0","0","0","0","0","0","0"
		NetPPE,"85,136,000","68,627,000","65,414,000","57,666,000","47,347,000","48,464,000","30,227,000","31,704,000","30,075,000","26,377,628","25,967,236","26,420,744","20,860,501","12,721,082","12,909,206","13,297,168","13,700,034","1,121,632","1,167,680","1,205,139","1,301,914","1,302,667","1,341,984","1,247,973","1,219,889","577,701","577,273","582,470","560,938","620,036","99,222","94,948","85,684","62,435","66,877","64,689","68,141","41,935","44,186","47,740","43,261","43,968","15,720","18,300","21,593","7,865","10,196","13,189","11,627","17,032","26,654","36,992","47,330","59,514",,,,,,,,,,,,,,,,,,
			GrossPPE,"85,136,000","89,009,000","65,414,000","57,666,000","47,347,000","66,652,000","30,227,000","31,704,000","30,075,000","42,400,804","25,967,236","26,420,744","20,860,501","26,722,048",,,,,,"1,763,976",,,"2,109,443","1,945,932",,,,"1,142,447",,,,,"438,083",,,,"304,370","272,031","269,234","267,842","258,572","256,470","224,334","224,334","224,334","207,738","207,738","207,738","203,170","203,170","203,170","203,170","203,170","219,796",,,,,,,,,,,,,,,,,,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,,,"0",,,"0","0",,,,"0",,,,,"0",,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"20,937,000",,,,"9,604,000",,,,"3,300,000",,,,"3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"21,661,000",,,,"15,097,000",,,,"2,357,709",,,,"2,326,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"18,947,000",,,,"16,220,000",,,,"15,673,127",,,,"14,715,662",,,,,,"688,216",,,"992,046","851,267",,,,"740,412",,,,,"388,303",,,,"291,008","263,833","261,036","259,644","250,374","248,272","224,334","224,334","224,334","207,738","207,738","203,170","203,170","203,170","203,170","203,170","203,170","81,353",,,,,,,,,,,,,,,,,,
				OtherProperties,"85,136,000","15,441,000","65,414,000","57,666,000","47,347,000","18,574,000","30,227,000","31,704,000","30,075,000","14,247,727","25,967,236","26,420,744","20,860,501",,,,,,,"0",,,"0","0",,,,"0",,,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","4,568","0","0","0","0","0","138,443",,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"4,901,000",,,,"435,000",,,,"167,248",,,,"144,008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"7,122,000",,,,"6,722,000",,,,"6,654,993",,,,"6,236,189",,,,,,"1,075,760",,,"1,117,397","1,094,665",,,,"402,035",,,,,"49,780",,,,"13,362","8,198","8,198","8,198","8,198","8,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-20,382,000",,,,"-18,188,000",,,,"-16,023,176",,,,"-14,000,966",,,,,,"-558,837",,,"-767,459","-697,959",,,,"-559,977",,,,,"-352,399",,,,"-236,229","-230,096","-225,048","-220,102","-215,311","-212,502","-208,614","-206,034","-202,741","-199,873","-197,542","-194,549","-191,543","-186,138","-176,516","-166,178","-155,840","-160,282",,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"332,527,000","335,846,000","326,947,000","319,280,000","322,252,000","326,038,000","329,834,000","333,843,000","337,379,000","341,517,053","351,301,077","318,383,682","268,862,538","272,681,763","280,367,726","284,531,782","288,071,848","3,355,467","3,445,025","3,526,752","3,690,220","3,785,378","3,880,537","3,975,695","3,405,455","3,451,996","3,508,068","3,546,090","3,298,312","1,646,013","489,562","554,327","557,127","258,200","33,200","33,200","33,200","71,200","70,000","70,000","70,000","647,500","577,500","577,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"252,379,000","253,039,000","243,353,000","239,053,000","239,053,000","239,053,000","239,053,000","239,053,000","238,539,000","238,505,204","237,134,772","209,313,824","185,805,880","185,805,880","189,604,746","189,604,746","188,933,191","1,622,483","1,622,483","1,622,483","1,622,483","1,622,483","1,622,483","1,622,483","2,168,833","2,168,833","2,168,833","2,168,833","1,386,480","439,694","278,135","494,700","494,700","258,200","33,200","33,200","33,200","32,000","32,000","50,000","32,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"80,148,000","82,807,000","83,594,000","80,227,000","83,199,000","86,985,000","90,781,000","94,790,000","98,840,000","103,011,849","114,166,305","109,069,858","83,056,658","86,875,883","90,762,980","94,927,036","99,138,657","1,732,984","1,822,542","1,904,269","2,067,737","2,162,895","2,258,054","2,353,212","1,236,622","1,283,163","1,339,235","1,377,257","1,911,832","1,206,319","211,427","59,627","62,427",,,,,"39,200","38,000","20,000","38,000","597,500","577,500","577,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"45,279,000","42,611,000","45,942,000","38,268,000","79,690,000","80,367,000","64,295,000","63,892,000","31,677,000","29,323,455","36,736,105","36,308,041","34,432,323","35,281,980","41,201,735","40,624,201","21,875,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"44,383,000","41,715,000","45,046,000","37,372,000","42,615,000","43,292,000","27,220,000","26,817,000","30,781,000","28,427,455","35,840,105","35,903,041","34,027,323","34,876,980","40,796,735","40,219,201","21,875,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,"44,383,000","41,715,000","45,046,000","37,372,000","42,615,000","43,292,000","27,220,000","26,817,000","30,781,000","28,427,455","35,840,105","35,903,041","34,027,323","34,876,980","24,122,895","23,545,361","21,875,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,,,,,,,,,,,,,"16,673,840","16,673,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"896,000","896,000","896,000","896,000","37,075,000","37,075,000","37,075,000","37,075,000","896,000","896,000","896,000","405,000","405,000","405,000","405,000","405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"896,000","896,000","896,000","896,000","37,075,000","37,075,000","37,075,000","37,075,000","896,000","896,000","896,000","405,000","405,000","405,000","405,000","405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,"37,075,000","37,075,000","37,075,000","37,075,000","896,000","896,000","896,000","405,000","405,000","405,000","405,000","405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,"17,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"549,000","569,000","584,000","594,000","4,609,000","4,625,000",,,,"0","12,500,000","17,500,000","17,500,000","17,500,000","12,500,000","17,500,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,"17,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,"0","0",,"0","37,926",,"217,963","235,093","264,708","294,326","324,003","337,978","366,286","144,345","225,906","243,616","211,375","218,640",,,,,,,,,"85,938",,"104,687",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,446",,,"1,563","10,937","20,312","29,688",,,,,"114,063",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,424,000","5,928,000","5,195,000","8,072,000","19,107,000","19,415,000","23,219,000","23,233,000","7,221,000","2,426,793","2,379,257","2,091,788","2,291,571","1,951,432","2,086,749","2,261,016","2,331,143","964,350","967,096","990,416","986,987","751,979","743,680","746,442","749,646","742,146","742,146","748,716","211,088","108,747","38,681","41,636","38,681","55,481","40,981","30,981","30,981","1,450","1,450","1,450","0","0","0","0","39,063","0","95,312","0","0","0","0","1","1","9,940",,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"380,659,000","336,363,000","339,473,000","347,992,000","378,746,000","372,338,000","386,124,000","414,389,000","369,015,000","367,653,613","381,840,344","162,657,953","126,047,836","106,337,868","141,624,943","140,247,633","160,451,458","48,464,719","46,637,914","20,374,189","11,086,950","9,155,999","9,737,990","11,015,247","9,784,026","17,606,771","16,995,350","15,985,247","16,494,713","16,562,014","11,798,216","11,106,532","5,652,500","4,292,564","4,406,163","4,323,064","3,614,464","2,245,951","5,075,784","2,026,570","1,785,268","1,893,928","1,893,839","1,715,851","1,341,333","1,398,302","1,362,442","1,343,210","1,351,834","1,386,956","555,709","733,304","655,141","319,275","173,875","30,599","117,741","107,839","102,737","93,799","82,102","74,116","66,895","59,437","54,615","51,374","47,122","44,639","41,391","40,384","38,367","33,602"
	CurrentLiabilities,"160,436,000","115,371,000","116,759,000","128,088,000","126,347,000","114,992,000","131,461,000","152,507,000","106,605,000","105,423,915","105,195,228","78,337,729","88,400,766","72,019,647","92,245,266","89,118,106","110,616,762","42,697,549","40,838,785","14,543,104","10,229,123","6,815,367","6,943,161","7,431,780","6,834,393","17,429,427","16,821,070","5,977,712","6,328,562","5,876,728","3,149,163","2,444,365","4,551,978","2,094,003","2,242,992","2,287,236","1,704,750","1,209,663","4,471,199","1,771,570","1,515,268","494,737","644,849","467,062","92,745","150,116","114,457","95,426","104,252","146,598","348,139","513,862","423,923","319,275","173,875","30,599","117,741","107,839","102,737","93,800","82,102","74,116","66,895","59,437","54,615","51,374","47,122","44,639","41,391","40,384","38,367","33,602"
		PayablesAndAccruedExpenses,"30,305,000","28,788,000","45,106,000","29,141,000","34,623,000","30,536,000","38,686,000","63,161,000","25,360,000","21,977,275","17,531,474","13,949,460","25,197,940","24,214,807","51,396,722","18,380,076","31,758,043","3,392,877","12,915,890","5,023,033","3,670,802","1,340,054","2,314,391","2,415,968","2,289,924","3,212,292","2,590,411","1,883,072","1,514,135","2,982,872","1,040,406","1,453,523","920,723","569,266","498,141","481,765","450,628","265,176","110,262","171,158","166,267","494,625","423,334","461,006","92,745","112,855","114,457","95,426","104,252","97,463","55,197","56,280","349,141","51,275","34,368","30,599","50,418","43,016","40,364","34,927","26,879","30,106","27,635","20,177","15,355","14,962","10,710","44,639","41,391","40,384","38,367","33,602"
			Payables,"29,405,000","27,910,000","44,409,000","28,179,000","33,044,000","29,158,000","36,205,000","60,836,000","23,568,000","20,139,841","14,008,248","10,700,240","22,727,357","21,963,066","48,744,627","14,891,690","29,030,805","2,165,542","12,079,540","3,589,838","2,626,078","1,094,395","1,990,671","2,147,268","2,044,636","2,885,867","1,907,937","1,562,868","989,724","1,542,273","960,849","1,381,044","753,548","452,866","417,458","347,991","396,002","193,879","46,086","67,474","137,767","423,411","398,325","419,756","46,728","76,605",,,"40,670","52,037","30,599",,"30,599","25,313","34,368","30,599","29,070","23,471","22,503","18,598","12,000","10,333","11,902","8,422","4,568","4,969","1,634","36,442","34,052","33,789","32,587","28,587"
				AccountsPayable,"16,173,000","20,117,000","31,878,000","20,284,000","16,406,000","19,196,000","13,555,000","12,278,000","9,454,000","8,941,761","6,087,259","6,567,515","6,835,469","6,020,142","12,705,356","10,031,268","19,643,151","2,165,151","12,079,207","3,569,011","2,444,352","1,021,641","1,730,251","2,036,615","1,955,606","2,780,757","1,654,860","1,377,817","931,054","1,456,796","822,461","824,334","467,636","452,579","417,171","342,232","394,915","192,148","43,887","58,458","109,704","23,621","30,825","49,507","35,815","57,649",,,"32,460","33,078","30,599",,"30,599","25,313","34,368","30,599","29,070","23,471","22,503","18,598","12,000","10,333","11,902","8,422","4,568","4,969","1,634","36,442","34,052","33,789","32,587","28,587"
				TotalTaxPayable,"4,894,000","652,000","4,024,000","2,215,000","12,059,000","4,224,000","16,169,000","42,210,000","8,034,000","4,528,867","1,392,492","0","12,831,839","11,621,861","1,285,653","2,900,056","7,614,669","391","333","20,827","181,726","72,754","260,420","110,653","89,030","105,110","253,077","185,051","58,670","85,477","1,566","4,149","287","287","287","287","1,087","752","2,199","1,399","4,219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"4,894,000","652,000","4,024,000","2,215,000","12,059,000","4,224,000","16,169,000","42,210,000","8,034,000","4,528,867","1,392,492","0","12,831,839","11,621,861","1,285,653","2,900,056","7,614,669","391","333","20,827","181,726","72,754","260,420","110,653","89,030","105,110","253,077","185,051","58,670","85,477","1,566","4,149","287","287","287","287","1,087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"556,000","556,000","556,000","536,000","481,000","485,000","485,000","431,000","337,000","271,279","271,279",,,,"3,784,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"2,339,000","2,301,000","2,298,000","188,000","0","50,000","0","80,000","55,000","225,000","482,552","1,072,563","568,385","1,488,313",,,,,,,,,,,,,,,,,,,,,,,"0",,,,"12,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"5,443,000","4,284,000","5,653,000","4,956,000","4,098,000","5,203,000","5,996,000","5,837,000","5,688,000","6,172,934","5,774,666","3,060,162","2,491,664","2,832,750","30,969,530","1,960,366","1,772,985","0","0","0","0","0","0","0","0","0","0","0","0",,"136,822","552,561","285,625","0",,"5,472","0","979","0","7,617","11,444","399,790","367,500","370,249","10,913","18,956",,,"8,210","18,959","0",,"0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0"
			CurrentAccruedExpenses,"900,000","878,000","697,000","962,000","1,579,000","1,378,000","2,481,000","2,325,000","1,792,000","1,837,434","3,523,226","3,249,220","2,470,583","2,251,741","2,652,095","3,488,386","2,727,238","1,227,335","836,350","1,433,195","1,044,724","245,659","323,720","268,700","245,288","326,425","682,474","320,204","524,411","1,440,599","79,557","72,479","167,175","116,400","80,683","133,774","54,626","71,297","64,176","103,684","28,500","71,214","25,009","41,250","46,017","36,250",,,"63,582","45,426","24,598",,"318,542","25,962",,,"21,348","19,545","17,861","16,329","14,879","19,773","15,733","11,755","10,787","9,993","9,076","8,197","7,339","6,595","5,780","5,015"
				InterestPayable,,,,,,,,,,,,,,,,,,"338,604","192,895","54,158","5,918","0","0","4,500","41,480","105,131","169,749","55,529","94,238","28,049","38,472","19,780","47,722","55,922","44,338","54,975","9,310","35,250","1,000","35,250","1,000","33,250","221,515","31,250",,"31,250",,,"0","12,866","5,120",,"507",,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,"42,942,898","23,265,865","33,641,701","33,505,423","66,853,335","69,110,826","30,694,173","19,718,135","1,768,231","1,781,208","2,069,392","2,512,041","2,670,709","1,939,181","1,337,187","1,147,645","1,260,549","1,805,554",,"1,137,395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"9,674,000","10,107,000","8,547,000","6,900,000","5,747,000","6,970,000","10,176,000","3,060,000","4,162,000","3,237,565","4,427,951","3,036,271","4,081,173","4,996,906","6,832,233","2,797,859","3,543,524","3,649,166","3,297,093","2,860,340","4,148,582","3,204,657","1,940,465","2,156,339","1,422,576","1,732,178","1,552,124","1,469,132","1,047,873","809,772","579,098","546,078","452,562","399,244","496,052","382,018","500,023","362,746","12,526","7,936","9,609","112","221,515","6,056",,"37,261",,,,"14,136",,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"4,671,000","3,895,000","2,975,000","3,146,000","15,223,000","14,168,000","12,892,000","12,952,000","12,721,000","12,592,427","12,437,751","2,937,751","2,563,665","141,998","260,888","378,245","5,494,263","4,961,333","4,907,667","4,891,500","628,531","201,264","176,264","188,764","1,182,712","9,831,924","9,221,986","1,364,959","1,584,764","304,764","392,264","444,764","3,178,693","1,037,743","594,765","594,745","594,765","518,741","1,212,025","1,048,288","596,366",,,,,,,,"0","33,000","79,689","79,081","74,782","268,000","120,000",,"67,323","64,823","62,373","58,873","55,223","44,010","39,260","39,260","39,260","36,412","36,412",,,,,
			CurrentDebt,"1,503,000","780,000","207,000","205,000","12,078,000","10,889,000","9,500,000","9,500,000","9,500,000","9,500,000","9,500,000",,,"40,257","159,906","278,017","5,394,783","4,961,333","4,907,667","4,891,500","628,531","201,264","176,264","188,764","1,182,712","9,831,924","9,221,986","1,364,959","1,584,764","304,764","392,264","444,764","3,178,693","1,037,743","594,765","594,745","594,765","518,741","1,212,025","1,048,288","596,366",,,,,,,,"0","33,000","79,689","79,081","74,782","268,000","120,000",,"67,323","64,823","62,373","58,873","55,223","44,010","39,260","39,260","39,260","36,412","36,412",,,,,
