name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
			DeferredIncomeTax,"-1,674,000","-1,204,000","-2,170,000","555,000","1,145,000","757,000","-1,019,000","4,525,000","288,000","3,569,000","-427,000","116,000","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,"0",,,,"2,500,000",,,,"0","0","0","0","481,000","0","0","328,000","95,641,000","0","0",,"0","680,000",,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"391,000","-31,000","210,000","200,000","12,000","-246,000","-12,000","-95,000","446,000","29,000","21,000","129,000","76,000","8,842,000","180,000","245,000","144,000","140,000","102,000","139,000","182,000","-102,000","116,000","95,000","-54,000","209,000","707,000","-73,000","84,000","-412,000","288,000","182,000","320,000","-181,000","32,000","-275,000","-206,000","-107,000","-152,000","-316,000","-1,473,000","1,589,000","-68,000","36,000",,,,,,,,,,,,
		StockBasedCompensation,"16,332,000","1,411,000","5,573,000","4,906,000","4,442,000","4,856,000","5,555,000","4,780,000","5,500,000","1,869,000","4,700,000","4,648,000","4,188,000","2,950,000","3,879,000","3,111,000","2,565,000","2,617,000","2,563,000","2,437,000","2,072,000","2,077,000","2,142,000","2,607,000","3,703,000","2,432,000","2,329,000","2,504,000","2,473,000","2,581,000","2,526,000","2,275,000","2,318,000","2,450,000","2,626,000","3,035,000","3,203,000","3,014,000","3,029,000","2,770,000","2,905,000","3,196,000","3,521,000","3,374,000","3,097,000","3,507,000","3,616,000","3,730,000","3,152,000","3,126,000","4,864,000","2,229,000","1,789,000","1,474,000","1,512,000","1,398,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","51,000","0","-51,000","-149,000","-85,000","-213,000","-96,000","-96,000","-10,000","-26,000","-24,000","-51,000","-49,000","-62,000","-35,000","-714,000","-1,432,000","-5,025,000","-287,000",,,,,,,,
		OtherNonCashItems,"2,123,000","-149,000","2,597,000","-146,000","-179,000","88,000","-154,000","170,000","-333,000","472,000","399,000","36,000","180,000","49,502,000","-48,927,000","-145,000","-192,000","-644,000","-272,000",,"60,000","-3,000","9,000","-13,000","116,000",,,,"119,000","29,000","56,000","43,000","-1,267,000","-388,000","249,000","289,000","354,000","435,000","670,000","-62,000","675,000","3,474,000","5,065,000","5,737,000","27,248,000","448,000","72,000","-455,000","294,000","-306,000","-1,411,000","229,000","17,739,000","152,000","839,000","570,000"
		ChangeInWorkingCapital,"-1,696,000","-5,210,000","9,139,000","-7,055,000","1,430,000","-1,300,000","-3,260,000","5,979,000","5,370,000","3,266,000","842,000","668,000","-1,819,000","-6,127,000","2,323,000","71,000","1,938,000","-5,442,000","1,145,000","-3,958,000","4,435,000","986,000","3,516,000","-1,143,000","-2,761,000","2,315,000","-8,910,000","3,012,000","-815,000","900,000","2,430,000","-2,963,000","1,174,000","-3,114,000","41,126,000","-4,808,000","11,708,000","1,179,000","-31,154,000","-276,000","-5,199,000","1,190,000","-1,705,000","-5,543,000","3,746,000","12,365,000","8,560,000","-7,542,000","-3,386,000","736,000","-6,245,000","-1,110,000","-3,941,000","4,477,000","613,000","-9,566,000"
			ChangeInReceivables,"4,162,000","-13,574,000","24,037,000","-693,000","-5,608,000","-11,296,000","-2,863,000","-296,000","7,720,000","-2,232,000","4,982,000","884,000","-2,762,000","-13,214,000","4,876,000","2,779,000","430,000","-20,489,000","76,000","-4,975,000","-1,134,000","-1,887,000","3,069,000","2,820,000","2,336,000","-9,165,000","4,609,000","453,000","-1,363,000","-3,434,000","-296,000","690,000","-286,000","-6,760,000","5,216,000","-1,654,000","6,690,000","-3,572,000","3,868,000","8,323,000","-1,327,000","-1,068,000","6,499,000","-6,087,000","4,371,000","-609,000","10,131,000","-10,008,000","-3,142,000","-7,185,000","1,773,000","-5,849,000","-2,579,000","-2,414,000","4,528,000","-8,577,000"
				ChangesInAccountReceivables,"4,162,000","-13,574,000","24,037,000","-693,000","-5,608,000","-11,296,000","-2,863,000","-296,000","7,720,000","-2,232,000","4,982,000","884,000","-2,762,000","-13,214,000","4,876,000","2,779,000","430,000","-20,489,000","76,000","-4,975,000","-1,134,000","-1,887,000","3,069,000","2,820,000","2,336,000","-9,165,000","4,609,000","453,000","-1,363,000","-3,434,000","-296,000","690,000","-286,000","-6,760,000","5,216,000","-1,654,000","6,690,000","-3,572,000","3,868,000","8,323,000","-1,327,000","-1,068,000","6,499,000","-6,087,000","4,371,000","-609,000","10,131,000","-10,008,000","-3,142,000","-7,185,000","1,773,000","-5,849,000","-2,579,000","-2,414,000","4,528,000","-8,577,000"
			ChangeInPrepaidAssets,"1,557,000","-473,000","1,717,000","-559,000","872,000","-999,000","6,101,000","-19,000","-5,386,000","-3,378,000","1,265,000","-637,000","182,000","-947,000","902,000","-682,000","1,939,000","15,000","668,000","-712,000","247,000","23,000","1,134,000","-574,000","8,416,000","-23,000","-9,445,000","5,500,000","548,000","-365,000","943,000","-1,312,000","-2,928,000","-2,890,000","-1,172,000","659,000","5,354,000","2,552,000","-4,606,000","-9,000","-2,436,000","-1,927,000","-1,487,000","3,155,000","3,051,000","4,601,000","-853,000","-1,852,000","5,280,000","-899,000","-4,116,000","-236,000","99,000","-402,000","1,713,000","-925,000"
			ChangeInPayablesAndAccruedExpense,"-7,239,000","8,789,000","-16,617,000","-5,804,000","6,393,000","11,062,000","-6,554,000","6,269,000","-2,446,000","9,113,000","-5,619,000","228,000","-239,000","6,926,000","-3,259,000","-2,262,000","-2,048,000","14,175,000","1,552,000","2,160,000","4,407,000","3,707,000","-768,000","-3,107,000","-5,025,000","11,956,000","-4,055,000","-2,773,000","-1,750,000","4,759,000","1,768,000","-2,253,000","1,341,000","5,094,000","-2,909,000","-3,148,000","1,590,000","2,391,000","-1,265,000","-8,680,000","-1,897,000","3,851,000","-6,915,000","-2,820,000","-1,043,000","7,369,000","-1,632,000","4,233,000","1,290,000","7,275,000","-2,374,000","5,072,000","3,929,000","6,837,000","-4,957,000","41,000"
				ChangeInPayable,"97,000","1,463,000","-10,072,000","3,161,000","5,545,000","2,010,000","-9,979,000","8,982,000","-3,189,000","5,902,000","-5,608,000","2,998,000","2,014,000","382,000","481,000","1,657,000","2,109,000","5,072,000","-2,106,000","2,275,000","4,285,000","482,000","-49,000","676,000","-2,626,000","5,066,000","-1,845,000","-1,100,000","-98,000","-836,000","2,331,000","633,000","-329,000","1,064,000","-2,352,000","2,156,000","1,398,000","-1,685,000","-1,541,000","-2,754,000","-1,318,000","390,000","-3,935,000","4,487,000","-192,000","1,312,000","-1,705,000","6,960,000","-975,000","2,392,000","1,103,000","843,000","-2,284,000","2,571,000","1,167,000","1,905,000"
					ChangeInAccountPayable,"97,000","1,463,000","-10,072,000","3,161,000","5,545,000","2,010,000","-9,979,000","8,982,000","-3,189,000","5,902,000","-5,608,000","2,998,000","2,014,000","382,000","481,000","1,657,000","2,109,000","5,072,000","-2,106,000","2,275,000","4,285,000","482,000","-49,000","676,000","-2,626,000","5,066,000","-1,845,000","-1,100,000","-98,000","-836,000","2,331,000","633,000","-329,000","1,064,000","-2,352,000","2,156,000","1,398,000","-1,685,000","-1,541,000","-2,754,000","-1,318,000","390,000","-3,935,000","4,487,000","-192,000","1,312,000","-1,705,000","6,960,000","-975,000","2,392,000","1,103,000","843,000","-2,284,000","2,571,000","1,167,000","1,905,000"
				ChangeInAccruedExpense,"-7,336,000","7,326,000","-6,545,000","-8,965,000","848,000","9,052,000","3,425,000","-2,713,000","743,000","3,211,000","-11,000","-2,770,000","-2,253,000","6,544,000","-3,740,000","-3,919,000","-4,157,000","9,103,000","3,658,000","-115,000","122,000","3,225,000","-719,000","-3,783,000","-2,399,000","6,890,000","-2,210,000","-1,673,000","-1,652,000","5,595,000","-563,000","-2,886,000","1,670,000","4,030,000","-557,000","-5,304,000","192,000","4,076,000","276,000","-5,926,000","-579,000","3,461,000","-2,980,000","-7,307,000","-851,000","6,057,000","73,000","-2,727,000","2,265,000","4,883,000","-3,477,000","4,229,000","6,213,000","4,266,000","-6,124,000","-1,864,000"
			ChangeInOtherCurrentAssets,,,,,"91,000",,,,"4,547,000",,,,"239,000",,,,"302,000",,,,"233,000",,,,"313,000",,,,,,"0","0",,,"27,000","-86,000","17,000","-71,000","53,000",,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,"0","0",,"0","1,000","-35,000","-115,000","115,000","453,000","555,000","390,000","70,000","412,000","1,032,000","-1,047,000","-139,000","-142,000","-138,000","-131,000","-119,000","-118,000","-117,000","-112,000","-98,000","114,000","-63,000","-92,000","-161,000","-34,000","-154,000","-208,000","-162,000","-39,000","-54,000","2,000",,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-3,000","48,000","2,000","1,000","-54,000","-67,000","56,000","25,000","-27,000","-202,000","329,000","78,000","-87,000","553,000","-586,000","166,000","109,000","-175,000","-104,000","-292,000","166,000","-719,000","212,000","-163,000","-191,000","-336,000","93,000","-70,000","1,636,000","3,000","107,000","73,000","3,081,000","1,537,000","40,172,000","-417,000","-1,904,000","-67,000","-29,602,000","90,000","461,000","334,000","198,000","209,000","-2,633,000","1,004,000","914,000","85,000","-6,814,000","1,545,000","-1,528,000","-97,000","-5,390,000","456,000","-671,000","-105,000"
InvestingCashFlow,"-8,170,000","-2,796,000","-2,605,000","-1,374,000","-1,395,000","-11,778,000","-2,577,000","-20,707,000","2,734,000","8,171,000","-986,000","-1,051,000","-12,119,000","-1,038,000","-23,047,000","-785,000","-634,000","-25,000","-14,523,000","-667,000","-1,446,000","-951,000","-734,000","-1,006,000","-957,000","-1,262,000","-1,258,000","-1,725,000","-4,706,000","27,339,000","11,348,000","-711,000","109,000","1,000","-8,139,000","-2,702,000","-1,029,000","210,000","-4,246,000","-3,655,000","-5,889,000","-23,727,000","-2,625,000","-35,665,000","-11,849,000","-13,537,000","-73,964,000","-35,413,000","-16,233,000","-8,424,000","-35,101,000","-12,475,000","-8,442,000","-5,889,000","-1,813,000","-11,182,000"
	CashFlowFromContinuingInvestingActivities,"-8,170,000","-2,796,000","-2,605,000","-1,374,000","-1,395,000","-11,778,000","-2,577,000","-20,707,000","2,734,000","8,171,000","-986,000","-1,051,000","-12,119,000","-1,038,000","-23,047,000","-785,000","-634,000","-25,000","-14,523,000","-667,000","-1,446,000","-951,000","-734,000","-1,006,000","-957,000","-1,262,000","-1,258,000","-1,725,000","-4,706,000","27,339,000","11,348,000","-711,000","109,000","1,000","-8,139,000","-2,702,000","-1,029,000","210,000","-4,246,000","-3,655,000","-5,889,000","-23,727,000","-2,625,000","-35,665,000","-11,849,000","-13,537,000","-73,964,000","-35,413,000","-16,233,000","-8,424,000","-35,101,000","-12,475,000","-8,442,000","-5,889,000","-1,813,000","-11,182,000"
		CapitalExpenditureReported,"-2,978,000","-1,656,000","-311,000","-409,000","-602,000","-326,000","-604,000","-437,000","-641,000","-373,000","-404,000","-544,000","-779,000","-541,000","-318,000","-334,000","-214,000","-197,000","-75,000","-124,000","-182,000","-374,000","-203,000","-401,000","-170,000","-546,000","-654,000","-489,000","-717,000","-344,000","-144,000","-2,141,000","-776,000","-500,000","-2,989,000","-1,190,000","-215,000","-305,000","-530,000","-291,000","-251,000","-633,000","-631,000","-753,000",,,"-2,045,000","-902,000","-551,000","-1,124,000","-592,000","-443,000","-71,000","-455,000","-317,000","-504,000"
		NetPPEPurchaseAndSale,,,,,,"-939,000","-703,000","-696,000","-616,000","-561,000","-607,000","-507,000","-609,000","-533,000","-598,000","-596,000","-613,000","-472,000","-518,000","-543,000","-451,000","-552,000","-487,000","-695,000","-793,000","-758,000","-655,000","-1,276,000","-924,000","0","-496,000","-427,000","-593,000","-697,000","-547,000","-657,000","-698,000","-556,000","-606,000",,,,,,,,"0","0","1,010,000","-353,000","-332,000","-272,000","813,000","-155,000","-312,000","-346,000"
			PurchaseOfPPE,,,,,,"-939,000","-703,000","-696,000","-616,000","-561,000","-607,000","-507,000","-609,000","-533,000","-598,000","-596,000","-613,000","-472,000","-518,000","-543,000","-451,000","-552,000","-487,000","-695,000","-793,000","-758,000","-655,000","-1,276,000","-914,000","-495,000","-506,000","-427,000","-593,000","-697,000","-547,000","-657,000","-698,000","-556,000","-606,000",,,,,,,,,,,"-362,000","-331,000","-316,000",,"-155,000","-312,000","-346,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,000",,,,,,,,,,,,,,,,"0","0","1,000","9,000","-1,000","44,000","0","0","0","0"
		NetIntangiblesPurchaseAndSale,"-4,277,000","-1,225,000","-1,294,000","-965,000","-793,000","-939,000","-703,000","-696,000","-616,000","-561,000","-607,000","-507,000","-609,000","-533,000","-598,000","-596,000","-613,000","-472,000","-518,000","-543,000","-436,000","-541,000","-487,000","-552,000","-772,000","-714,000","-604,000","-1,236,000","-889,000","-307,000","-48,000","2,273,000","-594,000","-820,000","-3,144,000","-752,000","-713,000","-556,000","-3,106,000","-651,000","-633,000","-664,000","-523,000","-559,000","-519,000","-442,000","-496,000","-384,000",,,,,,,,
			PurchaseOfIntangibles,"-4,277,000","-1,225,000","-1,294,000","-965,000","-793,000","-939,000","-703,000","-696,000","-616,000","-561,000","-607,000","-507,000","-609,000","-533,000","-598,000","-596,000","-613,000","-472,000","-518,000","-543,000","-451,000","-552,000","-487,000","-695,000","-793,000","-758,000","-655,000","-1,276,000","-914,000","-495,000","-506,000","-427,000","-594,000","-820,000","-3,144,000","-752,000","-713,000","-556,000","-3,106,000","-651,000","-633,000","-664,000","-523,000","-559,000","-519,000","-442,000","-496,000","-384,000",,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,"15,000","11,000","0","143,000","21,000","44,000","51,000","40,000","25,000","188,000","458,000","2,700,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,000,000","0","-1,000,000","0","0","-8,513,000","730,000","-19,574,000","3,991,000","9,105,000",,,"-10,581,000","0","-22,156,000",,"0","0","-14,154,000",,,,,,"0",,,,"-500,000","0","0",,"0","0","-875,000",,"0","0","0","0","-5,436,000","-23,436,000","-999,000","-30,204,000","-115,000","-5,095,000","-52,507,000","-34,121,000","-15,277,000","-6,947,000","-34,189,000","-11,763,000","-8,124,000","-5,279,000","-2,099,000","-12,430,000"
			PurchaseOfBusiness,"-1,000,000","0","-1,000,000","0","0","-9,000,000","0","-40,304,000","0","-2,000,000",,,"-10,581,000","0","-22,156,000",,"0","0","-14,154,000",,,,,,"0",,,,"-500,000","0","0",,"0","0","-875,000",,"0","0","0","0","-5,436,000","-23,436,000","-999,000","-30,204,000","-115,000","-5,095,000","-52,507,000","-34,121,000","-15,277,000","-6,947,000","-34,189,000","-11,763,000","-8,124,000","-5,279,000","-2,099,000","-12,430,000"
			SaleOfBusiness,"0","0","0","0","0","487,000","730,000","20,730,000","3,991,000","11,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"0","0","0",,"0","-2,000,000","-2,000,000",,,,,,,,,,,,,,,,,,"0","0","0","0","-2,501,000","27,990,000","11,530,000","-843,000","1,005,000","1,321,000","-1,131,000","-760,000","-103,000","1,071,000","-621,000","-2,717,000","430,000","1,007,000","-474,000","-4,177,000","-9,767,000","-6,523,000",,,"0","0","0","0","0","0","919,000","1,383,000"
			PurchaseOfInvestment,"0","0","0",,"0","-2,000,000","-2,000,000",,,,,,,,,,,,,,,,,,"0","0","0","0","-2,500,000","0","-5,995,000","-10,605,000","-14,380,000","-13,154,000","-10,258,000","-12,978,000","-11,238,000","-12,612,000","-13,569,000","-14,862,000","-10,409,000","-15,121,000","-13,076,000","-9,610,000","-20,510,000","-15,007,000",,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,000","27,990,000","17,525,000","9,762,000","15,385,000","14,475,000","9,127,000","12,218,000","11,135,000","13,683,000","12,948,000","12,145,000","10,839,000","16,128,000","12,602,000","5,433,000","10,743,000",,,,"0","0","0","0","0","0","919,000","1,383,000"
		NetOtherInvestingChanges,,,,,,,,,"0","0","25,000",,"-150,000","36,000","25,000","145,000","193,000","644,000","224,000",,"-828,000","-36,000","-44,000","-53,000","-15,000",,,,"-100,000",,,"2,701,000","1,911,000",,,,"2,000","0","11,000","4,000","1,000","-1,000","2,000","28,000","3,915,000","-4,424,000","0","-6,000","-1,000","0","12,000","3,000","0","0","-4,000","715,000"
FinancingCashFlow,"-20,979,000","-4,075,000","-2,213,000","-8,764,000","-5,927,000","-743,000","-2,587,000","-2,055,000","-5,345,000","-2,388,000","-3,368,000","-531,000","-985,000","-857,000","1,501,000","-3,713,000","6,491,000","-1,013,000","-733,000","-851,000","-974,000","-952,000","-16,232,000","-347,000","-384,000","-391,000","-399,000","-1,323,000","-50,293,000","-5,335,000","-3,931,000","-3,560,000","-3,083,000","-4,127,000","-3,356,000","-2,973,000","-4,596,000","-3,062,000","-3,142,000","-10,816,000","-8,629,000","-21,402,000","-12,558,000","-858,000","-196,000","2,534,000","32,622,000","-1,888,000","-11,849,000","135,709,000","36,864,000","3,600,000","-3,398,000","-3,609,000","-4,893,000","6,888,000"
	CashFlowFromContinuingFinancingActivities,"-20,979,000","-4,075,000","-2,213,000","-8,764,000","-5,927,000","-743,000","-2,587,000","-2,055,000","-5,345,000","-2,388,000","-3,368,000","-531,000","-985,000","-857,000","1,501,000","-3,713,000","6,491,000","-1,013,000","-733,000","-851,000","-974,000","-952,000","-16,232,000","-347,000","-384,000","-391,000","-399,000","-1,323,000","-50,293,000","-5,335,000","-3,931,000","-3,560,000","-3,083,000","-4,127,000","-3,356,000","-2,973,000","-4,596,000","-3,062,000","-3,142,000","-10,816,000","-8,629,000","-21,402,000","-12,558,000","-858,000","-196,000","2,534,000","32,622,000","-1,888,000","-11,849,000","135,709,000","36,864,000","3,600,000","-3,398,000","-3,609,000","-4,893,000","6,888,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-15,000,000",,"-41,000","0","0","0","-50,040,000","-5,000,000","-3,750,000","-4,194,000","-4,104,000","-4,112,000","-4,214,000","-3,023,000","-4,780,000","-2,876,000","-3,154,000","-4,818,000","-2,426,000","-1,669,000","2,644,000","-2,526,000","-5,040,000","-1,864,000","20,179,000","-4,265,000","-10,691,000","-3,516,000","33,207,000","5,750,000","-3,546,000","-3,461,000","-5,946,000","8,500,000"
			NetLongTermDebtIssuance,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-15,000,000",,"-41,000","0","0","0","-50,040,000","-5,000,000","-3,750,000","-4,194,000","-4,104,000","-4,112,000","-4,214,000","-3,023,000","-4,780,000","-2,876,000","-3,154,000","-4,818,000","-2,426,000","-1,669,000","2,644,000","-2,526,000","-5,040,000","-1,864,000","20,179,000","-4,265,000","-10,691,000","-3,516,000","33,207,000","5,750,000","-3,546,000","-3,461,000","-5,946,000","8,500,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"15,000,000",,,,,,,,"0","0","0",,"0","1,370,000",,,"0","-375,000","24,800,000","0","0","0","36,800,000","6,500,000","0","0","107,000","8,500,000"
				LongTermDebtPayments,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-15,000,000",,"-41,000","0","0","0","-65,040,000","-5,000,000","-3,750,000","-4,194,000","-4,104,000","-4,112,000","-4,214,000","-3,023,000","-4,780,000","-2,876,000","-3,154,000","-4,818,000","-2,426,000","-3,039,000","-1,870,000","-2,526,000","-5,040,000","-1,489,000","-4,621,000","-4,265,000","-10,691,000","-3,516,000","-3,593,000","-750,000","-3,546,000","-3,461,000","-6,053,000","0"
		NetCommonStockIssuance,,,,,,,,,,,,,"0","0","0","0","0","0","-522,000","-125,000","-721,000","-723,000","-1,043,000",,,,,,,,,,"0","0","0","0","0","0","0","-6,157,000","-7,355,000","-21,037,000",,,"0","0","-101,000","-5,000","-1,286,000","138,076,000","-138,000","-577,000","32,000","-319,000","-68,000","-982,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,286,000","138,776,000",,,,,,
			CommonStockPayments,,,,,,,,,,,,,"0","0","0","0","0","0","-522,000","-125,000","-721,000","-723,000","-1,043,000",,,,,,,,,,"0","0","0","0","0","0","0","-6,157,000","-7,355,000","-21,037,000","-15,556,000","0","106,000","0","-101,000","-5,000","0","0","-138,000","-577,000","32,000","-319,000","-68,000","-982,000"
		ProceedsFromStockOptionExercised,"1,477,000","229,000","651,000","393,000","204,000","1,195,000","1,791,000","1,167,000","262,000","677,000","1,326,000","1,827,000","2,075,000","508,000","3,062,000","2,144,000","7,863,000","2,267,000","898,000",,"0","0","0",,"0","0","26,000","0","0","0","0","1,300,000","1,070,000","332,000","934,000","993,000","141,000","47,000","33,000","236,000","1,172,000","1,339,000","370,000","1,817,000","4,130,000","2,966,000","7,519,000","2,095,000","90,000","298,000","956,000","296,000","4,000","60,000","67,000","173,000"
