name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"565,220,000","230,299,000","51,644,000","111,902,000","171,375,000","169,965,000","144,418,000","102,902,000","39,805,000","48,138,000","33,641,000","37,906,000","48,454,000","19,067,000","30,526,000","53,013,000","60,441,000","34,914,000","33,314,000","49,962,000","37,434,000","41,949,000","27,727,000","28,729,000","16,768,000","28,893,000","18,866,000","38,492,000","-7,781,000","24,437,000","23,708,000","39,232,000","28,448,000","39,984,000","15,185,000","33,552,000","13,581,000","27,934,000","36,948,000","30,673,000","10,688,000","1,672,000","5,009,000","33,935,000","17,950,000","20,221,000","42,379,000","51,267,000","20,114,000","11,484,000","4,507,000","70,863,000","-4,191,000","40,866,000","-48,040,000","31,748,000","22,973,000","28,550,000","20,801,000","51,714,000","29,025,000","44,234,000","44,067,000","33,201,000","46,247,000","58,470,000","22,617,000","32,027,000","-2,644,000","14,716,000","-155,395,000","533,768,000","138,240,000","45,530,000","51,358,000","60,759,000","68,233,000","4,607,000","-42,992,000","485,310,000","-5,508,000","-17,044,000","3,238,000","62,199,000","48,405,000","-28,766,000","-15,600,000","35,525,000","36,815,000","37,172,000","2,600,000","89,800,000","79,400,000","32,800,000","16,100,000","63,300,000","52,500,000","85,600,000","-16,800,000","58,100,000","66,400,000","47,200,000","42,000,000","73,300,000","69,200,000","40,300,000","59,700,000","61,500,000","45,700,000","80,700,000","51,400,000","45,000,000","49,800,000","36,700,000","27,300,000","35,100,000","31,700,000","78,100,000","15,200,000","47,600,000","28,600,000","55,400,000","12,000,000","73,300,000","49,300,000","8,200,000","60,700,000","68,000,000","58,300,000","43,000,000","84,900,000","66,600,000","25,200,000","48,800,000"
	CashFlowFromContinuingOperatingActivities,"565,220,000","230,299,000","51,644,000","111,902,000","171,375,000","169,965,000","144,418,000","102,902,000","39,805,000","48,138,000","33,641,000","37,906,000","48,454,000","19,067,000","30,526,000","53,013,000","60,441,000","34,914,000","33,314,000","49,962,000","37,434,000","41,949,000","27,727,000","28,729,000","16,768,000","28,893,000","18,866,000","38,492,000","-7,781,000","24,437,000","23,708,000","39,232,000","28,448,000","39,984,000","15,185,000","33,552,000","13,581,000","27,934,000","36,948,000","30,673,000","10,688,000","1,672,000","5,009,000","33,935,000","17,950,000","20,221,000","42,282,000","51,544,000","20,302,000","11,945,000","4,290,000","78,369,000","-4,345,000","41,600,000","-33,022,000","31,843,000","17,702,000","16,505,000","20,693,000","51,842,000","27,746,000","8,703,000","44,067,000","33,201,000","46,247,000","58,470,000","22,617,000","32,027,000","-2,644,000","14,716,000","-154,129,000","-52,538,000","138,240,000","45,530,000","51,358,000","60,759,000","68,466,000","766,000","-49,774,000","3,182,000","-10,264,000","-12,288,000","3,238,000","62,199,000","48,405,000","-28,766,000","-15,600,000","35,525,000","36,815,000","37,172,000","2,600,000","89,800,000","79,400,000","32,800,000","16,100,000","63,300,000","52,500,000","85,600,000","-16,800,000","58,100,000","66,400,000","47,200,000","42,000,000","73,300,000","69,200,000","40,300,000","59,700,000","61,500,000","45,700,000","80,700,000","51,400,000","45,000,000","49,800,000","36,700,000","27,300,000","35,100,000","31,700,000","78,100,000","15,200,000","47,600,000","28,600,000","55,400,000","12,000,000","73,300,000","49,300,000","8,200,000","60,700,000","68,000,000","58,300,000","43,000,000","84,900,000","66,600,000","25,200,000","48,800,000"
		NetIncomeFromContinuingOperations,"456,634,000","163,880,000","39,182,000","65,667,000","187,905,000","131,106,000","100,017,000","81,007,000","2,638,000","-16,832,000","11,399,000","20,565,000","17,137,000","6,560,000","1,799,000","60,336,000","46,148,000","14,597,000","11,588,000","33,700,000","24,244,000","16,921,000","14,373,000","27,646,000","-31,238,000","157,000","3,549,000","21,798,000","711,000","5,656,000","20,136,000","33,154,000","16,270,000","20,350,000","13,721,000","22,191,000","19,182,000","15,487,000","13,864,000","18,599,000","5,080,000","5,051,000","-1,478,000","25,599,000","8,449,000","7,696,000","8,899,000","18,164,000","11,828,000","1,384,000","2,946,000","46,022,000","3,692,000","28,771,000","11,855,000","25,250,000","21,479,000","10,258,000","11,245,000","41,013,000","33,950,000","-29,776,000","44,107,000","24,232,000","7,998,000","62,773,000","9,918,000","11,090,000","8,174,000","3,782,000","-9,984,000","209,847,000","49,568,000","21,818,000","31,487,000","22,156,000","6,649,000","-9,565,000","-34,478,000","-12,433,000","-20,089,000","-167,381,000","-31,697,000","-6,551,000","-9,789,000","-31,408,000","-21,369,000","-6,899,000","-7,382,000","2,436,000","8,300,000","22,600,000","9,400,000","600,000","3,900,000","12,500,000","10,100,000","10,700,000","5,700,000","14,200,000","9,800,000","6,400,000","18,800,000","19,600,000","18,100,000","5,000,000","29,300,000","31,800,000","23,900,000","23,500,000","26,900,000","10,700,000","6,100,000","5,300,000","15,600,000","-2,200,000","2,700,000","22,200,000","10,500,000","17,800,000","34,700,000","15,900,000","16,200,000","18,200,000","11,800,000","9,600,000","4,500,000","24,700,000","32,400,000","37,000,000","39,900,000","35,200,000","25,700,000","35,900,000"
		OperatingGainsLosses,"63,865,000","28,876,000","10,111,000","12,181,000","12,697,000","14,450,000","16,824,000","11,166,000","8,458,000","55,554,000","9,313,000","8,198,000","10,258,000","998,000","10,247,000","8,470,000","7,005,000","7,419,000","3,764,000","3,867,000","4,265,000","8,082,000","3,816,000","2,837,000","55,588,000","4,771,000","3,835,000","3,989,000","2,043,000","2,131,000","2,863,000","1,338,000","2,123,000","4,444,000","3,338,000","2,736,000","1,176,000","3,215,000","26,364,000","3,013,000","322,000","-20,342,000","-617,000","-12,131,000","4,247,000","-3,211,000","20,784,000","20,516,000","5,936,000","-118,000","1,060,000","4,766,000","2,180,000","2,723,000","7,732,000","-35,237,000","44,000","54,000","-2,846,000","-21,012,000","247,000","138,000","-6,559,000","1,014,000","630,000","1,585,000",,,,"791,000","21,122,000",,,"217,000","248,000","0","233,000","647,000","115,053,000","-93,380,000","12,715,000","218,951,000",,,,,,,,,,,,,,,,,,,,,"3,700,000","-100,000",,,"9,700,000","-15,900,000","-15,300,000","20,200,000","-4,700,000","-1,000,000","8,200,000","-4,600,000","-40,600,000","31,600,000",,,"500,000","-200,000",,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,"0","0","0","0","0","0","0","-9,176,000",,,,,"0","0",,,"0","0",,,,,,,,,,,,,,"-41,000","-1,630,000","351,000","829,000","442,000","-25,000","-10,625,000","6,938,000","3,581,000","23,154,000","20,776,000","5,936,000","-118,000","-662,000","2,866,000","1,716,000","5,148,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"29,391,000","10,854,000","4,627,000","6,697,000","7,213,000","8,823,000","10,908,000","5,249,000","2,693,000","6,498,000","6,343,000","5,228,000","7,427,000","1,556,000","6,025,000","4,248,000","2,820,000","3,605,000","476,000","579,000","982,000","4,790,000","1,325,000","1,265,000","3,387,000","2,034,000","3,623,000","2,381,000","600,000","408,000","1,357,000","455,000","2,212,000","4,622,000","959,000","1,038,000","450,000","457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,059,000",,,,,,,,,,,"1,087,000","944,000","951,000","847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"34,474,000","18,022,000","5,484,000","5,484,000","5,484,000","5,627,000","5,916,000","5,917,000","5,765,000","49,056,000","2,970,000","2,970,000","2,831,000","3,106,000","4,222,000","4,222,000","4,185,000","3,814,000","3,288,000","3,288,000","3,283,000","3,292,000","2,491,000","1,572,000","3,679,000","2,737,000","212,000","1,608,000","1,443,000","1,723,000","1,506,000","883,000","-89,000","-178,000","2,379,000","1,698,000","685,000","2,799,000","22,946,000","2,662,000","-507,000","-20,784,000","-592,000","-1,506,000","-2,691,000","-6,792,000",,,,,"635,000","956,000","-487,000","-1,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"78,900,000","19,874,000","20,060,000","21,534,000","17,432,000","18,399,000","20,076,000","20,594,000","18,171,000","19,044,000","19,516,000","19,178,000","17,137,000","16,274,000","19,476,000","19,445,000","21,605,000","12,635,000","8,004,000","8,565,000","6,641,000","6,702,000","8,467,000","9,249,000","7,869,000","8,605,000","9,951,000","12,557,000","7,093,000","8,504,000","7,423,000","8,324,000","4,898,000","6,104,000","6,891,000","8,046,000","5,158,000","6,867,000","6,976,000","8,302,000","5,181,000","5,788,000","6,176,000","9,092,000","5,158,000","8,666,000","7,566,000","9,426,000","7,074,000","7,138,000","7,809,000","15,388,000","4,906,000","6,612,000","-27,051,000","21,069,000","16,906,000","19,229,000","20,548,000","20,864,000","19,320,000","19,352,000","23,026,000","22,989,000","22,314,000","22,692,000","25,235,000","23,449,000","20,689,000","20,013,000","21,523,000","14,672,000","25,041,000","27,083,000","27,019,000","25,779,000","25,202,000","26,859,000","28,674,000","25,154,000","30,906,000","30,735,000","43,352,000","43,847,000","41,317,000","40,872,000","40,638,000","41,543,000","38,829,000","40,837,000","39,500,000","38,200,000","35,200,000","37,400,000","37,900,000","39,200,000","36,500,000","36,700,000","35,900,000","39,000,000","36,800,000","38,100,000","35,800,000","37,400,000","33,200,000","35,100,000","36,200,000","35,600,000","32,500,000","32,700,000","33,900,000","35,000,000","34,400,000","35,000,000","31,800,000","33,100,000","30,200,000","28,400,000","27,100,000","29,100,000","25,600,000","25,400,000","25,200,000","26,300,000","22,800,000","22,600,000","23,200,000","22,600,000","20,800,000","19,600,000","20,100,000","20,400,000","18,500,000","18,300,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,069,000","16,906,000","19,229,000","20,548,000","20,864,000","19,320,000","19,352,000","23,026,000","22,989,000","22,314,000","22,692,000","25,235,000","23,449,000","20,689,000","20,013,000","21,523,000","14,672,000","25,041,000","27,083,000","27,019,000","25,779,000","25,202,000","26,859,000","28,674,000","25,154,000","30,906,000","30,735,000","43,352,000","43,847,000","41,317,000","40,872,000","40,638,000","41,543,000","38,829,000","40,837,000","39,500,000","38,200,000","35,200,000","37,400,000","37,900,000","39,200,000","36,500,000","36,700,000","35,900,000","39,000,000","36,800,000","38,100,000","35,800,000","37,400,000","33,200,000","35,100,000","36,200,000","35,600,000","32,500,000","32,700,000","33,900,000","35,000,000","34,400,000","35,000,000","31,800,000","33,100,000","30,200,000","28,400,000","27,100,000","29,100,000","25,600,000","25,400,000","25,200,000","26,300,000","22,800,000","22,600,000","23,200,000","22,600,000","20,800,000","19,600,000","20,100,000","20,400,000","18,500,000","18,300,000"
