name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalAssets,"34,955,900,000","35,104,253,000","34,439,666,000","34,152,625,000","34,575,255,000","33,419,783,000","34,698,746,000","35,501,464,000","33,908,056,000","32,386,478,000","32,596,460,000","33,272,628,000","33,700,866,000","33,647,859,000","33,489,002,000","33,652,647,000","33,366,505,000","30,483,594,000","30,064,547,000","29,769,025,000","29,109,857,000","29,139,315,000","29,152,764,000","29,038,699,000","28,178,867,000","27,715,021,000","27,467,243,000","27,185,145,000","27,068,740,000","26,821,774,000","25,653,822,000","25,727,786,000","24,806,197,000","24,226,920,000","23,688,675,000","23,616,944,000","23,277,768,000","23,487,735,000","22,738,354,000","22,081,100,000","21,913,670,000","21,924,217,000","21,902,649,000","22,048,475,000","21,473,565,000","21,785,596,000","22,525,286,000","22,760,059,000","23,107,636,000","22,874,142,000","22,881,527,000","24,013,567,000","24,349,725,000","24,192,067,000","22,487,394,000","22,302,704,000","21,903,753,000","21,592,083,000","20,940,007,000","20,849,140,000","20,507,413,000","20,861,384,000","20,926,523,000","21,128,354,000","21,518,860,000","22,100,082,000","20,741,731,000","20,753,714,000","20,502,442,000","20,520,136,000","16,135,761,000","15,502,556,000","15,510,868,000","15,247,894,000","15,114,169,000","15,218,816,000","15,089,166,000","15,043,275,000","15,044,702,000","14,476,492,000","14,327,900,000","13,604,374,000","13,564,825,000","13,212,289,000","13,122,386,000","13,128,394,000","13,120,002,000","12,998,259,000","12,734,620,000","12,519,900,000","12,324,600,000","11,622,800,000","11,302,200,000","11,250,700,000","10,575,700,000","10,561,700,000","10,692,500,000","10,691,400,000","4,735,900,000","4,595,400,000","4,458,800,000","4,419,100,000","4,282,300,000","4,008,900,000","3,720,200,000","3,697,800,000","3,540,400,000","3,355,200,000","3,226,300,000","3,284,300,000","3,079,700,000","2,997,600,000","2,948,000,000","2,981,600,000","2,954,900,000","2,936,100,000","2,816,300,000","2,882,100,000","2,840,200,000","2,783,100,000","2,089,000,000","2,097,100,000","1,943,700,000","1,893,800,000","1,840,600,000","1,870,300,000","1,816,200,000","1,765,500,000","1,721,900,000","1,751,300,000"
TotalLiabilitiesNetMinorityInterest,"31,007,613,000","31,079,400,000","30,444,705,000","30,042,573,000","30,447,476,000","29,328,850,000","30,653,313,000","31,477,006,000","30,117,584,000","28,464,355,000","28,675,607,000","29,372,834,000","29,864,997,000","29,866,972,000","29,691,964,000","29,882,403,000","29,653,805,000","27,246,151,000","26,860,946,000","26,577,523,000","25,965,063,000","26,048,003,000","26,055,649,000","26,008,552,000","25,196,369,000","24,777,775,000","24,513,446,000","24,280,754,000","24,186,602,000","24,021,523,000","22,784,244,000","22,797,840,000","21,905,173,000","21,335,630,000","20,816,393,000","20,739,968,000","20,341,503,000","20,551,336,000","19,787,902,000","19,171,479,000","19,012,797,000","19,058,423,000","19,052,030,000","19,049,327,000","18,278,851,000","18,626,805,000","19,324,437,000","19,573,932,000","19,927,127,000","20,135,534,000","19,956,868,000","21,139,799,000","21,452,556,000","21,315,564,000","20,123,147,000","19,948,822,000","19,521,335,000","19,262,378,000","18,648,825,000","18,620,229,000","18,271,279,000","18,615,891,000","18,656,143,000","18,853,494,000","19,274,165,000","19,775,104,000","18,679,166,000","18,735,279,000","18,477,371,000","18,502,717,000","14,682,296,000","14,123,662,000","14,115,575,000","13,717,526,000","13,813,221,000","13,900,570,000","13,615,037,000","13,771,092,000","13,774,011,000","13,026,611,000","13,097,080,000","12,533,958,000","12,485,951,000","12,161,611,000","12,098,408,000","12,159,698,000","12,189,819,000","12,068,036,000","11,813,832,000","11,610,100,000","11,393,500,000","10,725,600,000","10,398,700,000","10,372,000,000","9,692,100,000","9,694,400,000","9,855,700,000","9,877,700,000","4,303,300,000","4,175,500,000","4,051,200,000","4,026,000,000","3,900,900,000","3,647,100,000","3,380,400,000","3,372,200,000","3,225,300,000","3,059,200,000","2,942,000,000","3,009,700,000","2,809,300,000","2,733,500,000","2,687,500,000","2,724,600,000","2,711,700,000","2,699,300,000","2,588,700,000","2,660,200,000","2,625,600,000","2,574,900,000","1,926,200,000","1,939,000,000","1,793,700,000","1,748,000,000","1,698,700,000","1,731,700,000","1,680,900,000","1,633,000,000","1,592,600,000","1,625,200,000"
TotalEquityGrossMinorityInterest,"3,948,287,000","4,024,853,000","3,994,961,000","4,110,052,000","4,127,779,000","4,090,933,000","4,045,433,000","4,024,458,000","3,790,472,000","3,922,123,000","3,920,853,000","3,899,794,000","3,835,869,000","3,780,887,000","3,797,038,000","3,770,244,000","3,712,700,000","3,237,443,000","3,203,601,000","3,191,502,000","3,144,794,000","3,091,312,000","3,097,115,000","3,030,147,000","2,982,498,000","2,937,246,000","2,953,797,000","2,904,391,000","2,882,138,000","2,800,251,000","2,869,578,000","2,929,946,000","2,901,024,000","2,891,290,000","2,872,282,000","2,876,976,000","2,936,265,000","2,936,399,000","2,950,452,000","2,909,621,000","2,900,873,000","2,865,794,000","2,850,619,000","2,999,148,000","3,194,714,000","3,158,791,000","3,200,849,000","3,186,127,000","3,180,509,000","2,738,608,000","2,924,659,000","2,873,768,000","2,897,169,000","2,876,503,000","2,364,247,000","2,353,882,000","2,382,418,000","2,329,705,000","2,291,182,000","2,228,911,000","2,236,134,000","2,245,493,000","2,270,380,000","2,274,860,000","2,244,695,000","2,324,978,000","2,062,565,000","2,018,435,000","2,025,071,000","2,017,419,000","1,453,465,000","1,378,894,000","1,395,293,000","1,530,368,000","1,300,948,000","1,318,246,000","1,474,129,000","1,272,183,000","1,270,691,000","1,449,881,000","1,230,820,000","1,070,416,000","1,078,874,000","1,050,678,000","1,023,978,000","968,696,000","930,183,000","930,223,000","920,788,000","909,800,000","931,100,000","897,200,000","903,500,000","878,700,000","883,600,000","867,300,000","836,800,000","813,700,000","432,600,000","419,900,000","407,600,000","393,100,000","381,400,000","361,800,000","339,800,000","325,600,000","315,100,000","296,000,000","284,300,000","274,600,000","270,400,000","264,100,000","260,500,000","257,000,000","243,200,000","236,800,000","227,600,000","221,900,000","214,600,000","208,200,000","162,800,000","158,100,000","150,000,000","145,800,000","141,900,000","138,600,000","135,300,000","132,500,000","129,300,000","126,100,000"
	StockholdersEquity,"3,948,287,000","4,024,853,000","3,994,961,000","4,110,052,000","4,127,779,000","4,090,933,000","4,045,433,000","4,024,458,000","3,790,472,000","3,922,123,000","3,920,853,000","3,899,794,000","3,835,869,000","3,780,887,000","3,797,038,000","3,770,244,000","3,712,700,000","3,237,443,000","3,203,601,000","3,191,502,000","3,144,794,000","3,091,312,000","3,097,115,000","3,030,147,000","2,982,498,000","2,937,246,000","2,953,797,000","2,904,391,000","2,882,138,000","2,800,251,000","2,869,578,000","2,929,946,000","2,901,024,000","2,891,290,000","2,872,282,000","2,876,976,000","2,936,265,000","2,936,399,000","2,950,452,000","2,909,621,000","2,900,873,000","2,865,794,000","2,850,619,000","2,999,148,000","3,194,714,000","3,158,791,000","3,200,849,000","3,186,127,000","3,180,509,000","2,738,608,000","2,924,659,000","2,873,768,000","2,897,169,000","2,876,503,000","2,364,247,000","2,353,882,000","2,382,418,000","2,329,705,000","2,291,182,000","2,228,911,000","2,236,134,000","2,245,493,000","2,270,380,000","2,274,860,000","2,244,695,000","2,324,978,000","2,062,565,000","2,018,435,000","2,025,071,000","2,017,419,000","1,453,465,000","1,378,894,000","1,395,293,000","1,348,427,000","1,300,948,000","1,318,246,000","1,285,866,000","1,272,183,000","1,270,691,000","1,275,245,000","1,230,820,000","1,070,416,000","1,078,874,000","1,050,678,000","1,023,978,000","968,696,000","930,183,000","930,223,000","920,788,000","909,800,000","931,100,000","897,200,000","903,500,000","878,700,000","883,600,000","867,300,000","836,800,000","813,700,000","432,600,000","419,900,000","407,600,000","393,100,000","381,400,000","361,800,000","339,800,000","325,600,000","315,100,000","296,000,000","284,300,000","274,600,000","270,400,000","264,100,000","260,500,000","257,000,000","243,200,000","236,800,000","227,600,000","221,900,000","214,600,000","208,200,000","162,800,000","158,100,000","150,000,000","145,800,000","141,900,000","138,600,000","135,300,000","132,500,000","129,300,000","126,100,000"
		CapitalStock,"194,947,000","194,947,000","194,947,000","291,952,000","355,264,000","355,264,000","355,389,000","355,598,000","258,468,000","258,468,000","258,468,000","258,468,000","258,468,000","258,468,000","258,468,000","161,152,000","161,594,000","161,547,000","161,544,000","161,559,000","161,559,000","161,559,000","161,559,000","121,831,000","121,977,000","123,021,000","123,021,000","123,657,000","61,401,000","61,392,000","62,743,000","62,774,000","62,908,000","63,612,000","64,487,000","65,022,000","65,022,000","65,022,000","65,022,000","65,022,000","65,022,000","65,018,000","65,018,000","259,796,000","516,982,000","516,127,000","515,288,000","514,461,000","513,647,000","512,391,000","511,599,000","510,819,000","510,050,000","509,289,000","1,280,000","1,279,000","1,278,000","1,278,000","1,278,000","1,278,000","1,284,000","1,304,000","1,324,000","1,324,000","1,323,000","1,357,000","1,281,000","1,280,000","1,300,000","1,300,000","1,105,000","1,105,000","1,105,000","734,000","736,000","743,000","748,000","755,000","759,000","767,000","768,000","662,000","664,000","664,000","664,000","664,000","670,000","688,000","634,000","600,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"193,195,000","193,195,000","193,195,000","290,200,000","353,512,000","353,512,000","353,637,000","353,846,000","256,716,000","256,716,000","256,716,000","256,716,000","256,716,000","256,716,000","256,716,000","159,401,000","159,853,000","159,929,000","159,929,000","159,929,000","159,929,000","159,929,000","159,929,000","120,201,000","120,347,000","121,379,000","121,379,000","122,015,000","59,727,000","59,727,000","61,024,000","61,024,000","61,158,000","61,862,000","62,737,000","63,272,000","63,272,000","63,272,000","63,272,000","63,272,000","63,272,000","63,272,000","63,272,000","258,051,000","515,238,000","514,388,000","513,550,000","512,724,000","511,910,000","511,107,000","510,315,000","509,535,000","508,766,000","508,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,752,000","1,751,000","1,741,000","1,618,000","1,615,000","1,630,000","1,630,000","1,630,000","1,630,000","1,630,000","1,630,000","1,642,000","1,642,000","1,642,000","1,674,000","1,665,000","1,719,000","1,750,000","1,750,000","1,750,000","1,750,000","1,750,000","1,750,000","1,750,000","1,750,000","1,750,000","1,750,000","1,746,000","1,746,000","1,745,000","1,744,000","1,739,000","1,738,000","1,737,000","1,737,000","1,284,000","1,284,000","1,284,000","1,284,000","1,281,000","1,280,000","1,279,000","1,278,000","1,278,000","1,278,000","1,278,000","1,284,000","1,304,000","1,324,000","1,324,000","1,323,000","1,357,000","1,281,000","1,280,000","1,300,000","1,300,000","1,105,000","1,105,000","1,105,000","734,000","736,000","743,000","748,000","755,000","759,000","767,000","768,000","662,000","664,000","664,000","664,000","664,000","670,000","688,000","634,000","600,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,708,104,000","1,713,851,000","1,711,867,000","1,708,246,000","1,706,786,000","1,720,329,000","1,717,186,000","1,712,978,000","1,706,516,000","1,716,431,000","1,713,971,000","1,695,715,000","1,689,792,000","1,712,615,000","1,834,017,000","1,828,965,000","1,823,800,000","1,454,188,000","1,442,328,000","1,474,301,000","1,469,744,000","1,459,498,000","1,459,161,000","1,453,285,000","1,447,368,000","1,458,522,000","1,455,034,000","1,450,200,000","1,505,170,000","1,484,933,000","1,583,032,000","1,628,356,000","1,623,323,000","1,617,990,000","1,614,516,000","1,610,243,000","1,605,966,000","1,602,136,000","1,599,070,000","1,594,995,000","1,590,336,000","1,586,401,000","1,585,208,000","1,581,594,000","1,576,903,000","1,573,372,000","1,569,963,000","1,567,315,000","1,564,536,000","1,082,335,000","1,080,720,000","1,078,633,000","1,075,598,000","1,073,218,000","1,051,976,000","1,048,157,000","1,043,839,000","1,040,694,000","1,039,027,000","1,038,517,000","1,055,914,000","1,120,934,000","1,183,169,000","1,183,047,000","1,178,908,000","1,301,004,000","1,064,833,000","1,062,702,000","1,128,148,000","1,127,205,000","585,274,000","584,853,000","582,559,000","575,975,000","580,823,000","606,660,000","621,616,000","643,956,000","655,540,000","682,519,000","680,140,000","289,751,000","296,381,000","297,289,000","296,479,000","296,479,000","311,239,000","355,279,000","226,042,000","226,000,000","254,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"2,715,118,000","2,672,601,000","2,628,421,000","2,576,766,000","2,520,144,000","2,458,920,000","2,424,992,000","2,412,859,000","2,296,176,000","2,380,867,000","2,341,158,000","2,288,909,000","2,235,824,000","2,181,414,000","1,977,925,000","1,920,579,000","1,859,068,000","1,819,230,000","1,792,184,000","1,747,632,000","1,709,514,000","1,695,764,000","1,662,778,000","1,629,915,000","1,599,835,000","1,593,239,000","1,570,199,000","1,538,684,000","1,509,967,000","1,497,818,000","1,466,525,000","1,432,518,000","1,402,549,000","1,392,508,000","1,361,498,000","1,330,737,000","1,297,692,000","1,281,811,000","1,250,189,000","1,213,735,000","1,181,247,000","1,148,773,000","1,111,080,000","1,079,076,000","1,055,344,000","1,041,666,000","1,036,800,000","1,032,065,000","1,044,501,000","1,081,156,000","1,268,507,000","1,266,274,000","1,287,687,000","1,293,941,000","1,321,323,000","1,324,476,000","1,318,573,000","1,305,136,000","1,281,352,000","1,250,989,000","1,215,551,000","1,189,658,000","1,156,869,000","1,119,036,000","1,073,968,000","1,029,247,000","978,489,000","934,287,000","898,578,000","858,847,000","824,909,000","791,432,000","755,627,000","724,356,000","695,076,000","664,280,000","637,781,000","607,944,000","581,145,000","552,230,000","527,444,000","760,031,000","734,345,000","710,052,000","685,443,000","663,566,000","645,413,000","624,661,000","750,683,000","728,800,000","704,800,000","684,000,000","663,300,000","646,100,000","631,100,000","613,300,000","592,200,000","570,000,000","253,200,000","243,800,000","235,400,000","222,300,000","212,600,000","197,500,000","180,400,000","171,000,000","163,000,000","148,500,000","141,200,000","134,200,000","126,900,000","119,900,000","113,400,000","107,100,000","100,700,000","135,900,000","127,500,000","122,000,000","115,900,000","110,100,000","91,500,000","87,500,000","83,500,000","79,600,000","76,100,000","72,700,000","69,100,000","65,600,000","79,600,000","76,500,000"
		TreasuryStock,"532,858,000","546,229,000","529,461,000","469,801,000","450,222,000","456,198,000","456,129,000","455,057,000","453,714,000","400,460,000","355,791,000","284,235,000","244,840,000","246,638,000","137,852,000","20,564,000","24,089,000","134,764,000","138,167,000","138,520,000","139,679,000","170,830,000","185,129,000","188,337,000","188,849,000","204,920,000","209,833,000","210,744,000","219,200,000","239,042,000","240,997,000","204,196,000","176,179,000","158,576,000","131,099,000","104,011,000","75,406,000","61,173,000","31,132,000","30,710,000","1,010,000",,"0","663,000","246,000","0","0","887,000","1,919,000","706,000","1,086,000","1,083,000","97,000",,,,"1,403,000","14,905,000","18,496,000","23,159,000","25,051,000","49,950,000","64,860,000","500,000",,"611,000",,"5,628,000","9,646,000","9,016,000","5,107,000","11,820,000","8,543,000","2,746,000","10,253,000","17,515,000","30,581,000","40,785,000","43,397,000","32,442,000","26,498,000","27,204,000","17,663,000","9,184,000","7,828,000","7,594,000","8,213,000","7,544,000","12,981,000","6,900,000","4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
