name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"146,512,000","140,821,000","137,590,000","142,298,000","37,382,000","41,807,000"
	CurrentAssets,"127,313,000","137,972,000","135,365,000","140,823,000","36,453,000","40,978,000"
		CashCashEquivalentsAndShortTermInvestments,"98,483,000","105,833,000","109,459,000","119,621,000","16,218,000","18,079,000"
			CashAndCashEquivalents,"98,483,000","105,833,000","109,459,000","119,621,000","16,218,000","18,079,000"
				CashFinancial,"683,000","613,000","203,000","196,000","871,000","502,000"
				CashEquivalents,"97,800,000","105,220,000","109,256,000","119,425,000","15,347,000","17,577,000"
		Receivables,"15,995,000","18,568,000","11,795,000","10,047,000","10,793,000","14,486,000"
			AccountsReceivable,"15,995,000","18,568,000","11,795,000","10,047,000","10,793,000","14,486,000"
				GrossAccountsReceivable,"16,504,000","18,982,000","12,077,000","10,318,000","11,122,000","14,932,000"
				AllowanceForDoubtfulAccountsReceivable,"-509,000","-414,000","-282,000","-271,000","-329,000","-446,000"
		Inventory,"11,112,000","10,561,000","10,351,000","7,643,000","7,370,000","7,820,000"
		PrepaidAssets,"1,723,000","3,010,000","3,760,000","3,512,000","2,072,000","593,000"
	TotalNonCurrentAssets,"19,199,000","2,849,000","2,225,000","1,475,000","929,000","829,000"
		NetPPE,"19,065,000","2,849,000","2,225,000","1,475,000","929,000","829,000"
			GrossPPE,"22,012,000","5,588,000","4,770,000","4,052,000","3,493,000","3,465,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"965,000","752,000","683,000","756,000","687,000","645,000"
				OtherProperties,"20,158,000","4,442,000","3,733,000","3,030,000","2,614,000","2,652,000"
				ConstructionInProgress,"621,000","126,000","163,000","75,000","5,000",
				Leases,"268,000","268,000","191,000","191,000","187,000","168,000"
			AccumulatedDepreciation,"-2,947,000","-2,739,000","-2,545,000","-2,577,000","-2,564,000","-2,636,000"
		OtherNonCurrentAssets,"134,000",,,,,
TotalLiabilitiesNetMinorityInterest,"59,694,000","47,748,000","40,217,000","39,387,000","38,066,000","41,031,000"
	CurrentLiabilities,"15,377,000","18,210,000","10,723,000","9,865,000","8,588,000","11,598,000"
		PayablesAndAccruedExpenses,"10,882,000","13,755,000","8,287,000","7,431,000","6,806,000","7,626,000"
			Payables,"3,448,000","4,056,000","2,442,000","2,921,000","1,269,000","2,265,000"
				AccountsPayable,"3,448,000","4,056,000","2,442,000","2,921,000","1,269,000","2,265,000"
			CurrentAccruedExpenses,"7,434,000","9,699,000","5,845,000","4,510,000","5,537,000","5,361,000"
				InterestPayable,"0","975,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,060,000","4,455,000","2,436,000","2,434,000","1,782,000","2,183,000"
		CurrentDebtAndCapitalLeaseObligation,"435,000",,,,,"1,788,000"
			CurrentDebt,,,,,,"1,788,000"
			CurrentCapitalLeaseObligation,"435,000",,,,,
		OtherCurrentLiabilities,,,,,,"1,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"44,317,000","29,538,000","29,494,000","29,522,000","29,478,000","29,433,000"
		LongTermDebtAndCapitalLeaseObligation,"44,234,000","29,365,000","29,321,000","29,277,000","29,233,000","29,189,000"
			LongTermDebt,"29,410,000","29,365,000","29,321,000","29,277,000","29,233,000","29,189,000"
			LongTermCapitalLeaseObligation,"14,824,000",,,,,
		DerivativeProductLiabilities,"83,000","173,000","173,000","245,000","245,000","245,000"
		OtherNonCurrentLiabilities,,,,,,"-1,000"
TotalEquityGrossMinorityInterest,"86,818,000","93,073,000","97,373,000","102,911,000","-684,000","776,000"
	StockholdersEquity,"86,818,000","93,073,000","97,373,000","102,911,000","-684,000","776,000"
		CapitalStock,"46,000","45,000","45,000","45,000","7,965,000","7,963,000"
			PreferredStock,"0","0","0","0","7,935,000","7,935,000"
			CommonStock,"46,000","45,000","45,000","45,000","30,000","28,000"
		AdditionalPaidInCapital,"137,713,000","134,933,000","132,614,000","131,734,000","15,136,000","14,166,000"
		RetainedEarnings,"-50,941,000","-41,905,000","-35,286,000","-28,868,000","-23,785,000","-21,353,000"
TotalCapitalization,"116,228,000","122,438,000","126,694,000","132,188,000","28,549,000","29,965,000"
PreferredStockEquity,,,,,"7,935,000","7,935,000"
CommonStockEquity,"86,818,000","93,073,000","97,373,000","102,911,000","-8,619,000","-7,159,000"
CapitalLeaseObligations,"15,259,000",,,,,
NetTangibleAssets,"86,818,000","93,073,000","97,373,000","102,911,000","-684,000","776,000"
WorkingCapital,"111,936,000","119,762,000","124,642,000","130,958,000","27,865,000","29,380,000"
InvestedCapital,"116,228,000","122,438,000","126,694,000","132,188,000","20,614,000","23,818,000"
TangibleBookValue,"86,818,000","93,073,000","97,373,000","102,911,000","-8,619,000","-7,159,000"
TotalDebt,"44,669,000","29,365,000","29,321,000","29,277,000","29,233,000","30,977,000"
NetDebt,,,,,"13,015,000","12,898,000"
ShareIssued,"55,278,942","54,181,082","52,772,969","52,755,981","50,462,787","50,462,787"
OrdinarySharesNumber,"55,278,942","54,181,082","52,772,969","52,755,981","50,462,787","50,462,787"
