name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
TotalAssets,"6,541,752,000","5,641,698,000","4,912,809,000","4,780,927,000","4,726,174,000","4,655,587,000","4,621,113,000","4,616,730,000","4,718,301,000","23,483,369,000","19,759,249,000","18,265,484,000","17,555,141,000","14,737,638,000","12,326,911,000","11,640,873,000","11,765,879,000","12,056,285,000","10,264,922,000","10,406,574,000","10,449,586,000","8,951,631,000","9,361,326,000","9,388,142,000","9,252,944,000","9,059,564,000","9,361,810,000","9,405,444,000","9,584,793,000","10,540,005,000","10,052,252,000","10,238,064,000","10,071,964,000","9,898,675,000","8,450,046,000","8,562,526,000","7,069,690,000","7,160,401,000","5,159,548,000","4,577,906,000","1,841,449,000","682,705,000","524,539,000","455,578,000","482,217,000","374,294,000","404,042,000","438,909,000","463,868,000","488,814,000","608,114,000","611,495,000","726,147,000","853,300,000","864,471,000","897,311,000","931,774,000","809,261,000","854,276,000","1,004,684,000","1,162,579,000","1,322,908,000","1,451,835,000","1,566,227,000","1,704,776,000","1,791,293,000","1,854,999,410","1,959,894,629","1,856,385,362","1,614,762,459","1,351,168,636","277,690,483","266,303,084","110,081,448"
TotalLiabilitiesNetMinorityInterest,"4,238,390,000","3,209,916,000","2,550,390,000","2,454,568,000","2,411,823,000","2,348,014,000","2,367,730,000","2,453,789,000","2,717,850,000","21,278,340,000","17,912,250,000","16,737,802,000","16,175,689,000","13,557,345,000","11,218,222,000","10,624,672,000","10,815,092,000","11,080,284,000","9,418,917,000","9,563,131,000","9,596,840,000","8,100,469,000","8,498,246,000","8,521,099,000","8,377,936,000","8,179,038,000","8,451,162,000","8,493,995,000","8,751,034,000","9,722,078,000","9,343,875,000","9,543,816,000","9,506,122,000","9,418,009,000","7,972,363,000","8,089,198,000","6,741,242,000","6,838,395,000","4,937,534,000","4,464,915,000","1,748,413,000","596,398,000","448,118,000","373,189,000","411,006,000","305,807,000","336,575,000","373,956,000","399,002,000","425,827,000","549,965,000","565,926,000","684,630,000","814,052,000","826,341,000","855,390,000","890,663,000","790,843,000","829,285,000","948,958,000","1,097,459,000","1,251,336,000","1,371,092,000","1,476,423,000","1,611,073,000","1,690,335,000","1,747,945,765","1,848,397,849","1,741,727,183","1,495,280,240","1,230,347,676","155,709,365","143,753,074","110,555,073"
TotalEquityGrossMinorityInterest,"2,303,362,000","2,431,782,000","2,362,419,000","2,326,359,000","2,314,351,000","2,307,573,000","2,253,383,000","2,162,941,000","2,000,451,000","2,205,029,000","1,846,999,000","1,527,682,000","1,379,452,000","1,180,293,000","1,108,689,000","1,016,201,000","950,787,000","976,001,000","846,005,000","843,443,000","852,746,000","851,162,000","863,080,000","867,043,000","875,008,000","880,526,000","910,648,000","911,449,000","833,759,000","817,927,000","708,377,000","694,248,000","565,842,000","480,666,000","477,683,000","473,328,000","328,448,000","322,006,000","222,014,000","112,991,000","93,036,000","86,307,000","76,421,000","82,389,000","71,211,000","68,487,000","67,467,000","64,953,000","64,866,000","62,987,000","58,149,000","45,569,000","41,517,000","39,248,000","38,130,000","41,921,000","41,111,000","18,418,000","24,991,000","55,726,000","65,120,000","71,572,000","80,743,000","89,804,000","93,703,000","100,958,000","107,053,645","111,496,780","114,658,179","119,482,219","120,820,960","121,981,118","122,550,010","-473,625"
	StockholdersEquity,"2,217,618,000","2,341,031,000","2,357,793,000","2,321,161,000","2,308,853,000","2,301,202,000","2,253,383,000","2,164,705,000","2,001,339,000","2,205,733,000","1,847,508,000","1,528,078,000","1,379,105,000","1,179,389,000","1,107,693,000","1,015,967,000","949,046,000","971,865,000","842,053,000","838,381,000","845,197,000","848,075,000","859,990,000","863,967,000","875,008,000","880,526,000","910,648,000","911,449,000","833,759,000","817,927,000","708,377,000","694,248,000","565,842,000","480,666,000","477,683,000","473,328,000","328,448,000","322,006,000","222,014,000","112,991,000","91,956,000","85,278,000","75,437,000","81,457,000","71,211,000","68,487,000","67,467,000","64,953,000","64,866,000","62,987,000","58,149,000","45,569,000","41,517,000","39,248,000","38,130,000","41,921,000","41,111,000","18,418,000","24,991,000","55,726,000","65,120,000","71,572,000","80,743,000","89,804,000","93,703,000","100,958,000","107,053,645","111,496,780","114,658,179","119,482,219","120,820,960","121,981,118","122,550,010","-473,625"
		CapitalStock,"542,033,000","542,015,000","546,025,000","508,559,000","508,558,000","508,542,000","508,542,000","508,540,000","508,540,000","507,679,000","322,827,000","307,951,000","291,633,000","291,311,000","291,167,000","290,998,000","290,876,000","290,874,000","160,378,000","160,378,000","160,378,000","160,374,000","160,355,000","160,355,000","160,353,000","160,353,000","160,353,000","160,353,000","73,477,000","73,448,000","73,304,000","73,304,000","73,154,000","73,038,000","73,035,000","73,035,000","500,000","496,000","340,000","174,000","142,000","139,000","112,000","95,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","93,000","93,000","93,000","93,000","93,000","186,000","36,000","36,000","182,000","182,000","183,000","183,000","183,000","182,000","183,000","182,193","182,175","180,621","180,621","180,621","180,621","180,622",
			PreferredStock,"538,221,000","538,221,000","542,232,000","504,765,000","504,765,000","504,765,000","504,765,000","504,765,000","504,765,000","504,765,000","320,201,000","305,842,000","289,755,000","289,755,000","289,755,000","289,755,000","289,755,000","289,755,000","159,259,000","159,259,000","159,259,000","159,259,000","159,259,000","159,259,000","159,259,000","159,259,000","159,259,000","159,259,000","72,397,000","72,397,000","72,397,000","72,397,000","72,397,000","72,397,000","72,397,000","72,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"3,812,000","3,794,000","3,793,000","3,794,000","3,793,000","3,777,000","3,777,000","3,775,000","3,775,000","2,914,000","2,626,000","2,109,000","1,878,000","1,556,000","1,412,000","1,243,000","1,121,000","1,119,000","1,119,000","1,119,000","1,119,000","1,115,000","1,096,000","1,096,000","1,094,000","1,094,000","1,094,000","1,094,000","1,080,000","1,051,000","907,000","907,000","757,000","641,000","638,000","638,000","500,000","496,000","340,000","174,000","142,000","139,000","112,000","95,000","94,000","94,000","94,000","94,000","94,000","94,000","94,000","93,000","93,000","93,000","93,000","93,000","186,000","36,000","36,000","182,000","182,000","183,000","183,000","183,000","182,000","183,000","182,193","182,175","180,621","180,621","180,621","180,621","180,622",
		AdditionalPaidInCapital,"2,357,910,000","2,356,576,000","2,353,483,000","2,347,753,000","2,343,912,000","2,342,934,000","2,340,395,000","2,337,222,000","2,334,793,000","1,821,785,000","1,648,661,000","1,337,330,000","1,199,090,000","1,013,391,000","927,585,000","825,960,000","751,542,000","751,155,000","750,438,000","749,862,000","749,209,000","748,599,000","735,507,000","735,220,000","734,664,000","734,610,000","734,381,000","734,118,000","722,855,000","701,871,000","590,952,000","590,666,000","480,477,000","404,555,000","403,420,000","421,937,000","344,007,000","355,006,000","264,296,000","165,785,000","150,221,000","153,710,000","140,843,000","131,316,000","133,668,000","135,300,000","138,608,000","138,564,000","140,116,000","142,519,000","144,838,000","146,969,000","149,112,000","150,790,000","151,725,000","153,251,000","155,817,000","99,339,000","99,277,000","99,068,000","98,888,000","99,509,000","100,324,000","102,590,000","104,996,000","107,573,000","111,359,871","112,561,269","115,485,603","119,045,450","120,330,800","123,236,740","122,369,388",
		RetainedEarnings,"-681,915,000","-559,338,000","-543,756,000","-542,600,000","-547,491,000","-551,268,000","-583,616,000","-646,629,000","-724,962,000","-148,863,000","-145,896,000","-128,207,000","-102,530,000","-103,178,000","-75,736,000","-75,541,000","-74,447,000","-75,717,000","-77,966,000","-80,217,000","-68,949,000","-62,537,000","-45,456,000","-39,202,000","-24,115,000","-11,583,000","13,692,000","17,541,000","25,536,000","32,593,000","20,445,000","6,658,000","817,000","0","-5,916,000","-24,301,000","-36,201,000","-51,584,000","-60,974,000","-68,887,000","-74,024,000","-79,863,000","-77,971,000","-77,936,000","-82,125,000","-84,639,000","-85,657,000","-87,234,000","-88,776,000","-91,444,000","-95,636,000","-98,513,000","-101,060,000","-103,114,000","-97,973,000","-99,002,000","-100,265,000","-79,007,000","-10,930,000","-42,676,000","-28,480,000","-23,739,000",,,"-10,504,000",,,,,,"786,394","-1,665,475",,
		GainsLossesNotAffectingRetainedEarnings,"-410,000","1,778,000","2,041,000","7,449,000","3,874,000","994,000","-11,938,000","-34,428,000","-117,032,000","25,132,000","21,916,000","11,004,000","-9,088,000","-22,135,000","-35,323,000","-25,450,000","-18,925,000","5,553,000","9,203,000","8,358,000","4,559,000","1,639,000","9,584,000","7,594,000","4,106,000","-2,854,000","2,222,000","-563,000","11,891,000","10,015,000","23,676,000","23,620,000","11,394,000","3,073,000","7,144,000","2,657,000","18,964,000","18,088,000","18,352,000","15,919,000","15,617,000","11,292,000","12,453,000","17,344,000","19,574,000","17,732,000","14,422,000","13,529,000","13,432,000","11,818,000","8,853,000","-2,980,000","-6,628,000","-8,521,000","-15,715,000","-12,421,000","-14,627,000","-1,950,000","-63,392,000","-848,000","-5,470,000","-4,381,000","-19,764,000","-12,969,000","-971,000","-6,798,000","-4,488,419","-1,246,664","-1,008,045","256,148","-476,855","229,232",,
