name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
		NetPPE,"1,415,150,000","1,397,539,000","1,360,370,000","1,337,972,000","1,307,967,000","1,269,049,000","1,218,386,000","1,162,300,000","1,120,873,000","1,090,941,000","1,020,441,000","998,663,000","968,017,000","304,032,000"
			GrossPPE,"1,415,150,000","1,661,136,000","1,360,370,000","1,337,972,000","1,307,967,000","1,475,150,000","1,218,386,000","1,162,300,000","1,120,873,000","1,250,829,000","1,020,441,000","998,663,000","968,017,000","422,788,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0"
				MachineryFurnitureEquipment,,"396,500,000",,,,"330,338,000",,,,"274,523,000",,,,"220,337,000"
				OtherProperties,"1,415,150,000","898,528,000","1,360,370,000","1,337,972,000","1,307,967,000","835,773,000","1,218,386,000","1,162,300,000","1,120,873,000","734,710,000","1,020,441,000","998,663,000","968,017,000","433,000"
				ConstructionInProgress,,"33,055,000",,,,"33,453,000",,,,"16,100,000",,,,"11,860,000"
				Leases,,"333,053,000",,,,"275,586,000",,,,"225,496,000",,,,"190,158,000"
			AccumulatedDepreciation,,"-263,597,000",,,,"-206,101,000",,,,"-159,888,000",,,,"-118,756,000"
		GoodwillAndOtherIntangibleAssets,"801,415,000","799,864,000","797,185,000","796,749,000","795,708,000","796,169,000","794,690,000","794,909,000","795,469,000","795,735,000","812,034,000","813,343,000","814,934,000","816,767,000"
			Goodwill,"747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000","747,943,000"
			OtherIntangibleAssets,"53,472,000","51,921,000","49,242,000","48,806,000","47,765,000","48,226,000","46,747,000","46,966,000","47,526,000","47,792,000","64,091,000","65,400,000","66,991,000","68,824,000"
		NonCurrentNoteReceivables,"21,566,000","21,516,000","21,225,000","20,197,000","20,688,000","27,440,000","25,763,000","24,660,000","22,137,000","20,331,000","18,268,000","15,671,000","13,884,000","13,646,000"
		NonCurrentDeferredAssets,,"0","0","0","2,500,000","3,529,000","2,976,000",,,,,,,
			NonCurrentDeferredTaxesAssets,,"0","0","0","2,500,000","3,529,000","2,976,000",,,,,,,
		OtherNonCurrentAssets,"7,783,000","8,144,000","8,483,000","8,844,000","7,223,000","7,480,000","7,788,000","7,591,000","7,524,000","7,696,000","6,112,000","6,302,000","6,463,000","2,045,000"
TotalLiabilitiesNetMinorityInterest,"1,682,976,000","1,660,536,000","1,623,637,000","1,591,869,000","1,550,651,000","1,563,317,000","1,505,440,000","1,490,892,000","1,534,469,000","1,440,145,000","1,403,968,000","1,364,910,000","1,756,061,000","1,076,911,000"
	CurrentLiabilities,"242,242,000","237,906,000","228,461,000","213,893,000","197,054,000","232,646,000","195,978,000","207,908,000","192,490,000","208,627,000","206,231,000","176,270,000","193,614,000","150,924,000"
		PayablesAndAccruedExpenses,"182,626,000","178,320,000","175,703,000","158,047,000","152,273,000","157,524,000","128,467,000","147,916,000","136,306,000","155,221,000","153,991,000","130,665,000","143,374,000","132,780,000"
			Payables,"140,653,000","129,295,000","130,000,000","118,867,000","116,194,000","121,825,000","95,164,000","115,247,000","106,429,000","123,858,000","120,627,000","104,692,000","115,588,000","101,586,000"
				AccountsPayable,"133,203,000","122,110,000","122,055,000","112,062,000","109,841,000","114,278,000","90,191,000","104,704,000","101,066,000","119,217,000","116,486,000","102,482,000","112,492,000","98,123,000"
				TotalTaxPayable,"7,450,000","7,185,000","7,945,000","6,805,000","6,353,000","7,547,000","4,973,000","10,543,000","5,363,000","4,641,000","4,141,000","2,210,000","3,096,000","3,463,000"
			CurrentAccruedExpenses,"41,973,000","49,025,000","45,703,000","39,180,000","36,079,000","35,699,000","33,303,000","32,669,000","29,877,000","31,363,000","33,364,000","25,973,000","27,786,000","31,194,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"10,299,000","8,450,000","6,745,000","11,033,000","9,399,000","26,447,000","21,650,000","16,497,000","14,724,000","14,915,000","12,927,000","9,189,000","11,094,000","10,795,000"
		CurrentDebtAndCapitalLeaseObligation,"49,317,000","51,136,000","46,013,000","44,813,000","35,382,000","48,675,000","45,861,000","43,495,000","41,460,000","38,491,000","39,313,000","36,416,000","39,146,000","7,349,000"
			CurrentDebt,,,,,,,"68,000","112,000","179,000","246,000","267,000","267,000","5,705,000","7,349,000"
				CurrentNotesPayable,,,,,,"0","68,000",,,,,,,
				OtherCurrentBorrowings,,,,,,,"68,000","112,000","179,000","246,000","267,000","267,000","5,705,000",
			CurrentCapitalLeaseObligation,"49,317,000","51,136,000","46,013,000","44,813,000","35,382,000","48,675,000","45,793,000","43,383,000","41,281,000","38,245,000","39,046,000","36,149,000","33,441,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,440,734,000","1,422,630,000","1,395,176,000","1,377,976,000","1,353,597,000","1,330,671,000","1,309,462,000","1,282,984,000","1,341,979,000","1,231,518,000","1,197,737,000","1,188,640,000","1,562,447,000","925,987,000"
		LongTermDebtAndCapitalLeaseObligation,"1,427,262,000","1,413,214,000","1,389,620,000","1,376,938,000","1,353,597,000","1,330,671,000","1,309,462,000","1,271,748,000","1,327,761,000","1,215,498,000","1,181,813,000","1,176,292,000","1,545,876,000","850,019,000"
			LongTermDebt,"452,026,000","451,468,000","450,860,000","450,302,000","449,743,000","449,233,000","448,613,000","448,048,000","537,487,000","447,743,000","462,251,000","462,119,000","848,951,000","850,019,000"
			LongTermCapitalLeaseObligation,"975,236,000","961,746,000","938,760,000","926,636,000","903,854,000","881,438,000","860,849,000","823,700,000","790,274,000","767,755,000","719,562,000","714,173,000","696,925,000",
		NonCurrentDeferredLiabilities,"13,472,000","9,416,000","5,556,000","1,038,000",,"0","0","11,236,000","14,218,000","16,020,000","15,924,000","12,348,000","16,571,000","75,968,000"
			NonCurrentDeferredTaxesLiabilities,"13,472,000","9,416,000","5,556,000","1,038,000",,"0","0","11,236,000","14,218,000","16,020,000","15,924,000","12,348,000","16,571,000","15,135,000"
TotalEquityGrossMinorityInterest,"1,024,070,000","1,009,272,000","994,031,000","973,883,000","948,086,000","922,307,000","888,826,000","833,401,000","784,628,000","745,384,000","730,878,000","716,688,000","303,851,000","299,951,000"
	StockholdersEquity,"1,024,070,000","1,009,272,000","994,031,000","973,883,000","948,086,000","922,307,000","888,826,000","833,401,000","784,628,000","745,384,000","730,878,000","716,688,000","303,851,000","299,951,000"
		CapitalStock,"96,000","96,000","96,000","96,000","96,000","95,000","94,000","91,000","90,000","89,000","88,000","88,000","68,000","68,000"
			PreferredStock,"0","0",,,,"0","0","0","0","0","0","0","0","0"
			CommonStock,"96,000","96,000","96,000","96,000","96,000","95,000","94,000","91,000","90,000","89,000","88,000","88,000","68,000","68,000"
		AdditionalPaidInCapital,"814,925,000","811,701,000","803,099,000","800,090,000","793,933,000","787,047,000","777,831,000","762,883,000","743,444,000","717,282,000","712,987,000","711,200,000","287,668,000","287,457,000"
		RetainedEarnings,"209,049,000","197,475,000","190,836,000","173,697,000","154,057,000","135,165,000","110,901,000","70,427,000","41,094,000","28,013,000","17,803,000","5,400,000","16,115,000","12,426,000"
TotalCapitalization,"1,476,096,000","1,460,740,000","1,444,891,000","1,424,185,000","1,397,829,000","1,371,540,000","1,337,439,000","1,281,449,000","1,322,115,000","1,193,127,000","1,193,129,000","1,178,807,000","1,152,802,000","1,149,970,000"
CommonStockEquity,"1,024,070,000","1,009,272,000","994,031,000","973,883,000","948,086,000","922,307,000","888,826,000","833,401,000","784,628,000","745,384,000","730,878,000","716,688,000","303,851,000","299,951,000"
CapitalLeaseObligations,"1,024,553,000","1,012,882,000","984,773,000","971,449,000","939,236,000","930,113,000","906,642,000","867,083,000","831,555,000","806,000,000","758,608,000","750,322,000","730,366,000",
NetTangibleAssets,"222,655,000","209,408,000","196,846,000","177,134,000","152,378,000","126,138,000","94,136,000","38,492,000","-10,841,000","-50,351,000","-81,156,000","-96,655,000","-511,083,000","-516,816,000"
WorkingCapital,"218,890,000","204,839,000","201,944,000","188,097,000","167,597,000","149,311,000","148,685,000","126,925,000","180,604,000","62,199,000","71,760,000","71,349,000","63,000,000","89,448,000"
InvestedCapital,"1,476,096,000","1,460,740,000","1,444,891,000","1,424,185,000","1,397,829,000","1,371,540,000","1,337,507,000","1,281,561,000","1,322,294,000","1,193,373,000","1,193,396,000","1,179,074,000","1,158,507,000","1,157,319,000"
TangibleBookValue,"222,655,000","209,408,000","196,846,000","177,134,000","152,378,000","126,138,000","94,136,000","38,492,000","-10,841,000","-50,351,000","-81,156,000","-96,655,000","-511,083,000","-516,816,000"
TotalDebt,"1,476,579,000","1,464,350,000","1,435,633,000","1,421,751,000","1,388,979,000","1,379,346,000","1,355,323,000","1,315,243,000","1,369,221,000","1,253,989,000","1,221,126,000","1,212,708,000","1,585,022,000","857,368,000"
NetDebt,"314,030,000","311,383,000","294,884,000","323,679,000","354,451,000","343,907,000","389,599,000","368,357,000","376,730,000","419,888,000","418,498,000","443,709,000","835,060,000","836,305,000"
ShareIssued,"96,281,188","96,144,433","96,007,519","95,837,220","95,501,473","94,854,336","93,904,922","91,418,273","89,907,194","89,005,062","88,372,134","88,311,764","85,703,639","85,703,639"
OrdinarySharesNumber,"96,281,188","96,144,433","96,007,519","95,837,220","95,501,473","94,854,336","93,904,922","91,418,273","89,907,194","89,005,062","88,372,134","88,311,764","85,703,639","85,703,639"
