name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"622,146,000","649,361,000","620,466,000","612,866,000","584,509,000","371,079,000"
	CurrentAssets,"342,364,000","370,162,000","373,523,000","363,497,000","341,761,000","130,728,000"
		CashCashEquivalentsAndShortTermInvestments,"291,100,000","321,900,000","340,618,000","331,024,000","316,305,000","110,011,000"
			CashAndCashEquivalents,"291,100,000","321,900,000","340,618,000","331,024,000","316,305,000","110,011,000"
		Receivables,"34,638,000","29,451,000","16,649,000","16,383,000","14,121,000","12,785,000"
			AccountsReceivable,"34,638,000","29,451,000","16,649,000","16,383,000","14,121,000","12,785,000"
				GrossAccountsReceivable,,"30,775,000",,,,"13,261,000"
				AllowanceForDoubtfulAccountsReceivable,,"-1,324,000",,,,"-476,000"
		PrepaidAssets,"16,626,000","11,377,000","16,256,000","16,090,000",,"4,027,000"
		CurrentDeferredAssets,,,,,,"2,726,000"
		OtherCurrentAssets,,"7,434,000",,,"11,335,000","1,179,000"
	TotalNonCurrentAssets,"279,782,000","279,199,000","246,943,000","249,369,000","242,748,000","240,351,000"
		NetPPE,"2,973,000","2,868,000","3,035,000","3,232,000","3,320,000","3,321,000"
			GrossPPE,"4,943,000","4,459,000","4,307,000","4,204,000","4,142,000","4,033,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,,"961,000",,,,"757,000"
				Leases,"4,943,000","3,498,000","4,307,000","4,204,000","4,142,000","3,276,000"
			AccumulatedDepreciation,"-1,970,000","-1,591,000","-1,272,000","-972,000","-822,000","-712,000"
		GoodwillAndOtherIntangibleAssets,"254,325,000","253,594,000","225,665,000","226,720,000","228,304,000","230,191,000"
			Goodwill,"245,048,000","242,586,000","219,337,000","219,337,000","219,337,000","219,337,000"
			OtherIntangibleAssets,"9,277,000","11,008,000","6,328,000","7,383,000","8,967,000","10,854,000"
		OtherNonCurrentAssets,"22,484,000","22,737,000","18,243,000","19,417,000","11,124,000","6,839,000"
TotalLiabilitiesNetMinorityInterest,"264,098,000","278,766,000","241,141,000","233,728,000","195,375,000","285,999,000"
	CurrentLiabilities,"252,730,000","258,053,000","233,535,000","225,054,000","190,665,000","232,757,000"
		PayablesAndAccruedExpenses,"80,981,000","61,804,000","65,366,000","59,716,000","42,899,000","8,277,000"
			Payables,"15,482,000","30,055,000","13,300,000","4,563,000","2,797,000","3,324,000"
				AccountsPayable,"15,482,000","17,501,000","13,300,000","4,563,000","2,797,000","3,324,000"
				DuetoRelatedPartiesCurrent,,"12,554,000",,,,"0"
			CurrentAccruedExpenses,"65,499,000","31,749,000","52,066,000","55,153,000","40,102,000","4,953,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"23,082,000",,,,"18,881,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,"44,565,000"
			CurrentDebt,,,,,,"44,565,000"
				CurrentNotesPayable,,"0","0","0","0","44,565,000"
		CurrentDeferredLiabilities,"171,749,000","173,167,000","168,169,000","165,338,000","147,766,000","137,436,000"
			CurrentDeferredRevenue,"171,749,000","173,167,000","168,169,000","165,338,000","147,766,000","137,436,000"
		OtherCurrentLiabilities,,,,,,"23,598,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"11,368,000","20,713,000","7,606,000","8,674,000","4,710,000","53,242,000"
		LongTermDebtAndCapitalLeaseObligation,,,,,,"50,000,000"
			LongTermDebt,,,,,,"50,000,000"
		OtherNonCurrentLiabilities,"11,368,000","20,713,000","7,606,000","8,674,000","4,710,000","3,242,000"
TotalEquityGrossMinorityInterest,"358,048,000","370,595,000","379,325,000","379,138,000","389,134,000","85,080,000"
	StockholdersEquity,"358,048,000","370,595,000","379,325,000","379,138,000","389,134,000","85,080,000"
		CapitalStock,"1,663,000","1,661,000","1,652,000","1,645,000","1,591,000","1,500,000"
			PreferredStock,"0","0","0","0","0","0"
			CommonStock,"1,663,000","1,661,000","1,652,000","1,645,000","1,591,000","1,500,000"
		AdditionalPaidInCapital,"718,951,000","704,796,000","689,483,000","677,667,000","667,348,000","366,676,000"
		RetainedEarnings,"-362,334,000","-335,776,000","-311,753,000","-300,088,000","-279,696,000","-283,009,000"
		GainsLossesNotAffectingRetainedEarnings,"-232,000","-86,000","-57,000","-86,000","-109,000","-87,000"
			ForeignCurrencyTranslationAdjustments,,,,,"-109,000",
TotalCapitalization,"358,048,000","370,595,000","379,325,000","379,138,000","389,134,000","135,080,000"
CommonStockEquity,"358,048,000","370,595,000","379,325,000","379,138,000","389,134,000","85,080,000"
NetTangibleAssets,"103,723,000","117,001,000","153,660,000","152,418,000","160,830,000","-145,111,000"
WorkingCapital,"89,634,000","112,109,000","139,988,000","138,443,000","151,096,000","-102,029,000"
InvestedCapital,"358,048,000","370,595,000","379,325,000","379,138,000","389,134,000","179,645,000"
TangibleBookValue,"103,723,000","117,001,000","153,660,000","152,418,000","160,830,000","-145,111,000"
TotalDebt,,,,,,"94,565,000"
ShareIssued,"166,273,000","166,107,000","165,246,250","164,464,000","164,251,550","164,251,550"
OrdinarySharesNumber,"166,273,000","166,107,000","165,246,250","164,464,000","164,251,550","164,251,550"
