name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,"-1,229,000",,,,"-3,629,000","1,854,000",,,"-2,674,000","-4,876,000","7,587,000","-3,932,000","138,000","-10,614,000","2,370,000","-2,542,000",,,,"1,587,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"13,207,000","4,258,000","4,051,000","4,206,000","692,000","925,000","778,000","674,000","501,000","172,000","411,000","568,000","136,000","234,000","251,000","83,000","139,000","98,000","98,000","98,000","97,000","128,000","74,000","270,000","184,000","358,000","694,000","1,255,000","296,000","402,000","498,000","859,000","638,000","865,000","828,000","957,000","1,039,000","1,087,000","989,000","1,530,000","1,341,000","4,119,000","1,929,000","1,815,000","1,761,000","1,321,000","1,261,000","7,359,000","1,707,000","184,000","687,000","99,000","92,000","67,000"
		OtherNonCashItems,"1,361,000","1,289,000","12,000","128,000","-70,000","19,000","1,545,000","772,000","257,000","165,000","304,000","257,000","423,000","410,000","399,000","423,000","2,669,000","423,000","383,000","383,000","2,039,000","-1,843,000","2,901,000","2,129,000","237,000","1,893,000","1,025,000","-3,621,000","7,883,000","870,000","3,716,000",,"3,008,000","777,000","-3,405,000","1,420,000","1,078,000","1,898,000","734,000","2,422,000","1,341,000","393,000","-47,911,000","1,815,000","1,761,000","213,000","189,000","435,000","69,000","69,000","61,000","59,000","58,000","57,000"
		ChangeInWorkingCapital,"-8,497,000","-3,776,000","-3,945,000","-556,000","-165,000","746,000","627,000","385,000","-374,000","186,000","-1,758,000","1,038,000","1,127,000","-1,581,000","-506,000","2,405,000","-438,000","-680,000","-703,000","732,000","-429,000","-2,041,000","1,094,000","159,000","-1,248,000","-523,000","-1,906,000","1,424,000","350,000","-863,000","841,000","688,000","-3,452,000","-940,000","-3,421,000","1,730,000","3,040,000","3,017,000","-8,303,000","1,487,000","5,605,000","-2,689,000","1,293,000","4,274,000","288,000","-3,788,000","313,000","378,000","794,000","1,498,000","506,000","216,000","-329,000","190,000"
			ChangeInReceivables,"118,000","810,000","-271,000","334,000","-755,000","435,000","-157,000","376,000","-594,000","983,000","-757,000","-212,000","959,000","-599,000","111,000","806,000","-155,000","-234,000","189,000","121,000","-160,000","-82,000","-43,000","595,000","-806,000","523,000","-257,000","1,185,000","-172,000","214,000","-318,000","1,042,000","-1,421,000","-306,000","-491,000","-369,000","538,000","-338,000","38,000","393,000","1,901,000","-92,000","-189,000","-394,000","627,000","-152,000","-513,000","-15,000","-116,000","-88,000","-5,000","-41,000","32,000","-85,000"
				ChangesInAccountReceivables,"118,000","810,000","-271,000","334,000","-755,000","435,000","-157,000","376,000","-594,000","983,000","-757,000","-212,000","959,000","-599,000","111,000","806,000","-155,000","-234,000","189,000","121,000","-160,000","-82,000","-43,000","595,000","-806,000","523,000","-257,000","1,185,000","-172,000","214,000","-318,000","1,042,000","-1,421,000","-306,000","-491,000","-369,000","538,000","-338,000","38,000","393,000","1,901,000","-92,000","-189,000","-394,000","627,000","-152,000","-513,000","-15,000","-116,000","-88,000","-5,000","-41,000","32,000","-85,000"
			ChangeInInventory,"-282,000","16,000","-409,000","-125,000","236,000","39,000","295,000","-71,000","201,000","520,000","-239,000","367,000","-142,000","-21,000","135,000","545,000","509,000","7,000","-31,000","-35,000","-118,000","-720,000","-255,000","-318,000","102,000","500,000","-784,000","200,000","1,596,000","-207,000","-265,000","215,000","-519,000","-142,000","334,000","-1,414,000","1,001,000","2,227,000","-2,861,000","-943,000","2,599,000","-1,640,000","1,160,000","1,436,000","-1,177,000","-1,468,000","-717,000",,,,"0",,,
			ChangeInPrepaidAssets,"-1,177,000","-2,317,000","1,330,000","-1,321,000","1,131,000","-4,273,000","1,395,000","-777,000","331,000","-167,000","-1,801,000","590,000","-770,000","157,000","-335,000","121,000","-494,000","78,000","115,000","136,000","-103,000","-11,000","-6,000","40,000","125,000","-278,000","-113,000","-46,000","-18,000","178,000","129,000","74,000","193,000","35,000","106,000","208,000","228,000","-197,000","195,000","-77,000","290,000","-211,000","4,000","-365,000","-124,000","-46,000","-99,000","277,000","-144,000","13,000","65,000","-206,000","62,000","-45,000"
			ChangeInPayablesAndAccruedExpense,"-7,156,000","-2,285,000","-4,595,000","556,000","-777,000","4,545,000","-906,000","857,000","-312,000","-1,150,000","1,039,000","293,000","1,080,000","-1,118,000","-417,000","933,000","-298,000","-531,000","-976,000","510,000","-48,000","-1,228,000","1,398,000","-158,000","-669,000","-1,268,000","-752,000","85,000","-1,056,000","-1,048,000","1,295,000","-674,000","-1,705,000","-496,000","-3,371,000","3,354,000","1,273,000","1,325,000","-5,446,000","1,735,000","1,202,000","-834,000","792,000","2,254,000","1,298,000","-1,739,000","1,361,000","-394,000","1,054,000","1,573,000","450,000","463,000","-428,000","321,000"
				ChangeInPayable,"-7,156,000","-2,285,000","-4,595,000","556,000","-777,000","4,545,000","-906,000","857,000","-312,000","-1,150,000","1,039,000","293,000","1,080,000","-1,118,000","-417,000","933,000","-298,000","-531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-7,156,000","-2,285,000","-4,595,000","556,000","-777,000","4,545,000","-906,000","857,000","-312,000","-1,150,000","1,039,000","293,000","1,080,000","-1,118,000","-417,000","933,000","-298,000","-531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"316,000","-207,000","88,000","-474,000","1,343,000","-335,000","-384,000","281,000",,,,"0",,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","-31,000",,,"0","0","-32,000","63,000","-180,000","0",,,,"1,000","0","1,000","0","0","0","0","5,000","-1,000"
InvestingCashFlow,"-399,129,000","7,861,000","16,365,000","8,544,000","-431,899,000","-4,630,000","-4,149,000","-136,000","-843,000","-777,000","-197,000","-2,704,000","-2,352,000","-2,204,000","-1,300,000","-836,000","-30,000","-67,000","-224,000","-367,000","-642,000","-673,000","-418,000","-673,000","-2,600,000","-2,247,000","-1,193,000","-96,000","95,000","-126,000","-341,000","-716,000","-3,579,000","-2,869,000","-5,047,000","130,000","-761,000","-1,997,000","-1,496,000","-16,394,000","-27,055,000","-8,094,000","-4,493,000","-1,285,000","-1,450,000","-805,000","-892,000","-24,481,000","-188,000","-141,000","-1,596,000","-989,000","-323,000","-34,000"
	CashFlowFromContinuingInvestingActivities,"-399,129,000","7,861,000","16,365,000","8,544,000","-431,899,000","-4,630,000","-4,149,000","-136,000","-843,000","-777,000","-197,000","-2,704,000","-2,352,000","-2,204,000","-1,300,000","-836,000","-30,000","-67,000","-224,000","-367,000","-642,000","-673,000","-418,000","-673,000","-2,600,000","-2,247,000","-1,193,000","-96,000","95,000","-126,000","-341,000","-716,000","-3,579,000","-2,869,000","-5,047,000","130,000","-761,000","-1,997,000","-1,496,000","-16,394,000","-27,055,000","-8,094,000","-4,493,000","-1,285,000","-1,450,000","-805,000","-892,000","-24,481,000","-188,000","-141,000","-1,596,000","-989,000","-323,000","-34,000"
		NetPPEPurchaseAndSale,"-86,250,000","-31,218,000","-28,707,000","-16,788,000","-9,537,000","-4,630,000","-4,149,000","-136,000","-843,000","-777,000","-197,000","-1,204,000","-2,352,000","-2,204,000","-1,300,000","-836,000","-30,000","-67,000","-224,000","-367,000","-642,000","-673,000","-418,000","-673,000","-2,600,000","-2,247,000","-1,193,000","-96,000","95,000","-126,000","-341,000","-716,000","-968,000","-2,869,000","-5,282,000","-1,766,000","-761,000","-1,997,000","-1,496,000","-16,434,000","-26,457,000","-8,045,000","-4,435,000","-1,325,000","-1,450,000","-805,000","-334,000","-143,000","-188,000","-141,000","-1,596,000","-1,029,000","-323,000","-34,000"
			PurchaseOfPPE,"-86,250,000","-31,218,000","-28,707,000","-16,788,000","-9,537,000","-4,630,000","-4,149,000","-136,000","-843,000","-777,000","-210,000","-1,223,000","-2,352,000","-2,204,000","-1,300,000","-836,000","-30,000","-67,000","-224,000","-367,000","-642,000","-673,000","-418,000","-673,000","-2,600,000","-2,247,000","-1,193,000","-96,000","-49,000","-126,000","-341,000","-716,000","-968,000","-2,869,000","-5,282,000","-1,766,000","-761,000","-1,997,000","-1,496,000",,,"-8,045,000","-4,435,000","-1,325,000","-1,450,000","-805,000","-334,000","-143,000","-188,000","-141,000","-1,596,000","-1,029,000","-323,000","-34,000"
			SaleOfPPE,,,"0",,,,"0","0",,,"13,000",,,,,,,,"0",,,,,,,,"0","0",,,,,,,,,,,,,,,"0",,,,"0","0","0","0","0","0","0","0"
		NetIntangiblesPurchaseAndSale,"-9,180,000","-10,000","-170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-9,180,000","-10,000","-170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,"0","0","0","0","0",,,"0","-558,000",,,,"0",,,
			PurchaseOfBusiness,,,,,,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,"0","0","0","0","0",,,"0","-558,000",,,,"0",,,
		NetInvestmentPurchaseAndSale,"-303,699,000","39,089,000","45,242,000","34,332,000",,,,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-454,355,000","-31,993,000","0","0",,,,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"150,656,000","71,082,000","45,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2,611,000","0","235,000","1,896,000","0","0","0","40,000","-598,000","-49,000","-58,000","40,000","0","0","0","-24,338,000","0","0","0","40,000","0","0"
FinancingCashFlow,"53,717,000","-354,000","-1,662,000","-8,340,000","64,073,000","458,780,000","6,623,000","78,196,000","1,708,000","752,000","1,596,000","-362,000","-14,000","9,644,000","2,415,000","14,471,000","23,486,000","-107,000","1,199,000","1,885,000","1,889,000","1,225,000","1,554,000","13,959,000","22,406,000","-608,000","9,169,000","-102,000","23,476,000","7,609,000","-926,000","16,204,000","13,299,000","-348,000","19,339,000","-2,524,000","-2,572,000","-1,639,000","-3,011,000","92,674,000","-435,000","4,388,000","8,964,000","-470,000","-517,000","112,618,000","-1,324,000","11,398,000","14,520,000","16,038,000","0","7,957,000","22,881,000","-192,000"
	CashFlowFromContinuingFinancingActivities,"53,717,000","-354,000","-1,662,000","-8,340,000","64,073,000","458,780,000","6,623,000","78,196,000","1,708,000","752,000","1,596,000","-362,000","-14,000","9,644,000","2,415,000","14,471,000","23,486,000","-107,000","1,199,000","1,885,000","1,889,000","1,225,000","1,554,000","13,959,000","22,406,000","-608,000","9,169,000","-102,000","23,476,000","7,609,000","-926,000","16,204,000","13,299,000","-348,000","19,339,000","-2,524,000","-2,572,000","-1,639,000","-3,011,000","92,674,000","-435,000","4,388,000","8,964,000","-470,000","-517,000","112,618,000","-1,324,000","11,398,000","14,520,000","16,038,000","0","7,957,000","22,881,000","-192,000"
		NetIssuancePaymentsOfDebt,"64,243,000","-137,000","-1,548,000","-3,041,000","68,969,000","-27,000","-22,000","-89,000","768,000","-154,000","-292,000",,,,"0","0",,,"0","-175,000","0","-9,616,000","0","-420,000","0","-84,000","-82,000","-105,000","-80,000","-51,000","-104,000","-98,000","16,535,000","-250,000","-7,914,000","-2,653,000","-2,502,000","-1,639,000","-3,139,000","36,264,000","-874,000","4,489,000","9,505,000","-482,000","-467,000","-453,000","962,000","11,288,000","0","0","0","0","-316,000","-192,000"
			NetLongTermDebtIssuance,"64,243,000","-137,000","-1,548,000","-3,041,000","68,969,000","-27,000","-22,000","-89,000","768,000","-154,000","-292,000",,,,"0","0",,,"0","-175,000","0","-9,616,000","0","-420,000","0","-84,000","-82,000","-105,000","-80,000","-51,000","-104,000","-98,000","16,535,000","-250,000","-7,735,000","-2,653,000","-2,502,000","-1,639,000","-3,139,000","36,274,000","-730,000","4,489,000","9,505,000","-482,000","-467,000","-453,000","962,000","11,288,000","0","0","0","0","-316,000","-192,000"
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,"0",,,"0","0","25,907,000","0","0","0","0","0","0","42,300,000","0","5,000,000","10,000,000",,,,"0","17,500,000","0","0","0","0","0","114,000"
				LongTermDebtPayments,"-4,752,000","-137,000","-1,548,000","-3,041,000","-26,000","-27,000","-22,000","-89,000","-238,000","-154,000","-292,000",,,,"0","0",,,"0","-175,000","0","-9,616,000","0","-420,000","0","-84,000","-82,000","-105,000","-80,000","-51,000","-104,000","-98,000","-9,372,000","-250,000","-7,735,000","-2,653,000","-2,502,000","-1,639,000","-3,139,000","-6,026,000","-730,000","-511,000","-495,000","-482,000","-467,000","-453,000","962,000","-6,212,000","0","0","0","0","-316,000","-306,000"
		NetCommonStockIssuance,"0","0","1,824,000","0","-1,824,000","489,373,000","6,429,000","67,714,000","1,313,000","958,000","1,942,000","0","3,000","9,644,000","2,442,000","14,537,000","22,358,000","57,000","0","0","0","11,044,000","0","15,638,000","13,023,000","0","9,970,000","3,000","17,200,000","6,650,000","0","18,000,000","17,000","2,000","28,964,000","50,000","9,000","0","140,000","62,612,000","-139,000","139,000","197,000","12,000","1,000","114,712,000","153,000","0","-72,000","-65,000","1,346,000","-43,000","-1,303,000","0"
			CommonStockIssuance,"0","0","1,824,000","0","-1,824,000","489,373,000","6,429,000","67,714,000","1,313,000","958,000","1,942,000","0","3,000","9,644,000","2,442,000","14,537,000","22,358,000","57,000","0","0","0","11,044,000","0","15,638,000","13,023,000","0","9,970,000","3,000","17,200,000","6,650,000","0","18,000,000","17,000","2,000","28,964,000","50,000","9,000","0","140,000","62,612,000","-139,000","139,000","197,000","12,000","1,000","114,712,000","0","0","0","16,000","0","0","0","0"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-72,000","-81,000","0","-43,000","-1,303,000","0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,"0","0","0","0","0","0","0","0","15,414,000","16,150,000","0","8,000,000","24,500,000","0"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,"0","0","0","0","0","0","0","0","15,414,000","16,150,000","0","8,000,000","24,500,000","0"
		ProceedsFromStockOptionExercised,"-7,254,000","-217,000","-1,902,000","-5,137,000","2,000","1,117,000","416,000","16,626,000",,,"0","-201,000",,,"0","0",,,"1,223,000","2,200,000","4,000","2,000","1,403,000","39,000","10,791,000","65,000","15,000","0","7,976,000","2,175,000",,,"0","0","0",,,,,,,,"0",,,,"0","592,000","0","0","0","0","0","0"
		NetOtherFinancingCharges,,,"-36,000","-162,000","-3,074,000","-31,683,000","-200,000","-6,055,000","-63,000","-52,000","-54,000","-161,000",,,"-27,000","-66,000","-135,000","-164,000","-24,000","-140,000","1,885,000","-205,000","151,000","-1,298,000","-1,408,000","-589,000","-734,000","0","-1,620,000","-1,165,000","-822,000","-1,698,000","-3,253,000","-100,000","-1,608,000","79,000","-79,000","0","-12,000","-5,538,000","-86,000","-240,000","-738,000","0","-51,000","-1,641,000","-2,439,000","-482,000","-822,000","-47,000","0","0","0","0"
EndCashPosition,"131,080,000","131,080,000","136,033,000","136,173,000","145,194,000","525,323,000","78,338,000","80,621,000","6,337,000","9,289,000","16,302,000","20,944,000","29,155,000","35,466,000","33,734,000","38,316,000","27,030,000","7,029,000","11,553,000","14,764,000","16,303,000","20,393,000","27,888,000","31,063,000","22,617,000","8,672,000","17,031,000","16,203,000","22,528,000","4,353,000","6,359,000","14,010,000","5,908,000","8,422,000","24,625,000","25,661,000","40,588,000","54,102,000","66,744,000","91,997,000","38,602,000","73,622,000","94,225,000","97,605,000","105,197,000","116,483,000","15,274,000","22,516,000","42,119,000","32,428,000","21,240,000","27,859,000","25,593,000","6,498,000"
	ChangesInCash,"-394,243,000","-4,953,000","-140,000","-9,021,000","-380,129,000","446,985,000","-2,283,000","74,284,000","-2,952,000","-7,013,000","-4,642,000","-8,211,000","-6,311,000","1,732,000","-4,582,000","11,286,000","20,001,000","-4,524,000","-3,211,000","-1,539,000","-4,090,000","-7,495,000","-3,175,000","8,446,000","13,945,000","-8,359,000","828,000","-6,325,000","18,175,000","-2,006,000","-7,651,000","8,102,000","-2,514,000","-16,203,000","-1,036,000","-14,927,000","-13,514,000","-12,642,000","-25,253,000","53,395,000","-35,020,000","-20,603,000","-3,380,000","-7,592,000","-11,286,000","101,209,000","-7,242,000","-19,603,000","9,691,000","11,188,000","-6,619,000","2,266,000","19,095,000","-3,137,000"
	BeginningCashPosition,"525,323,000","136,033,000","136,173,000","145,194,000","525,323,000","78,338,000","80,621,000","6,337,000","9,289,000","16,302,000","20,944,000","29,155,000","35,466,000","33,734,000","38,316,000","27,030,000","7,029,000","11,553,000","14,764,000","16,303,000","20,393,000","27,888,000","31,063,000","22,617,000","8,672,000","17,031,000","16,203,000","22,528,000","4,353,000","6,359,000","14,010,000","5,908,000","8,422,000","24,625,000","25,661,000","40,588,000","54,102,000","66,744,000","91,997,000","38,602,000","73,622,000","94,225,000","97,605,000","105,197,000","116,483,000","15,274,000","22,516,000","42,119,000","32,428,000","21,240,000","27,859,000","25,593,000","6,498,000","9,635,000"
InterestPaidSupplementalData,,,"203,000","2,000","6,000","3,000","380,000","260,000",,,"353,000","694,000","344,000","0","684,000",,,"434,000","412,000","26,000","500,000","1,616,000","-3,102,000","937,000","662,000","1,503,000","1,140,000","1,152,000","1,147,000","1,150,000",,,,"198,000",,,,"454,000",,,,,,,,,,,,,,,,
CapitalExpenditure,"-95,430,000","-31,228,000","-28,877,000","-25,788,000","-9,537,000","-4,630,000","-4,149,000","-136,000","-843,000","-777,000","-210,000","-1,223,000","-2,352,000","-2,204,000","-1,300,000","-836,000","-30,000","-67,000","-224,000","-367,000","-642,000","-673,000","-418,000","-673,000","-2,600,000","-2,247,000","-1,193,000","-96,000","-49,000","-126,000","-341,000","-716,000","-968,000","-2,869,000","-5,282,000","-1,766,000","-761,000","-1,997,000","-1,496,000","-16,434,000","-26,457,000","-8,045,000","-4,435,000","-1,325,000","-1,450,000","-805,000","-334,000","-143,000","-188,000","-141,000","-1,596,000","-1,029,000","-323,000","-34,000"
IssuanceOfCapitalStock,"0","0","1,824,000","0","-1,824,000","489,373,000","6,429,000","67,714,000","1,313,000","958,000","1,942,000","0","3,000","9,644,000","2,442,000","14,537,000","22,358,000","57,000","0","0","0","11,044,000","0","15,638,000","13,023,000","0","9,970,000","3,000","17,200,000","6,650,000","0","18,000,000","17,000","2,000","28,964,000","50,000","9,000","0","140,000","62,612,000","-139,000","139,000","197,000","12,000","1,000","114,712,000","0","0","15,414,000","16,166,000","0","8,000,000","24,500,000","0"
IssuanceOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,"0",,,"0","0","25,907,000","0","0","0","0","0","0","42,300,000","0","5,000,000","10,000,000",,,,"0","17,500,000","0","0","0","0","0","114,000"
RepaymentOfDebt,"-4,752,000","-137,000","-1,548,000","-3,041,000","-26,000","-27,000","-22,000","-89,000","-238,000","-154,000","-292,000",,,,"0","0",,,"0","-175,000","0","-9,616,000","0","-420,000","0","-84,000","-82,000","-105,000","-80,000","-51,000","-104,000","-98,000","-9,372,000","-250,000","-7,735,000","-2,653,000","-2,502,000","-1,639,000","-3,139,000","-6,026,000","-730,000","-511,000","-495,000","-482,000","-467,000","-453,000","962,000","-6,212,000","0","0","0","0","-316,000","-306,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-72,000","-81,000","0","-43,000","-1,303,000","0"
FreeCashFlow,"-144,261,000","-43,688,000","-43,720,000","-35,013,000","-21,840,000","-11,795,000","-8,906,000","-3,912,000","-4,660,000","-7,765,000","-6,251,000","-6,368,000","-6,297,000","-7,912,000","-6,997,000","-3,185,000","-3,485,000","-4,417,000","-4,410,000","-3,424,000","-5,979,000","-8,720,000","-4,729,000","-5,513,000","-8,461,000","-7,751,000","-8,341,000","-6,223,000","-5,445,000","-9,615,000","-6,725,000","-8,102,000","-13,202,000","-15,855,000","-20,610,000","-14,299,000","-10,942,000","-11,003,000","-22,242,000","-39,319,000","-33,987,000","-24,942,000","-12,286,000","-7,162,000","-10,769,000","-11,409,000","-5,360,000","-6,663,000","-4,829,000","-4,850,000","-6,619,000","-5,731,000","-3,786,000","-2,945,000"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,924,000","5,899,000","9,501,000",,,,,,,,,,,,,,,,,,,,,,,
