name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
MarketCap,"2,222,566,617","5,494,443,360","6,145,114,140","5,991,067,200","6,477,546,000","6,615,584,800","3,725,028,850","1,395,239,520","1,145,756,940","1,153,128,400","1,442,845,080","1,523,314,790","1,467,434,066","1,482,450,470","1,352,489,250","1,612,544,944","1,462,353,483","1,476,547,755","1,502,990,312","1,461,895,603","2,194,046,490","2,148,807,600","2,256,504,469","1,914,006,640","2,000,653,620","2,053,121,280","2,044,085,290","2,232,685,080","1,932,789,120","1,916,245,940","1,836,744,000","1,478,492,000","1,589,006,000","1,303,907,000","1,403,912,000","1,172,488,000","982,732,959","1,142,272,431","1,053,699,920","1,465,984,660","1,407,731,356","1,517,449,360","1,165,674,847","1,227,507,270","1,742,302,800","1,439,877,360","909,486,270","945,174,930","857,227,440","1,002,294,740","1,123,444,980","852,399,100","597,567,780","406,521,322","441,429,844","707,547,684","769,489,000","878,927,210","1,136,825,400","964,695,060","1,172,997,348","1,567,596,337","1,447,128,930","1,283,465,320","1,249,328,720","1,398,033,460","1,145,227,510","978,085,350","744,725,800","884,275,380","978,158,750","658,097,440","686,060,900","855,198,500","846,996,300","733,402,530","518,465,960","333,899,390","208,017,600","107,120,880","50,830,000","283,528,000","353,899,700","104,065,090","245,809,200","234,689,125","767,305,500","2,188,851,062","2,395,320,000","6,917,068,287","8,216,355,000","2,155,268,352","1,445,726,920","731,346,000","1,124,077,500","1,334,550,000","998,242,000"
EnterpriseValue,"4,565,710,617","7,662,846,360","8,320,112,140","8,166,495,200","8,138,765,000","7,126,603,800","3,767,966,850","962,651,520","706,785,940","690,906,400","969,847,080","1,056,651,790","1,023,038,066","906,340,470","653,314,250","912,950,944","766,886,483","801,376,755","856,886,312","829,500,603","1,575,554,490","1,559,424,600","1,677,602,469","1,363,920,640","1,464,356,620","1,567,460,280","1,587,208,290","1,804,790,080","1,540,966,120","1,570,779,940","1,482,142,000","1,110,953,000","1,223,175,000","946,538,000","1,059,964,000","854,713,000","652,537,959","917,879,431","829,306,920","1,270,444,660","1,196,599,356","1,317,815,360","979,374,847","1,041,207,270","1,549,277,800","1,236,734,360","735,389,270","760,872,930","654,545,440","770,432,740","898,675,980","651,729,100","421,400,780","244,328,322","318,514,844","580,260,684","649,886,000","779,050,210","1,051,631,400","888,544,060","1,106,004,348","1,488,600,337","1,399,285,930","1,236,503,320","1,202,366,720","1,327,252,460","1,069,745,510","902,603,350","753,989,800","893,539,380","987,422,750","667,361,440","695,324,900","864,462,500","856,260,300","742,666,530","527,729,960","361,365,390","242,676,600","140,464,880","81,379,000","314,077,000","384,448,700","49,570,090","163,707,200","192,089,125","724,705,500","2,146,251,062","2,352,720,000","6,874,468,287","8,173,755,000","2,112,668,352","1,403,126,920","688,746,000","1,101,577,500","1,312,150,000","968,242,000"
PeRatio,"4,121.643",,,,,,"2,775.357","59.51","28.367","35.465","58.216","56.847","136.486","73.223",,,"387.121","84.307","20.262","17.615","24.17","23.802","23.006","20.124","20.28","19.577","22.986","34.651","60.743","384.523",,"89.616","62.777","49.102","83.383","241.302","67.411","54.935","50.75","69.108","84.325","86.42","45.705","48.131","63.547","41.252","22.976","22.673","15.262","17.834","19.11","16.296","14.146","10.176","10.953","16.221","15.129","16.442","20.901","17.323","19.284","24.306","23.752","22.832","21.865","24.205","19.092","16.233","5.114","5.363","6.129","4.289","56.184","222.083",,,,"7.418","4.84","0.424","0.391",,,,,,,,,,,"73.768","67.636","53.472","196.875","4,341.986","3,270.963"
ForwardPeRatio,"39.216","78.74","78.125","80.645","142.857",,,,"37.879","23.641","29.94","46.729","55.866","72.464","40.161",,"46.083","35.714",,"37.175","24.096","22.371","23.981","19.608","18.975","16.287","18.416","20.704","20.534","22.124","24.155","40.323","47.619","33.333","55.556","53.763","32.468","24.691","31.847","39.063","29.674","27.624","30.395","29.94","36.364","28.409","24.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,"2.87",,"1.441","3.573",,"3.718",,"2.236",,,,"1.809","1.842","1.727","2.28","1.475","1.609","1.26","1.399","1.111","2.782","3.592","1.38","1.646","1.448","1.185","1.041","1.381","2.027","1.998","1.772","1.672","1.625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.046","9.541","10.405","10.956","12.963","13.674","7.972","3.199","2.514","2.508","3.101","3.302","3.253","3.308","2.921","3.19","2.913","2.952","2.998","2.889","4.307","4.223","4.413","3.753","3.849","3.914","3.859","4.038","3.425","3.314","3.075","2.517","2.723","2.264","2.359","1.985","1.664","1.9","1.755","2.525","2.458","2.756","2.221","2.339","3.554","3.191","2.215","2.482","2.239","2.678","3.057","2.388","1.739","1.174","1.268","1.962","2.15","2.567","3.486","3.189","3.981","5.491","5.324","5.059","4.845","5.591","5.067","4.308","3.498","3.822","4.461","3.269","3.564","4.441","4.473","3.957","4.383","2.061","1.224","0.895","0.324","1.554","1.962","0.444","1.017","1.037","9.071","12.759","14.015","85.851","106.942","12.553","10.033","5.98","11.428","24.302","18.308"
PbRatio,"2.575","5.613","13.321","77.385","17.745","11.962","9.569","3.043","2.483","2.267","2.799","3.03","3.068","2.788","2.128","2.599","2.387","2.5","2.454","2.479","3.836","3.892","4.342","3.909","4.276","4.51","5.004","5.865","5.549","5.906","6.142","4.959","5.199","4.202","4.807","4.288","3.575","5.702","5.26","8.396","8.326","8.98","7.123","7.486","11.133","9.37","6.097","6.011","4.529","4.869","5.244","4.429","3.5","2.532","3.198","5.684","6.725","8.172","11.002","8.988","12.292","11.773","13.877","12.108","11.786","9.841","6.851","5.851","4.986","3.406","4.066","3.127","10.089","15.303","19.099","28.008",,,,,,,,,,,,"96.77","105.899","83.737","80.698","20.566","15.38","8.063","24.278","30.75","24.229"
EnterprisesValueRevenueRatio,"9.003","64.244","61.853","63.804","64.928","57.986","28.693","7.556","6.391","6.201","7.263","8.828","8.689","7.856","4.952","7.474","6.359","6.517","6.203","6.625","13.063","12.933","11.974","10.5","11.892","13.17","11.059","13.933","11.591","12.681","9.956","7.347","8.623","6.864","6.39","6.023","4.732","7.051","5.043","8.87","8.436","9.083","6.111","7.348","11.214","10.135","5.286","6.643","6.087","8.25","8.496","6.266","4.802","3.045","3.353","6.403","7.314","9.326","10.775","9.271","13.042","20.553","15.119","15.921","16.225","19.098","13.816","13.715","11.522","14.896","13.792","11.008","13.939","17.604","16.571","17.337","12.095","9.653","5.782","4.209","2.21","8.808","10.792","1.122","3.327","3.738","12.47","33.093","46.733","135.819","535.703","38.694","30.77","19.239","30.857","48.598","40.682"
EnterprisesValueEBITDARatio,"98.084","2,715.396","702.772","450.044","592.255","519.243","122.194","35.025","75.19","257.417","65.601","125.166","-1,267.705","-134.832","-336.934","126.447","-626.03","199.695","39.874","35.631","82.976","67.307","41.069","39.791","57.729","64.309","31.15","49.213","38.471","56.436","35.026","104.521","-198.31","-575.403","41.892","47.131","141.641","-416.272","40.832","100.805","80.454","191.376","67.196","157.974","201.048","263.359","32.905","58.569","37.883","71.535","30.458","19.569","21.624","16.694","13.915","30.426","39.152","48.88","37.001","29.147","54.224","90.142","41.353","49.409","47.129","41.415","33.778","36.475","30.036","42.868","33.675","31.979","48.702","70.253","58.951","103.034","55.173","50.141","27.754","26.568","11.212","48.747","15.043","118.024","-57.16","-10.111","-22.754","-100.156","-59.688","-206.509","-196.839","267.426","237.818","172.187","200.287","385.926","420.975"
