name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
TotalRevenue,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
OperatingExpense,"79,144,000","25,222,000","21,876,000","15,652,000","16,393,000","14,353,000","10,420,000","9,680,000","6,954,000","5,946,000","6,154,000","5,342,000","5,890,000","4,694,000","4,219,000","2,972,000","2,449,000","2,277,000","1,498,000","2,093,000","715,000","465,000","620,000","322,000"
	SellingGeneralAndAdministration,"48,147,000","15,908,000","12,867,000","9,572,000","9,799,000","8,152,000","4,748,000","4,580,000","3,315,000","2,421,000","1,805,000","1,457,000","1,674,000","1,527,000","1,417,000","1,058,000","924,000","757,000","410,000","738,000","269,000","146,000","218,000","81,000"
		GeneralAndAdministrativeExpense,"48,147,000","15,908,000","12,867,000","9,572,000","9,799,000","8,152,000","4,748,000","4,580,000","3,315,000","2,421,000","1,805,000","1,457,000","1,674,000","1,527,000","1,417,000","1,058,000","924,000","757,000","410,000","738,000","269,000","146,000","218,000","81,000"
			OtherGandA,"48,147,000","15,908,000","12,867,000","9,572,000","9,799,000","8,152,000","4,748,000","4,580,000","3,315,000","2,421,000","1,805,000","1,457,000","1,674,000","1,527,000","1,417,000","1,058,000","924,000","757,000","410,000","738,000","269,000","146,000","218,000","81,000"
	ResearchAndDevelopment,"30,997,000","9,314,000","9,009,000","6,080,000","6,594,000","6,201,000","5,672,000","5,100,000","3,639,000","3,525,000","4,349,000","3,885,000","4,216,000","3,167,000","2,802,000","1,914,000","1,525,000","1,520,000","1,088,000","1,355,000","446,000","319,000","402,000","241,000"
OperatingIncome,"-79,144,000","-25,222,000","-21,876,000","-15,652,000","-16,393,000","-14,353,000","-10,420,000","-9,680,000","-6,954,000","-5,946,000","-6,154,000","-5,342,000","-5,890,000","-4,694,000","-4,219,000","-2,972,000","-2,449,000","-2,277,000","-1,498,000","-2,093,000","-715,000","-465,000","-620,000","-322,000"
NetNonOperatingInterestIncomeExpense,"421,000","257,000","70,000","63,000","30,000","-1,459,000","37,000","70,000","121,000","605,000","797,000","1,070,000","542,000","583,000","511,000","217,000","173,000","127,000","105,000","-3,180,000","-44,000","-29,000","-7,000","0"
	InterestIncomeNonOperating,"421,000","257,000","70,000","63,000","30,000","33,000","37,000","70,000","121,000","605,000",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"0","0","0","0","0","1,492,000",,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"-2,707,000",,,,,,,,,,"-797,000","-1,070,000","-542,000","-583,000","-511,000","-217,000","-173,000","-127,000","-105,000","3,180,000","44,000","29,000",,
OtherIncomeExpense,,"-25,000,000",,,,,,,,,,,,,,,,,"0","0",,,"0","0"
	SpecialIncomeCharges,,"-25,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"25,000,000",,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-103,723,000","-49,965,000","-21,806,000","-15,589,000","-16,363,000","-15,812,000","-10,383,000","-9,610,000","-6,833,000","-5,341,000","-5,357,000","-4,272,000","-5,348,000","-4,111,000","-3,708,000","-2,755,000","-2,276,000","-2,150,000","-1,393,000","-5,273,000","-759,000","-494,000","-627,000","-322,000"
NetIncomeCommonStockholders,"-103,723,000","-49,965,000","-21,806,000","-15,589,000","-16,363,000","-15,812,000","-10,383,000","-9,610,000","-6,833,000","-5,341,000","-5,357,000","-4,272,000","-5,348,000","-4,111,000","-3,708,000","-2,755,000","-2,276,000","-2,150,000","-1,393,000","-5,273,000","-759,000","-494,000","-627,000","-322,000"
	NetIncome,"-103,723,000","-49,965,000","-21,806,000","-15,589,000","-16,363,000","-15,812,000","-10,383,000","-9,610,000","-6,833,000","-5,341,000","-5,357,000","-4,272,000","-5,348,000","-4,111,000","-3,708,000","-2,755,000","-2,276,000","-2,150,000","-1,393,000","-5,273,000","-759,000","-494,000","-627,000","-322,000"
		NetIncomeIncludingNoncontrollingInterests,"-103,723,000","-49,965,000","-21,806,000","-15,589,000","-16,363,000","-15,812,000","-10,383,000","-9,610,000","-6,833,000","-5,341,000","-5,357,000","-4,272,000","-5,348,000","-4,111,000","-3,708,000","-2,755,000","-2,276,000","-2,150,000","-1,393,000","-5,273,000","-759,000","-494,000","-627,000","-322,000"
