name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
TotalRevenue,"196,189,000","50,300,000","51,091,000","45,780,000","49,018,000","42,760,000","38,285,000","36,877,000","32,645,000","43,098,000","44,051,000","42,146,000","38,225,000","37,646,000","34,406,000","33,522,000","38,553,000","35,832,000","32,506,000","25,617,000","34,289,000","26,460,000","21,756,000","21,588,000","21,944,000","20,361,000","18,503,000","16,600,000","17,646,195","15,357,740","12,820,937","12,252,602","11,207,460","10,443,932","10,570,514","10,123,058","9,684,841","8,980,804","8,884,321","8,390,277","7,902,846","7,527,051","6,881,598","6,705,748","6,888,630","5,522,977","6,016,516","4,440,665","4,479,106","3,693,526","3,770,839","3,827,636","3,646,083","2,308,932","2,670,229","3,394,879","5,024,975","4,263,512","3,459,403","3,355,656","2,446,979","2,690,414","2,011,722","2,008,897","1,474,389","1,618,776","1,957,753","1,363,886","1,387,633","1,122,330","1,135,449","1,032,578","684,933","1,352,689","1,914,586","1,680,608","619,738","724,238","774,647","734,445","564,430","427,643","324,882","365,747","444,293","341,708","258,242","406,759","646,581","314,256","580,312","513,192"
	OperatingRevenue,"196,189,000","50,300,000","51,091,000","45,780,000","49,018,000","42,760,000","38,285,000","36,877,000","32,645,000","43,098,000","44,051,000","42,146,000","38,225,000","37,646,000","34,406,000","33,522,000","38,553,000","35,832,000","32,506,000","25,617,000","34,289,000","26,460,000","21,756,000","21,588,000","21,944,000","20,361,000","18,503,000","16,600,000","17,646,195","15,357,740","12,820,937","12,252,602","11,207,460","10,443,932","10,570,514","10,123,058","9,684,841","8,980,804","8,884,321","8,390,277","7,902,846","7,527,051","6,881,598","6,705,748","6,888,630","5,522,977","6,016,516","4,440,665","4,479,106","3,693,526","3,770,839","3,827,636","3,646,083","2,308,932","2,670,229","3,394,879","5,024,975","4,263,512","3,459,403","3,355,656","2,446,979","2,690,414","2,011,722","2,008,897","1,474,389","1,618,776","1,957,753","1,363,886","1,387,633","1,122,330","1,135,449","1,032,578","684,933","1,352,689","1,914,586","1,680,608","619,738","724,238","774,647","734,445","564,430","427,643","324,882","365,747","444,293","341,708","258,242","406,759","646,581","314,256","580,312","513,192"
CostOfRevenue,"134,341,000","34,100,000","35,101,000","30,904,000","34,236,000","30,056,000","25,984,000","22,637,000","21,548,000","32,100,000","31,289,000","32,094,000","29,238,000","27,867,000","25,163,000","23,412,000","31,223,000","23,888,000","23,305,000","18,416,000","26,769,000","19,835,000","15,422,000","15,421,000","16,161,000","14,689,000","13,020,000","11,553,000","12,838,194","10,211,601","9,087,681","9,117,364","7,545,316","6,446,144","6,740,381","6,540,287","6,014,030","5,299,465","5,284,140","5,245,996","4,724,507","4,731,831","4,943,142","4,656,712","4,536,694","3,969,845","3,528,495","3,085,098","2,954,187","2,397,931","2,761,443","2,797,513","2,956,288","1,717,748","2,005,100","2,491,470","4,063,929","3,367,790","2,416,493","2,836,480","2,318,411","2,372,474","1,727,533","1,393,361","1,254,601","931,027","1,169,871","1,048,959","1,228,275","555,610","792,744","902,044","1,093,168","1,070,942","1,083,419","1,082,163","914,270","717,773","671,940","376,184","307,143","201,774","196,998","213,034","213,445","216,617","122,028","237,732","416,397","159,310","388,706","316,385"
GrossProfit,"61,848,000","16,200,000","15,990,000","14,876,000","14,782,000","12,704,000","12,301,000","14,240,000","11,097,000","10,998,000","12,762,000","10,052,000","8,987,000","9,779,000","9,243,000","10,110,000","7,330,000","11,944,000","9,201,000","7,201,000","7,520,000","6,625,000","6,334,000","6,167,000","5,783,000","5,672,000","5,483,000","5,047,000","4,808,001","5,146,139","3,733,256","3,135,238","3,662,144","3,997,788","3,830,133","3,582,771","3,670,811","3,681,339","3,600,181","3,144,281","3,178,339","2,795,220","1,938,456","2,049,036","2,351,936","1,553,132","2,488,021","1,355,567","1,524,919","1,295,595","1,009,396","1,030,123","689,795","591,184","665,129","903,409","961,046","895,722","1,042,910","519,176","128,568","317,940","284,189","615,536","219,788","687,749","787,882","314,927","159,358","566,720","342,705","130,534","-408,235","281,747","831,167","598,445","-294,532","6,465","102,707","358,261","257,287","225,869","127,884","152,713","230,848","125,091","136,214","169,027","230,184","154,946","191,606","196,807"
OperatingExpense,"62,892,000","15,319,000","16,310,000","16,014,000","15,249,000","14,722,000","14,883,000","17,848,000","21,477,000","21,176,000","20,518,000","22,892,000","18,919,000","13,647,000","19,262,000","15,109,000","11,097,000","10,697,000","9,066,000","6,991,000","7,806,000","6,079,000","5,740,000","6,886,000","8,598,000","5,196,000","4,544,000","4,699,000","5,164,513","4,414,733","3,681,801","3,801,890","4,229,955","3,632,253","3,320,443","3,453,853","3,460,524","3,331,120","3,032,531","3,558,513","5,782,231","3,432,421","3,875,490","3,871,302","3,750,690","3,220,801","2,628,644","3,254,839","3,650,817","3,596,337","5,257,732","3,950,844","3,607,775","4,136,633","4,164,554","4,858,312","4,841,965","4,882,385","4,949,694","5,892,661","4,763,263","4,028,819","3,888,698","3,774,028","4,501,686","3,425,548","2,994,019","2,870,892","3,533,072","3,416,645","3,501,428","3,138,378","3,463,752","3,446,632","3,982,817","7,877,223","5,529,697","4,221,721","2,454,665","3,026,457","8,372,683","3,215,591","2,377,138","2,115,120","3,249,628","2,422,055","1,704,434","1,454,736","2,326,755","1,926,389","1,690,326","1,650,073"
	SellingGeneralAndAdministration,"53,420,000","8,725,000","9,417,000","9,603,000","14,253,000","13,731,000","13,831,000","16,780,000","20,379,000","20,069,000","19,438,000","21,870,000","17,848,000","12,564,000","18,119,000","13,976,000","10,000,000","9,572,000","8,329,000","6,746,000","8,295,000","5,583,000","5,138,000","6,477,000","9,133,000","4,734,000","4,307,000","4,216,000","5,008,816","4,279,888","3,530,064","3,632,487","4,067,804","3,479,300","3,193,568","3,295,344","3,150,536","3,003,231","2,699,675","3,215,125","5,420,956","3,040,562","3,531,081","3,468,070","3,394,071","2,860,273","2,262,967","2,913,298","3,261,803","3,200,739","4,857,366","3,565,778","3,212,769","3,755,245","3,776,302","4,439,533","4,416,242","4,392,292","4,442,646","5,392,034","4,299,381","3,600,544","3,459,174","3,347,056","4,071,509","2,987,906","2,572,038","2,461,099","3,120,931","3,017,199","3,109,072","2,742,200","3,377,446","3,035,427","3,561,872","7,204,967","4,449,705","3,023,006","2,207,086","2,488,097","5,180,278","3,134,782","2,295,957","2,033,299","3,140,737","2,388,472","1,656,442","1,409,139","2,284,945","1,906,239","1,680,908","1,632,904"
		GeneralAndAdministrativeExpense,"52,272,000","6,788,000","7,672,000","7,264,000","14,253,000","13,731,000","13,831,000","16,780,000","20,379,000","20,069,000","19,438,000","21,870,000","17,848,000","12,564,000","18,119,000","13,976,000","10,000,000","9,572,000","8,329,000","6,746,000","9,771,000","5,014,000","4,560,000","6,148,000","10,163,000","4,372,000","3,972,000","3,883,000","5,008,816","4,279,888","3,530,064","3,632,487","4,067,804","3,479,300","3,193,568","3,295,344","3,150,536","3,003,231","2,699,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,"3,027,000","3,060,000","2,849,000","3,129,000",,"2,760,000","2,786,000","2,685,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"52,272,000","6,788,000","7,672,000","7,264,000","14,253,000","13,731,000","13,831,000","16,780,000","20,379,000","20,069,000","19,438,000","21,870,000","17,848,000","12,564,000","18,119,000","13,976,000","10,000,000","9,572,000","8,329,000","6,746,000","18,809,000","1,954,000","1,711,000","3,019,000","18,394,000","1,612,000","1,186,000","1,198,000","5,008,816","4,279,888","3,530,064","3,632,487","4,067,804","3,479,300","3,193,568","3,295,344","3,150,536","3,003,231","2,699,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,"1,937,000","1,745,000","2,339,000",,,,,,,,,,,,,,,,,"731,000","569,000","578,000","329,000",,"362,000","335,000","333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
