name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1995
			OtherReceivables,,,"319,500,000","385,900,000","386,900,000",,"269,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,453,000","45,285,000",,"42,683,000","42,913,000",,"40,698,000","42,541,000",,,,,,,,,,,"1,679,000","1,721,000",,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,"-37,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,697,300,000","2,385,500,000","2,012,600,000","2,238,800,000","2,329,700,000","2,492,900,000","2,128,700,000","1,812,800,000","2,512,800,000","2,433,700,000","2,386,400,000","2,431,900,000","2,441,000,000","2,365,300,000","2,275,965,000","2,333,112,000","2,365,924,000","2,132,744,000","1,966,456,000","1,878,780,000","1,812,217,000","1,772,587,000","1,657,693,000","1,582,274,000","1,541,085,000","1,470,987,000","1,386,960,000","1,367,317,000","1,286,614,000","1,249,659,000","941,756,000","981,223,000","935,850,000","859,019,000","755,698,000","783,840,000","714,121,000","723,326,000","658,694,000","617,568,000","559,216,000","506,484,000","489,217,000","497,530,000","456,945,000","415,228,000","392,906,000","361,063,000","360,025,000","328,726,000","255,036,000","300,130,000","391,959,000","422,812,000","426,620,000","623,162,000","640,480,000","601,759,000","559,267,000","684,926,000","599,942,000","603,306,000","659,047,000","881,990,000","651,938,000","606,047,000","516,068,000","659,060,000","563,995,000","536,653,000","500,273,000","604,449,000","482,212,000","445,281,000","448,019,000","468,201,000","468,478,000","445,908,000","399,281,000","410,909,000","337,426,000","275,398,000","309,461,000","315,078,000","318,330,000","314,290,000","261,899,000","325,722,000","305,930,000","268,300,000","212,300,000","233,600,000","153,300,000","157,400,000","117,100,000","138,100,000","120,700,000","89,800,000","50,700,000","42,600,000","39,100,000","28,200,000","17,700,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,156,000","28,483,000","26,705,000","27,024,000","25,550,000","24,069,000","22,297,000",,"21,616,000","20,532,000","20,609,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"2,697,300,000","2,385,500,000","2,012,600,000","2,238,800,000","2,329,700,000","2,492,900,000","2,128,700,000","1,812,800,000","2,512,800,000","2,433,700,000","2,386,400,000","2,431,900,000","2,441,000,000","2,365,300,000","2,275,965,000","2,333,112,000","2,365,924,000","2,132,744,000","1,966,456,000","1,878,780,000","1,812,217,000","1,772,587,000","1,657,693,000","1,582,274,000","1,541,085,000","1,470,987,000","1,386,960,000","1,367,317,000","1,286,614,000","1,249,659,000","941,756,000","981,223,000","935,850,000","859,019,000","755,698,000","783,840,000","714,121,000","723,326,000","629,538,000","589,085,000","532,511,000","479,460,000","463,667,000","473,461,000","434,648,000",,"371,290,000","340,531,000","339,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,269,000","3,443,000","2,667,000","5,387,000","2,340,000","2,025,000","2,919,000","20,979,000","14,787,000","13,939,000","14,555,000","10,647,000","5,842,000","6,262,000","6,310,000","6,825,000","6,044,000","6,029,000","6,523,000","8,800,000","9,678,000","6,004,000","8,832,000","6,840,000","5,457,000","6,871,000","3,688,000","3,392,000","3,657,000","4,280,000","5,136,000","5,707,000","3,019,000","3,282,000","2,578,000","3,759,000","2,641,000","2,561,000","2,509,000",,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","500,000","222,000","1,316,000","1,548,000","1,999,000","2,824,000","3,079,000","3,832,000","4,532,000","3,976,000","4,427,000","4,730,000","4,554,000","3,641,000","2,815,000","2,937,000","790,000",,,"0","0","0","0","2,541,000","1,724,000","1,561,000","1,967,000","1,775,000","1,517,000","71,000","610,000","1,198,000","951,000",,"809,000","685,000","1,945,000","363,000",,,"1,734,000","994,000","818,000","585,000","3,696,000","3,228,000","1,287,000","550,000","4,000,000","3,010,000","108,000","1,286,000","306,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","500,000","222,000","1,316,000","1,548,000","1,999,000","2,824,000","3,079,000","3,832,000","4,532,000","3,976,000","4,427,000","4,730,000","4,554,000","3,641,000","2,815,000","2,937,000","790,000",,,"0","0","0","0","2,541,000","1,724,000","1,561,000","1,967,000","1,775,000","1,517,000","71,000","610,000","1,198,000","951,000",,"809,000","685,000","1,945,000","363,000",,,"1,734,000","994,000","818,000","585,000","3,696,000","3,228,000","1,287,000","550,000","4,000,000","3,010,000","108,000","1,286,000","306,000",,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4,026,000","8,563,000","8,920,000","0","12,703,000","11,526,000","11,845,000","10,733,000","12,996,000","12,579,000","14,671,000",,,,"4,912,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"102,100,000","63,000,000","112,500,000","51,400,000","48,200,000","70,500,000","52,900,000","50,600,000","58,200,000","47,800,000","56,700,000","65,700,000","50,900,000","65,100,000","47,648,000","46,231,000","56,893,000","70,847,000","59,622,000","54,801,000","48,248,000","46,611,000","33,225,000","38,192,000","50,473,000","54,408,000","32,640,000","32,028,000","32,498,000","32,010,000","11,088,000","12,028,000","12,564,000","15,251,000","9,477,000","9,856,000","11,729,000","17,484,000","11,240,000","10,588,000","10,618,000","16,719,000","5,298,000","5,473,000","8,880,000","6,062,000","36,902,000","33,313,000","33,684,000","29,324,000","25,507,000","29,639,000","170,604,000","197,530,000","269,290,000","180,021,000","32,225,000","81,779,000","33,110,000","78,606,000","22,113,000","23,183,000",,"7,028,000","77,471,000","33,707,000","5,479,000","5,492,000","20,500,000","5,629,000","69,269,000","21,505,000","20,599,000","70,864,000","48,139,000","54,550,000","50,658,000","46,834,000","5,365,000","6,973,000","6,280,000","5,554,000","5,597,000","5,626,000","5,065,000","9,237,000","5,114,000","5,353,000","8,356,000","7,400,000","8,000,000","6,300,000","3,500,000","5,500,000","3,500,000","5,200,000","3,400,000","3,500,000","3,600,000","2,400,000","2,400,000","2,500,000","3,800,000"
	TotalNonCurrentAssets,"8,196,200,000","7,613,600,000","7,129,100,000","6,221,700,000","4,962,700,000","4,564,500,000","3,645,300,000","3,108,900,000","3,088,300,000","3,013,400,000","2,807,600,000","2,743,100,000","2,664,100,000","2,392,600,000","2,348,835,000","2,270,833,000","2,115,543,000","1,900,284,000","1,860,325,000","1,652,727,000","1,568,468,000","1,556,956,000","1,530,908,000","1,381,267,000","1,368,209,000","1,348,434,000","1,321,792,000","1,294,308,000","1,289,586,000","1,265,423,000","739,118,000","727,223,000","676,726,000","643,572,000","603,980,000","601,173,000","568,663,000","559,493,000","529,041,000","517,449,000","504,461,000","497,942,000","511,051,000","494,026,000","459,373,000","463,132,000","465,686,000","459,907,000","476,866,000","477,037,000","414,323,000","416,199,000","437,257,000","436,907,000","415,329,000","495,986,000","854,996,000","848,197,000","833,535,000","813,056,000","828,869,000","799,717,000","721,573,000","707,595,000","662,763,000","648,466,000","637,848,000","622,324,000","608,063,000","594,029,000","563,737,000","545,004,000","490,311,000","465,845,000","442,862,000","420,234,000","398,841,000","386,271,000","375,838,000","351,378,000","305,929,000","282,535,000","262,264,000","241,921,000","242,204,000","231,481,000","202,522,000","199,306,000","186,253,000","171,800,000","139,400,000","134,500,000","90,200,000","90,200,000","71,400,000","69,000,000","58,700,000","46,600,000","33,200,000","22,800,000","19,000,000","14,700,000","6,400,000"
		NetPPE,"3,637,600,000","3,448,500,000","2,720,200,000","2,554,400,000","2,479,700,000","2,461,500,000","2,064,800,000","1,897,400,000","1,876,100,000","1,863,600,000","1,732,100,000","1,718,000,000","1,704,400,000","1,448,000,000","1,248,692,000","1,232,054,000","1,220,882,000","1,185,169,000","1,087,920,000","1,067,104,000","1,010,496,000","1,006,130,000","991,721,000","898,239,000","882,405,000","876,660,000","854,077,000","836,889,000","828,707,000","816,745,000","536,519,000","528,254,000","493,171,000","481,212,000","452,367,000","443,516,000","427,935,000","425,086,000","397,754,000","387,652,000","379,351,000","373,779,000","379,515,000","366,414,000","357,303,000","362,433,000","362,990,000","363,257,000","380,169,000","386,054,000","323,271,000","326,405,000","344,113,000","346,276,000","321,995,000","398,181,000","468,260,000","461,746,000","445,122,000","429,053,000","436,613,000","417,103,000","380,039,000","366,040,000","343,378,000","333,177,000","333,691,000","319,403,000","308,208,000","299,631,000","278,628,000","266,865,000","243,700,000","227,313,000","206,017,000","192,336,000","180,441,000","176,911,000","168,603,000","152,333,000","131,046,000","121,977,000","104,027,000","97,104,000","96,588,000","90,240,000","74,433,000","68,155,000","59,254,000","52,400,000","44,400,000","42,700,000","33,200,000","32,900,000","29,200,000","29,700,000","23,300,000","16,300,000","11,900,000","8,800,000","8,300,000","4,600,000","3,200,000"
			GrossPPE,"4,083,200,000","3,871,100,000","3,120,100,000","2,930,100,000","2,835,300,000","2,799,500,000","2,390,900,000","2,206,600,000","2,174,700,000","2,147,900,000","2,004,200,000","1,980,800,000","1,954,400,000","1,688,500,000","1,477,684,000","1,451,325,000","1,430,182,000","1,382,971,000","1,278,882,000","1,251,387,000","1,185,727,000","1,173,430,000","1,149,661,000","1,050,287,000","1,027,438,000","1,014,513,000","989,442,000","965,417,000","952,523,000","934,424,000","650,621,000","641,848,000","604,379,000","588,083,000","556,472,000","544,154,000","526,263,000","522,969,000","493,607,000","491,980,000","481,816,000","472,894,000","478,029,000","463,214,000","454,432,000","456,178,000","454,660,000","454,360,000","468,232,000","469,528,000","395,325,000","395,422,000","413,304,000","414,294,000","385,761,000","469,009,000","539,872,000","528,500,000","507,142,000","487,225,000","494,011,000","471,922,000","433,121,000","415,417,000","389,636,000","376,157,000","375,607,000","358,525,000","344,647,000","333,663,000","309,886,000","295,890,000","270,398,000","251,311,000","230,023,000","214,435,000","200,505,000","195,131,000","185,047,000",,"144,053,000","133,770,000","115,110,000","107,217,000","105,970,000","98,674,000","81,984,000","74,868,000","65,216,000","58,100,000","49,900,000","47,500,000","37,400,000","36,800,000","32,700,000","33,200,000","26,400,000","19,100,000","15,800,000","12,600,000","11,800,000","6,700,000","5,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,"0","0",,"0","0","0","0","0","0",,"0",,,,"0",,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"965,600,000",,,,"699,300,000",,,,"473,000,000",,,,"419,700,000",,,,"346,680,000",,,,"318,832,000",,,,"281,982,000",,,,"263,328,000",,,,"146,126,000",,,,"128,653,000",,,,"120,092,000",,,,"117,083,000",,"337,269,000","350,528,000","120,003,000",,"297,893,000","305,479,000","304,692,000","282,747,000","142,295,000","389,783,000","384,019,000","367,461,000","351,207,000","357,137,000","343,843,000","308,612,000","295,594,000",,"109,464,000",,,"241,932,000","95,583,000",,"201,987,000","185,855,000","170,359,000","146,409,000","133,441,000","123,975,000",,"115,856,000",,,,"73,290,000",,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"1,748,500,000",,,,"1,149,700,000",,,,"948,000,000",,,,"821,600,000",,,,"685,516,000",,,,"611,798,000",,,,"527,545,000",,,,"475,149,000",,,,"316,261,000",,,,"279,084,000",,,,"232,478,000",,,,"225,331,000",,,,"229,728,000",,,,,,,,,,,,,,,,"150,916,000",,,,"129,687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"507,300,000",,,,"512,900,000",,,,"327,000,000",,,,"283,500,000",,,,"231,454,000",,,,"141,248,000",,,,"119,250,000",,,,"100,163,000",,,,"73,565,000",,,,"70,082,000",,,,"108,208,000",,,,"110,830,000","49,700,000","117,091,000","117,704,000","117,398,000","48,836,000","97,529,000","107,825,000","109,602,000","103,014,000","326,714,000","150,089,000","144,481,000","139,681,000","136,018,000",,"128,079,000","124,509,000","119,823,000",,"108,605,000",,,"102,715,000","96,177,000",,"93,903,000","84,543,000","80,952,000","83,614,000","80,994,000","76,530,000",,"69,191,000",,,,"41,820,000",,,,,,,,,,,,,,,,,,,,
				OtherProperties,"4,083,200,000","555,800,000","3,120,100,000","2,930,100,000","2,835,300,000","387,600,000","2,390,900,000","2,206,600,000","2,174,700,000","365,200,000","2,004,200,000","1,980,800,000","1,954,400,000","106,300,000",,,,"94,121,000",,,,"80,953,000",,,,"70,559,000",,,,"60,644,000",,,,"42,980,000",,,,"39,374,000",,,,,,,,,,,,,"274,435,000",,,,,,,,,,"136,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"93,900,000",,,,"50,000,000",,,,"34,700,000",,,,"57,400,000",,,,"25,200,000",,,,"20,599,000",,,,"15,177,000",,,,"35,140,000",,,,"9,151,000",,,,"5,776,000",,,,"12,116,000",,,,"2,934,000",,,,"2,399,000",,,,,,,,,,,,,,,,"7,172,000",,,,"12,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-445,600,000","-422,600,000","-399,900,000","-375,700,000","-355,600,000","-338,000,000","-326,100,000","-309,200,000","-298,600,000","-284,300,000","-272,100,000","-262,800,000","-250,000,000","-240,500,000","-228,992,000","-219,271,000","-209,300,000","-197,802,000","-190,962,000","-184,283,000","-175,231,000","-167,300,000","-157,940,000","-152,048,000","-145,033,000","-137,853,000","-135,365,000","-128,528,000","-123,816,000","-117,679,000","-114,102,000","-113,594,000","-111,208,000","-106,871,000","-104,105,000","-100,638,000","-98,328,000","-97,883,000","-95,853,000","-104,328,000","-102,465,000","-99,115,000","-98,514,000","-96,800,000","-97,129,000","-93,745,000","-91,670,000","-91,103,000","-88,063,000","-83,474,000","-72,054,000","-69,017,000","-69,191,000","-68,018,000","-63,766,000","-70,828,000","-71,612,000","-66,754,000","-62,020,000","-58,172,000","-57,398,000","-54,819,000","-53,082,000","-49,377,000","-46,258,000","-42,980,000","-41,916,000","-39,122,000","-36,439,000","-34,032,000","-31,258,000","-29,025,000","-26,698,000","-23,998,000","-24,006,000","-22,099,000","-20,064,000","-18,220,000","-16,444,000",,"-13,007,000","-11,793,000","-11,083,000","-10,113,000","-9,382,000","-8,434,000","-7,551,000","-6,713,000","-5,962,000","-5,700,000","-5,500,000","-4,800,000","-4,200,000","-3,900,000","-3,500,000","-3,500,000","-3,100,000","-2,800,000","-3,900,000","-3,800,000","-3,500,000","-2,100,000","-1,800,000"
