name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
DilutedEPS,,"0.24","0.35",,"0.53","0.65","0.38",,"0.48","-0.89","0.02",,"0.3","0.33","-0.13",,"0.45","0.35","0.27",,"0.24","0.18","0.04",,"0.24","-0.26","-0.38",,"0.16","0.45","0.02",,"-0.96","-0.1","0.5",,"-0.1","-0.13","0.4",,"-0.5","-0.08","-0.06",,"-0.68","-0.4","0.1",,"-0.08","0.38","0.3",,"-0.04","0.48","-0.43",,"0.13","-0.61","0.11",,"0.44","0.33","0.34",,"0.48","0.48","0.71",,"0.34","0.37","0.43",,"0.54","0.27","0.13",,"0.23","0.36","0.24",,"0.22","0.14","0.12"
BasicAverageShares,,"34,304,371","34,304,371",,"33,765,624","32,765,980","32,097,542",,"31,192,639","31,145,484","30,513,530",,"29,491,285","28,634,013","28,504,715",,"27,134,305","26,709,476","26,522,788",,"25,576,149","25,517,866","24,778,970",,"23,363,952","23,413,131","22,687,057",,"21,123,202","21,011,809","21,000,160",,"21,000,160","21,000,160","21,000,160",,"21,000,160","21,000,160","21,000,160",,"21,000,160","21,005,402","21,038,590",,"21,039,242","21,039,242","21,039,242",,"21,039,242","21,075,445","21,087,574",,"21,087,574","21,087,574","21,087,574",,"21,087,574","19,670,333","16,953,703",,"13,561,511","12,249,683","12,294,340",,"11,337,291","11,308,510","11,306,510",,"11,299,010","11,288,833","11,278,510",,"10,105,270","10,087,615","10,081,844",,"10,071,844","10,071,844","10,071,844",,"10,071,844","10,060,178","10,060,178"
DilutedAverageShares,,"34,304,371","34,304,371",,"33,765,624","32,765,980","32,097,542",,"31,192,639","31,145,484","30,513,530",,"29,491,285","28,634,013","28,504,715",,"27,134,305","26,709,476","26,522,788",,"25,576,149","25,517,866","24,778,970",,"23,363,952","23,413,131","22,687,057",,"21,123,202","21,011,809","21,000,160",,"21,000,160","21,000,160","21,000,160",,"21,000,160","21,000,160","21,000,160",,"21,000,160","21,005,402","21,038,590",,"21,039,242","21,039,242","21,039,242",,"21,039,242","21,075,445","21,087,574",,"21,087,574","21,087,574","21,087,574",,"21,087,574","19,670,333","16,953,703",,"13,561,511","12,249,683","12,294,340",,"11,570,425","11,536,360","11,573,620",,"11,578,637","11,620,603","11,615,796",,"10,301,390","10,375,281","10,333,529",,"10,256,790","10,100,062","10,124,197",,"10,201,052","10,160,417","10,146,030"
NetIncomeFromContinuingAndDiscontinuedOperation,"71,103,000","8,303,000","12,103,000","32,743,000","17,954,000","21,299,000","12,303,000","10,247,000","14,957,000","-27,775,000","698,000","5,391,000","8,856,000","9,330,000","-3,708,000","-9,909,000","12,093,000","9,304,000","7,160,000","5,445,000","6,163,000","4,656,000","916,000","20,695,000","5,516,000","-6,139,000","-8,704,000","-4,696,000","3,307,000","9,542,000","331,000","23,004,000","-20,175,000","-2,102,000","10,506,000","28,675,000","-2,059,000","-2,763,000","8,366,000","5,466,000","-10,580,000","-1,603,000","-1,289,000","-539,000","-14,310,000","-8,381,000","2,132,000","3,837,000","-1,748,000","7,980,000","6,326,000","3,394,000","-788,000","10,280,000","-9,103,000","-14,068,000","2,809,000","-11,904,178","1,900,497","738,950","5,964,600","4,084,851","4,163,603","5,063,429","5,543,076","5,203,816","8,233,349","2,336,203","3,934,153","4,431,258","4,944,948","750,740","5,609,893","2,828,583","1,381,074","2,628,512","2,370,899","3,662,015","2,412,154","2,786,565","2,224,574","1,408,482","1,196,980"
NormalizedIncome,"71,103,000","8,303,000","12,103,000","32,743,000","17,954,000","21,299,000","12,303,000","10,247,000","14,957,000","-27,775,000","698,000","5,391,000","8,856,000","9,330,000","-3,708,000","-9,909,000","12,093,000","9,304,000","7,160,000","5,445,000","6,163,000","4,656,000","916,000","20,695,000","5,516,000","-6,139,000","-8,704,000","-4,696,000","3,307,000","9,542,000","331,000","23,004,000","-18,878,000","-2,102,000","10,506,000","28,675,000","-2,059,000","-2,763,000","8,366,000","5,466,000","-10,580,000","-1,603,000","-1,289,000","-539,000","-14,310,000","-8,381,000","2,132,000","3,837,000","-1,748,000","7,980,000","6,326,000","3,394,000","-788,000","10,280,000","-9,103,000","-14,068,000","2,864,900","-11,903,819.2","1,900,497","3,943,096.4","5,795,773.55","5,150,529.9","4,763,196.8","5,063,429","5,543,076","5,203,816","3,918,740.225","4,107,876.081","3,934,153","4,431,258","4,406,017.959","1,813,626.2","5,070,175.6","3,004,368","2,315,611.2","2,628,512","2,817,801.2","3,216,560.6","2,412,154","2,786,565","2,224,574","1,408,482","1,196,980"
InterestIncome,"51,863,000","12,962,000","12,866,000","13,245,000","12,746,000","11,886,000","12,082,000","11,935,000","11,628,000","11,002,000","11,456,000","11,818,000","11,162,000","11,101,000","11,687,000","10,853,000","11,435,000","11,000,000","10,670,000","10,223,000","9,629,000","8,588,000","8,633,000","9,107,000","8,253,000","8,668,000","9,184,000","9,395,000","9,107,000","8,740,000","7,648,000","7,609,000","8,184,000","8,171,000","8,191,000","8,579,000","8,351,000","8,424,000","8,180,000","8,820,000","8,983,000","8,954,000","9,320,000","9,395,000","8,536,000","7,290,000","7,845,000","6,066,000","7,825,000","9,340,000","9,790,000","9,211,000","10,598,000","10,929,000","11,808,000","11,465,000","11,392,000","11,344,567","11,401,639","10,547,744","9,153,707","8,419,035","8,074,060","7,283,858","5,892,577","6,986,921","5,963,112","5,847,343","5,881,929","5,316,909","5,838,401","5,173,975","5,827,935","4,005,689","3,696,949","3,544,904","3,873,094","3,859,293","3,235,432","1,944,240","2,915,149","2,149,551","1,077,590"
InterestExpense,"12,150,000","3,020,000","3,007,000","3,066,000","3,057,000","2,822,000","2,568,000","2,400,000","2,472,000","2,582,000","2,537,000","1,966,000","2,088,000","2,085,000","1,898,000","1,502,000","1,556,000","1,569,000","1,231,000","1,026,000","904,000","587,000","556,000","833,000","648,000","633,000","785,000","1,093,000","1,033,000","1,024,000","678,000","634,000","710,000","669,000","615,000","767,000","756,000","803,000","856,000","1,069,000","1,167,000","999,000","1,139,000","1,360,000","958,000","478,000","-120,000","828,000","891,000","1,136,000","1,535,000","1,661,000","1,811,000","2,016,000","2,461,000","2,302,000","1,771,000","1,854,815","2,356,315","2,532,103","1,762,249","1,811,019","1,120,257","935,922","702,449","948,166","652,078","600,042","563,336","439,521","171,730","583,284","133,735","24,602",,,,,,,"103",,
NetInterestIncome,"39,713,000","9,942,000","9,859,000","10,179,000","9,689,000","9,064,000","9,514,000","9,535,000","9,156,000","8,420,000","8,919,000","9,852,000","9,074,000","9,016,000","9,789,000","9,351,000","9,879,000","9,431,000","9,439,000","9,197,000","8,725,000","8,001,000","8,077,000","8,274,000","7,605,000","8,035,000","8,399,000","8,302,000","8,074,000","7,716,000","6,970,000","6,975,000","7,474,000","7,502,000","7,576,000","7,812,000","7,595,000","7,621,000","7,324,000","7,751,000","7,816,000","7,955,000","8,181,000","8,035,000","7,578,000","6,812,000","7,965,000","5,238,000","6,934,000","8,204,000","8,255,000","7,550,000","8,787,000","8,913,000","9,347,000","9,163,000","9,621,000","9,489,752","9,045,324","8,015,641","7,391,458","6,608,016","6,953,803","6,347,936","5,190,128","6,038,755","5,311,034","5,247,301","5,318,593","4,877,388","5,666,671","4,590,691","5,694,200","3,981,087","3,696,949","3,544,904","3,873,094","3,859,293","3,235,432","1,944,343","2,915,046","2,149,551","1,077,590"
ReconciledDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175,000",,"308,000","240,000","449,000","494,000","525,000","808,000","726,000","13,253,000","45,990,000","-23,135,416","24,013,951","166,465","5,077,956","2,574,446","78,370","67,481","5,882,905","-5,798,620","-145,272","58,891","1,575,418","540,254","-23,535","117,178","4,039,962","10,753","-1,550,215","1,564,653","228,001","9,858","7,026","6,765",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"71,103,000","8,303,000","12,103,000","32,743,000","17,954,000","21,299,000","12,303,000","10,247,000","14,957,000","-27,775,000","698,000","5,391,000","8,856,000","9,330,000","-3,708,000","-9,909,000","12,093,000","9,304,000","7,160,000","5,445,000","6,163,000","4,656,000","916,000","20,695,000","5,516,000","-6,139,000","-8,704,000","-4,696,000","3,307,000","9,542,000","331,000","23,004,000","-20,175,000","-2,102,000","10,506,000","28,675,000","-2,059,000","-2,763,000","8,366,000","5,466,000","-10,580,000","-1,603,000","-1,289,000","-539,000","-14,310,000","-8,381,000","2,132,000","3,837,000","-1,748,000","7,980,000","6,326,000","3,394,000","-788,000","10,280,000","-9,103,000","-14,068,000","2,809,000","-11,904,178","1,900,497","738,950","5,964,600","4,084,851","4,163,603","5,063,429","5,543,076","5,203,816","8,233,349","2,336,203","3,934,153","4,431,258","4,944,948","750,740","5,609,893","2,828,583","1,381,074","2,628,512","2,370,899","3,662,015","2,412,154","2,786,565","2,224,574","1,408,482","1,196,980"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-1,297,000",,,,,,,,,,,,,,,,,,"1,679,000",,,,,,"-86,000","-552",,"-4,929,456","259,733","-1,639,506","-999,323",,,,"4,340,935","-1,825,213",,,"554,044","-1,771,477","899,529","-292,975","-1,557,562",,"-744,837","742,424",,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-1,297,000",,,,,,,,,,,,,,,,,,"1,679,000",,,,,,"-86,000","-552",,"-4,929,456","259,733","-1,639,506","-999,323",,,,"4,340,935","-1,825,213",,,"554,044","-1,771,477","899,529","-292,975","-1,557,562",,"-744,837","742,424",,,,,
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0.27","0.27","0.27","0.27","0","0","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0","0.4","0.4","0.35","0.35","0","0","0.35","0.35","0","0","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.4","0.01","0.4","0.4","0.006","0.029","0.4","0.4","0.027","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-30,100","-193.2","0","-1,725,309.6","90,906.55","-573,827.1","-399,729.2","0","0","0","26,326.225","-53,539.919","0","0","15,113.959","-708,590.8","359,811.6","-117,190","-623,024.8","0","-297,934.8","296,969.6","0","0","0","0","0"
