name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"796,817,000","233,814,000","208,680,000","184,831,000","169,492,000","255,505,000","242,917,000","221,350,000","207,533,000","214,877,000","219,438,000","223,294,000","206,709,000","188,113,000","215,534,000","230,243,000","217,106,000","205,384,000","201,018,000","198,723,000","190,098,000","179,028,000","182,610,000","178,083,000","174,908,000","162,025,000","160,071,000","156,194,000","164,856,000","163,705,000","161,951,000","158,144,000","154,918,000","145,691,000","146,236,000","146,933,000","141,543,000","145,375,000","152,461,000","149,461,000","135,670,000","125,702,000","126,692,000","119,100,000","126,197,000","119,636,000","111,891,000","120,154,000","134,577,000","126,719,000","127,190,000","125,913,000","104,216,000","83,701,000","99,348,000","113,483,000","104,620,000","98,179,000","100,112,000","87,938,000","75,597,000","73,814,000","111,012,000","115,540,000","123,504,000","114,540,000","109,856,000","103,913,000","107,156,000","104,764,000","95,462,000","121,010,000","126,130,000","113,623,000","109,559,000","82,907,000","69,086,000","63,753,000","60,197,000","51,786,000","41,185,000","28,849,000","23,583,000","19,925,000","16,120,000","14,437,000","29,703,000","29,427,000","24,286,000","19,687,000"
	OperatingRevenue,"796,817,000","233,814,000","208,680,000","184,831,000","169,492,000","255,505,000","242,917,000","221,350,000","207,533,000","214,877,000","219,438,000","223,294,000","206,709,000","188,113,000","215,534,000","230,243,000","217,106,000","205,384,000","201,018,000","198,723,000","190,098,000","179,028,000","182,610,000","178,083,000","174,908,000","162,025,000","160,071,000","156,194,000","164,856,000","163,705,000","161,951,000","158,144,000","154,918,000","145,691,000","146,236,000","146,933,000","141,543,000","145,375,000","152,461,000","149,461,000","135,670,000","125,702,000","126,692,000","119,100,000","126,197,000","119,636,000","111,891,000","120,154,000","134,577,000","126,719,000","127,190,000","125,913,000","104,216,000","83,701,000","99,348,000","113,483,000","104,620,000","98,179,000","100,112,000","87,938,000","75,597,000","73,814,000","111,012,000","115,540,000","123,504,000","114,540,000","109,856,000","103,913,000","107,156,000","104,764,000","95,462,000","121,010,000","126,130,000","113,623,000","109,559,000","82,907,000","69,086,000","63,753,000","60,197,000","51,786,000","41,185,000","28,849,000","23,583,000","19,925,000","16,120,000","14,437,000","29,703,000","29,427,000","24,286,000","19,687,000"
CostOfRevenue,"307,407,000","78,042,000","80,849,000","75,322,000","73,194,000","104,922,000","100,942,000","91,276,000","81,222,000","85,711,000","86,167,000","89,204,000","79,660,000","72,239,000","85,291,000","94,616,000","85,814,000","81,147,000","81,754,000","82,149,000","76,906,000","73,867,000","73,134,000","69,880,000","66,614,000","66,494,000","66,533,000","62,759,000","67,428,000","67,336,000","65,279,000","62,033,000","56,255,000","58,586,000","57,638,000","58,772,000","52,770,000","58,003,000","58,835,000","62,968,000","52,868,000","50,606,000","49,513,000","46,203,000","49,985,000","47,478,000","40,800,000","41,484,000","43,684,000","43,129,000","43,931,000","44,878,000","39,435,000","33,023,000","39,252,000","44,174,000","38,587,000","37,832,000","36,567,000","34,986,000","30,233,000","28,439,000","51,778,000","52,142,000","52,996,000","51,300,000","49,539,000","47,249,000","48,566,000","48,550,000","43,108,000","53,712,000","57,544,000","51,866,000","50,267,000","38,061,000","30,267,000","43,578,000","25,795,000","22,747,000","19,304,000","12,094,000","9,583,000","8,544,000","5,556,000","4,559,000","8,523,000","7,699,000","6,988,000","5,624,000"
GrossProfit,"489,410,000","155,772,000","127,831,000","109,509,000","96,298,000","150,583,000","141,975,000","130,074,000","126,311,000","129,166,000","133,271,000","134,090,000","127,049,000","115,874,000","130,243,000","135,627,000","131,292,000","124,237,000","119,264,000","116,574,000","113,192,000","105,161,000","109,476,000","108,203,000","108,294,000","95,531,000","93,538,000","93,435,000","97,428,000","96,369,000","96,672,000","96,111,000","98,663,000","87,105,000","88,598,000","88,161,000","88,773,000","87,372,000","93,626,000","86,493,000","82,802,000","75,096,000","77,179,000","72,897,000","76,212,000","72,158,000","71,091,000","78,670,000","90,893,000","83,590,000","83,259,000","81,035,000","64,781,000","50,678,000","60,096,000","69,309,000","66,033,000","60,347,000","63,545,000","52,952,000","45,364,000","45,375,000","59,234,000","63,398,000","70,508,000","63,240,000","60,317,000","56,664,000","58,590,000","56,214,000","52,354,000","67,298,000","68,586,000","61,757,000","59,292,000","44,846,000","38,819,000","20,175,000","34,402,000","29,039,000","21,881,000","16,755,000","14,000,000","11,381,000","10,564,000","9,878,000","21,180,000","21,728,000","17,298,000","14,063,000"
OperatingExpense,"473,950,000","122,189,000","125,192,000","118,784,000","107,785,000","128,424,000","124,313,000","120,452,000","119,242,000","125,219,000","120,042,000","110,270,000","112,493,000","110,782,000","111,881,000","110,497,000","113,291,000","100,522,000","92,874,000","91,606,000","92,258,000","92,479,000","89,393,000","86,471,000","90,680,000","88,683,000","88,742,000","82,212,000","88,425,000","89,157,000","85,666,000","86,507,000","77,861,000","77,096,000","74,444,000","77,671,000","69,744,000","66,735,000","68,324,000","59,263,000","66,423,000","58,332,000","61,956,000","58,969,000","60,228,000","67,219,000","60,077,000","59,325,000","60,246,000","57,925,000","57,180,000","54,496,000","52,055,000","49,511,000","42,758,000","61,975,000","47,864,000","49,282,000","49,076,000","42,537,000","43,427,000","49,099,000","56,604,000","58,572,000","56,630,000","10,981,000","42,549,000","54,104,000","40,681,000","36,441,000","36,150,000","36,897,000","35,680,000","34,583,000","28,776,000","24,151,000","22,397,000","20,794,000","19,881,000","17,325,000","17,818,000","16,028,000","14,881,000","49,238,000","17,050,000","15,901,000","16,253,000","14,946,000","10,988,000","8,710,000"
	SellingGeneralAndAdministration,"187,215,000","44,647,000","53,487,000","46,128,000","42,953,000","51,950,000","50,456,000","48,483,000","48,404,000","53,996,000","50,866,000","47,718,000","48,637,000","49,216,000","48,948,000","49,406,000","53,796,000","45,694,000","40,139,000","39,606,000","39,826,000","40,155,000","38,767,000","38,034,000","39,045,000","39,637,000","41,497,000","35,729,000","40,960,000","42,300,000","39,527,000","43,990,000","36,017,000","34,611,000","32,276,000","37,009,000","32,357,000","29,153,000","32,315,000","24,495,000","32,178,000","25,402,000","27,251,000","27,254,000","26,055,000","31,860,000","27,456,000","28,556,000","29,737,000","28,003,000","30,627,000","28,592,000","26,187,000","23,442,000","25,639,000","25,940,000","24,486,000","24,609,000","27,552,000","21,693,000","21,282,000","24,292,000","24,185,000","27,308,000","26,163,000","24,702,000","19,478,000","17,217,000","19,137,000","16,721,000","15,244,000","17,058,000","16,650,000","15,204,000","12,613,000","10,688,000","9,539,000","9,998,000","10,250,000","8,653,000","8,299,000","6,676,000","5,859,000","5,362,000","4,746,000","4,090,000","4,946,000","5,128,000","4,355,000","3,218,000"
	ResearchAndDevelopment,"286,735,000","77,542,000","71,705,000","72,656,000","64,832,000","76,474,000","73,857,000","71,969,000","70,838,000","71,223,000","69,176,000","62,552,000","63,856,000","61,566,000","62,933,000","61,091,000","59,495,000","54,828,000","52,735,000","52,000,000","52,432,000","52,324,000","50,626,000","48,437,000","51,635,000","49,046,000","47,245,000","46,483,000","47,465,000","46,857,000","46,139,000","42,517,000","41,844,000","42,485,000","42,168,000","40,662,000","37,387,000","37,582,000","36,009,000","34,768,000","34,245,000","32,930,000","34,705,000","31,715,000","34,173,000","35,359,000","32,621,000","30,769,000","30,509,000","29,922,000","26,553,000","25,904,000","25,868,000","26,069,000","17,119,000","36,035,000","23,378,000","24,673,000","21,524,000","20,844,000","22,145,000","24,807,000","32,419,000","31,264,000","30,467,000","27,557,000","25,413,000","35,947,000","20,895,000","18,967,000","20,052,000","18,856,000","17,867,000","18,142,000","14,863,000","12,267,000","11,635,000","9,530,000","8,364,000","7,379,000","8,211,000","8,047,000","7,727,000","7,672,000","7,070,000","6,508,000","6,129,000","5,263,000","4,444,000","3,580,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"940,000","649,000","753,000","854,000","983,000","1,163,000","1,237,000","1,300,000","1,196,000","1,223,000","1,266,000","1,267,000","1,293,000","1,308,000","1,305,000","1,295,000","1,319,000","5,234,000","5,303,000","5,178,000","4,555,000","2,189,000","1,912,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"940,000","649,000","753,000","854,000","983,000","1,163,000","1,237,000","1,300,000","1,196,000","1,223,000","1,266,000","1,267,000","1,293,000","1,308,000","1,305,000","1,295,000","1,319,000","5,234,000","5,303,000","5,178,000","4,555,000","2,189,000","1,912,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,819,000","1,869,000",,,,
