name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
MarketCap,"1,835,779,859","3,022,575,621","3,193,639,375","3,191,124,327","3,639,739,730","2,989,218,960","2,524,411,820","1,796,337,900","2,020,008,050","1,346,186,430","1,289,184,050","986,302,180","1,152,523,748","1,035,367,248","1,181,282,400","1,238,721,857","947,833,325","719,773,473","628,807,930","768,055,226","832,405,500","650,123,350","650,506,095","525,872,620","469,158,390","556,803,720","724,228,560","623,251,860","703,151,680","581,157,870","550,496,800","404,373,120","504,916,980","515,412,810","434,272,640","230,777,640","198,852,356","165,500,414","116,582,400","123,870,836","158,430,642","164,028,545","180,347,327","158,439,849","210,033,027","182,869,146","160,865,017","122,677,685","103,461,458","91,065,401","92,733,859","70,764,142","51,528,841","18,880,078","31,690,242","140,914,541","153,318,409","180,592,417","185,276,078","150,336,369","103,186,265","121,514,621","106,399,678","81,287,449","89,499,505","95,212,240","126,751,294","165,431,267"
EnterpriseValue,"1,799,700,859","2,979,132,621","3,146,738,375","3,105,794,327","3,486,109,730","2,819,001,960","2,365,893,820","1,638,652,900","2,027,511,050","1,340,807,430","1,285,858,050","949,286,180","1,106,011,748","963,425,248","1,193,512,400","1,254,133,857","964,309,325","722,744,473","633,113,930","771,837,226","836,767,500","645,007,350","648,101,095","522,391,620","459,888,390","536,385,720","689,441,560","578,077,860","653,493,680","525,563,870","493,658,800","341,278,120","425,668,980","495,651,810","411,546,640","203,257,640","170,752,356","161,936,414","113,018,400","119,820,836","153,057,775","156,314,502","171,949,259","150,041,781","201,326,369","174,796,638","151,149,260","114,595,154","95,367,863","83,615,013","81,908,858","60,775,019","41,575,765","10,334,244","26,312,400","134,713,022","141,970,892","166,360,689","166,377,006","122,492,946","88,191,372","103,110,210","88,072,561","57,569,557","65,781,613","68,596,488","89,984,671","128,664,644"
PeRatio,"34.789","60.248","72.427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,601.667",,,"19.48",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"6.335","11.021","12.233","12.719","16.276","13.364","10.764","7.358","7.427","5.47","5.434","4.175","5.021","4.529","5.203","6.157","4.889","3.804","3.456","4.306","4.803","3.902","4.092","3.343","3.031","3.639","5.177","5.001","5.903","5.029","4.961","3.67","4.576","4.693","4.604","2.688","2.246","1.825","1.59","1.753","2.296","2.421","2.689","2.359","3.128","2.849","2.627","2.094","1.792","1.584","1.613","1.287","0.921","0.329","0.57","2.492","2.861","3.535","3.631","3.489","2.643","3.254","3.009","2.434","2.68","3.02","4.566","5.96"
PbRatio,"3.966","6.281","6.55","8.296","9.303","7.248","6.046","4.309","8.884","5.443","4.993","4.083","4.834","4.153","7.213","7.821","6.238","4.461","3.97","4.775","5.175","3.86","3.762","2.971","2.592","2.983","5.771","4.843","5.469","4.385","4.077","3.013","3.761","7.099","11.982","6.051","5.163","13.243","9.327","8.305","10.917","10.505","11.291","9.846","12.412","11.405","9.612","7.808","6.574","5.755","5.426","3.869","2.33","0.851","1.088","4.516","4.723","5.407","5.113","3.783","4.516","4.093","3.163","2.229","2.442","2.407","2.739","3.567"
EnterprisesValueRevenueRatio,"6.214","39.948","42.978","44.079","48.841","47.558","40.986","29.926","49.665","25.191","20.969","16.768","18.776","17.852","22.565","25.112","18.615","15.38","13.745","18.312","18.5","15.628","15.747","13.625","11.592","14.924","19.224","18.397","20.056","17.586","16.783","12.792","16.054","19.948","18.806","10.089","8.358","8.334","6.154","7.424","8.378","8.944","10.257","9.857","11.998","11.178","9.223","7.918","6.72","5.993","5.935","4.576","3.018","0.756","2.181","9.101","9.555","12.296","12.651","10.162","7.14","9.591","8.309","6.152","6.817","7.942","10.513","17.945"
EnterprisesValueEBITDARatio,"26.442","-264.577","-322.016","30.622","-282.734","-207.661","-156.651","-1,319.366","-447.081","-105.343","-103.631","-164.208","-1,301.19","-388.635","6,216.21","-329.169","307.595","-102.27","3,029.253","-176.339","-208.358","-88.333","-115.054","-134.187","-84.803","-73.994","-80.252","-125.669","-187.57","-133.697","-122.526","418.233","-278.944","-77.933","-96.088","-96.194","-147.455","-124.184","-79.311","-63.097","-281.056","-170.951","-116.06","-268.199","-928.824","-406.235","188.435","-396.739","1,690.59","-74.829","-53.009","-15.759","-72.684","-1.405","-14.587","-125.154","-124.555","-52.676","-171.988","-53.423","-33.712","-23.597","-22.386","-19.776","-21.251","-23.309","-23.662","-38.53"
