name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
			ReceivablesAdjustmentsAllowances,"-12,232,000","-12,467,000","-15,184,000","-17,918,000","-17,761,000","-18,377,000","-17,961,000","-14,364,000","-11,809,000","-11,578,000","-7,335,000","-6,438,000","-6,206,000","-6,233,000","-6,695,000","-6,789,000","-6,298,000","-6,157,000","-6,237,000","-7,505,000","-6,890,000","-7,508,000","-8,827,000","-9,608,000","-8,224,000","-8,473,000","-8,912,000","-9,001,000","-9,744,000","-9,830,000","-10,320,000","-10,497,000","-9,851,000","-10,036,000","-10,090,000","-9,793,000","-9,418,000","-9,449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,"92,000","96,000","125,000","2,515,000","85,000","1,277,000",,,,,"3,726,000",,,"0","0","295,000","246,000","3,962,000","0","0","4,185,000","34,762,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,"92,000","96,000","125,000","2,515,000","85,000","1,277,000",,,,,"3,726,000",,,,,"295,000","246,000","3,962,000",,,"4,185,000","34,762,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"38,510,000","32,600,000","30,752,000","35,432,000","30,206,000","26,243,000","27,868,000","38,172,000","27,650,000","20,030,000","26,069,000","33,965,000","21,356,000","23,398,000","31,233,000","40,701,000","49,360,000","46,207,000","27,267,000","30,771,000","30,129,000","34,423,000","21,451,000","24,435,000","20,915,000","23,605,000","18,820,000","17,679,000","18,492,000","18,207,000","14,048,000","19,486,000","19,690,000","19,384,000","17,656,000","15,438,000","15,370,000","27,185,000","22,881,000","22,706,000","23,346,000","33,115,000","21,575,000","14,934,000","12,140,000","16,642,000","14,589,000","11,304,000","10,821,000","11,182,000","10,613,000","12,180,000","8,866,000","14,200,000","13,952,000","17,584,000","14,655,000","19,104,000","15,347,000","19,283,000","13,254,000","13,182,000","13,799,000","12,406,000","8,470,000","7,393,000","9,534,000","11,502,000","10,596,000","9,524,000","10,944,000","11,842,000","17,457,000","17,527,000","14,481,000","10,992,000","12,294,000","8,955,000","10,151,000","7,732,000","6,280,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"831,000","830,000","829,000","828,000","1,485,000",,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,782,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"14,260,000","13,372,000","8,339,000","7,756,000","6,921,000","6,354,000","6,663,000","6,089,000","5,819,000","4,878,000","7,152,000","4,898,000","4,776,000","5,915,000","8,970,000","10,912,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,808,000","6,171,000","6,768,000","5,838,000","4,831,000","8,303,000","7,379,000","7,956,000","806,000","1,289,000","1,320,000","1,326,000","1,332,000","1,270,000","819,000","891,000","6,738,000","13,715,000","19,590,000","18,904,000"
	TotalNonCurrentAssets,"2,040,341,000","2,042,044,000","1,692,415,000","1,705,246,000","1,713,254,000","1,717,285,000","1,647,529,000","1,651,236,000","1,658,126,000","1,653,180,000","1,644,263,000","1,602,165,000","1,486,136,000","1,363,886,000","1,372,808,000","1,376,105,000","1,377,592,000","1,377,311,000","1,170,433,000","1,171,249,000","1,173,943,000","1,177,151,000","1,172,076,000","1,175,806,000","1,133,293,000","1,137,252,000","1,142,582,000","1,140,573,000","1,063,560,000","1,068,258,000","1,072,423,000","1,078,508,000","1,003,228,000","973,157,000","1,096,795,000","1,098,273,000","1,102,493,000","1,096,757,000","1,102,212,000","1,101,124,000","1,092,508,000","1,072,140,000","1,009,216,000","1,008,629,000","986,392,000","960,241,000","833,814,000","836,489,000","837,824,000","604,136,000","604,708,000","604,290,000","605,693,000","595,889,000","586,500,000","567,065,000","568,554,000","572,884,000","506,799,000","508,649,000","317,475,000","318,342,000","298,718,000","298,552,000","298,421,000","298,423,000","299,914,000","299,115,000","207,727,000","218,550,000","217,386,000","214,771,000","211,770,000","202,741,000","202,500,000","200,106,000","195,626,000","134,477,000","103,443,000","40,217,000","39,102,000"
		NetPPE,"216,077,000","208,616,000","206,308,000","213,779,000","217,350,000","216,121,000","216,332,000","213,568,000","215,251,000","203,359,000","189,229,000","179,514,000","174,286,000","51,427,000","53,178,000","53,895,000","50,288,000","46,082,000","22,700,000","23,595,000","23,510,000","23,121,000","22,213,000","21,935,000","23,382,000","22,439,000","22,809,000","23,837,000","25,259,000","25,743,000","26,661,000","28,372,000","29,462,000","30,156,000","29,053,000","27,882,000","28,701,000","28,588,000","29,901,000","26,182,000","35,341,000","47,435,000","65,828,000","62,196,000","38,928,000","27,086,000","15,691,000","15,591,000","15,267,000","14,498,000","14,857,000","14,513,000","16,442,000","16,563,000","14,703,000","14,802,000","13,785,000","14,170,000","14,188,000","14,528,000","14,705,000","13,881,000","12,746,000","12,089,000","12,398,000","11,713,000","12,049,000","10,961,000","8,745,000","9,360,000","12,421,000","11,705,000","10,887,000","10,920,000","11,426,000","11,258,000","10,852,000","9,131,000","9,336,000","7,933,000","7,734,000"
			GrossPPE,"400,004,000","381,217,000","371,950,000","370,334,000","363,844,000","352,293,000","348,400,000","337,746,000","334,229,000","318,634,000","296,440,000","279,886,000","269,774,000","140,642,000","141,231,000","135,938,000","128,371,000","118,240,000","93,866,000","92,820,000","90,552,000","88,245,000","85,583,000","83,773,000","83,167,000","80,451,000","81,175,000","80,044,000","79,394,000","79,260,000","78,604,000","78,083,000","86,131,000","84,524,000","81,968,000","79,171,000","126,146,000","123,866,000","122,805,000","117,306,000","116,461,000","111,968,000","110,533,000","99,699,000","74,702,000","61,219,000","48,525,000","48,043,000","46,852,000","44,956,000","44,206,000","42,813,000","43,600,000","42,739,000","39,455,000","39,025,000","37,855,000","37,459,000","37,538,000","37,878,000","38,055,000","37,231,000","33,120,000","32,463,000","32,772,000","32,087,000","34,354,000","33,266,000","31,050,000","31,665,000","36,436,000","35,720,000","34,902,000","34,935,000","32,364,000","32,196,000","31,790,000","30,069,000","28,101,000","26,698,000","26,499,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,010,000",,,,"2,028,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,578,000","13,285,000","13,642,000","13,543,000",,,,"10,614,000",,,,"7,962,000",,,,"8,487,000",,,,"6,336,000",,,,"5,605,000",,,
				MachineryFurnitureEquipment,"240,249,000","234,169,000","222,857,000","216,294,000","209,213,000","194,470,000","193,740,000","184,038,000","171,098,000","150,640,000","131,114,000","118,112,000","105,934,000","97,577,000","98,396,000","93,683,000","88,247,000","79,218,000","55,166,000","54,458,000","52,628,000","51,806,000","49,264,000","47,802,000","47,311,000","44,718,000","44,551,000","43,762,000","44,215,000","43,659,000","43,633,000","43,117,000","51,058,000","50,989,000","50,934,000","47,983,000","95,523,000","94,934,000","97,881,000","92,835,000","92,596,000","88,623,000","86,596,000","77,343,000","52,629,000","39,271,000","28,960,000","30,251,000","30,355,000","28,725,000","28,012,000","26,964,000","26,121,000","27,196,000","25,877,000","25,740,000","24,213,000","23,916,000",,,,"24,607,000",,,,"22,097,000",,,,"23,178,000",,,,"28,599,000",,,,"24,464,000",,,
				OtherProperties,"80,770,000","76,116,000","80,062,000","85,991,000","89,875,000","95,530,000","100,489,000","102,891,000","112,573,000","118,369,000","116,905,000","117,723,000","120,311,000","51,427,000",,"53,895,000","50,288,000","46,082,000","22,700,000","23,595,000",,,"22,213,000","21,935,000","23,382,000","22,439,000","22,809,000","23,837,000","25,259,000","25,743,000","26,661,000","28,372,000","29,462,000","30,156,000","29,053,000","27,882,000","28,701,000","28,588,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"78,985,000","70,932,000","69,031,000","68,049,000","64,756,000","62,293,000","54,171,000","50,817,000","50,558,000","49,625,000","48,421,000","44,051,000","43,529,000","43,065,000","42,835,000","42,255,000","40,124,000","39,022,000","38,700,000","38,362,000","37,924,000","36,439,000","36,319,000","35,971,000","35,856,000","35,733,000","36,624,000","36,282,000","35,179,000","35,601,000","34,971,000","34,966,000","35,073,000","33,535,000","31,034,000","31,188,000","30,623,000","28,932,000","24,924,000","24,471,000","23,865,000","23,345,000","23,937,000","22,356,000","22,073,000","21,948,000","19,565,000","17,792,000","16,497,000","16,231,000","16,194,000","15,849,000","17,479,000","15,543,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-183,927,000","-172,601,000","-165,642,000","-156,555,000","-146,494,000","-136,172,000","-132,068,000","-124,178,000","-118,978,000","-115,275,000","-107,211,000","-100,372,000","-95,488,000","-89,215,000","-88,053,000","-82,043,000","-78,083,000","-72,158,000","-71,166,000","-69,225,000","-67,042,000","-65,124,000","-63,370,000","-61,838,000","-59,785,000","-58,012,000","-58,366,000","-56,207,000","-54,135,000","-53,517,000","-51,943,000","-49,711,000","-56,669,000","-54,368,000","-52,915,000","-51,289,000","-97,445,000","-95,278,000","-92,904,000","-91,124,000","-81,120,000","-64,533,000","-44,705,000","-37,503,000","-35,774,000","-34,133,000","-32,834,000","-32,452,000","-31,585,000","-30,458,000","-29,349,000","-28,300,000","-27,158,000","-26,176,000","-24,752,000","-24,223,000","-24,070,000","-23,289,000","-23,350,000","-23,350,000","-23,350,000","-23,350,000","-20,374,000","-20,374,000","-20,374,000","-20,374,000","-22,305,000","-22,305,000","-22,305,000","-22,305,000","-24,015,000","-24,015,000","-24,015,000","-24,015,000","-20,938,000","-20,938,000","-20,938,000","-20,938,000","-18,765,000","-18,765,000","-18,765,000"
		GoodwillAndOtherIntangibleAssets,"1,761,603,000","1,764,543,000","1,420,324,000","1,426,816,000","1,433,085,000","1,440,125,000","1,371,870,000","1,379,921,000","1,385,725,000","1,388,037,000","1,394,460,000","1,362,899,000","1,252,898,000","1,257,768,000","1,262,919,000","1,268,403,000","1,274,773,000","1,278,908,000","1,099,455,000","1,102,192,000","1,106,096,000","1,110,805,000","1,107,409,000","1,112,346,000","1,068,904,000","1,073,767,000","1,079,146,000","1,084,358,000","1,002,005,000","1,006,890,000","1,010,483,000","1,013,759,000","938,366,000","905,390,000","1,027,614,000","1,031,691,000","1,034,662,000","1,029,822,000","1,034,068,000","1,037,972,000","1,020,083,000","986,219,000","910,361,000","910,834,000","913,195,000","898,045,000","784,382,000","789,543,000","794,528,000","561,901,000","564,589,000","567,251,000","569,425,000","558,226,000","549,522,000","529,415,000","532,140,000","534,808,000","463,841,000","465,889,000","276,923,000","278,502,000","262,181,000","263,175,000","262,137,000","263,349,000","263,064,000","263,246,000","175,342,000","180,654,000","176,317,000","174,692,000","172,581,000","165,289,000","165,302,000","164,175,000","164,368,000","104,234,000","73,193,000","10,695,000","10,935,000"
			Goodwill,"1,509,259,000","1,498,988,000","1,238,090,000","1,237,734,000","1,237,733,000","1,237,894,000","1,191,270,000","1,191,270,000","1,191,270,000","1,191,259,000","1,191,213,000","1,166,273,000","1,085,806,000","1,085,806,000","1,085,806,000","1,085,806,000","1,085,321,000","1,084,560,000","955,874,000","955,874,000","955,874,000","955,874,000","949,953,000","951,353,000","919,591,000","919,591,000","919,290,000","919,548,000","851,640,000","851,640,000","850,970,000","850,915,000","780,905,000","752,867,000","871,294,000","871,019,000","870,759,000","861,912,000","861,934,000","861,653,000","842,890,000","808,455,000","747,000,000","744,322,000","744,364,000","729,558,000","631,989,000","631,989,000","632,208,000","488,217,000","488,217,000","488,087,000","488,778,000","479,516,000","470,386,000","452,213,000","452,045,000","451,832,000","389,062,000","388,365,000","238,522,000","238,322,000","227,747,000","227,747,000","227,747,000",,,,,,,,,,,,,,"67,628,000",,
			OtherIntangibleAssets,"252,344,000","265,555,000","182,234,000","189,082,000","195,352,000","202,231,000","180,600,000","188,651,000","194,455,000","196,778,000","203,247,000","196,626,000","167,092,000","171,962,000","177,113,000","182,597,000","189,452,000","194,348,000","143,581,000","146,318,000","150,222,000","154,931,000","157,456,000","160,993,000","149,313,000","154,176,000","159,856,000","164,810,000","150,365,000","155,250,000","159,513,000","162,844,000","157,461,000","152,523,000","156,320,000","160,672,000","163,903,000","167,910,000","172,134,000","176,319,000","177,193,000","177,764,000","163,361,000","166,512,000","168,831,000","168,487,000","152,393,000","157,554,000","162,320,000","73,684,000","76,372,000","79,164,000","80,647,000","78,710,000","79,136,000","77,202,000","80,095,000","82,976,000","74,779,000","77,524,000","38,401,000","40,180,000","34,434,000","35,428,000","34,390,000","263,349,000","263,064,000","263,246,000","175,342,000","180,654,000","176,317,000","174,692,000","172,581,000","165,289,000","165,302,000","164,175,000","164,368,000","104,234,000","5,565,000","10,695,000","10,935,000"
		InvestmentsAndAdvances,"11,555,000","11,555,000","11,555,000","11,548,000","11,548,000","11,549,000","11,549,000","11,549,000","11,549,000","11,550,000","11,550,000","11,534,000","11,817,000","11,830,000","11,835,000","11,827,000","11,848,000","11,843,000","11,879,000","11,808,000","11,666,000","11,691,000","11,061,000","11,008,000","10,943,000","10,853,000","10,657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,"11,550,000","11,550,000","11,534,000","11,817,000","11,830,000","11,835,000","11,827,000","11,848,000","11,843,000","11,879,000","11,808,000","11,666,000","11,691,000","11,061,000","11,008,000","10,943,000","10,853,000","10,657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,"11,549,000","11,549,000","11,550,000","11,550,000","11,534,000","11,817,000","11,830,000","11,835,000","11,827,000","11,848,000","11,843,000","11,879,000","11,808,000","11,666,000","11,691,000","11,061,000","11,008,000","10,943,000","10,853,000","10,657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,"35,286,000","43,342,000","40,996,000","40,457,000","38,206,000","37,848,000","34,682,000","32,740,000","31,955,000","36,777,000","34,897,000","34,754,000","33,606,000","30,501,000","34,154,000","34,037,000","33,300,000","33,555,000","32,351,000","31,455,000","30,670,000","29,383,000","28,998,000","28,147,000","27,639,000","27,557,000","26,645,000","28,500,000","32,386,000","31,741,000","30,888,000","31,540,000","32,118,000","31,765,000","30,237,000","28,514,000","28,661,000","27,352,000","26,184,000","24,678,000","24,597,000","25,026,000","22,658,000","24,949,000","23,878,000","24,415,000","22,365,000","20,152,000","21,086,000","21,065,000","19,553,000","16,635,000","13,896,000","14,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"15,820,000","13,988,000","13,232,000","12,646,000","13,065,000","11,642,000","13,096,000","13,458,000","13,646,000","13,457,000","14,127,000","13,464,000","13,529,000","12,360,000","10,722,000","7,943,000","7,383,000","6,923,000","4,048,000","2,199,000","2,001,000","2,151,000","2,395,000","2,370,000","2,425,000","2,636,000","3,325,000","3,878,000","3,910,000","3,884,000","4,391,000","4,837,000","3,282,000","5,846,000","9,891,000","10,186,000","10,469,000","10,995,000","12,059,000","12,292,000","12,487,000","13,460,000","10,369,000","10,650,000","10,391,000","10,695,000","11,376,000","11,203,000","6,943,000","6,672,000","5,709,000","5,891,000","5,930,000","6,329,000","22,275,000","22,848,000","22,629,000","23,906,000","28,770,000","28,232,000","25,847,000","25,959,000","23,791,000","23,288,000","23,886,000","23,361,000","24,801,000","24,908,000","23,640,000","28,536,000","28,648,000","28,374,000","28,302,000","26,532,000","25,772,000","24,673,000","20,406,000","21,112,000","20,914,000","21,589,000","20,433,000"
TotalLiabilitiesNetMinorityInterest,"939,863,000","964,145,000","627,759,000","659,897,000","599,971,000","634,252,000","640,732,000","641,680,000","720,105,000","617,272,000","622,883,000","608,172,000","610,467,000","402,677,000","407,453,000","435,679,000","443,507,000","401,501,000","395,151,000","369,438,000","360,117,000","356,797,000","328,122,000","328,456,000","336,639,000","322,687,000","345,340,000","355,716,000","321,525,000","332,623,000","362,963,000","399,971,000","555,401,000","589,631,000","659,303,000","625,141,000","657,104,000","676,681,000","660,772,000","639,742,000","693,915,000","670,949,000","685,445,000","741,304,000","685,952,000","624,134,000","578,415,000","586,428,000","503,262,000","283,282,000","250,882,000","288,435,000","360,662,000","341,176,000","301,585,000","334,091,000","366,434,000","386,198,000","291,911,000","322,915,000","130,900,000","154,253,000","139,127,000","163,601,000","186,250,000","177,392,000","201,437,000","192,616,000","150,112,000","147,003,000","153,241,000","148,721,000","149,328,000","148,381,000","140,131,000","122,922,000","124,016,000","118,348,000","114,405,000","111,340,000","107,633,000"
