name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2010
		OtherNonCashItems,"13,617,000","2,253,000","3,606,000","3,806,000","3,952,000","3,183,000","3,607,000","3,560,000","2,644,000","2,831,000","2,993,000","2,288,000","1,935,000","1,992,000","2,404,000","1,905,000","2,659,000","2,214,000","2,318,000","2,840,000","1,191,000","866,000","1,227,000","1,432,000","1,131,000","2,486,000",,,,,"15,000",,,,,,,,,,,,
		ChangeInWorkingCapital,"-276,926,000","-218,198,000","45,615,000","-39,827,000","-64,516,000","-55,239,000","133,648,000","69,854,000","173,671,000","-135,214,000","253,781,000","-72,436,000","-28,470,000","-129,967,000","274,595,000","-154,625,000","-133,045,000","-8,904,000","187,897,000","-77,783,000","-149,410,000","-127,072,000","52,057,000","-119,825,000","-133,805,000","-178,595,000","71,332,000","-25,180,000","-139,163,000","-129,777,000","-1,574,000","-129,705,000","-58,693,000","-46,565,000","-77,869,000","-50,352,000","-57,970,000","-48,018,000","-41,672,000","-18,745,000","-27,250,000","-19,973,000","-3,603,000"
			ChangeInReceivables,"-35,384,000","247,000","-30,070,000","4,422,000","-9,983,000","-17,814,000","9,859,000","14,170,000","-3,879,000","-14,425,000","1,231,000","-12,137,000","-136,000","-6,642,000","33,933,000","-25,377,000","-4,362,000","70,351,000","-41,017,000","-12,980,000","-6,985,000","16,702,000","-7,973,000","-650,000","-1,942,000","11,141,000","-10,789,000","1,268,000","-11,177,000","-2,894,000","6,826,000","36,375,000","-2,110,000","-158,000","-1,164,000","915,000","-172,000","-728,000","-325,000","273,000","-27,000","-398,000","-1,514,000"
			ChangeInInventory,"-289,547,000","-233,238,000","62,962,000","-50,232,000","-69,039,000","-104,701,000","79,035,000","24,123,000","181,411,000","-127,509,000","262,871,000","-91,899,000","-21,005,000","-29,695,000","224,068,000","-127,418,000","-101,300,000","-87,107,000","196,093,000","-103,315,000","-159,996,000","-138,011,000","54,526,000","-119,366,000","-142,765,000","-180,540,000","70,859,000","-50,473,000","-128,112,000","-127,304,000","-26,425,000","-163,495,000","-57,554,000","-28,841,000","-95,764,000","-58,047,000","-56,669,000","-51,079,000","-45,615,000","-20,951,000","-27,729,000","-17,765,000","-2,537,000"
			ChangeInPayablesAndAccruedExpense,"34,614,000","16,415,000","-9,818,000","-452,000","28,469,000","61,309,000","19,807,000","41,429,000","-6,384,000","5,566,000","-7,038,000","38,912,000","-11,031,000","-88,154,000","12,003,000","9,864,000","-22,283,000","5,544,000","23,228,000","39,256,000","15,259,000","-8,089,000","-2,801,000","18,596,000","12,174,000","-12,067,000","1,392,000","22,018,000","-16,394,000","-6,542,000","18,221,000","-7,185,000","5,339,000","-10,850,000","19,947,000","12,836,000","-763,000","2,602,000","5,802,000","2,081,000","337,000","-1,637,000","192,000"
				ChangeInPayable,"-42,888,000","-8,839,000","-34,845,000","-21,444,000","22,240,000","39,213,000","-14,374,000","22,978,000","-6,189,000","11,155,000","-15,159,000","18,187,000","-3,513,000","-14,708,000","-7,619,000","-5,225,000","12,687,000","3,379,000","8,832,000","787,000","-10,864,000","3,863,000","-7,415,000","-2,151,000","12,217,000","2,761,000","-2,907,000","16,738,000","-9,986,000","-7,865,000","6,393,000","1,935,000","4,634,000","-7,391,000","8,799,000","4,936,000","-763,000","2,602,000","5,388,000","2,495,000","337,000","-1,637,000","192,000"
					ChangeInAccountPayable,"-42,888,000","-8,839,000","-34,845,000","-21,444,000","22,240,000","39,213,000","-14,374,000","22,978,000","-6,189,000","11,155,000","-15,159,000","18,187,000","-3,513,000","-14,708,000","-7,619,000","-5,225,000","12,687,000","3,379,000","8,832,000","787,000","-10,864,000","3,863,000","-7,415,000","-2,151,000","12,217,000","2,761,000","-2,907,000","16,738,000","-9,986,000","-7,865,000","6,393,000","1,935,000","4,634,000","-7,391,000","8,799,000","4,936,000","-763,000","2,602,000","5,388,000","2,495,000","337,000","-1,637,000","192,000"
				ChangeInAccruedExpense,"77,502,000","25,254,000","25,027,000","20,992,000","6,229,000","22,096,000","34,181,000","18,451,000","-195,000","-5,589,000","8,121,000","20,725,000","-7,518,000","-73,446,000","19,622,000","15,089,000","-34,970,000","2,165,000","14,396,000","38,469,000","26,123,000","-11,952,000","4,614,000","20,747,000","-43,000","-14,828,000","4,299,000","5,280,000","-6,408,000","1,323,000","11,828,000","-9,120,000","705,000","-3,459,000","11,148,000",,,,,,,,
			ChangeInOtherCurrentAssets,"13,391,000","-1,622,000","22,541,000","6,435,000","-13,963,000","5,967,000","24,947,000","-9,868,000","2,523,000","1,154,000","-3,283,000","-7,312,000","3,702,000","-5,476,000","4,591,000","-11,694,000","-5,100,000","2,308,000","9,593,000","-744,000","2,312,000","2,326,000","8,305,000","-18,405,000","-1,272,000","2,871,000","9,870,000","2,007,000","16,520,000","6,963,000","-196,000","4,600,000","-4,368,000","-6,716,000","-888,000","-6,056,000","-366,000","1,187,000","-1,534,000","-148,000","169,000","-173,000","256,000"
			ChangeInOtherWorkingCapital,,,,,,,"24,947,000","-9,868,000","2,523,000","1,154,000","-3,283,000","-7,312,000","3,702,000","-5,476,000","4,591,000","-11,694,000","-5,100,000","2,308,000","9,593,000","-744,000","2,312,000","2,326,000","8,305,000","-18,405,000","-1,272,000","2,871,000","9,870,000","2,007,000","16,520,000","6,963,000","-196,000","4,600,000","-4,368,000","-6,716,000","-888,000","-6,056,000","-366,000","1,187,000","-1,534,000","-148,000","169,000","-173,000","256,000"
InvestingCashFlow,"-92,218,000","-19,688,000","-52,246,000","-11,419,000","-8,865,000","399,000","-44,462,000","-5,878,000","-28,549,000","-9,151,000","-14,200,000","-9,250,000","-6,360,000","-7,448,000","-69,061,000","-9,494,000","-13,740,000","-3,117,000","-439,000","-891,000","-850,000","-1,399,000","-1,920,000","-933,000","-731,000","-424,000","1,336,000","-328,000","-514,000","-1,356,000","-2,519,000","47,429,000","-145,000","-103,000","29,866,000","9,918,000","19,839,000","-60,129,000","-186,000","-41,000","-23,000","-38,000","-26,000"
	CashFlowFromContinuingInvestingActivities,"-92,218,000","-19,688,000","-52,246,000","-11,419,000","-8,865,000","399,000","-44,462,000","-5,878,000","-28,549,000","-9,151,000","-14,200,000","-9,250,000","-6,360,000","-7,448,000","-69,061,000","-9,494,000","-13,740,000","-3,117,000","-439,000","-891,000","-850,000","-1,399,000","-1,920,000","-933,000","-731,000","-424,000","1,336,000","-328,000","-514,000","-1,356,000","-2,519,000","47,429,000","-145,000","-103,000","29,866,000","9,918,000","19,839,000","-60,129,000","-186,000","-41,000","-23,000","-38,000","-26,000"
		NetPPEPurchaseAndSale,"-36,350,000","-12,547,000","-10,020,000","-10,521,000","-3,262,000","-5,684,000","-6,013,000","-4,771,000","-3,763,000","-8,222,000","-7,890,000","-9,250,000","-5,879,000","-7,217,000","-7,104,000","-8,860,000","-13,509,000","-2,170,000","-393,000","-419,000","-619,000","-1,168,000","-1,920,000","-933,000","-712,000","-411,000","250,000","-446,000","-235,000","-378,000","-1,781,000","-5,798,000","-145,000","-103,000","-134,000","-82,000","-161,000","-129,000","-186,000","-41,000","-23,000","-38,000","-26,000"
			PurchaseOfPPE,"-36,352,000","-12,547,000","-10,022,000","-10,521,000","-3,262,000","-5,684,000","-6,015,000","-4,780,000","-3,763,000","-8,239,000","-7,890,000","-9,250,000","-5,918,000","-7,224,000","-7,104,000","-8,865,000","-13,512,000","-2,170,000","-393,000","-419,000","-620,000","-1,173,000","-1,929,000","-933,000","-712,000","-411,000","250,000","-446,000","-235,000","-378,000","-1,782,000","-5,820,000","-145,000","-103,000","-134,000","-82,000","-161,000","-129,000","-186,000","-41,000","-23,000","-38,000","-26,000"
			SaleOfPPE,,,"2,000",,,"0","2,000","9,000","0","17,000","0","0","39,000","7,000","0","5,000",,,"0","0","1,000","5,000",,,,,,"0","0","0","1,000",,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-55,868,000","-7,141,000","-42,226,000","-898,000","-5,603,000","6,083,000","-38,449,000","-1,107,000","-24,786,000","-929,000","-6,310,000","0","-481,000","-231,000","-61,957,000","-634,000","-231,000","-947,000","-46,000","-472,000","-231,000","-231,000","0","0","-19,000","-13,000","-10,000","-201,000","-279,000","-978,000","-738,000",,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,"-38,449,000","-1,107,000","-24,786,000","-929,000","-6,310,000","0","-481,000","-231,000","-61,957,000","-634,000","-231,000","-947,000","-46,000","-472,000","-231,000","-231,000","0","0","-19,000","-13,000","-10,000","-201,000","-279,000","-978,000","-738,000",,,,,,,,,,,,
			SaleOfBusiness,,,,,,"6,083,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","30,000,000","10,000,000","20,000,000","-60,000,000",,"0","0","0",
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-125,000,000",,"0","0","0",
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","30,000,000","10,000,000","20,000,000","65,000,000",,"0","0","0",
		DividendsReceivedCFI,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,096,000",,,,,,,,,,,,,,,,
FinancingCashFlow,"-352,959,000","-133,023,000","-69,201,000","-64,318,000","-86,417,000","-67,233,000","-77,683,000","-146,988,000","-376,237,000","393,243,000","-197,340,000","-41,634,000","18,108,000","-6,541,000","-119,081,000","-75,285,000","-21,027,000","-5,075,000","-191,373,000","38,298,000","95,685,000","33,552,000","-21,135,000","87,250,000","20,741,000","69,634,000","-54,860,000","-61,670,000","84,629,000","45,614,000","-1,594,000","152,155,000","45,748,000","38,518,000","45,660,000","29,895,000","1,661,000","158,936,000","9,637,000","57,319,000","22,859,000","24,370,000","15,890,000"
	CashFlowFromContinuingFinancingActivities,"-352,959,000","-133,023,000","-69,201,000","-64,318,000","-86,417,000","-67,233,000","-77,683,000","-146,988,000","-376,237,000","393,243,000","-197,340,000","-41,634,000","18,108,000","-6,541,000","-119,081,000","-75,285,000","-21,027,000","-5,075,000","-191,373,000","38,298,000","95,685,000","33,552,000","-21,135,000","87,250,000","20,741,000","69,634,000","-54,860,000","-61,670,000","84,629,000","45,614,000","-1,594,000","152,155,000","45,748,000","38,518,000","45,660,000","29,895,000","1,661,000","158,936,000","9,637,000","57,319,000","22,859,000","24,370,000","15,890,000"
		NetIssuancePaymentsOfDebt,"-8,979,000","-504,000","-6,877,000",,,"0","8,979,000","-87,118,000","-371,673,000","500,000,000","-150,000,000","0","18,115,000","-10,000","-110,174,000","63,754,000",,,"-200,000,000","50,000,000","200,000,000","36,274,000","-4,032,000","98,166,000","41,201,000","72,434,000","-55,980,000","-59,870,000","89,507,000","46,723,000","-3,667,000","206,721,000","50,195,000","38,821,000","45,660,000","29,895,000","1,661,000","3,528,000","10,932,000","5,844,000","22,859,000","10,860,000","-1,553,000"
			NetLongTermDebtIssuance,"-8,979,000","-504,000","-6,877,000",,,"0","8,979,000","-87,118,000","-371,673,000","500,000,000","-150,000,000","0","18,115,000","-10,000","-110,174,000","63,754,000",,,"-200,000,000","50,000,000","200,000,000","36,274,000","-4,032,000","98,166,000","41,201,000","72,434,000","-55,980,000","-59,870,000","89,507,000","46,723,000","-3,668,000","229,213,000","50,195,000","38,821,000","45,660,000","29,895,000","1,661,000","3,528,000","10,932,000","5,844,000","22,859,000","10,860,000","-1,553,000"
				LongTermDebtIssuance,,,"0",,,"0","8,979,000","0","350,000,000","500,000,000","0","0",,,"25,000,000",,,,"0","50,000,000","400,000,000","50,000,000","50,000,000","98,311,000","317,758,000","75,000,000","0","0","90,000,000","50,000,000","45,480,000","510,629,000","325,518,000","105,671,000","135,150,000","69,624,000","29,275,000","24,575,000","52,635,000","18,251,000","31,378,000","13,624,000","1,085,000"
				LongTermDebtPayments,"-8,979,000","-504,000","-6,877,000",,,,"0","-87,118,000",,,"-150,000,000","0","-381,885,000","-10,000","-135,174,000","-36,246,000",,,"-200,000,000","0","-200,000,000","-13,726,000","-54,032,000","-145,000","-276,557,000","-2,566,000","-55,980,000","-59,870,000","-493,000","-3,277,000","-49,148,000","-281,416,000","-275,323,000","-66,850,000","-89,490,000","-39,729,000","-27,614,000","-21,047,000","-41,703,000","-12,407,000","-8,519,000","-2,764,000","-2,638,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,000",,,,,,,,,,,,
		NetCommonStockIssuance,"-333,707,000","-123,090,000","-62,556,000","-65,211,000","-82,850,000","-65,428,000","-86,660,000","-62,061,000","0","-102,001,000","-47,489,000",,,,"-6,714,000",,,,"0","-12,520,000","-99,205,000","-492,000","-16,969,000","-10,415,000",,,,,,,,,,,"0","-155,408,000",,,,"37,000,000",,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-155,408,000",,,,"37,000,000",,,
			CommonStockPayments,"-333,707,000","-123,090,000","-62,556,000","-65,211,000","-82,850,000","-65,428,000","-86,660,000","-62,061,000","0","-102,001,000","-47,489,000",,,,"-6,714,000",,,,"0","-12,520,000","-99,205,000","-492,000","-16,969,000","-10,415,000",,,,,,,,,,,"0",,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"254,000",,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"254,000",,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"2,769,000","29,000","232,000","2,491,000","17,000","2,817,000","0","2,191,000","231,000","690,000","149,000","101,000","1,000","198,000","0","310,000","658,000","975,000","8,998,000","844,000","1,703,000","746,000","126,000","443,000","12,000","6,000","0","956,000","397,000","263,000",,,"0","0","0",,,"155,408,000",,,,"0",
		NetOtherFinancingCharges,"-13,042,000","-9,458,000","0","0","-3,584,000","-4,622,000","-2,000","0","-4,795,000","-5,446,000","0","0","-8,000","-6,729,000","-2,193,000","0","0","-6,050,000","-371,000","-26,000","-6,813,000","-2,976,000","-260,000","-944,000","-5,774,000","-2,806,000","1,120,000","-2,756,000","-5,275,000","-1,372,000","1,643,000","-45,706,000","-4,447,000","-303,000",,,,,"35,705,000","14,475,000","0","13,510,000","17,443,000"
EndCashPosition,"412,703,000","412,703,000","681,528,000","587,405,000","556,483,000","584,665,000","621,295,000","493,585,000","474,545,000","624,129,000","329,011,000","130,262,000","171,516,000","148,782,000","277,696,000","83,086,000","239,906,000","324,608,000","282,914,000","162,396,000","114,945,000","128,519,000","208,657,000","128,715,000","117,509,000","144,019,000","214,485,000","96,993,000","121,907,000","106,573,000","170,629,000","147,683,000","26,120,000","32,046,000","35,261,000","32,303,000","37,537,000","71,215,000","19,824,000","45,242,000","8,020,000","13,562,000","11,744,000"
	ChangesInCash,"-171,962,000","-268,825,000","94,123,000","30,922,000","-28,182,000","-36,630,000","127,710,000","19,040,000","-149,584,000","295,118,000","198,749,000","-41,254,000","22,734,000","-128,914,000","194,610,000","-156,820,000","-84,702,000","41,694,000","120,518,000","47,451,000","-13,574,000","-80,138,000","79,942,000","11,206,000","-26,510,000","-70,466,000","117,492,000","-24,914,000","15,334,000","-64,056,000","22,946,000","152,314,000","-5,926,000","-3,215,000","2,958,000","-5,234,000","-33,678,000","51,391,000","-25,418,000","37,222,000","-5,542,000","3,398,000","11,744,000"
	BeginningCashPosition,"584,665,000","681,528,000","587,405,000","556,483,000","584,665,000","621,295,000","493,585,000","474,545,000","624,129,000","329,011,000","130,262,000","171,516,000","148,782,000","277,696,000","83,086,000","239,906,000","324,608,000","282,914,000","162,396,000","114,945,000","128,519,000","208,657,000","128,715,000","117,509,000","144,019,000","214,485,000","96,993,000","121,907,000","106,573,000","170,629,000","147,683,000","26,120,000","32,046,000","35,261,000","32,303,000","37,537,000","71,215,000","19,824,000","45,242,000","8,020,000","13,562,000","10,164,000","0"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,364,000","-7,800,000","3,457,000",,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,"0","0","0",
CapitalExpenditure,"-36,352,000","-12,547,000","-10,022,000","-10,521,000","-3,262,000","-5,684,000","-6,015,000","-4,780,000","-3,763,000","-8,239,000","-7,890,000","-9,250,000","-5,918,000","-7,224,000","-7,104,000","-8,865,000","-13,512,000","-2,170,000","-393,000","-419,000","-620,000","-1,173,000","-1,929,000","-933,000","-712,000","-411,000",,"-446,000","-235,000","-378,000","-1,782,000","-5,820,000","-145,000","-103,000","-134,000","-82,000","-161,000","-129,000","-186,000","-41,000","-23,000","-38,000","-26,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-155,408,000",,,,"37,000,000",,,
IssuanceOfDebt,,,"0",,,"0","8,979,000","0","350,000,000","500,000,000","0","0",,,"25,000,000",,,,"0","50,000,000","400,000,000","50,000,000","50,000,000","98,311,000","317,758,000","75,000,000","0","0","90,000,000","50,000,000","45,480,000","510,629,000","325,518,000","105,671,000","135,150,000","69,624,000","29,275,000","24,575,000","52,635,000","18,251,000","31,378,000","13,624,000","1,085,000"
RepaymentOfDebt,"-8,979,000","-504,000","-6,877,000",,,,"0","-87,118,000",,,"-150,000,000","0","-381,885,000","-10,000","-135,174,000","-36,246,000",,,"-200,000,000","0","-200,000,000","-13,726,000","-54,032,000","-145,000","-276,557,000","-2,566,000","-55,980,000","-59,870,000","-493,000","-3,277,000","-49,148,000","-281,416,000","-275,323,000","-66,850,000","-89,490,000","-39,729,000","-27,614,000","-21,047,000","-41,703,000","-12,407,000","-8,519,000","-2,764,000","-2,638,000"
RepurchaseOfCapitalStock,"-333,707,000","-123,090,000","-62,556,000","-65,211,000","-82,850,000","-65,428,000","-86,660,000","-62,061,000","0","-102,001,000","-47,489,000",,,,"-6,714,000",,,,"0","-12,520,000","-99,205,000","-492,000","-16,969,000","-10,415,000",,,,,,,,,,,"0",,,,,,,,
FreeCashFlow,"236,863,000","-128,661,000","205,548,000","96,138,000","63,838,000","24,520,000","243,840,000","167,126,000","251,439,000","-97,213,000","402,399,000","380,000","5,068,000","-122,149,000","375,648,000","-80,906,000","-63,447,000","47,716,000","311,937,000","9,625,000","-109,029,000","-113,464,000","101,068,000","-76,044,000","-47,232,000","-140,087,000","171,266,000","36,638,000","-69,016,000","-108,692,000","25,277,000","-53,090,000","-51,674,000","-41,733,000","-72,702,000","-45,129,000","-55,339,000","-47,545,000","-35,055,000","-20,097,000","-28,401,000","-20,972,000","-4,146,000"
