name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"3,295,399,000","844,932,000","813,993,000","825,442,000","811,032,000","776,754,000","749,329,000","759,153,000","699,305,000","721,553,000","671,333,000","701,278,000","742,661,000","744,460,000","685,028,000","665,775,000","710,608,000","703,350,000","625,895,000","624,326,000","617,746,000","601,316,000","538,868,000","589,729,000","619,999,000","582,338,000","546,773,000","586,290,000","594,275,000","589,811,000","599,185,000","651,942,000","670,631,000","676,051,000","637,295,000","623,644,000","641,441,000","617,633,000","571,437,000","589,598,000","577,503,000","592,498,000","544,540,000","601,196,000","614,929,000","576,518,000","530,790,000","517,537,000","522,923,000","505,469,000","495,624,000","473,668,000","440,508,000","431,816,000","455,928,000","532,180,000","551,319,000","532,258,000","483,758,000","485,692,000","472,876,000","449,841,000","422,387,000","404,905,000","398,625,000","375,468,000","338,814,000","341,084,000","356,112,000","343,999,000","343,268,000","325,893,000","311,844,000","315,603,000","280,143,000","281,310,000","288,087,000","265,149,000","235,066,000","239,764,000","233,154,000","218,707,000","205,706,000","221,612,000","231,769,000","233,822,000","213,477,000","224,691,000","227,667,000","217,646,000","216,700,000","210,500,000","208,900,000","198,200,000","178,100,000","182,700,000","181,800,000","170,900,000","161,800,000","163,500,000","171,800,000","158,300,000","155,900,000","155,900,000","151,000,000","153,000,000","138,800,000","140,600,000","142,400,000","135,600,000","118,900,000","119,900,000","118,200,000","117,200,000","103,400,000","105,000,000","107,900,000","95,200,000","93,500,000","93,200,000","92,100,000","91,600,000"
	OperatingRevenue,"3,295,399,000","844,932,000","813,993,000","825,442,000","811,032,000","776,754,000","749,329,000","759,153,000","699,305,000","721,553,000","671,333,000","701,278,000","742,661,000","744,460,000","685,028,000","665,775,000","710,608,000","703,350,000","625,895,000","624,326,000","617,746,000","601,316,000","538,868,000","589,729,000","619,999,000","582,338,000","546,773,000","586,290,000","594,275,000","589,811,000","599,185,000","651,942,000","670,631,000","676,051,000","637,295,000","623,644,000","641,441,000","617,633,000","571,437,000","589,598,000","577,503,000","592,498,000","544,540,000","601,196,000","614,929,000","576,518,000","530,790,000","517,537,000","522,923,000","505,469,000","495,624,000","473,668,000","440,508,000","431,816,000","455,928,000","532,180,000","551,319,000","532,258,000","483,758,000","485,692,000","472,876,000","449,841,000","422,387,000","404,905,000","398,625,000","375,468,000","338,814,000","341,084,000","356,112,000","343,999,000","343,268,000","325,893,000","311,844,000","315,603,000","280,143,000","281,310,000","288,087,000","265,149,000","235,066,000","239,764,000","233,154,000","218,707,000","205,706,000","221,612,000","231,769,000","232,899,000","213,477,000","224,691,000","227,667,000","217,646,000","216,700,000","210,500,000","208,900,000","198,200,000","178,100,000","182,700,000","181,800,000","170,900,000","161,800,000","163,500,000","171,800,000","158,300,000","155,900,000","155,900,000","151,000,000","153,000,000","138,800,000","140,600,000","142,400,000","135,600,000","118,900,000","119,900,000","118,200,000","117,200,000","103,400,000","105,000,000","107,900,000","95,200,000","93,500,000","93,200,000","92,100,000","91,600,000"
CostOfRevenue,"2,124,561,000","542,728,000","521,698,000","537,085,000","523,050,000","488,705,000","470,191,000","479,672,000","441,702,000","451,256,000","435,588,000","444,237,000","469,441,000","469,132,000","457,516,000","435,379,000","464,244,000","455,822,000","411,214,000","408,081,000","399,954,000","384,932,000","352,963,000","381,041,000","389,863,000","374,203,000","359,969,000","381,424,000","375,278,000","385,979,000","407,284,000","443,520,000","451,051,000","453,411,000","435,088,000","424,011,000","431,351,000","418,486,000","391,702,000","407,368,000","390,225,000","401,070,000","369,367,000","406,768,000","409,481,000","382,670,000","359,922,000","342,539,000","345,175,000","331,156,000","326,448,000","320,675,000","288,826,000","289,721,000","308,950,000","366,637,000","372,908,000","362,780,000","334,480,000","330,438,000","318,595,000","300,260,000","289,448,000","274,517,000","268,518,000","253,786,000","230,696,000","225,770,000","238,641,000","232,478,000","230,665,000","218,417,000","206,202,000","211,581,000","185,391,000","185,774,000","188,285,000","172,588,000","151,214,000","154,244,000","148,504,000","139,761,000","133,322,000","139,483,000","143,662,000","146,347,000","135,125,000","143,000,000","141,604,000","134,318,000","135,200,000","130,500,000","129,900,000","124,100,000","111,500,000","112,600,000","113,900,000","106,700,000","102,300,000","104,500,000","110,500,000","100,900,000","101,400,000","101,800,000","97,900,000","98,700,000","90,400,000","90,800,000","90,600,000","86,600,000","75,900,000","77,100,000","74,500,000","74,100,000","66,100,000","66,200,000","69,000,000","61,200,000",,,,
GrossProfit,"1,170,838,000","302,204,000","292,295,000","288,357,000","287,982,000","288,049,000","279,138,000","279,481,000","257,603,000","270,297,000","235,745,000","257,041,000","273,220,000","275,328,000","227,512,000","230,396,000","246,364,000","247,528,000","214,681,000","216,245,000","217,792,000","216,384,000","185,905,000","208,688,000","230,136,000","208,135,000","186,804,000","204,866,000","218,997,000","203,832,000","191,901,000","208,422,000","219,580,000","222,640,000","202,207,000","199,633,000","210,090,000","199,147,000","179,735,000","182,230,000","187,278,000","191,428,000","175,173,000","194,428,000","205,448,000","193,848,000","170,868,000","174,998,000","177,748,000","174,313,000","169,176,000","152,993,000","151,682,000","142,095,000","146,978,000","165,543,000","178,411,000","169,478,000","149,278,000","155,254,000","154,281,000","149,581,000","132,939,000","130,388,000","130,107,000","121,682,000","108,118,000","115,314,000","117,471,000","111,521,000","112,603,000","107,476,000","105,642,000","104,022,000","94,752,000","95,536,000","99,802,000","92,561,000","83,852,000","85,520,000","84,650,000","78,946,000","72,384,000","82,129,000","88,107,000","87,475,000","78,352,000","81,691,000","86,063,000","83,328,000","81,500,000","80,000,000","79,000,000","74,100,000","66,600,000","70,100,000","67,900,000","64,200,000","59,500,000","59,000,000","61,300,000","57,400,000","54,500,000","54,100,000","53,100,000","54,300,000","48,400,000","49,800,000","51,800,000","49,000,000","43,000,000","42,800,000","43,700,000","43,100,000","37,300,000","38,800,000","38,900,000","34,000,000",,,,
OperatingExpense,"798,515,000","204,206,000","200,395,000","195,211,000","198,703,000","191,786,000","186,708,000","177,029,000","179,794,000","176,998,000","158,069,000","160,777,000","161,619,000","168,704,000","155,423,000","145,431,000","147,212,000","153,636,000","133,792,000","135,835,000","132,901,000","138,847,000","120,579,000","126,362,000","136,521,000","138,902,000","119,821,000","116,809,000","123,477,000","130,247,000","127,447,000","129,807,000","134,952,000","143,921,000","133,361,000","124,139,000","126,725,000","130,478,000","122,039,000","115,342,000","120,222,000","121,053,000","112,363,000","120,221,000","125,204,000","124,084,000","109,929,000","103,508,000","103,696,000","112,687,000","110,441,000","97,424,000","100,598,000","102,789,000","97,641,000","106,380,000","113,191,000","114,779,000","100,113,000","97,838,000","96,749,000","102,962,000","92,147,000","85,746,000","86,337,000","89,283,000","72,547,000","76,570,000","76,342,000","77,172,000","76,155,000","70,159,000","70,226,000","72,319,000","64,997,000","63,848,000","66,389,000","62,221,000","57,052,000","56,491,000","55,678,000","56,674,000","54,767,000","54,781,000","62,478,000","55,278,000","52,791,000","53,121,000","54,895,000","54,737,000","54,500,000","51,100,000","50,600,000","49,900,000","44,100,000","44,600,000","43,100,000","41,800,000","40,600,000","38,600,000","41,000,000","38,100,000","38,800,000","38,500,000","38,500,000","36,500,000","35,400,000","35,200,000","35,900,000","33,200,000","32,400,000","31,600,000","30,300,000","29,800,000","30,000,000","28,400,000","27,000,000","22,500,000",,,,
	SellingGeneralAndAdministration,"562,435,000","145,541,000","140,050,000","135,931,000","140,913,000","134,348,000","128,822,000","121,850,000","123,365,000","126,192,000","108,091,000","111,559,000","113,752,000","121,215,000","106,809,000","103,574,000","107,111,000","112,461,000","95,358,000","95,748,000","95,659,000","101,516,000","81,721,000","86,695,000","96,131,000","103,015,000","84,592,000","81,370,000","89,312,000","96,187,000","89,100,000","91,649,000","96,486,000","106,674,000","95,412,000","86,917,000","88,111,000","94,307,000","85,416,000","80,094,000","87,625,000","88,499,000","80,144,000","86,716,000","90,290,000","90,479,000","75,847,000","71,105,000","71,213,000","78,696,000","72,018,000","64,370,000","69,163,000","72,688,000","66,360,000","73,843,000","78,819,000","81,824,000","68,893,000","65,773,000","65,805,000","73,725,000","61,044,000","57,406,000","58,087,000","62,370,000","51,076,000","49,613,000","51,060,000","51,640,000","52,341,000","46,963,000","46,793,000","48,269,000","42,932,000","42,374,000","44,849,000","41,449,000","37,878,000","37,414,000","37,995,000","35,060,000","36,362,000","35,897,000","37,297,000","36,581,000","36,712,000","35,251,000","36,680,000","36,357,000","37,600,000","33,500,000","33,500,000","32,900,000","31,100,000","30,200,000","29,800,000","28,200,000","27,800,000","26,800,000","28,200,000","25,600,000","27,300,000","25,800,000","26,200,000","25,000,000","24,200,000","24,200,000","25,000,000","22,800,000","22,700,000","21,600,000","20,800,000","20,600,000","21,000,000","19,500,000","18,600,000","16,600,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,"236,080,000","58,665,000","60,345,000","59,280,000","57,790,000","57,438,000","57,886,000","55,179,000","56,429,000","50,806,000","49,978,000","49,218,000","47,867,000","47,489,000","48,614,000","41,857,000","40,101,000","41,175,000","38,434,000","40,087,000","37,242,000","37,331,000","38,858,000","39,667,000","40,390,000","35,887,000","35,229,000","35,439,000","34,165,000","34,060,000","38,347,000","38,158,000","38,466,000","37,247,000","37,949,000","37,222,000","38,614,000","36,171,000","36,623,000","35,248,000","32,597,000","32,554,000","32,219,000","33,505,000","34,914,000","33,605,000","34,082,000","32,403,000","32,483,000","33,991,000","38,423,000","33,054,000","31,435,000","30,101,000","31,281,000","32,537,000","34,372,000","32,955,000","31,220,000","32,065,000","30,944,000","29,237,000","31,103,000","28,340,000","28,250,000","26,913,000","24,443,000","23,985,000","25,282,000","25,532,000","23,814,000","23,196,000","23,433,000","24,050,000","22,065,000","21,474,000","21,540,000","20,772,000","18,940,000","19,048,000","16,737,000","17,417,000","18,331,000","18,650,000","17,906,000","18,697,000","16,079,000","17,870,000","18,215,000","18,380,000","16,900,000","17,600,000","17,100,000","17,000,000","13,000,000","14,400,000","13,300,000","13,600,000","12,800,000","11,800,000","12,800,000","12,500,000","11,500,000","12,700,000","12,300,000","11,500,000","11,200,000","11,000,000","10,900,000","10,400,000","9,700,000","10,000,000","9,500,000","9,200,000","9,000,000","8,900,000","8,400,000","5,900,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"236,080,000","58,665,000","60,345,000","59,280,000","57,790,000","57,438,000","57,886,000","55,179,000","56,429,000","50,806,000","49,978,000","49,218,000","47,867,000","47,489,000","48,614,000","41,857,000","40,101,000","41,175,000","38,434,000","40,087,000","37,242,000","37,331,000","38,858,000","39,667,000","40,390,000","35,887,000","35,229,000","35,439,000","34,165,000","34,060,000","38,347,000","38,158,000","38,466,000","37,247,000","37,949,000","37,222,000","38,614,000","36,171,000","36,623,000","35,248,000","32,597,000","32,554,000","32,219,000","33,505,000","34,914,000","33,605,000","34,082,000","32,403,000","32,483,000","33,991,000","38,423,000","33,054,000","31,435,000","30,101,000","31,281,000","32,537,000","34,372,000","32,955,000","31,220,000","32,065,000","30,944,000","29,237,000","31,103,000","28,340,000","28,250,000","26,913,000","24,443,000","23,985,000","25,282,000","25,532,000","23,814,000","23,196,000","23,433,000","24,050,000","22,065,000","21,474,000","21,540,000","20,772,000","18,940,000","19,048,000","16,737,000","17,417,000","18,331,000","18,650,000","17,906,000","18,697,000","16,079,000","17,870,000","18,215,000","18,380,000","16,900,000","17,600,000","17,100,000","17,000,000","13,000,000","14,400,000","13,300,000","13,600,000","12,800,000","11,800,000","12,800,000","12,500,000","11,500,000","12,700,000","12,300,000","11,500,000","11,200,000","11,000,000","10,900,000","10,400,000","9,700,000","10,000,000","9,500,000","9,200,000","9,000,000","8,900,000","8,400,000","5,900,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,631,000",,,,,,,,,,,,,,,,"2,972,000",,,,,,,,,,,"234,000","29,000","946,000","4,197,000","74,000","234,000","7,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"372,323,000","97,998,000","91,900,000","93,146,000","89,279,000","96,263,000","92,430,000","102,452,000","77,809,000","93,299,000","77,676,000","96,264,000","111,601,000","106,624,000","72,089,000","84,965,000","99,152,000","93,892,000","80,889,000","80,410,000","84,891,000","77,537,000","65,326,000","82,326,000","93,615,000","69,233,000","66,983,000","88,057,000","95,520,000","73,585,000","64,454,000","78,615,000","84,628,000","78,719,000","68,846,000","75,494,000","83,365,000","68,669,000","57,696,000","66,888,000","67,056,000","70,375,000","62,810,000","74,207,000","80,244,000","69,764,000","60,939,000","71,490,000","74,052,000","61,626,000","58,735,000","55,569,000","51,084,000","39,306,000","49,337,000","59,163,000","65,220,000","54,699,000","49,165,000","57,416,000","57,532,000","46,619,000","40,792,000","44,642,000","43,770,000","32,399,000","35,571,000","38,744,000","41,129,000","34,349,000","36,448,000","37,317,000","35,416,000","31,703,000","29,755,000","31,688,000","33,413,000","30,340,000","26,800,000","29,029,000","28,972,000","22,272,000","17,617,000","27,348,000","25,629,000","32,197,000","25,561,000","28,570,000","31,168,000","28,591,000","27,000,000","28,900,000","28,400,000","24,200,000","22,500,000","25,500,000","24,800,000","22,400,000","18,900,000","20,400,000","20,300,000","19,300,000","15,700,000","15,600,000","14,600,000","17,800,000","13,000,000","14,600,000","15,900,000","15,800,000","10,600,000","11,200,000","13,400,000","13,300,000","7,300,000","10,400,000","11,900,000","11,500,000","-240,900,000","93,200,000","92,100,000","91,600,000"
