name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015
TotalRevenue,"6,049,896,000","1,591,562,000","1,684,781,000","1,497,582,000","1,275,971,000","1,305,602,000","1,385,856,000","1,063,085,000","497,542,000","1,506,126,000","1,568,608,000","1,447,081,000","1,312,940,000","1,434,458,000","1,591,860,000","1,394,153,000","1,245,742,000","1,343,685,000","1,465,793,000","1,268,391,000","1,067,855,000","1,101,991,000","1,299,541,000","1,185,111,000","1,011,587,000","1,056,500,000","1,285,226,000","1,142,012,000","1,012,180,000","1,055,075,000"
	OperatingRevenue,"6,049,896,000","1,591,562,000","1,684,781,000","1,497,582,000","1,275,971,000","1,305,602,000","1,385,856,000","1,063,085,000","497,542,000","1,506,126,000","1,568,608,000","1,447,081,000","1,312,940,000","1,434,458,000","1,591,860,000","1,394,153,000","1,245,742,000","1,343,685,000","1,465,793,000","1,268,391,000","1,067,855,000","1,101,991,000","1,299,541,000","1,185,111,000","1,011,587,000","1,056,500,000","1,285,226,000","1,142,012,000","1,012,180,000","1,055,075,000"
CostOfRevenue,"2,519,606,000","647,954,000","710,455,000","635,427,000","525,770,000","545,573,000","619,309,000","485,687,000","327,890,000","666,799,000","717,212,000","680,335,000","612,517,000","651,650,000","744,448,000","652,591,000","574,865,000","605,561,000","682,638,000","611,762,000","509,463,000","537,438,000","640,131,000","592,305,000","494,389,000","496,902,000","626,898,000","568,655,000","511,949,000","518,010,000"
GrossProfit,"3,530,290,000","943,608,000","974,326,000","862,155,000","750,201,000","760,029,000","766,547,000","577,398,000","169,652,000","839,327,000","851,396,000","766,746,000","700,423,000","782,808,000","847,412,000","741,562,000","670,877,000","738,124,000","783,155,000","656,629,000","558,392,000","564,553,000","659,410,000","592,806,000","517,198,000","559,598,000","658,328,000","573,357,000","500,231,000","537,065,000"
OperatingExpense,"2,760,776,000","696,876,000","784,200,000","643,800,000","628,231,000","579,800,000","660,837,000","488,100,000","462,600,000","660,545,000","719,798,000","595,500,000","637,525,000","581,896,000","719,584,000","582,953,000","594,353,000","564,025,000","633,297,000","510,309,000","495,741,000","456,213,000","517,454,000","448,525,000","459,351,000","441,163,000","494,389,000","454,530,000","449,662,000","425,282,000"
	SellingGeneralAndAdministration,"2,773,300,000","709,400,000","784,200,000","643,800,000","628,231,000","579,800,000","660,837,000","488,100,000","462,600,000","660,545,000","719,798,000","595,500,000","637,525,000","581,896,000","719,584,000","582,953,000","594,353,000","564,025,000","633,297,000","510,309,000","495,741,000","456,213,000","517,454,000","448,525,000","459,351,000","441,163,000","494,389,000","454,530,000","449,662,000","425,282,000"
		GeneralAndAdministrativeExpense,"1,145,100,000","304,500,000","299,300,000","274,900,000",,"241,100,000","267,137,000","197,000,000","172,400,000",,"1,802,898,000","246,900,000","637,525,000","581,896,000","719,584,000","582,953,000","594,353,000","564,025,000","633,297,000","510,309,000","495,741,000","456,213,000","517,454,000","448,525,000","459,351,000","441,163,000","494,389,000","454,530,000","449,662,000","425,282,000"
			OtherGandA,"1,145,100,000","304,500,000","299,300,000","274,900,000",,"241,100,000","252,400,000","197,000,000","172,400,000",,"1,802,898,000","246,900,000","637,525,000","581,896,000","719,584,000","582,953,000","594,353,000","564,025,000","633,297,000","510,309,000","495,741,000","456,213,000","517,454,000","448,525,000","459,351,000","441,163,000","494,389,000","454,530,000","449,662,000","425,282,000"
		SellingAndMarketingExpense,"1,628,200,000","404,900,000","484,900,000","368,900,000",,"338,700,000","393,700,000","291,100,000","290,200,000",,"-1,083,100,000","348,600,000","24,860,000",,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,"-12,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"769,514,000","246,732,000","190,126,000","218,355,000","121,970,000","180,229,000","105,710,000","89,298,000","-292,948,000","178,782,000","131,598,000","171,246,000","62,898,000","200,912,000","127,828,000","158,609,000","76,524,000","174,099,000","149,858,000","146,320,000","62,651,000","108,340,000","141,956,000","144,281,000","57,847,000","118,435,000","163,939,000","118,827,000","50,569,000","111,783,000"
NetNonOperatingInterestIncomeExpense,"-51,298,000","-4,248,000","-10,795,000","-17,429,000","-19,535,000","-22,602,000","-25,148,000","-26,890,000","-9,319,000","-12,443,000","-13,740,000","-10,306,000","-11,479,000","-13,533,000","-6,739,000","-13,025,000","-13,064,000","-13,068,000","-15,124,000","-13,581,000","-17,201,000","-19,317,000","-18,169,000","-18,802,000","-20,130,000","-14,693,000","-18,657,000","-16,738,000","-21,714,000","-22,852,000"
	InterestIncomeNonOperating,,,"746,000","689,000","398,000","708,000","705,000","1,547,000","1,927,000","4,211,000","4,546,000","4,986,000","3,647,000","4,011,000","2,898,000","2,672,000","1,401,000","2,429,000","1,174,000","895,000","694,000","617,000","518,000","368,000","281,000","209,000","194,000","400,000","199,000","460,000"
	InterestExpenseNonOperating,"53,840,000","4,248,000","11,541,000","18,118,000","19,933,000","23,310,000","25,853,000","28,437,000","11,246,000","16,654,000","18,286,000","15,292,000","15,126,000","17,544,000","9,637,000","15,697,000","14,465,000","15,497,000","16,298,000","14,476,000","17,895,000","19,934,000","18,687,000","19,170,000","20,411,000","14,902,000","18,851,000","17,138,000","21,913,000","23,312,000"
