name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
TotalAssets,"28,514,000,000","26,303,000,000","14,870,000,000","15,516,000,000","15,758,000,000","14,598,000,000","9,707,000,000","10,931,000,000","7,764,000,000","6,701,000,000","6,183,000,000","6,283,000,000","6,917,000,000","5,335,000,000","4,928,000,000","5,178,000,000","5,787,000,000","4,898,000,000","4,064,000,000","4,068,000,000","4,969,000,000","4,373,000,000","3,933,000,000","4,250,000,000","4,940,000,000","4,349,000,000","3,833,000,000","4,968,000,000","5,295,000,000","5,245,000,000","5,038,000,000","5,201,000,000","5,610,000,000","4,718,000,000","4,068,000,000","5,486,000,000","5,810,000,000","5,089,000,000","4,494,000,000","4,684,000,000","5,116,000,000","4,962,000,000","4,683,000,000","5,110,000,000","5,567,000,000","4,979,000,000","4,943,000,000","5,198,000,000","5,427,000,000","4,778,000,000","4,454,000,000","4,826,329,000","5,032,975,000","4,390,008,000","4,105,750,000","4,666,584,000","4,548,433,000","4,371,856,000","3,951,697,000","4,252,026,000","4,213,356,000","3,033,999,000","2,835,159,000","2,770,027,000","2,958,786,000","2,694,275,000","2,442,366,000","2,716,451,000","3,028,784,000","2,775,819,000","2,455,519,000","2,696,178,000","2,963,868,000","2,873,138,000","2,599,683,000","2,790,267,000","3,182,249,000","2,840,630,000","2,679,747,000","2,963,026,000","3,223,498,000","3,150,878,000","2,854,000,000","2,961,736,000","3,091,916,000","3,179,129,000","2,858,423,000","2,878,902,000","3,153,227,000","3,200,800,000","2,374,900,000","2,328,200,000","2,469,900,000","2,344,800,000","1,383,100,000","1,498,600,000","1,073,400,000","977,100,000","759,300,000","663,700,000","717,900,000","751,900,000","439,300,000","418,000,000","471,200,000","509,900,000","394,300,000","384,200,000","301,900,000","341,000,000","267,200,000","243,300,000","278,300,000","273,900,000","73,800,000","57,700,000","60,600,000","39,200,000"
	CurrentAssets,"5,858,000,000","3,490,000,000","4,487,000,000","5,157,000,000","5,327,000,000","4,094,000,000","6,651,000,000","7,980,000,000","4,862,000,000","3,690,000,000","3,162,000,000","3,594,000,000","4,249,000,000","2,644,000,000","2,232,000,000","2,404,000,000","2,845,000,000","1,902,000,000","1,415,000,000","1,415,000,000","2,255,000,000","1,679,000,000","1,262,000,000","1,614,000,000","2,311,000,000","1,467,000,000","1,427,000,000","2,560,000,000","2,867,000,000","2,578,000,000","2,437,000,000","2,621,000,000","3,438,000,000","2,541,000,000","1,950,000,000","2,396,000,000","2,700,000,000","1,912,000,000","1,334,000,000","1,523,000,000","2,330,000,000","2,174,000,000","1,880,000,000","2,254,000,000","2,644,000,000","2,024,000,000","2,010,000,000","2,295,000,000","2,577,000,000","1,916,000,000","1,636,000,000","1,967,862,000","2,219,133,000","1,569,870,000","1,235,836,000","1,773,562,000","1,628,492,000","1,909,294,000","1,651,868,000","1,951,932,000","1,933,207,000","2,023,994,000","1,817,878,000","1,817,030,000","1,977,107,000","1,716,163,000","1,341,736,000","1,614,339,000","1,891,040,000","1,625,382,000","1,272,120,000","1,516,541,000","1,727,442,000","1,640,697,000","1,366,197,000","1,668,870,000","2,066,859,000","1,728,063,000","1,577,301,000","1,995,493,000","2,555,770,000","2,445,863,000","2,120,334,000","2,147,922,000","2,290,949,000","2,314,512,000","1,990,333,000","2,128,794,000","2,377,086,000","2,370,100,000","1,564,200,000","1,585,800,000","1,954,800,000","1,854,100,000","868,900,000","980,100,000","920,500,000","836,500,000","568,900,000","454,800,000","575,600,000","638,700,000","302,600,000","280,400,000","330,700,000","367,500,000","260,500,000","259,400,000","170,700,000","200,200,000","125,000,000","124,700,000","153,400,000","133,500,000","66,000,000","50,300,000","53,200,000","31,900,000"
		CashCashEquivalentsAndShortTermInvestments,"3,904,000,000","1,414,000,000","3,250,000,000","3,870,000,000","4,116,000,000","2,738,000,000","5,793,000,000","7,050,000,000","3,971,000,000","2,266,000,000","2,255,000,000","2,740,000,000","3,346,000,000","1,333,000,000","1,332,000,000","1,716,000,000","1,936,000,000","726,000,000","777,000,000","777,000,000","1,593,000,000","637,000,000","605,000,000","1,080,000,000","1,613,000,000","334,000,000","474,000,000","1,697,000,000","2,084,000,000","1,367,000,000","1,589,000,000","1,914,000,000","2,633,000,000","1,331,000,000","1,116,000,000","1,661,000,000","1,995,000,000","678,000,000","558,000,000","744,000,000","1,522,000,000","959,000,000","1,051,000,000","1,421,000,000","1,828,000,000","892,000,000","1,174,000,000","1,622,000,000","1,929,000,000","946,000,000","927,000,000","1,347,020,000","1,472,100,000","547,851,000","458,588,000","827,833,000","896,900,000","837,177,000","1,003,451,000","1,303,671,000","1,365,102,000","1,135,556,000","1,059,161,000","1,197,200,000","1,282,177,000","833,876,000","697,304,000","994,258,000","1,260,396,000","884,629,000","759,653,000","1,019,220,000","1,178,496,000","978,912,000","1,201,797,000","1,207,666,000","1,522,403,000","1,116,900,000","858,618,000","1,267,220,000","1,800,393,000","1,536,113,000","1,505,809,000","1,654,716,000","1,685,027,000","1,646,070,000","1,526,031,000","1,693,051,000","1,908,766,000","1,972,300,000","1,241,800,000","1,254,700,000","330,200,000","163,000,000","96,300,000","138,100,000","63,200,000","105,500,000","64,000,000","46,800,000","116,600,000","104,900,000","45,600,000","44,600,000","33,400,000","57,300,000","24,200,000","70,000,000","38,600,000","44,400,000","11,700,000","19,000,000","37,100,000","29,800,000","7,900,000","17,900,000","29,400,000","9,100,000"
			CashAndCashEquivalents,"3,531,000,000","1,257,000,000","2,864,000,000","2,562,000,000","3,164,000,000","1,952,000,000","5,174,000,000","6,442,000,000","3,371,000,000","1,641,000,000","1,630,000,000","2,116,000,000","2,946,000,000","1,075,000,000","1,084,000,000","1,464,000,000","1,614,000,000","478,000,000","529,000,000","529,000,000","1,350,000,000","392,000,000","360,000,000","638,000,000","1,289,000,000","334,000,000","474,000,000","808,000,000","1,193,000,000","482,000,000","542,000,000","849,000,000","1,574,000,000","625,000,000","417,000,000","1,009,000,000","1,412,000,000","399,000,000","216,000,000","393,000,000","859,000,000","277,000,000","333,000,000","722,000,000","1,369,000,000","433,000,000","112,000,000","214,000,000","430,000,000","337,000,000","313,000,000","678,902,000","1,222,028,000","338,708,000","169,557,000","413,340,000","471,504,000","230,148,000","146,068,000","255,201,000","264,573,000","286,328,000","166,074,000","179,601,000","252,969,000","122,706,000","74,974,000","83,842,000","122,353,000","36,566,000","52,008,000","27,249,000","18,520,000","87,831,000","147,607,000","170,043,000","450,279,000","379,915,000","308,176,000","435,087,000","454,791,000","488,555,000","415,044,000","450,104,000","437,604,000","377,407,000","278,719,000","416,953,000","962,107,000","377,700,000","286,400,000","518,300,000","330,200,000","163,000,000","96,300,000","138,100,000","63,200,000","105,500,000","64,000,000","46,800,000","116,600,000","104,900,000","45,600,000","44,600,000","33,400,000","57,300,000","24,200,000","70,000,000","38,600,000","44,400,000","11,700,000","19,000,000","37,100,000","29,800,000","7,900,000","17,900,000","29,400,000","9,100,000"
			OtherShortTermInvestments,"373,000,000","157,000,000","386,000,000","1,308,000,000","952,000,000","786,000,000","619,000,000","608,000,000","600,000,000","625,000,000","625,000,000","624,000,000","400,000,000","258,000,000","248,000,000","252,000,000","322,000,000","248,000,000","248,000,000","248,000,000","243,000,000","245,000,000","245,000,000","442,000,000","324,000,000","373,000,000","0","889,000,000","891,000,000","885,000,000","1,047,000,000","1,065,000,000","1,059,000,000","706,000,000","699,000,000","652,000,000","583,000,000","279,000,000","342,000,000","351,000,000","663,000,000","682,000,000","718,000,000","699,000,000","459,000,000","459,000,000","1,062,000,000","1,408,000,000","1,499,000,000","609,000,000","614,000,000","668,118,000","250,072,000","209,143,000","289,031,000","414,493,000","425,396,000","607,029,000","857,383,000","1,048,470,000","1,100,529,000","849,228,000","893,087,000","1,017,599,000","1,029,208,000","711,170,000","622,330,000","910,416,000","1,138,043,000","848,063,000","707,645,000","991,971,000","1,159,976,000","891,081,000","1,054,190,000","1,037,623,000","1,072,124,000","736,985,000","550,442,000","832,133,000","1,345,602,000","1,047,558,000","1,090,765,000","1,204,612,000","1,247,423,000","1,268,663,000","1,247,312,000","1,276,098,000","946,659,000","1,594,600,000","955,400,000","736,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"744,000,000","1,130,000,000","522,000,000","514,000,000","558,000,000","618,000,000","128,000,000","161,000,000","225,000,000","655,000,000","190,000,000","152,000,000","265,000,000","624,000,000","193,000,000","137,000,000","311,000,000","565,000,000","177,000,000","166,000,000","245,000,000","562,000,000","178,000,000","128,000,000","218,000,000","620,000,000","224,000,000","175,000,000","218,000,000","605,000,000","231,000,000","169,000,000","279,000,000","658,000,000","342,000,000","192,000,000","313,000,000","698,000,000","349,000,000","236,000,000","299,000,000","673,000,000","305,000,000","243,000,000","268,000,000","604,000,000","288,000,000","162,000,000","205,000,000","491,000,000","258,000,000","213,304,000","274,469,000","559,276,000","300,946,000","187,794,000","225,504,000","376,563,000","211,694,000","185,869,000","191,247,000","319,824,000","199,379,000","161,975,000","144,940,000","319,493,000","144,746,000","86,125,000","141,728,000","307,765,000","86,658,000","92,265,000","138,446,000","283,959,000","76,828,000","88,156,000","119,475,000","244,437,000","122,268,000","56,467,000","69,216,000","262,513,000","43,024,000","27,990,000","103,310,000","253,659,000","67,938,000","67,420,000","128,167,000","249,100,000","86,800,000","63,000,000","114,200,000","241,300,000","79,900,000","59,400,000","168,700,000","170,300,000","88,700,000","42,200,000","67,800,000","146,300,000","84,400,000","49,500,000","72,500,000","127,700,000","72,400,000","35,300,000","41,600,000","82,800,000","53,700,000","11,300,000","10,900,000","9,300,000","15,500,000","4,300,000","9,900,000","14,200,000"
			AccountsReceivable,"738,000,000","889,000,000","411,000,000","391,000,000","554,000,000","465,000,000","99,000,000","149,000,000","219,000,000","603,000,000","104,000,000","87,000,000","262,000,000","554,000,000","77,000,000","98,000,000","309,000,000","532,000,000","116,000,000","103,000,000","245,000,000","521,000,000","121,000,000","108,000,000","214,000,000","512,000,000","124,000,000","91,000,000","210,000,000","459,000,000","140,000,000","134,000,000","277,000,000","435,000,000","137,000,000","130,000,000","312,000,000","541,000,000","184,000,000","183,000,000","294,000,000","592,000,000","166,000,000","171,000,000","266,000,000","481,000,000","147,000,000","135,000,000","204,000,000","468,000,000","160,000,000","146,869,000","272,676,000","441,572,000","142,980,000","127,230,000","225,047,000","372,385,000","144,418,000","131,691,000","190,776,000","310,506,000","95,499,000","97,797,000","144,940,000","319,493,000","73,226,000","86,125,000","141,728,000","307,765,000","69,122,000","92,265,000","138,446,000","283,959,000","76,828,000","88,156,000","119,475,000","244,437,000","65,353,000","56,467,000","69,216,000","262,513,000","43,024,000","27,990,000","103,310,000","253,659,000","67,938,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,"487,000,000",,,,"161,000,000",,,,"90,000,000",,,,"103,000,000",,,,"149,000,000",,,,"159,000,000",,,,"136,000,000",,,,"177,000,000",,,,"168,000,000",,,,"229,000,000",,,,"191,000,000",,,,"157,000,000",,,,"163,154,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,"-96,000,000",,,,"-12,000,000",,,,"-3,000,000",,,,"-5,000,000",,,,"-46,000,000",,,,"-51,000,000",,,,"-45,000,000",,,,"-43,000,000",,,,"-38,000,000",,,,"-46,000,000",,,,"-20,000,000",,,,"-22,000,000",,,,"-16,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"6,000,000","241,000,000","111,000,000","123,000,000","4,000,000","153,000,000","29,000,000","12,000,000","6,000,000","52,000,000","86,000,000","65,000,000","3,000,000","70,000,000","116,000,000","39,000,000","2,000,000","33,000,000","61,000,000","63,000,000","0","41,000,000","57,000,000","20,000,000","4,000,000","108,000,000","100,000,000","84,000,000","8,000,000","146,000,000","91,000,000","35,000,000","2,000,000","223,000,000","205,000,000","62,000,000","1,000,000","157,000,000","165,000,000","53,000,000","5,000,000","81,000,000","139,000,000","72,000,000","2,000,000","123,000,000","141,000,000","27,000,000","1,000,000","23,000,000","98,000,000","66,435,000","1,793,000","117,704,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
