name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
TotalRevenue,"2,402,772,000","420,947,000","596,668,000","717,240,000","667,917,000","427,844,000","624,633,000","709,619,000","631,009,000","367,190,000","556,528,000","732,082,000","600,891,000","332,639,000","491,030,000","694,661,000","600,890,000","314,421,000","490,024,000","634,181,000","524,093,000","284,277,000","422,973,000","529,437,000","445,274,000","228,379,000","401,462,000","471,905,000","364,943,000","193,987,000","334,086,000","394,759,000","324,295,000","151,091,000","238,267,000"
	OperatingRevenue,"2,402,772,000","420,947,000","596,668,000","717,240,000","667,917,000","427,844,000","624,633,000","709,619,000","631,009,000","367,190,000","556,528,000","732,082,000","600,891,000","332,639,000","491,030,000","694,661,000","600,890,000","314,421,000","490,024,000","634,181,000","524,093,000","284,277,000","422,973,000","529,437,000","445,274,000","228,379,000","401,462,000","471,905,000","364,943,000","193,987,000","334,086,000","394,759,000","324,295,000","151,091,000","238,267,000"
CostOfRevenue,"1,743,096,000","353,380,000","435,064,000","486,936,000","467,716,000","346,694,000","418,679,000","469,004,000","410,158,000","286,155,000","370,856,000","482,979,000","405,493,000","267,004,000","345,183,000","471,803,000","410,932,000","247,861,000","318,756,000","409,545,000","335,904,000","217,572,000","274,103,000","335,879,000","285,200,000","176,888,000","270,807,000","312,399,000","249,170,000","158,269,000","241,226,000","285,497,000","231,762,000","128,675,000","173,854,000"
GrossProfit,"659,676,000","67,567,000","161,604,000","230,304,000","200,201,000","81,150,000","205,954,000","240,615,000","220,851,000","81,035,000","185,672,000","249,103,000","195,398,000","65,635,000","145,847,000","222,858,000","189,958,000","66,560,000","171,268,000","224,636,000","188,189,000","66,705,000","148,870,000","193,558,000","160,074,000","51,491,000","130,655,000","159,506,000","115,773,000","35,718,000","92,860,000","109,262,000","92,533,000","22,416,000","64,413,000"
OperatingExpense,"421,233,000","103,117,000","105,989,000","106,446,000","105,681,000","107,978,000","147,307,000","139,998,000","120,791,000","122,755,000","125,746,000","118,222,000","114,976,000","123,306,000","117,302,000","114,691,000","112,679,000","118,085,000","113,962,000","110,725,000","105,745,000","99,489,000","100,266,000","105,305,000","113,342,000","81,046,000","62,665,000","76,149,000","73,473,000","94,724,000","69,553,000","61,513,000","58,611,000","57,435,000","53,953,000"
	SellingGeneralAndAdministration,"197,010,000","51,924,000","50,274,000","47,364,000","47,448,000","51,642,000","89,747,000","81,944,000","66,863,000","70,977,000","72,784,000","63,095,000","61,351,000","67,918,000","63,055,000","60,717,000","62,948,000","71,127,000","68,200,000","61,756,000","60,706,000","59,741,000","60,161,000","65,878,000","75,934,000","48,686,000","29,760,000","42,843,000","46,087,000","68,598,000","45,677,000","38,258,000","37,272,000","38,079,000","35,596,000"
		GeneralAndAdministrativeExpense,"197,010,000","51,924,000","50,274,000","47,364,000","47,448,000","51,642,000","89,747,000","81,944,000","66,863,000","70,977,000","72,784,000","63,095,000","61,351,000","67,918,000","63,055,000","60,717,000","62,948,000","71,127,000","68,200,000","61,756,000","60,706,000","59,741,000","60,161,000","65,878,000","75,934,000","48,686,000","29,760,000","42,843,000","46,087,000","68,598,000","45,677,000","38,258,000","37,272,000","38,079,000","35,596,000"
			OtherGandA,"197,010,000","51,924,000","50,274,000","47,364,000","47,448,000","51,642,000","89,747,000","81,944,000","66,863,000","70,977,000","72,784,000","63,095,000","61,351,000","67,918,000","63,055,000","60,717,000","62,948,000","71,127,000","68,200,000","61,756,000","60,706,000","59,741,000","60,161,000","65,878,000","75,934,000","48,686,000","29,760,000","42,843,000","46,087,000","68,598,000","45,677,000","38,258,000","37,272,000","38,079,000","35,596,000"
	DepreciationAmortizationDepletionIncomeStatement,"224,223,000","51,193,000","55,715,000","59,082,000","58,233,000","56,336,000","57,560,000","58,054,000","53,928,000","51,778,000","52,962,000","55,127,000","53,625,000","55,388,000","54,247,000","53,974,000","49,731,000","46,958,000","45,762,000","48,969,000","45,039,000","39,748,000","40,105,000","39,427,000","37,408,000","32,360,000","32,905,000","33,306,000","27,386,000","26,126,000","23,876,000","23,255,000","21,339,000","19,356,000","18,357,000"
	OtherTaxes,,,,,,,,,,,,,,,"-22,684,000","0","0",,"-219,724,000","489,215,000","1,525,000",,"14,938,000",,,,,,,,,,,,
OperatingIncome,"238,443,000","-35,550,000","55,615,000","123,858,000","94,520,000","-26,828,000","58,647,000","100,617,000","100,060,000","-41,720,000","59,926,000","130,881,000","80,422,000","-57,671,000","28,545,000","108,167,000","77,279,000","-51,525,000","57,306,000","113,911,000","82,444,000","-32,784,000","48,604,000","88,253,000","46,732,000","-29,555,000","67,990,000","83,357,000","42,300,000","-59,006,000","23,307,000","47,749,000","33,922,000","-35,019,000","10,460,000"
NetNonOperatingInterestIncomeExpense,"-94,219,000","-20,149,000","-19,704,000","-30,150,000","-24,216,000","-24,186,000","-25,546,000","-28,687,000","-25,608,000","-27,818,000","-28,086,000","-28,917,000","-29,401,000","-44,670,000","-29,932,000","-28,889,000","-29,092,000","-28,784,000","-33,298,000","-28,921,000","-25,986,000","-25,159,000","-25,069,000","-25,273,000","-25,617,000","-21,577,000","-29,716,000","-53,368,000","-48,268,000","-24,908,000","-24,187,000","-22,085,000","-21,651,000","-18,819,000","-14,063,000"
