name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006
		GainsLossesNotAffectingRetainedEarnings,"-213,000,000","-94,000,000","-68,000,000","-39,000,000","-7,000,000","45,000,000","93,000,000","122,000,000","134,000,000","-119,000,000","-74,000,000","-83,000,000","-136,000,000","-156,000,000","-160,000,000","-162,000,000","-139,000,000","-152,000,000","-148,000,000","-150,000,000","-155,000,000","-161,000,000","-165,000,000","-174,000,000","-172,000,000","-160,000,000","-180,000,000","-160,000,000","-161,000,000","-138,000,000","-70,000,000","-72,000,000","-70,000,000","-68,000,000","-109,000,000","-107,000,000","-84,000,000",,"-75,000,000","-31,326,000","-41,016,000","-48,604,000","-51,679,000","-19,979,000","-66,358,000","-106,279,000","-82,548,000",,"-73,940,000","-74,038,000","-154,818,000","-24,972,000","-52,542,000","-66,079,000","-66,338,000","-38,983,000","-25,429,000","5,191,000","32,032,000","33,312,000","130,304,000","128,605,000","129,986,000"
			OtherEquityAdjustments,"-213,000,000","-94,000,000","-68,000,000","-39,000,000","-7,000,000","45,000,000","93,000,000","122,000,000","134,000,000","-119,000,000","-74,000,000","-83,000,000","-136,000,000","-156,000,000","-160,000,000","-162,000,000","-139,000,000","-152,000,000","-148,000,000","-150,000,000","-155,000,000","-161,000,000","-165,000,000","-174,000,000","-172,000,000","-160,000,000","-180,000,000","-160,000,000","-161,000,000","-138,000,000","-70,000,000","-72,000,000","-70,000,000","-68,000,000","-109,000,000","-107,000,000","-84,000,000",,"-75,000,000",,,,"-51,679,000",,,,"-82,548,000",,,,"-154,818,000",,,,"-66,338,000",,,,"32,032,000",,,,"129,986,000"
TotalCapitalization,"30,565,000,000","31,885,000,000","31,779,000,000","32,521,000,000","33,165,000,000","32,125,000,000","32,093,000,000","32,837,000,000","35,763,000,000","37,560,000,000","36,171,000,000","36,656,000,000","37,535,000,000","38,358,000,000","38,014,000,000","37,141,000,000","37,115,000,000","37,218,000,000","37,924,000,000","37,697,000,000","38,088,000,000","36,766,000,000","38,177,000,000","36,078,000,000","36,068,000,000","35,999,000,000","35,103,000,000","35,362,000,000","34,134,000,000","33,677,000,000","32,218,000,000","31,437,000,000","31,202,000,000","31,282,000,000","29,265,000,000","28,478,000,000","29,528,000,000","27,866,000,000","29,505,000,000","28,392,026,000","27,922,765,000","27,582,910,000","26,527,402,000","25,724,116,000","25,461,807,000","25,889,335,000","24,162,186,000",,"24,349,394,000","29,407,248,000","10,861,380,000","10,181,336,000","8,842,683,000","7,431,982,000","7,647,560,000","7,854,656,000","7,739,600,000","7,630,488,000","7,728,563,000","8,025,326,000","6,728,516,000","7,035,108,000","7,276,171,000"
PreferredStockEquity,"1,056,000,000","1,056,000,000","1,056,000,000","1,056,000,000","1,056,000,000","1,056,000,000","1,056,000,000","1,056,000,000","563,000,000","563,000,000","563,000,000","563,000,000","563,000,000","563,000,000","563,000,000","563,000,000","563,000,000","563,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000","560,000,000",,"560,000,000",,,,,,,,,,,"1,161,454,000","1,158,066,000","1,154,739,000","1,151,979,000",,,,,,,,,,
CommonStockEquity,"12,377,000,000","12,352,000,000","12,207,000,000","12,115,000,000","11,098,000,000","9,828,000,000","9,196,000,000","8,587,000,000","9,102,000,000","11,296,000,000","11,154,000,000","10,930,000,000","10,696,000,000","10,567,000,000","10,453,000,000","10,326,000,000","10,308,000,000","10,329,000,000","10,627,000,000","10,699,000,000","10,705,000,000","10,763,000,000","10,787,000,000","10,837,000,000","10,756,000,000","10,715,000,000","10,743,000,000","10,703,000,000","10,651,000,000","10,574,000,000","10,741,000,000","10,821,000,000","10,461,000,000","10,249,000,000","10,042,000,000","9,888,000,000","9,739,000,000","9,873,000,000","9,218,000,000","9,145,913,000","8,898,858,000","8,828,952,000","8,242,211,000","8,005,916,000","7,523,300,000","6,899,165,000","6,456,846,000","6,111,297,000","6,038,267,000","5,853,594,000","7,277,481,000","7,231,463,000","6,263,661,000","5,999,351,000","5,915,823,000","6,000,393,000","5,849,691,000","5,654,341,000","5,599,422,000","5,667,282,000","5,780,284,000","5,528,658,000","5,774,772,000"
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","2,000,000","1,000,000",,"2,000,000",,,,"1,987,000",,,,"388,000",,,,"2,268,000",,,,"3,646,000",,,,"4,952,000",,,,"6,179,000"
NetTangibleAssets,"13,178,000,000","13,153,000,000","13,007,000,000","12,915,000,000","11,804,000,000","10,534,000,000","9,902,000,000","9,292,000,000","9,255,000,000","11,449,000,000","11,303,000,000","11,078,000,000","10,844,000,000","10,714,000,000","10,599,000,000","10,472,000,000","10,454,000,000","10,474,000,000","10,769,000,000","10,840,000,000","10,845,000,000","10,902,000,000","10,926,000,000","10,975,000,000","10,894,000,000","10,852,000,000","10,879,000,000","10,838,000,000","10,779,000,000","10,701,000,000","10,840,000,000","10,918,000,000","10,555,000,000","10,340,000,000","10,130,000,000","9,973,000,000","9,826,000,000","9,398,000,000","9,302,000,000","8,666,689,000","8,458,936,000","8,387,299,000","7,798,772,000","7,561,197,000","7,076,583,000","6,450,451,000","6,012,452,000","6,111,297,000","5,590,542,000","6,565,657,000","7,984,490,000","7,933,225,000","6,960,742,000","5,542,532,000","5,457,083,000","5,690,811,000","5,538,240,000","5,341,020,000","5,245,958,000","4,927,431,000","5,044,586,000","4,797,784,000","5,039,867,000"
InvestedCapital,"29,509,000,000","32,579,000,000","30,723,000,000","31,465,000,000","32,109,000,000","31,069,000,000","41,737,000,000","31,781,000,000","35,200,000,000","36,997,000,000","35,608,000,000","36,093,000,000","36,972,000,000","37,795,000,000","37,451,000,000","36,578,000,000","36,552,000,000","36,655,000,000","37,364,000,000","37,137,000,000","37,528,000,000","36,206,000,000","37,617,000,000","35,518,000,000","35,508,000,000","35,439,000,000","34,543,000,000","34,946,000,000","33,740,000,000","33,230,000,000","31,797,000,000","30,997,000,000","30,766,000,000","30,862,000,000","28,829,000,000","28,180,000,000","29,258,000,000","17,993,000,000","29,229,000,000","28,642,165,000","27,922,765,000","27,582,910,000","26,577,402,000","25,824,116,000","25,561,807,000","25,989,335,000","24,162,186,000",,"24,349,394,000","28,245,794,000","9,703,314,000","9,026,597,000","8,190,704,000","9,806,982,000","7,647,560,000","7,854,656,000","7,739,600,000","7,880,488,000","10,653,989,000","11,238,065,000","10,800,669,000","10,207,255,000","10,915,849,000"
TangibleBookValue,"12,122,000,000","12,097,000,000","11,951,000,000","11,859,000,000","10,748,000,000","9,478,000,000","8,846,000,000","8,236,000,000","8,692,000,000","10,886,000,000","10,740,000,000","10,515,000,000","10,281,000,000","10,151,000,000","10,036,000,000","9,909,000,000","9,891,000,000","9,911,000,000","10,209,000,000","10,280,000,000","10,285,000,000","10,342,000,000","10,366,000,000","10,415,000,000","10,334,000,000","10,292,000,000","10,319,000,000","10,278,000,000","10,219,000,000","10,141,000,000","10,280,000,000","10,358,000,000","9,995,000,000","9,780,000,000","9,570,000,000","9,413,000,000","9,266,000,000","9,398,000,000","8,742,000,000","8,666,689,000","8,458,936,000","8,387,299,000","7,798,772,000","7,561,197,000","7,076,583,000","6,450,451,000","6,012,452,000","6,111,297,000","5,590,542,000","5,404,203,000","6,826,424,000","6,778,486,000","5,808,763,000","5,542,532,000","5,457,083,000","5,690,811,000","5,538,240,000","5,341,020,000","5,245,958,000","4,927,431,000","5,044,586,000","4,797,784,000","5,039,867,000"
TotalDebt,"17,132,000,000","20,227,000,000","18,516,000,000","19,350,000,000","21,011,000,000","21,241,000,000","32,541,000,000","23,194,000,000","26,098,000,000","25,701,000,000","24,454,000,000","25,163,000,000","26,276,000,000","27,228,000,000","26,998,000,000","26,252,000,000","26,244,000,000","26,326,000,000","26,737,000,000","26,438,000,000","26,823,000,000","25,443,000,000","26,830,000,000","24,681,000,000","24,752,000,000","24,724,000,000","23,800,000,000","24,243,000,000","23,090,000,000","22,657,000,000","21,057,000,000","20,177,000,000","20,306,000,000","20,614,000,000","18,789,000,000","18,294,000,000","19,520,000,000","17,993,000,000","20,013,000,000","19,496,252,000","19,023,907,000","18,753,958,000","18,337,178,000","17,818,200,000","18,038,507,000","19,090,170,000","17,705,728,000",,"18,311,127,000","22,392,200,000","2,428,101,000","1,795,134,000","1,927,043,000","3,807,631,000","1,735,383,000","1,854,263,000","1,889,909,000","2,226,147,000","5,059,519,000","5,570,783,000","5,020,385,000","4,678,597,000","5,147,256,000"
NetDebt,"7,507,000,000","11,477,000,000","5,800,000,000","3,905,000,000","663,000,000","7,677,000,000","23,028,000,000","8,056,000,000","16,070,000,000","18,777,000,000","17,379,000,000","13,850,000,000","10,107,000,000","13,929,000,000","10,979,000,000","10,963,000,000","9,233,000,000","13,020,000,000","13,488,000,000","13,488,000,000","11,660,000,000","13,529,000,000","13,904,000,000","13,014,000,000","12,617,000,000","15,152,000,000","13,550,000,000","13,648,000,000","11,275,000,000","15,372,000,000","13,674,000,000","13,297,000,000","11,574,000,000","14,059,000,000","13,164,000,000","12,548,000,000","11,452,000,000","8,887,000,000","16,085,000,000","13,258,642,000","13,911,838,000","12,438,806,000","15,485,348,000","13,860,675,000","14,265,547,000","13,918,745,000","12,606,607,000",,"7,975,398,000","9,663,879,000",,,,,,,,,"2,538,072,000","4,431,239,000","4,661,179,000","4,364,499,000","4,791,720,000"
ShareIssued,"569,504,031","568,830,897","568,761,125","568,693,082","568,579,610","567,898,063","567,743,876","567,653,357","567,529,990","566,653,650","566,604,226","566,018,680","565,973,417","564,851,848","564,614,022","564,557,895","564,510,213","563,497,702","563,475,745","563,441,961","563,401,588","562,414,040","562,391,470","562,355,187","562,210,058","560,679,352","560,637,020","560,610,832","560,542,486","558,194,324","558,160,815","558,095,924","558,034,622","555,349,629","555,277,116","554,994,351","554,855,707","497,503,969","553,049,298","552,572,624","552,287,795","551,538,212","549,748,783","549,475,683","548,373,523","547,985,670","547,128,270","546,991,067","546,242,968","546,021,858","544,799,041","544,554,807","484,516,083","482,979,972","480,517,188","480,227,524","479,346,225","479,126,909","477,688,223","477,554,488","477,554,488","477,554,488","477,554,488"
OrdinarySharesNumber,"280,964,160","288,328,320","294,760,041","301,232,543","305,985,029","306,597,298","306,496,360","306,420,090","306,302,155","310,157,158","314,981,225","319,475,479","325,385,527","331,445,843","337,919,873","343,900,671","351,416,439","357,920,195","366,042,934","375,163,431","382,351,578","388,766,017","396,436,783","406,531,802","414,226,699","421,678,929","429,517,236","437,382,310","444,569,425","449,188,286","455,397,374","465,302,111","468,383,523","472,244,051","478,793,648","485,544,485","492,846,862","497,503,969","497,871,361","507,485,864","517,240,754","530,020,729","528,830,429","538,197,357","545,652,337","545,269,138","544,681,764","544,550,435","543,993,100","543,776,766","542,922,246","542,748,515","483,081,101","481,601,773","479,986,639","479,764,391","479,346,225","479,126,909","477,688,223","477,554,488","477,554,488","477,554,488","477,554,488"
PreferredSharesNumber,,,"10,700","10,700","10,700","10,700","10,700","10,700","5,700","5,700","5,700","5,700","5,700","5,700","5,700","5,700","5,700","5,700","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","575,000",,"575,000",,,,,,,,,,,"1,224,558","1,224,558","1,224,558","1,224,558",,,,,,,,,,
TreasurySharesNumber,"288,539,871","280,502,577","274,001,084","267,460,539","262,594,581","261,300,765","261,247,516","261,233,267","261,227,835","256,496,492","251,623,001","246,543,201","240,587,890","233,406,005","226,694,149","220,657,224","213,093,774","205,577,507","197,432,811","188,278,530","181,050,010","173,648,023","165,954,687","155,823,385","147,983,359","139,000,423","131,119,784","123,228,522","115,973,061","109,006,038","102,763,441","92,793,813","89,651,099","83,105,578","76,483,468","69,449,866","62,008,845",,"55,177,937","45,086,760","35,047,041","21,517,483","20,918,354","11,278,326","2,721,186","2,716,532","2,446,506","2,440,632","2,249,868","2,245,092","1,876,795","1,806,292","1,434,982","1,378,199","530,549","463,133",,,,,,,
