name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"3,791,200,000","980,400,000","925,800,000","876,400,000","1,008,600,000","828,400,000","760,700,000","740,100,000","563,200,000","860,000,000","869,300,000","786,000,000","834,100,000","839,300,000","790,700,000","753,800,000","817,093,000","812,534,000","766,400,000","739,390,000","810,661,000","810,641,000","771,043,000","758,492,000","881,681,000","824,639,000","788,610,000","762,559,000","764,147,000","784,215,000","742,898,000","711,018,000","758,725,000","758,408,000","704,395,000","683,924,000","730,068,000","742,759,000","689,764,000","683,507,000","728,371,000","742,045,000","681,904,000","668,402,000","717,488,000","717,119,000","671,886,000","654,893,000","743,060,000","713,380,000","781,853,000","778,081,000","829,370,000","857,378,000","949,425,000","984,407,000","1,564,267,000","907,664,000","868,206,000","895,086,000","1,142,954,000","1,123,428,000","1,070,587,000","1,039,935,000","1,073,522,000","1,092,790,000","1,009,083,000","975,896,000","1,042,050,000","1,009,529,000","950,793,000","910,478,000","1,018,176,000","931,922,000","886,490,000","870,898,000","876,216,000","840,776,000","794,510,000","773,892,000","724,454,000","767,428,000","704,682,000","690,547,000","675,103,000","626,007,000","583,263,000","589,283,000","576,713,000","551,191,000","520,900,000","511,000,000","535,300,000","459,200,000","444,000,000","432,100,000","422,900,000","401,000,000","374,500,000","376,000,000","370,200,000","345,500,000","310,900,000","308,700,000","299,700,000","284,200,000","289,700,000","289,500,000","280,000,000","268,500,000","246,600,000","247,100,000","277,100,000","211,400,000","197,600,000","192,400,000","185,100,000","164,700,000","151,900,000","151,200,000","141,300,000","131,900,000","122,000,000","124,100,000","118,200,000","107,200,000","99,700,000","101,600,000","95,600,000","85,500,000","82,500,000","83,000,000","78,200,000","69,400,000","67,100,000","70,000,000","59,000,000","54,600,000","52,000,000","52,600,000","47,900,000","45,200,000","42,500,000","35,600,000","31,400,000","25,800,000","24,500,000","25,300,000"
	OperatingRevenue,"3,791,200,000","980,400,000","925,800,000","876,400,000","1,008,600,000","828,400,000","760,700,000","740,100,000","563,200,000","860,000,000","869,300,000","786,000,000","834,100,000","839,300,000","790,700,000","753,800,000","817,093,000","812,534,000","766,400,000","739,390,000","810,661,000","810,641,000","771,043,000","758,492,000","881,681,000","824,639,000","788,610,000","762,559,000","764,147,000","784,215,000","742,898,000","711,018,000","758,725,000","758,408,000","704,395,000","683,924,000","730,068,000","742,759,000","689,764,000","683,507,000","728,371,000","742,045,000","681,904,000","668,402,000","717,488,000","717,119,000","671,886,000","654,893,000","743,060,000","713,380,000","781,853,000","778,081,000","829,370,000","857,378,000","949,425,000","984,407,000","1,564,267,000","907,664,000","868,206,000","895,086,000","1,142,954,000","1,123,428,000","1,070,587,000","1,039,935,000","1,073,522,000","1,092,790,000","1,009,083,000","975,896,000","1,042,050,000","1,009,529,000","950,793,000","910,478,000","1,018,176,000","931,922,000","886,490,000","870,898,000","876,216,000","840,776,000","794,510,000","773,892,000","724,454,000","767,428,000","704,682,000","690,547,000","675,103,000","626,007,000","583,263,000","589,283,000","576,713,000","551,191,000","520,900,000","511,000,000","535,300,000","459,200,000","444,000,000","432,100,000","422,900,000","401,000,000","374,500,000","376,000,000","370,200,000","345,500,000","310,900,000","308,700,000","299,700,000","284,200,000","289,700,000","289,500,000","280,000,000","268,500,000","246,600,000","247,100,000","277,100,000","211,400,000","197,600,000","192,400,000","185,100,000","164,700,000","151,900,000","151,200,000","141,300,000","131,900,000","122,000,000","124,100,000","118,200,000","107,200,000","99,700,000","101,600,000","95,600,000","85,500,000","82,500,000","83,000,000","78,200,000","69,400,000","67,100,000","70,000,000","59,000,000","54,600,000","52,000,000","52,600,000","47,900,000","45,200,000","42,500,000","35,600,000","31,400,000","25,800,000","24,500,000","25,300,000"
CostOfRevenue,"3,242,600,000","843,500,000","846,500,000","770,500,000","823,700,000","700,800,000","703,200,000","644,000,000","517,900,000","732,800,000","739,600,000","679,600,000","685,000,000","695,400,000","667,400,000","647,200,000","665,758,000","662,900,000","631,948,000","626,801,000","651,994,000","655,907,000","635,360,000","639,515,000","699,185,000","665,279,000","642,055,000","632,353,000","601,935,000","617,676,000","600,393,000","587,599,000","603,682,000","600,903,000","574,975,000","566,328,000","580,756,000","594,675,000","563,959,000","566,614,000","585,567,000","603,191,000","559,583,000","563,128,000","586,304,000","586,010,000","554,813,000","391,626,000","205,563,000","203,242,000","225,854,000","219,477,000","224,601,000","238,946,000","268,001,000","278,967,000","-1,050,896,000","771,734,000","732,154,000","747,771,000","318,616,000","318,463,000","894,012,000","866,086,000","2,555,788,000","307,205,000","287,305,000","275,158,000","292,039,000","285,600,000","270,114,000","253,089,000","283,846,000","255,759,000","245,217,000","239,902,000","737,415,000","692,414,000","665,014,000","634,032,000","583,600,000","646,920,000","587,025,000","185,824,000","554,797,000","516,418,000","479,377,000","482,123,000","1,350,505,000","146,029,000","429,200,000","420,900,000","445,800,000","377,100,000","366,700,000","354,100,000","342,400,000","330,800,000","310,700,000","308,800,000","300,500,000","286,100,000","258,800,000","250,000,000","240,900,000","233,600,000","239,800,000","236,600,000","222,300,000","210,300,000","195,600,000","193,100,000","219,100,000","163,500,000","153,700,000","150,400,000","143,900,000","128,000,000","118,900,000","119,000,000","111,300,000","104,500,000","97,600,000","98,700,000","93,900,000","85,900,000","81,400,000","82,400,000","77,300,000","70,100,000","67,300,000","66,900,000",,,,,,,,,,,,,,,,
GrossProfit,"548,600,000","136,900,000","79,300,000","105,900,000","184,900,000","127,600,000","57,500,000","96,100,000","45,300,000","127,200,000","129,700,000","106,400,000","149,100,000","143,900,000","123,300,000","106,600,000","151,335,000","149,634,000","134,452,000","112,589,000","158,667,000","154,734,000","135,683,000","118,977,000","182,496,000","159,360,000","146,555,000","130,206,000","162,212,000","166,539,000","142,505,000","123,419,000","155,043,000","157,505,000","129,420,000","117,596,000","149,312,000","148,084,000","125,805,000","116,893,000","142,804,000","138,854,000","122,321,000","105,274,000","131,184,000","131,109,000","117,073,000","263,267,000","537,497,000","510,138,000","555,999,000","558,604,000","604,769,000","618,432,000","681,424,000","705,440,000","2,615,163,000","135,930,000","136,052,000","147,315,000","824,338,000","804,965,000","176,575,000","173,849,000","-1,482,266,000","785,585,000","721,778,000","700,738,000","750,011,000","723,929,000","680,679,000","657,389,000","734,330,000","676,163,000","641,273,000","630,996,000","138,801,000","148,362,000","129,496,000","139,860,000","140,854,000","120,508,000","117,657,000","504,723,000","120,306,000","109,589,000","103,886,000","107,160,000","-773,792,000","405,162,000","91,700,000","90,100,000","89,500,000","82,100,000","77,300,000","78,000,000","80,500,000","70,200,000","63,800,000","67,200,000","69,700,000","59,400,000","52,100,000","58,700,000","58,800,000","50,600,000","49,900,000","52,900,000","57,700,000","58,200,000","51,000,000","54,000,000","58,000,000","47,900,000","43,900,000","42,000,000","41,200,000","36,700,000","33,000,000","32,200,000","30,000,000","27,400,000","24,400,000","25,400,000","24,300,000","21,300,000","18,300,000","19,200,000","18,300,000","15,400,000","15,200,000","16,100,000",,,,,,,,,,,,,,,,
OperatingExpense,"313,700,000","81,400,000","34,300,000","75,800,000","81,800,000","71,100,000","30,800,000","67,900,000","79,900,000","65,400,000","75,700,000","76,900,000","71,500,000","73,000,000","67,900,000","58,700,000","74,270,000","74,855,000","72,618,000","71,942,000","74,184,000","75,198,000","74,345,000","72,211,000","72,588,000","69,558,000","72,291,000","72,282,000","69,486,000","71,793,000","68,723,000","68,176,000","68,579,000","68,374,000","64,150,000","67,577,000","66,502,000","67,265,000","64,009,000","69,902,000","72,982,000","70,935,000","62,368,000","64,002,000","67,374,000","67,451,000","63,839,000","230,886,000","474,215,000","460,259,000","528,097,000","532,662,000","556,629,000","562,622,000","715,580,000","665,000,000","2,700,032,000","79,576,000","56,761,000","79,985,000","728,150,000","719,246,000","95,769,000","98,496,000","-1,584,017,000","690,042,000","654,640,000","636,621,000","673,169,000","636,222,000","624,104,000","592,492,000","632,181,000","592,983,000","572,056,000","562,063,000","74,547,000","75,190,000","70,477,000","69,702,000","71,079,000","63,859,000","60,839,000","441,357,000","-2,903,467,000","53,598,000","51,380,000","51,054,000","-833,445,000","357,177,000","48,100,000","45,600,000","39,000,000","46,000,000","44,700,000","43,100,000","42,800,000","42,300,000","40,400,000","38,300,000","37,200,000","38,000,000","34,700,000","33,200,000","30,700,000","29,300,000","29,800,000","29,100,000","28,100,000","31,200,000","26,800,000","26,000,000","30,500,000","23,200,000","22,400,000","21,100,000","19,400,000","17,700,000","17,400,000","16,400,000","14,800,000","14,100,000","13,700,000","13,300,000","12,300,000","11,700,000","10,700,000","10,300,000","9,800,000","9,500,000","8,900,000","9,000,000",,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"149,400,000","39,200,000","33,100,000","36,500,000","40,600,000","33,700,000","30,000,000","30,500,000","40,400,000","23,300,000","34,600,000","38,000,000","39,100,000","40,800,000","35,400,000","33,800,000","33,947,000","36,619,000","33,088,000","32,358,000","30,805,000","35,931,000","33,546,000","32,537,000","32,403,000","30,170,000","31,909,000","33,111,000","32,979,000","35,194,000","32,660,000","32,634,000","33,302,000","34,009,000","30,362,000","34,421,000","32,249,000","33,986,000","31,030,000","37,273,000","39,348,000","40,006,000","31,215,000","32,819,000","35,810,000","35,593,000","31,387,000","195,193,000","438,169,000","422,602,000","471,040,000","491,006,000","489,667,000","504,902,000","589,784,000","618,891,000","2,448,436,000","39,618,000","39,620,000","40,938,000","684,815,000","673,130,000","47,026,000","50,265,000","-1,631,553,000","641,685,000","607,038,000","589,910,000","624,424,000","588,300,000","577,707,000","546,553,000","587,349,000","548,141,000","528,690,000","519,654,000","32,632,000","34,810,000","31,776,000","32,545,000","33,587,000","29,586,000","30,688,000","413,171,000","27,008,000","28,193,000","26,698,000","27,211,000","-857,433,000","334,284,000","24,400,000","23,500,000","23,900,000","22,900,000","22,200,000","21,400,000","21,400,000","21,000,000","18,400,000","16,600,000","15,500,000","17,400,000","16,000,000","15,500,000","14,100,000","13,600,000","13,600,000","13,000,000","12,500,000","13,000,000","12,600,000","12,200,000","14,600,000","10,600,000","10,400,000","10,100,000","9,200,000","8,300,000","8,700,000","8,000,000","7,400,000","7,100,000","7,100,000","7,000,000","6,600,000","6,300,000","5,500,000","5,300,000","5,100,000","5,100,000","4,700,000","4,800,000",,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"149,400,000","39,200,000","33,100,000","36,500,000","40,600,000","33,700,000","30,000,000","30,500,000","40,400,000","23,300,000","34,600,000","38,000,000","39,100,000","40,800,000","35,400,000","33,800,000","33,947,000","36,619,000","33,088,000","32,358,000","30,805,000","35,931,000","33,546,000","32,537,000","32,403,000","30,170,000","31,909,000","33,111,000","32,979,000","35,194,000","32,660,000","32,634,000","33,302,000","34,009,000","30,362,000","34,421,000","32,249,000","33,986,000","31,030,000","37,273,000","39,348,000","438,042,000","405,609,000","414,329,000","428,791,000","426,421,000","406,902,000","412,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233,806,000","214,317,000","215,945,000","228,127,000","227,821,000","213,465,000","217,146,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"149,400,000","39,200,000","33,100,000","36,500,000","40,600,000","33,700,000","30,000,000","30,500,000","40,400,000","23,300,000","34,600,000","38,000,000","39,100,000","40,800,000","35,400,000","33,800,000","33,947,000","36,619,000","33,088,000","32,358,000","30,805,000","35,931,000","33,546,000","32,537,000","32,403,000","30,170,000","31,909,000","33,111,000","32,979,000","35,194,000","32,660,000","32,634,000","33,302,000","34,009,000","30,362,000","34,421,000","32,249,000","33,986,000","31,030,000","37,273,000","39,348,000","204,236,000","191,292,000","198,384,000","200,664,000","198,600,000","193,437,000","195,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"161,300,000","42,200,000","41,600,000","39,300,000","38,200,000","37,400,000",,"37,400,000","41,400,000","43,500,000","39,300,000","38,100,000","38,100,000","36,400,000","36,600,000","37,500,000","38,147,000","38,036,000","38,138,000","39,003,000","40,871,000","39,335,000","39,305,000","38,886,000","39,033,000","39,050,000","39,114,000","39,171,000","37,029,000","36,599,000","36,072,000","35,542,000","35,169,000","34,218,000","33,538,000","33,156,000","32,651,000","33,222,000","32,979,000","32,629,000","31,789,000","30,929,000","31,153,000","31,183,000","31,564,000","31,858,000","32,452,000","32,573,000","32,860,000","33,307,000","38,227,000","38,869,000","40,139,000","39,858,000","40,647,000","41,156,000","47,647,000","39,958,000","39,089,000","38,535,000","46,072,000","46,116,000","48,743,000","48,231,000","47,536,000","48,357,000","47,602,000","46,711,000","48,745,000","47,922,000","46,397,000","45,939,000","44,832,000","44,842,000","43,366,000","42,409,000","41,915,000","40,380,000","38,701,000","37,157,000","37,492,000","34,273,000","30,151,000","28,186,000","26,907,000","25,405,000","24,682,000","23,843,000","23,988,000","22,893,000","23,700,000","22,100,000","15,100,000","23,100,000","22,500,000","21,700,000","21,400,000","21,300,000","22,000,000","21,700,000","21,700,000","20,600,000","18,700,000","17,700,000","16,600,000","15,700,000","16,200,000","16,100,000","15,600,000","18,200,000","14,200,000","13,800,000","15,900,000","12,600,000","12,000,000","11,000,000","10,200,000","9,400,000","8,700,000","8,400,000","7,400,000","7,000,000","6,600,000","6,300,000","5,700,000","5,400,000","5,200,000","5,000,000","4,700,000","4,400,000","4,200,000","4,200,000",,,,,,,,,,,,,,,,
