name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,06/30/2007,03/31/2007,06/30/2006
			InventoriesAdjustmentsAllowances,"-6,400,000","-7,200,000","-6,300,000",,"-5,600,000",,"-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"35,861,000","29,240,000","38,358,000","19,453,000","26,656,000","21,525,000","33,338,000","13,058,000","18,945,000","16,669,000","29,871,000","12,643,000","17,958,000","19,120,000","25,205,000","10,278,000","14,422,000","21,988,000","33,826,000","8,006,000","15,448,000","18,110,000","31,535,000","9,634,000","16,837,000","21,239,000","29,458,000","11,428,000","11,580,000","11,610,000","22,909,000","7,356,000","10,396,000","9,090,000","11,206,000","10,331,000","21,086,000","19,833,000","14,621,000","11,173,000","14,428,000","13,825,000","13,232,000","10,424,000","10,246,000","9,617,000","6,849,000","8,849,000","8,636,000","6,481,000","4,369,000","7,810,000","4,557,000","3,946,000","2,820,000","3,648,000","1,284,000","1,656,000","1,245,000","968,000","568,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,501,000","1,501,000","1,501,000","1,501,000","1,501,000","1,500,000","1,500,000","1,500,000","3,343,000","3,342,000","2,501,000","2,500,000","2,500,000","1,000,000",,,,,,,"0","2,332,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","8,406,000","4,661,000","3,005,000","8,989,000","4,677,000","3,969,000","2,231,000","7,732,000","6,165,000","18,571,000","21,478,000","11,368,000","9,799,000","12,363,000","14,673,000","16,140,000","4,969,000","8,050,000","7,799,000","7,175,000","4,768,000","4,678,000","5,536,000","4,672,000","4,855,000","4,796,000","4,318,000","3,888,000","11,068,000","10,351,000","8,575,000","8,344,000","951,000","3,919,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","8,406,000","4,661,000","3,005,000","8,989,000","4,677,000","3,969,000","2,231,000","7,732,000","6,165,000","18,571,000","21,478,000","11,368,000","9,799,000","12,363,000","14,673,000","16,140,000","4,969,000","8,050,000","7,799,000","7,175,000","4,768,000","4,678,000","5,536,000","4,672,000","4,855,000","4,796,000","4,318,000","3,888,000","11,068,000","10,351,000","8,575,000","8,344,000","951,000","3,919,000",,,
		OtherCurrentAssets,"80,553,000","75,528,000","56,436,000","43,004,000","22,918,000","24,973,000","19,745,000","11,480,000","13,814,000","13,689,000","14,289,000","12,307,000","14,181,000","14,447,000","15,028,000","10,388,000","13,767,000","14,753,000","15,678,000","12,004,000","24,828,000","23,377,000","25,124,000","22,047,000","24,797,000","25,105,000","27,538,000","24,877,000","29,217,000","29,056,000","31,603,000","25,498,000","27,823,000","27,368,000","32,385,000","23,916,000","13,606,000","16,000,000","20,440,000","14,598,000","12,973,000","14,537,000","17,899,000","9,111,000","9,280,000","16,105,000","11,286,000","7,286,000","6,368,000","6,368,000","7,834,000","3,454,000",,,,,,,,,
	TotalNonCurrentAssets,"702,913,000","709,604,000","712,819,000","719,787,000","703,916,000","703,430,000","599,025,000","572,041,000","549,314,000","313,261,000","315,149,000","289,969,000","287,014,000","290,125,000","299,589,000","282,780,000","278,985,000","259,852,000","264,211,000","261,676,000","265,811,000","277,738,000","288,717,000","288,198,000","245,281,000","245,298,000","249,097,000","249,641,000","261,796,000","260,174,000","262,275,000","246,458,000","249,817,000","253,220,000","269,901,000","260,908,000","274,577,000","274,502,000","274,881,000","261,996,000","261,378,000","258,542,000","255,598,000","233,996,000","228,715,000","225,072,000","182,432,000","104,604,000","88,537,000","90,203,000","92,372,000","88,479,000","82,072,000","81,223,000","79,142,000","62,348,000","50,537,000","47,842,000","29,048,000","26,639,000","13,551,000"
		NetPPE,"155,081,000","165,559,000","173,355,000","166,740,000","182,945,000","182,513,000","177,894,000","150,436,000","151,103,000","35,188,000","37,253,000","31,980,000","32,778,000","32,481,000","37,002,000","28,868,000","29,468,000","29,472,000","32,468,000","26,297,000","25,976,000","28,426,000","31,504,000","28,447,000","26,717,000","28,661,000","31,654,000","34,407,000","47,369,000","48,127,000","52,084,000","48,581,000","50,010,000","56,262,000","62,892,000","56,142,000","61,390,000","63,134,000","65,864,000","150,957,000","61,385,000","116,546,000","58,148,000","102,244,000","44,377,000","42,573,000","36,735,000","40,713,000","43,183,000","43,591,000","44,827,000","37,860,000","39,144,000","38,041,000","35,949,000","24,536,000","25,233,000","24,597,000","17,234,000","16,547,000","10,388,000"
			GrossPPE,"155,081,000","165,559,000","173,355,000","254,380,000","182,945,000","182,513,000","177,894,000","225,101,000","151,103,000","35,188,000","37,253,000","99,236,000","32,778,000","32,481,000","37,002,000","87,775,000","29,468,000","29,472,000","32,468,000","97,760,000","25,976,000","28,426,000","31,504,000","102,218,000","26,717,000","28,661,000","31,654,000","112,106,000","47,369,000","48,127,000","52,084,000","127,899,000","50,010,000","56,262,000","62,892,000","169,128,000","61,390,000","63,134,000",,"261,232,000",,,,"167,809,000",,,,"104,323,000",,,,"84,799,000",,"69,330,000","67,238,000","55,825,000","46,176,000","45,540,000","38,177,000",,
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,467,000",,,"2,270,000",,
				MachineryFurnitureEquipment,"87,516,000","91,410,000","96,471,000","236,060,000","100,027,000","104,010,000","107,747,000","207,705,000","106,929,000",,,"88,872,000",,,,"75,996,000",,,,"87,403,000",,,,"89,055,000",,,,"98,921,000",,,,"115,415,000",,,,"157,156,000",,,,"127,167,000",,,,"105,127,000",,,,"101,589,000",,,,"61,545,000",,,,"38,659,000",,,"27,612,000",,
				OtherProperties,"67,565,000","74,149,000","76,884,000","72,069,000","82,918,000","78,503,000","70,147,000","111,768,000","44,174,000","35,188,000","37,253,000","31,980,000","32,778,000","32,481,000","37,002,000",,"29,468,000","29,472,000","32,468,000","263,000","25,976,000","28,426,000","31,504,000","1,115,000","26,717,000","28,661,000","31,654,000","1,115,000","47,369,000","48,127,000","52,084,000","1,115,000","50,010,000","56,262,000","62,892,000","1,115,000","61,390,000","63,134,000",,"125,589,000",,,,"56,734,000",,,,,,,,"20,559,000",,,,"14,699,000",,,"8,295,000",,
				Leases,,,,"18,320,000",,,,"17,396,000",,,,"10,364,000",,,,"11,779,000",,,,"10,094,000",,,,"12,048,000",,,,"12,070,000",,,,"11,369,000",,,,"10,857,000",,,,"8,476,000",,,,"5,948,000",,,,"2,734,000",,,,"2,695,000",,,,,,,,,
			AccumulatedDepreciation,,,,"-87,640,000",,,,"-74,665,000",,,,"-67,256,000",,,,"-58,907,000",,,,"-71,463,000",,,,"-73,771,000",,,,"-77,699,000",,,,"-79,318,000",,,,"-112,986,000",,,,"-110,275,000",,,,"-65,565,000",,,,"-63,610,000",,,,"-46,939,000",,"-31,289,000","-31,289,000","-31,289,000","-20,943,000","-20,943,000","-20,943,000",,
		GoodwillAndOtherIntangibleAssets,"448,249,000","446,428,000","444,484,000","447,537,000","443,655,000","445,742,000","348,117,000","349,781,000","341,724,000","205,301,000","208,124,000","209,659,000","208,750,000","211,779,000","214,512,000","217,243,000","217,925,000","222,317,000","224,609,000","229,322,000","233,376,000","238,633,000","243,564,000","243,807,000","211,515,000","209,831,000","210,652,000","208,739,000","208,578,000","206,194,000","204,523,000","192,490,000","194,260,000","191,533,000","201,594,000","201,616,000","200,362,000","198,466,000","196,633,000","98,355,000","186,774,000","101,397,000","184,935,000","118,304,000","169,713,000","168,088,000","143,495,000","55,766,000","38,991,000","37,409,000","35,804,000","33,474,000","31,270,000","28,417,000","25,768,000","23,120,000","2,940,000","20,324,000","9,671,000","8,198,000","2,524,000"
			Goodwill,"240,952,000","240,921,000","240,353,000","240,353,000","240,251,000","240,799,000","174,523,000","174,939,000","197,803,000","90,197,000","90,197,000","90,197,000","90,197,000","90,197,000","90,197,000","90,197,000","90,197,000","90,197,000","87,214,000","87,214,000","87,285,000","87,285,000","87,285,000","87,285,000","66,160,000","66,160,000","66,160,000","66,160,000","67,241,000","67,241,000","67,270,000","58,088,000","61,581,000","61,571,000","61,523,000","61,413,000","61,400,000","61,501,000","61,428,000","61,619,000","62,404,000","62,404,000","66,668,000","55,627,000","53,580,000","53,531,000","36,809,000","1,825,000","1,825,000","1,825,000","1,825,000","1,825,000","1,825,000","1,825,000","1,825,000","1,754,000","2,550,000","2,551,000",,,
			OtherIntangibleAssets,"207,297,000","205,507,000","204,131,000","207,184,000","203,404,000","204,943,000","173,594,000","174,842,000","143,921,000","115,104,000","117,927,000","119,462,000","118,553,000","121,582,000","124,315,000","127,046,000","127,728,000","132,120,000","137,395,000","142,108,000","146,091,000","151,348,000","156,279,000","156,522,000","145,355,000","143,671,000","144,492,000","142,579,000","141,337,000","138,953,000","137,253,000","134,402,000","132,679,000","129,962,000","140,071,000","140,203,000","138,962,000","136,965,000","135,205,000","36,736,000","124,370,000","38,993,000","118,267,000","62,677,000","116,133,000","114,557,000","106,686,000","53,941,000","37,166,000","35,584,000","33,979,000","31,649,000","29,445,000","26,592,000","23,943,000","21,366,000","390,000","17,773,000","9,671,000","8,198,000","2,524,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000",,"10,000,000",,"10,000,000",,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","5,912,000","4,116,000","6,661,000","9,572,000","14,619,000","7,589,000","8,702,000","11,037,000","12,749,000","1,560,000","760,000",,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","5,912,000","4,116,000","6,661,000","9,572,000","14,619,000","7,589,000","8,702,000","11,037,000","12,749,000","1,560,000","760,000",,,
		NonCurrentPrepaidAssets,"99,583,000","97,617,000","94,980,000","105,510,000","77,316,000","75,175,000","73,014,000","71,824,000","56,487,000","72,772,000","69,772,000","48,330,000","45,486,000","45,865,000","48,075,000","36,669,000","31,592,000","8,063,000","7,134,000","6,057,000","6,459,000","10,679,000","13,649,000","15,944,000","7,049,000","6,806,000","6,791,000","6,495,000","5,849,000","5,853,000","5,668,000","5,387,000","5,547,000","5,425,000","5,415,000","3,150,000","2,825,000","2,902,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,384,000","2,684,000","3,219,000","30,599,000","2,515,000","3,448,000","4,625,000","14,411,000","2,202,000","2,213,000","2,247,000","2,542,000","2,169,000","2,526,000","4,069,000","6,063,000","6,388,000","1,943,000","20,804,000","2,161,000","2,143,000","1,894,000","639,000"
TotalLiabilitiesNetMinorityInterest,"793,962,000","791,512,000","850,459,000","772,649,000","747,389,000","719,525,000","685,455,000","397,934,000","371,377,000","175,854,000","188,785,000","186,241,000","184,270,000","179,747,000","209,106,000","154,774,000","161,692,000","162,814,000","195,567,000","160,938,000","173,435,000","177,841,000","217,221,000","175,335,000","181,751,000","179,688,000","213,371,000","171,661,000","209,284,000","201,496,000","233,039,000","182,737,000","203,815,000","214,779,000","259,869,000","185,138,000","221,957,000","219,229,000","217,051,000","153,987,000","156,597,000","161,521,000","184,572,000","112,148,000","106,331,000","210,456,000","204,435,000","81,890,000","69,399,000","66,583,000","79,270,000","53,476,000","70,183,000","65,432,000","78,185,000","47,036,000","42,912,000","47,952,000","259,019,000","28,315,000","21,111,000"
	CurrentLiabilities,"250,179,000","238,198,000","284,634,000","306,244,000","254,802,000","228,611,000","235,994,000","273,416,000","257,619,000","133,670,000","139,702,000","155,587,000","148,789,000","140,866,000","158,324,000","116,224,000","123,107,000","117,669,000","139,690,000","117,751,000","123,109,000","125,373,000","147,758,000","123,012,000","121,203,000","116,406,000","149,651,000","110,657,000","135,732,000","127,757,000","157,277,000","113,760,000","132,382,000","135,040,000","174,595,000","109,187,000","136,547,000","135,821,000","152,425,000","97,613,000","113,921,000","119,672,000","146,823,000","83,652,000","77,208,000","83,171,000","99,890,000","53,934,000","56,037,000","51,871,000","63,026,000","40,649,000","54,831,000","49,613,000","62,907,000","38,755,000","33,071,000","38,096,000","23,616,000","22,745,000","19,513,000"
		PayablesAndAccruedExpenses,"88,000,000","95,283,000","134,335,000","139,786,000","91,242,000","80,765,000","117,739,000","67,779,000","51,188,000","50,214,000","64,794,000","71,173,000","40,914,000","35,079,000","53,078,000","43,707,000","30,852,000","29,641,000","45,519,000","51,674,000","33,927,000","31,929,000","45,164,000","52,796,000","29,954,000","27,653,000","53,032,000","42,305,000","39,340,000","26,787,000","52,283,000","51,515,000","39,524,000","31,123,000","66,319,000","38,865,000","46,006,000","42,339,000","49,576,000","37,753,000","33,528,000","50,922,000","67,349,000","35,302,000","34,868,000","35,779,000","46,377,000","32,094,000","27,959,000","19,120,000","25,357,000","25,986,000","29,463,000","20,417,000","27,629,000","29,121,000","17,884,000","19,643,000","14,947,000","7,338,000","8,992,000"
			Payables,"32,848,000","33,821,000","58,589,000","62,144,000","47,043,000","39,251,000","91,957,000","40,428,000","25,235,000","30,598,000","46,204,000","50,488,000","23,208,000","20,460,000","39,062,000","29,362,000","17,548,000","17,162,000","34,010,000","30,052,000","16,105,000","18,378,000","31,196,000","25,919,000","15,745,000","16,760,000","42,308,000","29,819,000","20,032,000","16,633,000","41,641,000","30,976,000","24,614,000","16,538,000","50,617,000","21,838,000","19,976,000","20,121,000","33,393,000","23,951,000","17,276,000","20,249,000","31,850,000","21,176,000","13,773,000","14,825,000","30,374,000","12,691,000","12,108,000","7,736,000","10,463,000","10,366,000","14,443,000","8,170,000","14,021,000","14,388,000","6,445,000","7,574,000","6,928,000","5,521,000","6,349,000"
				AccountsPayable,"32,848,000","33,821,000","58,589,000","62,144,000","47,043,000","39,251,000","91,957,000","40,428,000","25,235,000","30,598,000","46,204,000","50,488,000","23,208,000","20,460,000","39,062,000","29,362,000","17,548,000","17,162,000","34,010,000","30,052,000","16,105,000","18,378,000","31,196,000","25,919,000","15,745,000","16,760,000","42,308,000","29,819,000","20,032,000","16,633,000","41,641,000","30,976,000","24,614,000","16,538,000","50,617,000","21,838,000","19,976,000","20,121,000","33,393,000","23,951,000","17,276,000","20,249,000","31,850,000","21,176,000","13,773,000","14,825,000","30,374,000","12,691,000","12,108,000","7,736,000","10,463,000","10,366,000","14,443,000","8,170,000","14,021,000","14,388,000","6,445,000","7,574,000","6,928,000","5,521,000","6,349,000"
			CurrentAccruedExpenses,"55,152,000","61,462,000","75,746,000","77,642,000","44,199,000","41,514,000","25,782,000","27,351,000","25,953,000","19,616,000","18,590,000","20,685,000","17,706,000","14,619,000","14,016,000","14,345,000","13,304,000","12,479,000","11,509,000","21,622,000","17,822,000","13,551,000","13,968,000","26,877,000","14,209,000","10,893,000","10,724,000","12,486,000","19,308,000","10,154,000","10,642,000","20,539,000","14,910,000","14,585,000","15,702,000","17,027,000","26,030,000","22,218,000","16,183,000","13,802,000","16,252,000","30,673,000","35,499,000","14,126,000","21,095,000","20,954,000","16,003,000","19,403,000","15,851,000","11,384,000","14,894,000","15,620,000","15,020,000","12,247,000","13,608,000","14,733,000","11,439,000","12,069,000","8,019,000","1,817,000","2,643,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"59,843,000","41,193,000","35,945,000","80,363,000","62,816,000","42,501,000","27,598,000","47,227,000","28,384,000","28,055,000","18,961,000","41,998,000","30,549,000","28,120,000","18,729,000","36,050,000","29,489,000","19,667,000","14,281,000","29,367,000","25,118,000","20,890,000","16,395,000","31,042,000","26,898,000","17,301,000","16,828,000","26,790,000","22,019,000","19,085,000","12,470,000","17,400,000","19,436,000","20,541,000","12,063,000","21,970,000","19,683,000","13,296,000","12,219,000","17,355,000","16,127,000",,,"13,086,000",,,,,,,,,,,,,,,,"4,439,000","5,100,000"
		CurrentDebtAndCapitalLeaseObligation,"50,806,000","51,313,000","49,436,000","47,985,000","47,295,000","42,710,000","35,284,000","133,993,000","138,429,000","31,832,000","30,390,000","19,588,000","24,499,000","26,191,000","17,083,000","13,353,000","13,727,000","13,416,000","14,121,000","11,880,000","13,267,000","13,329,000","14,445,000","13,210,000","13,453,000","14,369,000","15,474,000","16,635,000","17,845,000","18,255,000","19,642,000","20,492,000","20,954,000","22,216,000","21,664,000","19,785,000","21,340,000","20,937,000","20,678,000","17,095,000","17,708,000","16,596,000","16,217,000","13,357,000","14,025,000","14,710,000","15,251,000","12,247,000","12,876,000","13,151,000","13,609,000","11,274,000","11,889,000","11,072,000","10,340,000","6,520,000","6,226,000","6,103,000","6,049,000","3,706,000","4,025,000"
			CurrentDebt,,,,,,,,"100,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"390,000","745,000","1,138,000","1,153,000","1,145,000","1,137,000","1,129,000","1,116,000","1,443,000","654,000","974,000","1,270,000","1,251,000","950,000","954,000","959,000","1,034,000","1,143,000","11,072,000","10,340,000","6,520,000","6,226,000","6,103,000","6,049,000","1,653,000","4,025,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,153,000","1,145,000","1,137,000","1,129,000","1,116,000","1,443,000","654,000","974,000","1,270,000","1,251,000","950,000","954,000","959,000","1,034,000","1,143,000","922,000","326,000","413,000","170,000","198,000","192,000","153,000","4,025,000"
				LineOfCredit,,,,"0","0","0","0","100,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000",
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"390,000","745,000","1,138,000",,,,,,,,,,,,,,,,"10,150,000","10,014,000","6,107,000","6,056,000","5,905,000","5,857,000",,
			CurrentCapitalLeaseObligation,"50,806,000","51,313,000","49,436,000","47,985,000","47,295,000","42,710,000","35,284,000","33,993,000","38,429,000","31,832,000","30,390,000","19,588,000","24,499,000","26,191,000","17,083,000","13,353,000","13,727,000","13,416,000","14,121,000","11,880,000","13,267,000","13,329,000","14,445,000","13,210,000","13,453,000","14,369,000","15,474,000","16,635,000","17,845,000","18,255,000","19,642,000","20,492,000","20,954,000","22,216,000","21,664,000","19,395,000","20,595,000","19,799,000","19,525,000","15,950,000","16,571,000","15,467,000","15,101,000","11,914,000","13,371,000","13,736,000","13,981,000","10,996,000","11,926,000","12,197,000","12,650,000","10,240,000","10,746,000",,,,,,,"2,053,000","0"
