name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001
TotalRevenue,"6,112,300,000","1,378,400,000","2,253,900,000","1,296,600,000","1,183,400,000","1,276,800,000","2,122,100,000","1,004,700,000","942,000,000","1,021,000,000","2,194,100,000","1,438,500,000","1,285,700,000","1,547,700,000","2,620,200,000","2,084,400,000","1,646,700,000","1,934,000,000","3,502,500,000","1,988,600,000","1,687,600,000","2,045,900,000","3,045,400,000","1,959,200,000","1,631,800,000","1,971,500,000","3,525,000,000","2,016,300,000","1,761,900,000","2,060,600,000","3,476,100,000","2,092,200,000","1,731,400,000","1,996,300,000","3,683,800,000","2,106,700,000","1,383,700,000","1,865,300,000","3,561,500,000","1,772,800,000","1,550,200,000","2,002,200,000","3,578,600,000","1,946,800,000","1,743,700,000","2,281,400,000","3,692,758,000","1,899,200,000","1,799,093,000","2,082,697,000","3,524,013,000","1,834,727,000","1,738,504,000","1,980,753,000","3,492,114,000","1,695,746,000","1,804,420,000","1,813,617,000","2,865,585,000","1,611,201,000","1,338,193,000","1,278,983,000","2,303,966,000","1,011,560,000","963,347,000","1,040,027,000","1,666,914,000","534,212,000","415,930,000","474,727,000","708,740,000","416,737,000","345,593,000","371,736,000","625,381,000","326,042,000","305,674,000","321,741,000","520,396,000","286,728,000","274,262,000","271,405,000","514,211,000","198,766,000","206,806,000","201,355,000"
	OperatingRevenue,"6,112,300,000","1,378,400,000","2,253,900,000","1,296,600,000","1,183,400,000","1,276,800,000","2,122,100,000","1,004,700,000","942,000,000","1,021,000,000","2,194,100,000","1,438,500,000","1,285,700,000","1,547,700,000","2,620,200,000","2,084,400,000","1,646,700,000","1,934,000,000","3,502,500,000","1,988,600,000","1,687,600,000","2,045,900,000","3,045,400,000","1,959,200,000","1,631,800,000","1,971,500,000","3,525,000,000","2,016,300,000","1,761,900,000","2,060,600,000","3,476,100,000","2,092,200,000","1,731,400,000","1,996,300,000","3,683,800,000","2,106,700,000","1,383,700,000","1,865,300,000","3,561,500,000","1,772,800,000","1,550,200,000","2,002,200,000","3,578,600,000","1,946,800,000","1,743,700,000","2,281,400,000","3,692,758,000","1,899,200,000","1,799,093,000","2,082,697,000","3,524,013,000","1,834,727,000","1,738,504,000","1,980,753,000","3,492,114,000","1,695,746,000","1,804,420,000","1,813,617,000","2,865,585,000","1,611,201,000","1,338,193,000","1,278,983,000","2,303,966,000","1,011,560,000","963,347,000","1,040,027,000","1,666,914,000","534,212,000","415,930,000","474,727,000","708,740,000","416,737,000","345,593,000","371,736,000","625,381,000","326,042,000","305,674,000","321,741,000","520,396,000","286,728,000","274,262,000","271,405,000","514,211,000","198,766,000","206,806,000","201,355,000"
CostOfRevenue,"4,796,100,000","1,079,900,000","1,875,700,000","978,000,000","862,500,000","946,700,000","1,673,500,000","728,400,000","689,800,000","738,600,000","1,596,800,000","997,400,000","886,600,000","1,076,500,000","2,256,300,000","1,393,600,000","1,050,600,000","1,276,700,000","2,478,000,000","1,299,200,000","1,063,900,000","1,343,400,000","2,037,500,000","1,251,000,000","1,014,100,000","1,296,000,000","2,481,800,000","1,360,700,000","1,181,400,000","1,421,600,000","2,499,700,000","1,470,000,000","1,180,500,000","1,369,900,000","2,680,800,000","1,508,300,000","902,300,000","1,287,000,000","2,586,600,000","1,215,400,000","1,030,900,000","1,402,300,000","2,635,400,000","1,373,900,000","1,200,500,000","1,661,200,000","2,789,082,000","1,352,900,000","1,282,267,000","1,511,916,000","2,649,964,000","1,311,643,000","1,243,098,000","1,438,640,000","2,652,937,000","1,222,317,000","1,320,297,000","1,340,211,000","2,181,510,000","1,191,637,000","976,894,000","930,214,000","1,749,478,000","695,904,000","664,083,000","737,993,000","1,225,796,000","357,492,000","287,775,000","347,347,000","527,622,000","296,407,000","238,386,000","266,196,000","461,705,000","227,568,000","216,691,000","236,300,000","393,477,000","212,883,000","200,817,000","202,314,000","403,405,000","144,188,000","153,095,000","153,347,000"
GrossProfit,"1,316,200,000","298,500,000","378,200,000","318,600,000","320,900,000","330,100,000","448,600,000","276,300,000","252,200,000","282,400,000","597,300,000","441,100,000","399,100,000","471,200,000","363,900,000","690,800,000","596,100,000","657,300,000","1,024,500,000","689,400,000","623,700,000","702,500,000","1,007,900,000","708,200,000","617,700,000","675,500,000","1,043,200,000","655,600,000","580,500,000","639,000,000","976,400,000","622,200,000","550,900,000","626,400,000","1,003,000,000","598,400,000","481,400,000","578,300,000","974,900,000","557,400,000","519,300,000","599,900,000","943,200,000","572,900,000","543,200,000","620,200,000","903,676,000","546,300,000","516,826,000","570,781,000","874,049,000","523,084,000","495,406,000","542,113,000","839,177,000","473,429,000","484,123,000","473,406,000","684,075,000","419,564,000","361,299,000","348,769,000","554,488,000","315,656,000","299,264,000","302,034,000","441,118,000","176,720,000","128,155,000","127,380,000","181,118,000","120,330,000","107,207,000","105,540,000","163,676,000","98,474,000","88,983,000","85,441,000","126,919,000","73,845,000","73,445,000","69,091,000","110,806,000","54,578,000","53,711,000","48,008,000"
OperatingExpense,"1,791,500,000","452,200,000","538,900,000","421,500,000","378,900,000","370,300,000","419,100,000","360,400,000","348,200,000","386,500,000","511,700,000","475,400,000","481,900,000","453,700,000","222,700,000","596,800,000","574,500,000","600,200,000","730,400,000","601,800,000","580,100,000","601,400,000","687,500,000","609,400,000","559,400,000","561,500,000","656,700,000","564,900,000","528,800,000","515,100,000","588,300,000","532,400,000","514,200,000","520,500,000","615,900,000","489,300,000","462,600,000","491,100,000","560,700,000","482,100,000","484,800,000","484,900,000","559,500,000","490,300,000","489,600,000","489,100,000","527,928,000","453,500,000","447,199,000","446,349,000","526,695,000","432,815,000","424,450,000","413,659,000","471,377,000","371,489,000","384,054,000","363,503,000","390,924,000","322,659,000","310,552,000","288,151,000","329,618,000","267,826,000","270,939,000","262,592,000","278,739,000","155,296,000","114,965,000","110,523,000","125,138,000","100,478,000","94,662,000","94,770,000","98,721,000","80,583,000","78,134,000","74,752,000","74,407,000","57,863,000","63,582,000","60,377,000","74,663,000","48,969,000","55,954,000","53,430,000"
	SellingGeneralAndAdministration,"1,791,500,000","452,200,000","538,900,000","421,500,000","378,900,000","370,300,000","419,100,000","360,400,000","348,200,000","386,500,000","581,000,000","451,800,000","459,300,000","430,600,000","213,600,000","566,600,000","542,300,000","566,100,000","692,000,000","565,100,000","542,400,000","563,500,000","646,300,000","567,100,000","518,400,000","520,800,000","613,300,000","525,500,000","490,800,000","479,300,000","550,300,000","494,300,000","475,400,000","481,000,000","573,100,000","448,500,000","421,600,000","449,200,000","516,500,000","438,200,000","440,900,000","440,400,000","513,600,000","443,300,000","442,500,000","442,700,000","482,646,000","408,800,000","404,964,000","403,836,000","483,309,000","391,210,000","384,773,000","375,832,000","433,285,000","335,722,000","347,745,000","328,667,000","357,512,000","288,954,000","278,434,000","257,116,000","299,297,000","240,545,000","244,611,000","236,660,000","259,974,000","136,072,000","104,311,000","100,258,000","114,302,000","91,136,000","85,965,000","86,626,000","90,581,000","72,865,000","71,262,000","68,535,000","68,459,000","52,001,000","57,959,000","55,257,000","66,732,000","41,296,000","48,501,000","46,190,000"
	DepreciationAmortizationDepletionIncomeStatement,"94,400,000",,,,,,,,,,,"23,600,000","22,600,000","23,100,000","9,100,000","30,200,000","32,200,000","34,100,000","38,400,000","36,700,000","37,700,000","37,900,000","41,200,000","42,300,000","41,000,000","40,700,000","43,400,000","39,400,000","38,000,000","35,800,000","38,000,000","38,100,000","38,800,000","39,500,000","42,800,000","40,800,000","41,000,000","41,900,000","44,200,000","43,900,000","43,900,000","44,500,000","45,900,000","47,000,000","47,100,000","46,400,000","45,282,000","44,700,000","42,235,000","42,513,000","43,386,000","41,605,000","39,677,000","37,827,000","38,092,000","35,767,000","36,309,000","34,836,000","33,412,000","33,705,000","32,118,000","31,035,000","30,321,000","27,281,000","26,328,000","25,932,000","26,283,000","19,224,000","10,654,000","10,265,000","10,836,000","9,342,000","8,697,000","8,144,000","8,140,000","7,718,000","6,872,000","6,217,000","5,948,000","5,862,000","5,623,000","5,120,000","7,931,000","7,673,000","7,453,000","7,240,000"
		DepreciationAndAmortizationInIncomeStatement,"94,400,000",,,,,,,,,,,"23,600,000","22,600,000","23,100,000","9,100,000","30,200,000","32,200,000","34,100,000","38,400,000","36,700,000","37,700,000","37,900,000","41,200,000","42,300,000","41,000,000","40,700,000","43,400,000","39,400,000","38,000,000","35,800,000","38,000,000","38,100,000","38,800,000","39,500,000","42,800,000","40,800,000","41,000,000","41,900,000","44,200,000","43,900,000","43,900,000","44,500,000","45,900,000","47,000,000","47,100,000","46,400,000","45,282,000","44,700,000","42,235,000","42,513,000","43,386,000","41,605,000","39,677,000","37,827,000","38,092,000","35,767,000","36,309,000","34,836,000","33,412,000","33,705,000","32,118,000","31,035,000","30,321,000","27,281,000","26,328,000","25,932,000","26,283,000","19,224,000","10,654,000","10,265,000","10,836,000","9,342,000","8,697,000","8,144,000","8,140,000","7,718,000","6,872,000","6,217,000","5,948,000","5,862,000","5,623,000","5,120,000","7,931,000","7,673,000","7,453,000","7,240,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,149,000","4,892,000","4,672,000","4,459,000"
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,782,000","2,781,000","2,781,000","2,781,000"
