name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,08/31/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"602,000,000","261,000,000","214,000,000","118,000,000","9,000,000","-49,000,000","-143,000,000","-149,000,000","-172,000,000","157,000,000","336,000,000","290,000,000","417,000,000","207,000,000","359,000,000","286,000,000","407,000,000","248,000,000","366,000,000","252,000,000","403,000,000","209,000,000","386,000,000","305,000,000","393,000,000","219,000,000","353,000,000","256,000,000","389,000,000","173,000,000","386,000,000","239,000,000","354,000,000","171,000,000","322,000,000","237,000,000","283,000,000","177,000,000","357,000,000","123,000,000","229,000,000","73,000,000","262,000,000","143,000,000","219,000,000","37,000,000","192,000,000","109,000,000","170,000,000","49,000,000","182,000,000","115,000,000","135,000,000","120,000,000","305,000,000","274,000,000","212,000,000","229,000,000","335,000,000","346,000,000","199,000,000","121,000,000","275,000,000","319,000,000","187,000,000","100,000,000","203,000,000","137,000,000","124,000,000","48,000,000","167,000,000","111,000,000","44,000,000","38,000,000","216,000,000","58,000,000","87,000,000","12,000,000","88,000,000","125,000,000","125,000,000","117,000,000","59,000,000","57,000,000","133,000,000","214,000,000","-165,000,000","85,000,000","177,000,000","153,000,000","68,000,000","90,000,000","131,000,000","94,000,000","4,000,000","63,000,000","72,000,000","107,000,000","99,000,000","151,000,000","120,000,000","103,000,000","90,000,000","93,000,000","18,000,000","50,000,000","40,000,000","-13,000,000","99,000,000","37,000,000","19,000,000","30,000,000","86,000,000","30,000,000","12,000,000"
	CashFlowFromContinuingOperatingActivities,"602,000,000","261,000,000","214,000,000","118,000,000","9,000,000","-49,000,000","-143,000,000","-149,000,000","-172,000,000","157,000,000","336,000,000","290,000,000","417,000,000","207,000,000","359,000,000","286,000,000","407,000,000","248,000,000","366,000,000","252,000,000","403,000,000","209,000,000","386,000,000","305,000,000","393,000,000","219,000,000","353,000,000","256,000,000","389,000,000","173,000,000","386,000,000","239,000,000","354,000,000","171,000,000","322,000,000","237,000,000","283,000,000","177,000,000","357,000,000","123,000,000","229,000,000","73,000,000","262,000,000","143,000,000","219,000,000","37,000,000","192,000,000","109,000,000","170,000,000","49,000,000","182,000,000","115,000,000","135,000,000","120,000,000","305,000,000","274,000,000","212,000,000","229,000,000","335,000,000","346,000,000","199,000,000","121,000,000","275,000,000","319,000,000","187,000,000","100,000,000","203,000,000","137,000,000","124,000,000","48,000,000","167,000,000","111,000,000","44,000,000","38,000,000","216,000,000","58,000,000","87,000,000","12,000,000","88,000,000","125,000,000","125,000,000","117,000,000","59,000,000","57,000,000","133,000,000","214,000,000","-165,000,000","85,000,000","177,000,000","153,000,000","68,000,000","90,000,000","131,000,000","94,000,000","4,000,000","34,000,000","72,000,000","107,000,000","99,000,000","151,000,000","120,000,000","103,000,000","90,000,000","93,000,000","18,000,000","51,000,000","43,000,000","-45,000,000","99,000,000","37,000,000","19,000,000","30,000,000","86,000,000","30,000,000","12,000,000"
		NetIncomeFromContinuingOperations,"260,000,000","118,000,000","323,000,000","-120,000,000","-61,000,000","-153,000,000","-66,000,000","-316,000,000","-356,000,000","-3,000,000","81,000,000","372,000,000","290,000,000","189,000,000","306,000,000","378,000,000","211,000,000","256,000,000","93,000,000","105,000,000","212,000,000","161,000,000","128,000,000","108,000,000","351,000,000","184,000,000","166,000,000","85,000,000","216,000,000","104,000,000","258,000,000","145,000,000","159,000,000","185,000,000","66,000,000","8,000,000","123,000,000","41,000,000","-30,000,000","-35,000,000","83,000,000","0","16,000,000","-36,000,000",,,"-7,000,000","-61,000,000","20,000,000","-84,000,000","-81,000,000","-54,000,000","-47,000,000","-76,000,000","122,000,000","30,000,000","190,000,000","61,000,000","435,000,000","97,000,000","151,000,000","47,000,000","173,000,000","35,000,000","96,000,000","20,000,000","71,000,000","-4,000,000","92,000,000","-7,000,000","40,000,000","-48,000,000","0","-32,000,000","96,000,000","-88,000,000","-14,000,000","-34,000,000","-9,000,000","-25,000,000","-32,000,000","24,000,000","-12,000,000","-22,000,000","-6,000,000","49,000,000","32,000,000","283,000,000","-17,000,000","-50,000,000","-57,000,000","59,000,000","31,000,000","61,000,000","45,000,000","94,000,000","4,000,000","66,000,000","30,000,000","9,000,000","6,000,000","26,000,000","6,000,000","-6,000,000","-2,000,000","7,000,000","-12,000,000","-49,000,000","4,000,000","-3,000,000","-14,000,000","-12,000,000","11,000,000","0","-18,000,000"
		OperatingGainsLosses,"-1,000,000","-2,000,000","28,000,000","-2,000,000","-25,000,000","-9,000,000","12,000,000","33,000,000","24,000,000","-3,000,000","389,000,000","-274,000,000","-62,000,000","-10,000,000","-240,000,000","-554,000,000","-8,000,000","-130,000,000","-16,000,000","-61,000,000","-37,000,000","-22,000,000","-13,000,000","-20,000,000","-183,000,000","-62,000,000","-69,000,000","-11,000,000","-68,000,000","-1,000,000","-155,000,000","1,000,000","-5,000,000","-100,000,000","19,000,000","2,000,000","-15,000,000","-12,000,000","41,000,000","5,000,000","-2,000,000","-46,000,000","-15,000,000","7,000,000","-5,000,000","-1,000,000","-8,000,000","-2,000,000","8,000,000","7,000,000","-31,000,000","-10,000,000","26,000,000","3,000,000","14,000,000","9,000,000",,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-49,000,000","-1,000,000","57,000,000","0","-2,000,000","-1,000,000","53,000,000","-42,000,000","7,000,000","-3,000,000","8,000,000","10,000,000","22,000,000","-12,000,000","11,000,000","35,000,000",,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,"-274,000,000","-57,000,000","-5,000,000","-235,000,000","-547,000,000","0","-120,000,000","-3,000,000","-59,000,000","-29,000,000","-17,000,000","-8,000,000","-14,000,000","-172,000,000","-59,000,000","-33,000,000","-5,000,000","-53,000,000","-4,000,000","-124,000,000","-1,000,000",,,,,,,,"0","0","-48,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000","-1,000,000","-1,000,000","-1,000,000","-3,000,000","-1,000,000","-2,000,000","-1,000,000","0","0","0","-1,000,000","-11,000,000","-1,000,000","-1,000,000","0","0",,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,"-2,000,000","1,000,000",,,,,"0","-1,000,000","1,000,000","0","-2,000,000","2,000,000","0","2,000,000","-3,000,000","2,000,000","-2,000,000","-1,000,000","2,000,000","1,000,000","1,000,000","1,000,000","-1,000,000","1,000,000","1,000,000","0","-1,000,000","1,000,000","-1,000,000","-2,000,000",,,,,,,,,,"1,000,000","3,000,000","2,000,000",,"-1,000,000","-5,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-109,000,000","0","-1,000,000","-20,000,000","-12,000,000",,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-24,000,000","-2,000,000","5,000,000","-2,000,000","-25,000,000","-9,000,000","4,000,000","5,000,000","25,000,000","-4,000,000","-1,000,000","-4,000,000","-4,000,000","-5,000,000","-5,000,000","-6,000,000","-9,000,000","-10,000,000","-11,000,000","-4,000,000","-8,000,000","-7,000,000","-2,000,000","-8,000,000","-9,000,000","-2,000,000","-43,000,000","-7,000,000","-22,000,000","2,000,000","-30,000,000","1,000,000","-5,000,000","8,000,000","20,000,000","1,000,000","-6,000,000","2,000,000","0","1,000,000","-5,000,000","2,000,000","-7,000,000","5,000,000","-4,000,000","2,000,000","-5,000,000","0","2,000,000","5,000,000","-4,000,000","2,000,000","32,000,000","3,000,000","18,000,000","-1,000,000",,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"769,000,000","172,000,000","165,000,000","263,000,000","169,000,000","165,000,000","167,000,000","166,000,000","168,000,000","164,000,000","175,000,000","165,000,000","166,000,000","170,000,000","165,000,000","412,000,000","189,000,000","178,000,000","217,000,000","176,000,000","178,000,000","180,000,000","183,000,000","182,000,000","178,000,000","181,000,000","181,000,000","180,000,000","180,000,000","175,000,000","177,000,000","178,000,000","174,000,000","172,000,000","173,000,000","175,000,000","172,000,000","177,000,000","278,000,000","161,000,000","159,000,000","153,000,000","213,000,000","149,000,000","152,000,000","141,000,000","184,000,000","134,000,000","138,000,000","137,000,000","225,000,000","125,000,000","175,000,000","178,000,000","191,000,000","133,000,000","131,000,000","124,000,000","163,000,000","119,000,000","119,000,000","116,000,000","145,000,000","118,000,000","107,000,000","89,000,000","119,000,000","84,000,000","86,000,000","84,000,000","104,000,000","84,000,000","83,000,000","83,000,000","109,000,000","84,000,000","86,000,000","88,000,000","118,000,000","86,000,000","86,000,000","84,000,000","84,000,000","112,000,000","87,000,000","102,000,000","77,000,000","107,000,000","75,000,000","75,000,000","74,000,000","90,000,000","68,000,000","67,000,000","68,000,000","427,000,000","-59,000,000","-67,000,000","-58,000,000","-78,000,000","-56,000,000","-51,000,000","-51,000,000","-54,000,000","-41,000,000","-33,000,000","-34,000,000","3,000,000","-41,000,000","-42,000,000","-42,000,000","-48,000,000","-39,000,000","-42,000,000","-40,000,000"
