name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
MarketCap,"8,562,405,567","9,334,953,239","10,806,744,522","10,361,333,461","11,642,210,173","11,081,016,156","9,232,282,363","8,029,027,010","7,318,040,882","5,037,378,624","8,953,959,215","7,574,955,234","8,701,045,696","7,974,280,203","7,233,386,807","8,935,343,179","9,067,994,033","10,586,009,971","10,771,738,913","10,812,730,543","8,989,621,832","8,895,262,394","8,400,154,351","7,537,870,527","6,424,119,669","8,379,272,371","9,481,412,011","9,412,429,662","12,860,920,959","13,727,337,140","12,442,333,060","12,016,828,710","14,903,895,624","14,034,836,915","12,743,725,978","11,606,799,608","9,955,294,132","8,977,740,889","8,277,316,702","7,909,025,457","7,517,501,760","9,229,645,932","6,993,581,355","6,641,379,806","8,846,934,398","8,907,090,199","8,127,217,887","5,999,571,961","4,257,392,950","4,494,642,644","3,881,343,577","3,532,404,216","3,983,724,435","2,365,499,013","2,520,875,981","3,794,630,496","5,158,299,205","4,995,977,839","5,753,009,456","5,307,297,212","4,984,665,021","4,376,449,058","3,405,058,566","3,290,194,100","3,735,396,596","3,436,743,275","3,464,064,189","3,218,738,189","3,034,430,740","2,749,885,493","3,052,868,603","2,431,625,403","2,442,964,686","2,362,825,299","2,346,111,076","1,860,891,756","1,739,904,395","1,278,303,936","1,348,935,203","1,338,486,780","1,541,046,272","1,669,888,494","1,383,644,069","1,062,290,630","1,305,597,420","1,054,130,265","1,049,011,320","867,845,978","930,513,487","1,046,839,822","1,082,322,000","1,149,003,000","1,468,610,000","1,276,633,800","1,305,322,018","866,259,808","1,125,658,880","1,514,271,364","1,224,288,000","1,348,473,084","1,260,480,750","1,009,000,046","910,294,000","838,155,000","930,738,500","781,973,500","750,944,000","749,056,000","663,964,500","562,745,500","580,963,372","586,395,496","522,393,242","689,340,364","636,832,000","594,444,257"
EnterpriseValue,"11,541,405,567","12,015,953,239","13,848,744,522","13,385,333,461","13,871,210,173","13,437,016,156","9,947,282,363","9,085,027,010","8,367,040,882","6,250,378,624","10,112,959,215","8,964,955,234","10,294,045,696","9,348,180,203","9,007,886,807","10,746,443,179","10,983,794,033","12,229,009,971","12,752,538,913","12,645,330,543","10,926,621,832","10,671,062,394","10,496,754,351","9,677,670,527","8,630,219,669","10,367,672,371","10,257,212,011","10,108,329,662","13,663,820,959","14,269,537,140","12,971,033,060","12,490,728,710","15,461,895,624","14,317,936,915","13,095,625,978","12,019,899,608","10,460,594,132","9,329,240,889","8,628,816,702","8,580,325,457","8,530,601,760","10,199,145,932","8,009,081,355","7,656,879,806","9,923,434,398","10,119,890,199","8,857,717,887","6,758,671,961","5,036,192,950","5,026,942,644","4,366,243,577","4,121,304,216","4,588,824,435","2,991,599,013","3,197,775,981","4,373,130,496","5,559,299,205","5,510,377,839","6,186,209,456","5,775,797,212","5,503,565,021","4,915,149,058","4,029,758,566","3,847,394,100","4,292,596,596","4,087,143,275","4,125,164,189","3,879,838,189","3,716,830,740","3,502,085,493","3,407,668,603","2,832,925,403","2,881,864,686","2,896,325,299","2,877,011,076","2,401,891,756","2,305,504,395","1,901,203,936","1,959,035,203","1,953,086,780","2,216,046,272","2,373,988,494","2,087,744,069","1,772,790,630","2,085,197,420","1,827,530,265","1,914,811,320","1,743,845,978","1,806,513,487","1,936,439,822","2,040,922,000","2,019,703,000","2,350,510,000","2,225,533,800","1,654,822,018","1,206,259,808","1,486,358,880","1,865,271,364","1,548,988,000","1,622,673,084","1,535,180,750","1,296,500,046","1,216,094,000","1,211,055,000","1,048,938,500","904,573,500","895,844,000","900,956,000","815,864,500","681,945,500","709,263,372","714,695,496","658,293,242","828,840,364","787,032,000","766,244,257"
PeRatio,"12.719","17.369","13.454","12.381","24.515","19.812","21.955","17.935","10.173","6.751","11.918","9.967","10.14","8.651","13.109","16.776","19.114","24.149","35.979","55.086","61.391","75.982","16.033","12.703","11.098","14.222","15.72","14.96","19.203","21.147","19.146","18.395","23.45","22.767","21.587","21.993","20.961","18.547","17.175","15.6","13.867","18.953","14.687","13.947","19.899","23.166","23.57","20.008","19.55","41.5","144.435",,,,,"32.935","15.85","15.937","20.22","25.008","23.967","20.663","14.501","12.847","14.629","15.514","14.3","13.316","13.519","11.295","14.034","12.109","12.761","12.912","13.292","11.123","10.733","7.921","9.095","11.995","19.986","25.068","20.908","18.072","17.658","11.319","8.658","6.112","6.481","7.458","7.988","8.498","11.53","11.304","13.954","9.779","12.137","14.708","12.065","21.065","20.56","18.614","21.751","11.129","13.527","10.556","10.492","10.631","9.468","8.305","9.931","10.03","9.88","16.062","19.718","38.787"
ForwardPeRatio,"9.259","8.913","9.775","8.389","11.249","11.723","10.341","11.312","17.953","6.27","10.846","8.905","10.091","9.149",,"8.857","9.699","11.494","12.034","12.707","11.962","12.285","11.299","9.911","9.058","10.764","12.361","11.588","14.925","15.267","14.684","13.333","16.287","15.504","16.779","15.625","13.643","12.107","13.123","12.092","10.02","12.887","11.947","11.038","15.198","15.552","18.904",,,,,,"52.356",,"120.482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.665","0.439","0.501","0.427","0.574","0.952","1.107","1.486","2.162","0.755","1.838","1.415","1.578","1.373",,"1.304","1.321","1.447","1.215","1.342","1.388","1.353","1.245","0.979","0.614","1.393","1.286","0.997","1.415","1.278","0.99","1.977","1.461","1.123","1.032","1.067","0.989","0.874","0.869","0.948","0.887","0.671","0.549","0.669","0.828","0.847","1.029",,,,,,"4.48",,"8.582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.583","0.629","0.715","0.699","0.906","0.976","0.908","0.914","0.738","0.496","0.883","0.75","0.849","0.764","0.693","0.86","0.896","1.084","1.143","1.175","0.984","0.992","0.962","0.903","0.794","1.08","1.243","1.177","1.582","1.667","1.537","1.516","1.958","1.912","1.791","1.66","1.434","1.307","1.21","1.189","1.149","1.523","1.203","1.142","1.611","1.696","1.659","1.247","0.934","1.037","0.981","0.952","0.993","0.513","0.48","0.678","0.921","0.916","1.096","1.09","1.063","0.953","0.771","0.747","0.85","0.791","0.839","0.782","0.78","0.746","0.869","0.707","0.735","0.733","0.757","0.619","0.592","0.448","0.499","0.51","0.644","0.708","0.591","0.439","0.519","0.401","0.39","0.328","0.348","0.398","0.43","0.478","0.638","0.591","0.719","0.485","0.64","0.858","0.704","0.789","0.746","0.617","0.59","0.572","0.691","0.589","0.569","0.573","0.51","0.449","0.504","0.509","0.483","0.674","0.658","0.626"
PbRatio,"1.215","1.344","1.626","1.558","1.829","1.724","1.941","1.741","1.549","1.07","2.009","1.724","2.036","1.887","1.779","2.256","2.319","2.848","2.815","2.994","2.641","2.764","2.257","2.047","1.739","2.358","2.551","2.553","3.67","3.796","3.335","3.139","4.046","3.942","3.785","3.633","3.205","2.912","2.685","2.752","2.828","3.865","2.875","2.761","3.639","3.862","3.598","2.66","2.112","2.039","1.776","1.653","1.936","1.206","1.257","1.704","2.019","2.015","2.479","2.621","2.554","2.334","1.814","1.784","2.025","1.982","2.131","1.98","1.94","1.744","1.99","1.678","1.768","1.764","1.861","1.578","1.555","1.247","1.375","1.359","1.811","1.512","1.253","0.955","1.182","0.97","0.969","0.792","0.849","0.97","1.023","1.126","1.494","1.338","1.679","1.188","1.573","2.112","1.765","1.961","1.859","1.576","1.448","1.317","1.54","1.303","1.288","1.278","1.132","1.016","1.134","1.145","1.048","1.447","1.387","1.281"
EnterprisesValueRevenueRatio,"0.785","3.102","3.789","3.918","3.691","3.352","2.534","3.585","5.867","2.743","3.952","3.597","4.035","3.643","3.501","4.336","4.077","4.392","4.931","5.234","4.572","4.433","4.647","4.371","3.705","4.57","4.831","5.365","6.725","7.192","6.512","6.147","7.038","6.87","6.946","6.655","5.523","5.04","5.019","5.062","4.595","5.333","4.515","4.273","5.456","5.848","5.777","4.79","3.542","3.907","3.644","4.01","5.009","3.651","3.433","3.321","3.666","3.676","4.506","4.397","4.034","3.847","3.353","3.63","3.673","3.538","3.936","3.692","3.344","3.232","3.832","3.373","3.226","3.207","3.602","3.312","2.996","2.451","2.795","2.855","3.111","3.744","3.582","3.166","3.464","3.012","3.211","2.819","2.577","2.652","3.016","3.425","3.668","4.037","3.383","2.795","3.294","4.014","3.317","3.989","3.414","2.923","2.884","3.124","2.747","2.593","2.583","3.018","2.292","2.08","2.092","2.508","2.109","2.886","2.84","3.477"
EnterprisesValueEBITDARatio,"6.314","23.377","38.151","32.489","25.735","38.173","11.73","22.322","209.176","20.163","16.799","22.525","27.378","24.408","23.361","26.561","25.037","26.759","38.75","31.892","26.323","26.598","-30.434","36.924","22.711","28.074","34.386","30.998","40.654","41.134","42.073","37.208","40.764","44.246","47.039","38.912","31.555","32.838","33.316","35.036","30.73","33.168","29.071","27.191","32.021","39.454","38.697","34.1","26.176","27.912","29.642","41.008","242.795","43.169","93.23","-672.789","27.521","27.704","31.291","35.631","31.377","31.875","25.297","29.213","25.177","26.301","26.962","25.408","29.569","23.808","26.478","25.453","23.036","23.917","23.757","24.839","21.347","18.038","19.131","21.945","19.203","28.951","27.398","23.669","24.706","22.816","23.21","19.839","16.158","16.636","19.146","25.215","24.587","26.338","22.153","21.125","25.895","30.182","21.695","28.171","22.314","20.979","18.315","24.318","19.037","22.28","17.953","25.451","15.452","14.09","13.772","18.42","13.272","19.275","18.65","27.464"
