name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"1,961,828,000","565,692,000","566,358,000","472,351,000","357,427,000","266,845,000","224,235,000","203,386,000","62,920,000","371,585,000","288,675,000","279,402,000","241,704,000","173,889,000","289,874,000","207,178,000","211,367,000","191,180,000","153,573,000","126,279,000","129,611,000","134,814,000","84,973,000","88,733,000","45,176,000","44,150,000","67,251,000","98,410,000","78,096,000","72,412,000","153,939,000","112,209,000","90,907,000","73,980,000","68,667,000","71,376,000","65,959,000","54,886,000","61,906,000","38,008,000","36,078,000","29,163,667","10,753,498","18,881,978","20,863,572","13,698,578","5,871,464","9,626,765","7,537,345","9,190,073"
	OperatingRevenue,"1,961,828,000","565,692,000","566,358,000","472,351,000","357,427,000","266,845,000","224,235,000","203,386,000","62,920,000","371,585,000","288,675,000","279,402,000","241,704,000","173,889,000","289,874,000","207,178,000","211,367,000","191,180,000","153,573,000","126,279,000","129,611,000","134,814,000","84,973,000","88,733,000","45,176,000","44,150,000","67,251,000","98,410,000","78,096,000","72,412,000","153,939,000","112,209,000","90,907,000","73,980,000","68,667,000","71,376,000","65,959,000","54,886,000","61,906,000","38,008,000","36,078,000","29,163,667","10,753,498","18,881,978","20,863,572","13,698,578","5,871,464","9,626,765","7,537,345","9,190,073"
	ExciseTaxes,,,,,,,,,"18,797,000","21,716,000","26,304,000","24,762,000","21,542,000","19,665,000","18,022,000","20,215,000","20,110,000","17,791,000","17,927,000","15,666,000","12,875,000","11,807,000","12,200,000","12,388,000","10,556,000","7,902,000","8,937,000","9,291,000","10,258,000","7,049,000","9,433,000","8,617,000","9,116,000","6,006,000","5,866,000","6,559,000","4,451,000","4,097,000","4,067,000",,,,,,,,,,,
CostOfRevenue,"846,056,000","226,109,000","215,520,000","217,014,000","187,413,000","151,494,000","156,204,000","157,786,000","159,011,000","161,355,000","201,651,000","172,399,000","144,619,000","147,644,000","127,838,000","120,494,000","117,630,000","99,528,000","95,850,000","83,251,000","73,131,000","63,898,000","60,817,000","58,457,000","54,978,000","52,314,000","59,588,000","69,445,000","76,976,000","66,565,000","69,806,000","57,451,000","52,617,000","39,387,000","38,780,000","41,255,000","34,825,000","43,228,000","112,705,000","2,822,000","2,619,000","2,164,486","1,476,897","1,847,607","1,653,799","1,299,557","746,816","414,928","552,482","267,324"
GrossProfit,"1,115,772,000","339,583,000","350,838,000","255,337,000","170,014,000","115,351,000","68,031,000","45,600,000","-96,091,000","210,230,000","87,024,000","107,003,000","97,085,000","26,245,000","162,036,000","86,684,000","93,737,000","91,652,000","57,723,000","43,028,000","56,480,000","70,916,000","24,156,000","30,276,000","-9,802,000","-8,164,000","7,663,000","28,965,000","1,120,000","5,847,000","84,133,000","54,758,000","38,290,000","34,593,000","29,887,000","30,121,000","31,134,000","11,658,000","-50,799,000","35,186,000","33,459,000","26,999,181","9,276,601","17,034,371","19,209,773","12,399,021","5,124,648","9,211,837","6,984,863","8,922,749"
OperatingExpense,"106,052,000","30,276,000","25,717,000","25,151,000","24,908,000","22,688,000","17,032,000","15,578,000","15,218,000","16,698,000","21,975,000","20,901,000","20,296,000","18,704,000","13,973,000","18,831,000","19,744,000","18,290,000","16,698,000","16,479,000","17,491,000","16,638,000","15,937,000","13,422,000","13,486,000","13,427,000","11,889,000","12,333,000","13,093,000","13,525,000","8,868,000","8,229,000","8,223,000","7,336,000","6,733,000","5,481,000","4,229,000","4,683,000","-67,002,000","31,669,000","30,439,000","19,692,824","14,831,027","13,097,265","13,298,510","11,374,114","9,105,623","7,565,443","7,302,977","6,763,395"
	SellingGeneralAndAdministration,"103,941,000","29,733,000","25,178,000","24,633,000","24,397,000","22,188,000","16,533,000","15,100,000","14,723,000","16,222,000","21,507,000","20,381,000","19,876,000","18,290,000","13,569,000","18,444,000","19,369,000","17,926,000","16,345,000","16,156,000","17,177,000","16,338,000","15,583,000","13,146,000","13,197,000","13,163,000","11,582,000","12,151,000","12,961,000","13,413,000","8,735,000","8,099,000","8,100,000","7,219,000","6,633,000","5,395,000","4,149,000","4,602,000","3,222,000","3,439,000","4,093,000","3,789,424","3,999,426","3,682,920","3,093,453","2,618,591","2,908,948","2,273,227","2,487,951","2,031,724"
		GeneralAndAdministrativeExpense,"103,941,000","29,733,000","25,178,000","24,633,000","24,397,000","22,188,000","16,533,000","15,100,000","14,723,000","16,222,000","21,507,000","20,381,000","19,876,000","18,290,000","13,569,000","18,444,000","19,369,000","17,926,000","16,345,000","16,156,000","17,177,000","16,338,000","15,583,000","13,146,000","13,197,000","13,163,000","11,582,000","12,151,000","12,961,000","13,413,000","8,735,000","8,099,000","8,100,000","7,219,000","6,633,000","5,395,000","4,149,000","4,602,000","3,222,000",,,,,,,,,,,
			OtherGandA,"103,941,000","29,733,000","25,178,000","24,633,000","24,397,000","22,188,000","16,533,000","15,100,000","14,723,000","16,222,000","21,507,000","20,381,000","19,876,000","18,290,000","13,569,000","18,444,000","19,369,000","17,926,000","16,345,000","16,156,000","17,177,000","16,338,000","15,583,000","13,146,000","13,197,000","13,163,000","11,582,000","12,151,000","12,961,000","13,413,000","8,735,000","8,099,000","8,100,000","7,219,000","6,633,000","5,395,000","4,149,000","4,602,000","3,222,000",,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,680,000","19,913,000","11,205,450","9,175,372","7,288,091","8,178,966","7,111,211","4,664,927","3,867,913","3,701,795","3,361,835"
