name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
		AmortizationOfSecurities,,,,,,,,,,,,,,,,"85,000","74,000","69,000","62,000","58,000","58,000","79,000","78,000","78,000","72,000","70,000","69,000","65,000","65,000","65,000",,"4,000","4,000","4,000","2,000","3,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","1,950,000","2,115,000","62,000","60,371,000","1,242,000",,,,"3,748,000",,,,"5,451,000","92,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,"5,034,000","1,226,000","219,000","-3,425,000","2,261,000","820,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"19,986,000","2,301,000","10,393,000","2,880,000","4,412,000","3,329,000","2,389,000","2,403,000","2,568,000","2,694,000","1,968,000","2,207,000","2,261,000","2,212,000","1,536,000","1,522,000","2,073,000","1,940,000","1,956,000","1,687,000","1,647,000","1,311,000","1,412,000","1,328,000",,,,,,,"44,000","45,000","17,000","46,000","48,000","47,000","37,000","37,000","36,000","60,000","22,000","22,000","22,000","22,000","18,000","19,000","18,000","20,000","18,000","18,000","24,000","12,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-94,604,000","-30,863,000","-29,313,000","-20,369,000","-14,059,000","-10,489,000","8,501,000","8,630,000","29,484,000","9,863,000","2,141,000","3,877,000","4,643,000","5,457,000","-1,309,000","-4,247,000","-4,902,000","-4,217,000","-828,000","626,000","531,000","-355,000","120,000","3,536,000","5,264,000","198,000","151,000","189,000","202,000","164,000","58,000","57,000","56,000","56,000","51,000","52,000","49,000","-713,000","530,000","313,000","7,048,000","-3,679,000","41,000","41,000","1,361,000","43,000","41,000","40,000","42,000","41,000","41,000","42,000","44,000","18,000","23,000","13,000","64,000","37,000","19,000","29,000","55,000","10,000","18,000","25,000","77,000","1,000","2,000","1,000","1,000","2,000","1,000","2,000",,"2,000","2,000","1,000",,,,"1,000","3,000","3,000","3,000","3,000",,,,"4,000",,,"0","-100,000"
		ChangeInWorkingCapital,"-21,195,000","-21,016,000","3,182,000","-7,729,000","4,368,000","-1,346,000","-382,000","11,634,000","-30,140,000","13,140,000","-7,744,000","2,196,000","16,278,000","-23,739,000","-3,830,000","18,054,000","16,724,000","-7,931,000","5,510,000","-5,649,000","-2,167,000","-710,000","-6,737,000","11,117,000","-2,224,000","-15,700,000","-18,799,000","7,262,000","2,722,000","-26,715,000","972,000","189,000","-1,553,000","-1,547,000","-1,336,000","1,169,000","381,000","350,000","-545,000","-705,000","965,000","-780,000","256,000","-230,000","-304,000","-55,000","-339,000","495,000","-319,000","-113,000","763,000","-128,000","-1,321,000","627,000","682,000","-1,176,000","-37,000","-3,000","-58,000","-201,000","58,000","536,000","-350,000","201,000","-110,000","-507,000","-3,000","187,000","672,000","-655,000","0","135,000","-352,000","-255,000","394,000","-25,000","-47,000","187,000","-377,000","419,000","-97,000","153,000","-202,000","163,000","63,000","91,000","-143,000","0","60,000","100,000","-200,000","100,000"
			ChangeInReceivables,"-62,417,000","-48,735,000","-6,823,000","-8,057,000","1,198,000","-5,379,000","-188,000","-2,958,000","1,280,000","13,780,000","-12,450,000","-4,328,000","5,554,000","-6,811,000","-6,719,000","-5,951,000","3,738,000","737,000","-6,520,000","3,731,000","-2,687,000","5,920,000","-5,334,000","4,727,000","1,156,000","3,258,000","3,884,000","965,000","-3,357,000","7,754,000","174,000","100,000","-1,299,000","357,000","-747,000","419,000","-200,000","-537,000","-608,000","441,000","462,000","-1,139,000","337,000","-136,000","-610,000","17,000","-169,000","181,000","15,000","29,000","845,000","-470,000","-380,000","850,000","41,000","-1,006,000","144,000","-67,000","-324,000","162,000","26,000","-95,000","195,000","-72,000","-65,000","88,000","62,000","-393,000","-276,000","-48,000","-18,000","-39,000","-91,000","-77,000","84,000","-82,000","18,000","26,000","20,000","109,000","-164,000","148,000","-16,000","-122,000","-50,000","46,000","-22,000","24,000","-140,000","-100,000",,
				ChangesInAccountReceivables,"-62,417,000","-48,735,000","-6,823,000","-8,057,000","1,198,000","-5,379,000","-188,000","-2,958,000","1,280,000","13,780,000","-12,450,000","-4,328,000","5,554,000","-6,811,000","-6,719,000","-5,951,000","3,738,000","737,000","-6,520,000","3,731,000","-2,687,000","5,920,000","-5,334,000","4,727,000","1,156,000","3,258,000","3,884,000","965,000","-3,357,000","7,754,000","174,000","100,000","-1,299,000","357,000","-747,000","419,000","-200,000","-537,000","-608,000","441,000","462,000","-1,139,000","337,000","-136,000","-610,000","17,000","-169,000","181,000","15,000","29,000","845,000","-470,000","-380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-2,205,000","-1,896,000","-842,000","1,014,000","-481,000","367,000","61,000","483,000","-435,000","-312,000","94,000","509,000","1,699,000","-2,236,000","-4,000","620,000","-678,000","-314,000","120,000","67,000","-308,000","-214,000","2,301,000","-1,658,000","112,000","-244,000","231,000","121,000","40,000","387,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"48,685,000","36,715,000","6,632,000","-1,501,000","6,839,000","3,308,000","-2,050,000","14,109,000","-28,387,000","8,486,000","14,001,000","-8,305,000","3,743,000","-12,810,000","2,490,000","39,360,000","167,000","-9,016,000","12,371,000","-10,488,000","1,818,000","-6,871,000","-1,765,000","2,222,000","66,000","-7,480,000","-16,761,000","-1,614,000","9,169,000","-30,420,000","985,000","125,000","-159,000","-1,400,000","-653,000","716,000","507,000","685,000","-359,000","-374,000","569,000","327,000","-109,000","-96,000","241,000","-65,000","-166,000","175,000","-192,000","58,000","-199,000","341,000","-671,000","-219,000","606,000","-122,000","-34,000","-24,000","287,000","-387,000","62,000","204,000","-167,000","222,000","-139,000","-430,000","-47,000","583,000","318,000","-11,000","47,000","184,000","-272,000","-167,000","304,000","54,000","-85,000","170,000","-401,000","312,000","34,000","9,000","-193,000","281,000","107,000","38,000","-149,000","-38,000","197,000",,,"100,000"
				ChangeInPayable,"48,685,000","36,715,000","6,632,000","-1,501,000","6,839,000","3,308,000","-2,050,000","14,109,000","-28,387,000","8,486,000","14,001,000","-8,305,000","3,743,000","-12,810,000","2,490,000","39,360,000","167,000","-9,016,000","12,371,000","-10,488,000","1,818,000","-6,871,000","-1,765,000","2,222,000","66,000","-7,480,000","-16,761,000","-1,614,000","9,169,000","-30,420,000","985,000","125,000","-159,000","-1,400,000","-653,000","716,000","507,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"25,687,000","21,783,000","3,203,000","-2,262,000","2,963,000","5,389,000","-1,495,000","5,386,000","-6,256,000","2,846,000","-2,108,000","-3,108,000","2,205,000","-7,427,000","-2,807,000","21,225,000","325,000","-17,611,000","11,240,000","-8,374,000","-1,438,000","-1,710,000","-5,689,000","3,172,000","-2,058,000","-4,576,000","-15,340,000","2,809,000","3,334,000","-21,690,000","985,000","125,000","-159,000","-1,400,000","-653,000","716,000","507,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-187,000","-36,000","-95,000","-504,000","64,000","34,000","74,000","202,000","422,000","-772,000","-66,000","32,000","28,000","2,000","65,000",,,"139,000",,"-200,000","117,000","1,000","-270,000",,,,,,,,,,,,"94,000","-165,000","-12,000","-3,000","630,000","-590,000","-29,000","-10,000","4,000","-11,000","6,000","3,000","11,000","-6,000","1,000","-2,000","33,000","-4,000","7,000","4,000","3,000","3,000","21,000","14,000",,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"662,000",,,,,,,"-3,558,000","-11,234,000","-6,153,000","7,790,000","-3,130,000","-4,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0",,,,,,,,,,,,,,,,"3,000","4,000",,,,,,
			ChangeInOtherWorkingCapital,"-5,258,000","-7,100,000","4,215,000","815,000","-3,188,000","358,000","1,795,000","0","-2,598,000","-8,814,000","-9,389,000","14,320,000","5,282,000","-1,882,000","403,000","-15,975,000","13,497,000","662,000","-461,000","1,041,000","-990,000","455,000","-1,939,000","5,826,000","-3,558,000","-11,234,000","-6,153,000","7,790,000","-3,130,000","-4,436,000",,,,,,,,,,,,,,,,,,,,,,,"0","13,000","35,000","-48,000","-147,000","88,000","-21,000","24,000",,"427,000","-378,000","51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-663,168,000","-380,713,000","-120,819,000","-89,205,000","-72,431,000","-143,780,000","-15,226,000","-5,379,000","-28,215,000","-38,977,000","-79,549,000","-41,102,000","-31,473,000","-48,487,000","-62,350,000","-46,046,000","-35,167,000","-33,192,000","-5,651,000","-17,308,000","-59,176,000","-4,168,000","-13,199,000","-8,542,000","-35,742,000","-2,385,000","-3,304,000","-18,207,000","-25,913,000","-19,178,000","-2,010,000","-2,196,000","-1,778,000","-1,477,000","-3,786,000","-3,862,000","-3,844,000","-3,853,000","-2,570,000","-2,150,000","2,292,000","-1,734,000","-1,646,000","-1,379,000","-193,000","-1,387,000","-701,000","-1,075,000","-206,000","-944,000","-158,000","-333,000","-751,000","-919,000","-837,000","-1,831,000","-271,000","102,000","-356,000","-50,000","-111,000","-641,000","-73,000","-588,000","-1,463,000","-1,792,000","-593,000","-433,000","-713,000","-495,000","-394,000","-515,000","-52,000","-235,000","-159,000","-373,000","-196,000","-239,000","-130,000","-169,000","-230,000","-82,000","-317,000","-195,000","-44,000","-51,000","50,000","-100,000","-76,000","-200,000","0","0"
	CashFlowFromContinuingInvestingActivities,"-663,168,000","-380,713,000","-120,819,000","-89,205,000","-72,431,000","-143,780,000","-15,226,000","-5,379,000","-28,215,000","-38,977,000","-79,549,000","-41,102,000","-31,473,000","-48,487,000","-62,350,000","-46,046,000","-35,167,000","-33,192,000","-5,651,000","-17,308,000","-59,176,000","-4,168,000","-13,199,000","-8,542,000","-35,742,000","-2,385,000","-3,304,000","-18,207,000","-25,913,000","-19,178,000","-2,010,000","-2,196,000","-1,778,000","-1,477,000","-3,786,000","-3,862,000","-3,844,000","-3,853,000","-2,570,000","-2,150,000","2,292,000","-1,734,000","-1,646,000","-1,379,000","-193,000","-1,387,000","-701,000","-1,075,000","-206,000","-944,000","-158,000","-333,000","-751,000","-919,000","-837,000","-1,831,000","-271,000","102,000","-356,000","-50,000","-111,000","-641,000","-73,000","-588,000","-1,463,000","-1,792,000","-593,000","-433,000","-713,000","-495,000","-394,000","-515,000","-52,000","-235,000","-159,000","-373,000","-196,000","-239,000","-130,000","-169,000","-230,000","-82,000","-317,000","-195,000","-44,000","-51,000","50,000","-100,000","-76,000","-200,000","0","0"
		NetPPEPurchaseAndSale,"-663,168,000","-380,713,000","-120,819,000","-89,205,000","-72,431,000","-143,780,000","-15,226,000","-5,379,000","-28,215,000","-38,977,000","-79,549,000","-41,102,000","-31,473,000","-48,487,000","-62,350,000","-46,046,000","-35,167,000","-33,192,000","-61,260,000","-17,308,000","-3,567,000","-4,168,000","-13,199,000","-8,542,000","-4,408,000","-2,385,000","-3,304,000","-18,207,000","-25,913,000","-19,178,000","-2,075,000","-2,196,000","-1,853,000","-1,429,000","-3,759,000","-3,862,000","-3,844,000","-3,853,000","-2,570,000","-2,150,000","2,292,000","-1,734,000","-1,646,000","-1,379,000","-193,000","-1,387,000","-701,000","-1,075,000","-206,000","-944,000","-158,000","-333,000","-751,000","-919,000","-837,000","-1,831,000","-337,000","130,000","-339,000","-43,000","-138,000","-635,000","-234,000","-588,000","-1,463,000","-1,792,000","-593,000","-433,000","-713,000","-495,000","-394,000","-515,000","-62,000","-195,000","-199,000","-373,000","-194,000","-239,000","-130,000","-169,000","-242,000","-82,000","-315,000","-196,000","-44,000","-15,000","14,000","-100,000","-76,000","-200,000",,
			PurchaseOfPPE,"-664,143,000","-380,713,000","-120,819,000","-89,980,000","-72,631,000","-143,780,000","-15,231,000","-5,379,000","-28,215,000","-39,386,000","-83,731,000","-41,102,000","-31,475,000","-48,487,000","-62,475,000","-51,676,000","-35,182,000","-33,387,000","-90,941,000","-19,946,000","-5,983,000","-4,168,000","-13,199,000","-8,542,000","-4,408,000","-2,385,000","-3,405,000","-18,142,000","-29,419,000","-19,178,000","-2,075,000","-2,196,000","-1,854,000","-1,720,000","-3,759,000","-3,862,000","-3,844,000","-3,853,000","-2,570,000","-2,150,000","-3,112,000","-1,734,000","-1,646,000","-1,379,000","-193,000","-1,383,000","-705,000","-1,075,000","-206,000","-944,000","-158,000","-333,000","-751,000","-919,000","-829,000","-1,839,000","-337,000","122,000","-339,000","-49,000","-269,000","-638,000","-240,000","-594,000","-1,477,000","-1,800,000","-610,000","-437,000","-796,000","-575,000","-477,000","-538,000","-29,000","-235,000","-367,000","-373,000","-193,000","-240,000","-136,000","-170,000","-245,000","-132,000","-316,000","-202,000","-81,000","-63,000","-64,000","-120,000","-80,000","-200,000",,
			SaleOfPPE,,,"0","775,000","200,000","0","5,000","0","0","409,000","4,182,000","0","2,000","0","125,000","5,630,000","15,000","195,000","29,681,000","2,638,000",,,,,,,"101,000","-65,000",,,,,"1,000",,,,,,,,,,,,,,,,,,,,"0",,,"8,000","0","8,000","0","6,000","131,000","3,000","6,000","6,000","14,000","8,000","17,000","4,000","83,000","80,000","83,000","23,000","-33,000","40,000",,,"-1,000","1,000","6,000","1,000","3,000","50,000","1,000","6,000","37,000","48,000","78,000","20,000","4,000","0",,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,"55,609,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,"55,609,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","-55,609,000","0","0","0","-31,334,000","0","0","0","0","0",,"0","75,000","-48,000","-27,000","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","66,000","-28,000","-17,000","-7,000","27,000","-6,000","161,000","0","0","0",,"0","0","0",,"0","10,000","-40,000","40,000",,,"0","0","0","12,000","0","-2,000","1,000","0","-36,000","36,000",,"0",,,
FinancingCashFlow,"386,627,000","294,180,000","40,827,000","35,302,000","16,318,000","105,433,000","-15,377,000","-38,752,000","16,382,000","-18,286,000","43,046,000","14,678,000","-11,401,000","41,486,000","43,473,000","12,153,000","-8,358,000","4,529,000","-9,208,000","-822,000","58,529,000","-392,000","-387,000","-385,000","45,867,000","-3,000","-14,000","-2,000","-52,000","-73,000","-1,002,000","-1,000,000","1,000,000","-42,000","2,999,000","996,000","1,982,000","1,970,000","0","0","0","0","-84,000","0","-15,000","-28,000","-28,000","-51,000","-10,000","-33,000","-3,000","-162,000","-2,000","-15,000","0","0","0","12,000","2,000","0","17,000","0","3,000","-445,000","446,000","0","6,000","2,000","6,000","0","0","3,000","0","0","0","0","0","0","0","0","0","-1,000","0","0","-193,000","-60,000","-147,000","-60,000","-9,000","-100,000","0","0"
	CashFlowFromContinuingFinancingActivities,"386,627,000","294,180,000","40,827,000","35,302,000","16,318,000","105,433,000","-15,377,000","-38,752,000","16,382,000","-18,286,000","43,046,000","14,678,000","-11,401,000","41,486,000","43,473,000","12,153,000","-8,358,000","4,529,000","-9,208,000","-822,000","58,529,000","-392,000","-387,000","-385,000","45,867,000","-3,000","-14,000","-2,000","-52,000","-73,000","-1,002,000","-1,000,000","1,000,000","-42,000","2,999,000","996,000","1,982,000","1,970,000","0","0","0","0","-84,000","0","-15,000","-28,000","-28,000","-51,000","-10,000","-33,000","-3,000","-162,000","-2,000","-15,000","0","0","0","12,000","2,000","0","17,000","0","3,000","-445,000","446,000","0","6,000","2,000","6,000","0","0","3,000","0","0","0","0","0","0","0","0","0","-1,000","0","0","-193,000","-60,000","-147,000","-60,000","-9,000","-100,000","0","0"
		NetIssuancePaymentsOfDebt,"400,755,000","304,229,000","41,748,000","36,892,000","17,886,000","108,404,000","-15,005,000","-38,603,000","16,550,000","-18,072,000","44,962,000","14,883,000","-10,948,000","41,883,000","43,828,000","12,500,000","-7,500,000","5,000,000","-48,105,000","-401,000","59,600,000","-392,000","-384,000","-377,000",,,,,,,"-1,000,000","-1,000,000","1,000,000","0","3,000,000","1,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-445,000",,,,,,,,,,,,,,,,,"0",,,,"-193,000","-60,000","-147,000","-60,000",,,,
			NetLongTermDebtIssuance,"400,755,000","304,229,000","41,748,000","36,892,000","17,886,000","108,404,000","-15,005,000","-38,603,000","16,550,000","-18,072,000","44,962,000","14,883,000","-10,948,000","41,883,000","43,828,000","12,500,000","-7,500,000","5,000,000","-48,105,000","-401,000","59,600,000","-392,000","-384,000","-377,000",,,,,,,"-1,000,000","-1,000,000","1,000,000","0","3,000,000","1,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
