name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
TotalRevenue,"6,405,000","356,000","5,087,000","962,000","0","0","0","0"
	OperatingRevenue,"6,405,000","356,000","5,087,000","962,000","0","0","0","0"
CostOfRevenue,"21,615,000","424,000","20,223,000","968,000",,,"0",
GrossProfit,"-15,210,000","-68,000","-15,136,000","-6,000",,,"0",
OperatingExpense,"109,144,000","26,682,000","23,584,000","49,606,000","1,361,853","3,773,000","540,000","860"
	SellingGeneralAndAdministration,"87,116,000","20,470,000","16,062,000","44,784,000","1,361,853","3,146,000","436,000","860"
	ResearchAndDevelopment,"22,028,000","6,212,000","7,522,000","4,822,000","3,473,000","627,000","104,000",
OperatingIncome,"-124,354,000","-26,750,000","-38,720,000","-49,612,000","-1,361,853","-3,773,000","-540,000","-860"
NetNonOperatingInterestIncomeExpense,"-630,000","17,000","14,000","-254,000","3,372","-4,588,000","-15,000","0"
	InterestIncomeNonOperating,,,,,"3,372","2,000",,"0"
	InterestExpenseNonOperating,,,"-14,000","254,000","449,000","4,590,000","15,000",
	TotalOtherFinanceCost,,"-17,000","-14,000",,,,,
OtherIncomeExpense,"103,592,000","16,237,000","6,267,000","81,119,000","-6,824,865","-28,000","-1,000",
	GainOnSaleOfSecurity,"103,592,000","16,237,000","6,267,000","81,119,000","-6,824,865","-28,000","-1,000",
	SpecialIncomeCharges,,,"10,997,000","73,615,000",,,"0",
		RestructuringAndMergernAcquisition,,,"-10,997,000","-73,615,000",,,"0",
	OtherNonOperatingIncomeExpenses,,,,"73,615,000",,,,
PretaxIncome,"-21,392,000","-10,496,000","-32,439,000","31,253,000","-8,183,346","-8,389,000","-556,000","-860"
TaxProvision,,"526,000",,,,,,
NetIncomeCommonStockholders,"-14,764,000","-9,065,000","-28,632,000","32,354,000","-8,183,346","-8,147,000","-556,000","-859"
	NetIncome,"-14,764,000","-9,065,000","-28,632,000","32,354,000","-8,183,346","-8,147,000","-556,000","-859"
		NetIncomeIncludingNoncontrollingInterests,"-21,918,000","-11,022,000","-32,439,000","31,253,000","-8,183,346","-8,389,000","-556,000","-859"
			NetIncomeContinuousOperations,"-21,918,000","-11,022,000","-32,439,000","31,253,000","-8,183,346","-8,389,000","-556,000","-860"
		MinorityInterests,"7,154,000","1,957,000","3,807,000","1,101,000","289,000","242,000","0",
DilutedNIAvailtoComStockholders,"-14,764,000","-9,065,000","-28,632,000","32,354,000","-8,183,346","-8,147,000","-556,000","-859"
BasicEPS,,"-0.03","-0.12","0.14","-0.038","-0.033","-0.002","-0"
DilutedEPS,,"-0.03","-0.12","0.13","-0.038","-0.033","-0.002","-0"
BasicAverageShares,,"247,940,000","247,818,000","234,464,000","246,994,209","246,994,209","246,994,209","246,994,208"
DilutedAverageShares,,"247,940,000","247,818,000","246,263,000","246,994,209","246,994,209","246,994,209","246,994,208"
TotalOperatingIncomeAsReported,"-124,354,000","-26,750,000","-38,720,000","-49,612,000","-1,361,853","-3,773,000","-540,000","-860"
TotalExpenses,"130,759,000","27,106,000","43,807,000","50,574,000","1,361,853","3,773,000","540,000","860"
NetIncomeFromContinuingAndDiscontinuedOperation,"-14,764,000","-9,065,000","-28,632,000","32,354,000","-8,183,346","-8,147,000","-556,000","-859"
NormalizedIncome,"-118,356,000","-18,807,200","-34,899,000","-26,862,870","-1,358,481","-8,119,000","-555,000","-859"
InterestIncome,,,,,"3,372","2,000",,"0"
InterestExpense,,,"-14,000","254,000","449,000","4,590,000","15,000",
NetInterestIncome,"-630,000","17,000","14,000","-254,000","3,372","-4,588,000","-15,000","0"
EBIT,"-37,027,000","-26,750,000","-32,453,000","31,507,000","-1,361,853","-3,799,000","-541,000","-860"
EBITDA,"-35,104,000"
ReconciledCostOfRevenue,"21,615,000","424,000","20,223,000","968,000",,,"0",
ReconciledDepreciation,"1,923,000","912,000","690,000",,,"55,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"-14,764,000","-9,065,000","-28,632,000","32,354,000","-8,183,346","-8,147,000","-556,000","-859"
TotalUnusualItemsExcludingGoodwill,"103,592,000","16,237,000","6,267,000","81,119,000","-6,824,865","-28,000","-1,000",
TotalUnusualItems,"103,592,000","16,237,000","6,267,000","81,119,000","-6,824,865","-28,000","-1,000",
NormalizedEBITDA,"-138,696,000","-42,075,000","-38,030,000","-49,612,000","5,463,012","-3,716,000","-540,000","-860"
TaxRateForCalcs,"0","0.4","0","0.27","0","0","0","0"
TaxEffectOfUnusualItems,"0","6,494,800","0","21,902,130","0","0","0","0"
