name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"825,383,000","173,198,000","230,577,000","210,398,000","211,210,000","192,772,000","244,202,000","231,118,000","210,493,000","157,982,000","161,109,000","137,653,000","145,421,000","118,928,000","166,896,000","152,468,000","137,361,000","121,180,000","146,212,000","74,629,000","55,733,000","53,368,000","67,572,000","65,011,000","60,857,000","59,151,000","76,326,000","67,862,000","54,701,000","50,145,000","76,798,000","73,216,000","75,570,000","70,742,000","76,153,000","68,099,000","69,193,000","63,288,000","75,136,000","57,049,000","57,610,000","64,339,000","74,272,000","66,353,000","51,772,000","67,299,000","82,979,000","42,739,000","61,181,000","62,408,000","68,712,000","56,165,000","61,607,000","41,012,000","89,544,000","62,184,000","87,891,000","74,023,000","97,100,000","76,571,000","75,493,000","71,146,000","78,999,000","76,009,000","64,480,000","59,972,000","57,250,000","45,657,000","58,093,000","33,610,000","45,083,000","46,762,000","42,361,000","36,532,000","27,191,000","28,644,000","21,356,000","16,019,000","12,660,000","7,445,000","21,295,000","21,158,000","38,863,000","40,286,000","52,551,000","41,499,000","28,599,000","15,568,000","6,511,000","1,093,000"
	OperatingRevenue,"825,383,000","173,198,000","230,577,000","210,398,000","211,210,000","192,772,000","244,202,000","231,118,000","210,493,000","157,982,000","161,109,000","137,653,000","145,421,000","118,928,000","166,896,000","152,468,000","137,361,000","121,180,000","146,212,000","74,629,000","55,733,000","53,368,000","67,572,000","65,011,000","60,857,000","59,151,000","76,326,000","67,862,000","54,701,000","50,145,000","76,798,000","73,216,000","75,570,000","70,742,000","76,153,000","68,099,000","69,193,000","63,288,000","75,136,000","57,049,000","57,610,000","64,339,000","74,272,000","66,353,000","51,772,000","67,299,000","82,979,000","42,739,000","61,181,000","62,408,000","68,712,000","56,165,000","61,607,000","41,012,000","89,544,000","62,184,000","87,891,000","74,023,000","97,100,000","76,571,000","75,493,000","71,146,000","78,999,000","76,009,000","64,480,000","59,972,000","57,250,000","45,657,000","58,093,000","33,610,000","45,083,000","46,762,000","42,361,000","36,532,000","27,191,000","28,644,000","21,356,000","16,019,000","12,660,000","7,445,000","21,295,000","21,158,000","38,863,000","40,286,000","52,551,000","41,499,000","28,599,000","15,568,000","6,511,000","1,093,000"
CostOfRevenue,"403,154,000","95,143,000","145,219,000","90,070,000","82,783,000","82,225,000","68,293,000","107,807,000","98,176,000","76,412,000","60,164,000","58,776,000","64,748,000","62,339,000","71,182,000","70,234,000","62,250,000","65,907,000","69,413,000","20,082,000","19,331,000","19,620,000","22,178,000","21,425,000","20,629,000","20,748,000","24,025,000","22,150,000","20,287,000","20,915,000","25,006,000","25,314,000","28,282,000","24,319,000","27,767,000","25,835,000","25,185,000","25,486,000","39,533,000","24,607,000","24,815,000","22,585,000","26,928,000","24,137,000","21,836,000","40,674,000","30,296,000","18,961,000","22,668,000","24,230,000","23,333,000","20,915,000","21,315,000","17,797,000","49,628,000","22,996,000","29,785,000","27,895,000","39,617,000","31,166,000","33,124,000","25,661,000","28,451,000","26,183,000","23,186,000","23,234,000","20,870,000","23,483,000","21,055,000","12,112,000","13,757,000","10,469,000","13,941,000","12,400,000","12,639,000","11,047,000","8,793,000","5,430,000","-3,136,000","4,747,000","9,948,000","19,309,000","17,398,000","18,129,000","22,160,000","14,992,000","28,998,000","460,000","-2,824,000","-3,897,000"
GrossProfit,"422,229,000","78,055,000","85,358,000","120,328,000","128,427,000","110,547,000","175,909,000","123,311,000","112,317,000","81,570,000","100,945,000","78,877,000","80,673,000","56,589,000","95,714,000","82,234,000","75,111,000","55,273,000","76,799,000","54,547,000","36,402,000","33,748,000","45,394,000","43,586,000","40,228,000","38,403,000","52,301,000","45,712,000","34,414,000","29,230,000","51,792,000","47,902,000","47,288,000","46,423,000","48,386,000","42,264,000","44,008,000","37,802,000","35,603,000","32,442,000","32,795,000","41,754,000","47,344,000","42,216,000","29,936,000","26,625,000","52,683,000","23,778,000","38,513,000","38,178,000","45,379,000","35,250,000","40,292,000","23,215,000","39,916,000","39,188,000","58,106,000","46,128,000","57,483,000","45,405,000","42,369,000","45,485,000","50,548,000","49,826,000","41,294,000","36,738,000","36,380,000","22,174,000","37,038,000","21,498,000","31,326,000","36,293,000","28,420,000","24,132,000","14,552,000","17,597,000","12,563,000","10,589,000","15,796,000","2,698,000","11,347,000","1,849,000","21,465,000","22,157,000","30,391,000","26,507,000","-399,000","15,108,000","9,335,000","4,990,000"
OperatingExpense,"431,674,000","110,446,000","84,960,000","114,614,000","111,593,000","116,004,000","150,943,000","106,738,000","104,507,000","95,851,000","79,424,000","72,122,000","76,660,000","84,686,000","89,995,000","81,833,000","81,370,000","86,576,000","95,612,000","49,085,000","43,925,000","43,904,000","46,777,000","45,331,000","42,936,000","42,284,000","47,399,000","46,916,000","47,952,000","48,328,000","50,093,000","51,944,000","51,698,000","49,739,000","47,728,000","44,035,000","46,943,000","49,325,000","45,230,000","41,164,000","44,587,000","47,951,000","42,848,000","41,015,000","36,682,000","38,101,000","40,844,000","45,219,000","38,469,000","38,678,000","37,738,000","37,246,000","38,024,000","38,995,000","32,726,000","75,661,000","54,168,000","49,436,000","34,218,000","94,712,000","57,771,000","55,810,000","48,348,000","38,337,000","35,794,000","33,508,000","33,485,000","28,087,000","29,083,000","26,844,000","26,334,000","26,844,000","24,039,000","21,594,000","23,697,000","16,656,000","16,086,000","15,221,000","19,352,000","23,652,000","28,528,000","30,637,000","35,599,000","491,892,000","83,142,000","67,700,000","8,305,000","29,980,000","25,778,000","21,253,000"
	SellingGeneralAndAdministration,"201,650,000","50,481,000","55,293,000","48,261,000","47,615,000","52,771,000","38,712,000","57,625,000","52,711,000","53,556,000","43,820,000","37,900,000","41,359,000","48,753,000","53,589,000","47,430,000","45,766,000","47,527,000","55,202,000","28,287,000","23,861,000","23,695,000","26,941,000","27,101,000","25,479,000","24,966,000","28,133,000","27,581,000","27,984,000","28,989,000","31,283,000","31,251,000","30,777,000","30,767,000","30,255,000","27,469,000","28,924,000","31,824,000","28,983,000","25,552,000","27,492,000","29,564,000","25,464,000","24,784,000","21,495,000","22,493,000","24,330,000","28,993,000","23,363,000","23,738,000","23,869,000","23,105,000","22,530,000","22,642,000","36,046,000","38,676,000","32,141,000","28,938,000","32,504,000","33,673,000","35,421,000","37,112,000","32,043,000","25,172,000","22,894,000","20,617,000","21,002,000","16,300,000","17,985,000","15,827,000","16,385,000","17,268,000","14,516,000","12,066,000","13,843,000","8,401,000","7,570,000","7,248,000","25,691,000","7,965,000","15,920,000","15,616,000","21,461,000","55,059,000","27,741,000","26,574,000","16,102,000","14,578,000","12,044,000","11,050,000"
		GeneralAndAdministrativeExpense,"50,970,000","12,862,000","13,226,000","12,148,000","12,734,000","15,553,000","14,966,000","16,021,000","15,094,000","17,205,000","13,037,000","9,673,000","12,466,000","18,694,000","19,465,000","15,942,000","15,028,000","15,601,000","19,649,000","10,833,000","8,141,000","9,019,000","9,292,000","8,998,000","9,287,000","8,371,000","9,104,000","11,074,000","10,444,000","9,224,000","9,855,000","10,901,000","11,995,000","11,186,000","10,486,000","9,178,000","9,733,000","10,710,000","8,981,000","7,939,000","9,351,000","8,979,000","8,431,000","10,133,000","8,197,000","8,196,000","11,119,000","17,157,000","10,971,000","10,144,000","10,958,000","11,578,000","10,186,000","10,495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"50,970,000","12,862,000","13,226,000","12,148,000","12,734,000","15,553,000","14,966,000","16,021,000","15,094,000","17,205,000","13,037,000","9,673,000","12,466,000","18,694,000","19,465,000","15,942,000","15,028,000","15,601,000","19,649,000","10,833,000","8,141,000","9,019,000","9,292,000","8,998,000","9,287,000","8,371,000","9,104,000","11,074,000","10,444,000","9,224,000","9,855,000","10,901,000","11,995,000","11,186,000","10,486,000","9,178,000","9,733,000","10,710,000","8,981,000","7,939,000","9,351,000","8,979,000","8,431,000","10,133,000","8,197,000","8,196,000","11,119,000","17,157,000","10,971,000","10,144,000","10,958,000","11,578,000","10,186,000","10,495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"150,680,000","37,619,000","42,067,000","36,113,000","34,881,000","37,218,000","23,746,000","41,604,000","37,617,000","36,351,000","30,783,000","28,227,000","28,893,000","30,059,000","34,124,000","31,488,000","30,738,000","31,926,000","35,553,000","17,454,000","15,720,000","14,676,000","17,649,000","18,103,000","16,192,000","16,595,000","19,029,000","16,507,000","17,540,000","19,765,000","21,428,000","20,350,000","18,782,000","19,581,000","19,769,000","18,291,000","19,191,000","21,114,000","20,002,000","17,613,000","18,141,000","20,585,000","17,033,000","14,651,000","13,298,000","14,297,000","13,211,000","11,836,000","12,392,000","13,594,000","12,911,000","11,527,000","12,344,000","12,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"200,228,000","52,690,000","51,609,000","49,132,000","46,797,000","47,410,000","51,321,000","49,113,000","51,796,000","42,295,000","35,604,000","34,222,000","35,301,000","35,933,000","36,406,000","34,403,000","35,604,000","39,049,000","40,410,000","20,798,000","20,064,000","20,209,000","19,836,000","18,230,000","17,457,000","17,318,000","19,266,000","19,335,000","19,968,000","19,339,000","18,810,000","20,693,000","20,921,000","18,972,000","17,473,000","16,566,000","18,019,000","17,501,000","16,247,000","15,612,000","17,095,000","18,387,000","17,384,000","16,231,000","15,187,000","15,608,000","16,514,000","16,226,000","15,106,000","14,940,000","13,869,000","14,141,000","15,501,000","16,353,000","15,780,000","17,885,000","18,397,000","20,498,000","17,042,000","21,039,000","22,350,000","18,698,000","16,305,000","13,165,000","12,900,000","12,891,000","12,483,000","11,787,000","11,098,000","11,017,000","9,348,000","8,975,000","8,923,000","8,928,000","8,259,000","7,984,000","8,245,000","7,702,000","8,783,000","9,685,000","12,225,000","14,615,000","15,642,000","18,746,000","16,697,000","13,919,000","8,199,000","7,032,000","6,355,000","4,844,000"
