name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,09/30/2015
		SellingAndMarketingExpense,"1,700,000","400,000","400,000","500,000","500,000","600,000","500,000","300,000","300,000","700,000","1,300,000","1,300,000","1,300,000","1,200,000","1,074,000","1,007,000","651,000","636,000","540,000","488,000","555,000","383,000",,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,"36,800,000","31,766,000","25,182,000","23,105,000","19,805,000","17,638,000","16,315,000",,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,"36,800,000","31,766,000","25,182,000","23,105,000","19,805,000","17,638,000","16,315,000",,,,,
	OtherTaxes,"14,500,000","3,600,000","3,600,000","3,500,000","3,800,000","3,900,000","4,000,000","3,900,000","4,000,000","4,500,000","4,500,000","4,800,000","5,000,000","4,900,000","4,909,000","4,681,000","3,890,000","3,694,000","3,200,000","2,963,000","2,611,000","2,281,000",,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,"51,494,000","40,465,000","34,563,000","31,067,000","35,132,000","28,967,000","23,224,000",,,,,
OperatingIncome,"106,600,000","15,600,000","14,900,000","35,100,000","40,800,000","5,000,000","3,100,000","30,100,000","15,800,000","4,400,000","3,500,000","-3,900,000","4,000,000","300,000","1,330,000","13,619,000","12,260,000","8,042,000","-1,370,000","6,138,000","5,527,000","-604,000","-2,476,000","-2,858,000","-2,129,000","-2,528,000","-198,000"
NetNonOperatingInterestIncomeExpense,"-29,200,000","-7,000,000","-7,300,000","-7,200,000","-7,500,000","-11,000,000","-10,700,000","-11,000,000","-10,900,000","-11,700,000","-12,200,000","-14,500,000","-12,500,000","-12,500,000","-12,149,000","-11,669,000","-10,469,000","-9,895,000","-8,224,000","-8,548,000","-6,494,000","-9,775,000","191,000","99,000","106,000","112,000","134,000"
	InterestIncomeNonOperating,"300,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","300,000","300,000","300,000","200,000","200,000","110,000","170,000","601,000","442,000","268,000","76,000","50,000","4,000","191,000","99,000","106,000","112,000","134,000"
	InterestExpenseNonOperating,"29,500,000","7,100,000","7,400,000","7,300,000","7,600,000","11,100,000","10,800,000","11,100,000","11,000,000","12,000,000","12,200,000","12,800,000","12,700,000","12,700,000","12,259,000","11,839,000","11,070,000","10,337,000","8,492,000","8,624,000","6,544,000","5,896,000",,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"300,000","2,000,000",,,,,,,"0",,,"3,883,000",,,,,
OtherIncomeExpense,"29,100,000","7,800,000","6,900,000","1,700,000","12,700,000","-2,100,000","14,500,000","-1,400,000","-2,300,000","-13,900,000","-3,900,000","-312,700,000","1,400,000","1,000,000","-10,901,000","901,000","-2,852,000","674,000","-442,000","-402,000","-956,000","-137,000","0","0","0","0","134,000"
	GainOnSaleOfSecurity,"11,900,000","4,700,000","2,800,000","-3,400,000","7,800,000","-5,600,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"16,300,000","2,600,000","3,900,000","5,300,000","4,500,000","3,100,000","100,000","-2,000,000","-3,400,000","-12,700,000","-4,400,000","-312,700,000","700,000","400,000","-9,601,000","298,000","-3,752,000","-285,000","-935,000","-434,000","-1,063,000","-245,000",,,,,"134,000"
		RestructuringAndMergernAcquisition,"2,300,000","2,000,000","100,000","100,000","100,000","0","900,000","5,100,000","3,000,000","500,000","1,500,000","6,900,000","0","0","242,000","601,000","1,402,000","440,000","1,122,000","773,000","1,037,000","445,000",,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0","0","2,000,000","0","0","13,400,000","6,000,000","306,800,000","0",,"11,050,000","0","2,840,000",,"0","0",,,,,,,
		WriteOff,,,"0","0","0","0","2,000,000","0","0","13,400,000","6,000,000","306,800,000","0",,"11,050,000","0","2,840,000","0","0",,,"3,883,000",,,,,
		OtherSpecialCharges,,,,,,,,,,,"300,000","2,000,000",,,,,,,"0","-32,000","-107,000","3,883,000",,,,,"-134,000"
		GainOnSaleOfPPE,"18,600,000","4,600,000","4,000,000","5,400,000","4,600,000","3,100,000","3,000,000","3,100,000","-400,000","1,200,000","3,100,000","1,000,000","700,000","400,000","1,691,000","899,000","490,000","155,000","187,000","339,000","-26,000","200,000",,,,,
	OtherNonOperatingIncomeExpenses,"900,000","500,000","200,000","-200,000","400,000","400,000","14,400,000","600,000","1,100,000","-1,200,000","500,000",,"700,000","600,000","-1,300,000","603,000","900,000","959,000","493,000","32,000","107,000","108,000",,,,,
PretaxIncome,"106,500,000","16,400,000","14,500,000","29,600,000","46,000,000","-8,100,000","6,900,000","17,700,000","2,600,000","-21,200,000","-12,600,000","-331,100,000","-7,100,000","-11,200,000","-21,720,000","2,851,000","-1,061,000","-1,179,000","-10,036,000","-2,812,000","-1,923,000","-10,516,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
TaxProvision,"30,200,000","3,400,000","7,400,000","8,700,000","10,700,000","-800,000","-400,000","2,000,000","2,100,000","-3,900,000","5,800,000","-57,800,000","-700,000","-1,900,000","-1,664,000","670,000","-14,546,000","-382,000","-48,834,000","-2,862,000","2,184,000","-2,770,000",,,,,
NetIncomeCommonStockholders,"70,800,000","11,700,000","5,800,000","19,500,000","33,700,000","-8,500,000","6,100,000","14,500,000","-800,000","-18,500,000","-19,700,000","-274,500,000","-7,700,000","-10,500,000","-21,295,000","942,000","12,246,000","-2,036,000","37,559,000","-1,175,000","-5,800,000","-8,552,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
	NetIncome,"76,300,000","13,000,000","7,100,000","20,900,000","35,300,000","-7,300,000","7,300,000","15,700,000","500,000","-17,300,000","-18,400,000","-273,300,000","-6,400,000","-9,300,000","-20,056,000","2,181,000","13,485,000","-797,000","38,798,000","50,000","-4,107,000","-7,746,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
		NetIncomeIncludingNoncontrollingInterests,"76,300,000","13,000,000","7,100,000","20,900,000","35,300,000","-7,300,000","7,300,000","15,700,000","500,000","-17,300,000","-18,400,000","-273,300,000","-6,400,000","-9,300,000","-20,056,000","2,181,000","13,485,000","-797,000","38,798,000","50,000","-4,107,000","-7,746,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
			NetIncomeContinuousOperations,"76,300,000","13,000,000","7,100,000","20,900,000","35,300,000","-7,300,000","7,300,000","15,700,000","500,000","-17,300,000","-18,400,000","-273,300,000","-6,400,000","-9,300,000","-20,056,000","2,181,000","13,485,000","-797,000","38,798,000","50,000","-4,107,000","-7,746,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
	PreferredStockDividends,"5,000,000","1,200,000","1,300,000","1,200,000","1,300,000","1,200,000","1,200,000","1,200,000","1,300,000","1,200,000","1,300,000","1,200,000","1,300,000","1,200,000","1,239,000","1,239,000","1,239,000","1,239,000","1,239,000","1,225,000","1,693,000","806,000",,,,,
	OtherunderPreferredStockDividend,"500,000","100,000","0","200,000","300,000",,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"0","0","-3,700,000","1,200,000",,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"70,800,000","11,700,000","2,100,000","20,700,000","33,700,000","-8,500,000","6,100,000","14,500,000","-800,000","-18,500,000","-19,700,000","-274,500,000","-7,700,000","-10,500,000","-21,295,000","942,000","12,246,000","-2,036,000","37,559,000","-1,175,000","-5,800,000","-8,552,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
BasicEPS,,"0.19","0.09","0.31","0.52","-0.13","0.09","0.22","-0.01","-0.29","-0.31","-4.25","-0.12","-0.16","-0.33","0.01","0.2","-0.04","0.82","-0.03","-0.15","-0.32",,"-0.42","-0.32","-0.4","-0.01"
DilutedEPS,,"0.18","0.09","0.3","0.49","-0.13","0.09","0.22","-0.01","-0.29","-0.31","-4.25","-0.12","-0.16","-0.33","0.01","0.2","-0.04","0.62","-0.03","-0.15","-0.32",,"-0.42","-0.32","-0.4","-0.01"
BasicAverageShares,,"62,891,317","62,489,277","62,583,115","64,842,620","65,100,000","65,023,174","64,823,973","64,173,164","64,598,025","64,589,075","64,583,275","64,523,163","64,469,642","65,337,726","65,289,320","60,558,956","54,315,736","45,906,251","39,359,523","37,945,310","26,931,186",,"6,603,000","6,395,000","6,110,000","5,713,000"
DilutedAverageShares,,"65,433,575","64,885,771","70,000,603","71,866,303","65,100,000","66,149,361","71,700,156","64,173,164","64,598,025","64,589,075","64,583,275","64,523,163","64,469,642","65,337,726","65,289,320","60,558,956","54,315,736","60,987,112","39,359,523","37,945,310","26,931,186",,"6,603,000","6,395,000","6,110,000","5,713,000"
TotalOperatingIncomeAsReported,"122,900,000","18,200,000","18,800,000","40,400,000","45,300,000","8,100,000","3,200,000","28,100,000","12,400,000","-8,300,000","-900,000","-316,600,000","4,700,000","700,000","-8,271,000","13,917,000","8,508,000","7,757,000","-2,305,000","5,704,000","4,464,000","-849,000","-2,476,000","-2,858,000","-2,129,000","-2,528,000","-198,000"
TotalExpenses,"1,537,300,000","405,400,000","379,400,000","389,500,000","363,200,000","328,900,000","332,500,000","345,700,000","335,900,000","386,600,000","399,500,000","454,300,000","446,600,000","432,700,000","445,683,000","447,970,000","364,639,000","319,539,000","258,595,000","225,184,000","191,796,000","161,038,000","2,476,000","2,858,000","2,129,000","2,528,000","198,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"76,300,000","13,000,000","7,100,000","20,900,000","35,300,000","-7,300,000","7,300,000","15,700,000","500,000","-17,300,000","-18,400,000","-273,300,000","-6,400,000","-9,300,000","-20,056,000","2,181,000","13,485,000","-797,000","38,798,000","50,000","-4,107,000","-7,746,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
NormalizedIncome,"56,096,619.718","7,211,100","2,209,000","19,558,600","25,865,900","-5,047,500","7,227,000","17,474,000","2,982,000","-6,936,800","-15,188,000","-15,009,800","-7,030,700","-9,630,800","-11,190,546.225","1,953,030","16,223,960","-604,340","39,359,000","310,400","-3,469,200","-7,565,435","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
InterestIncome,"300,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","300,000","300,000","300,000","200,000","200,000","110,000","170,000","601,000","442,000","268,000","76,000","50,000","4,000","191,000","99,000","106,000","112,000","134,000"
InterestExpense,"29,500,000","7,100,000","7,400,000","7,300,000","7,600,000","11,100,000","10,800,000","11,100,000","11,000,000","12,000,000","12,200,000","12,800,000","12,700,000","12,700,000","12,259,000","11,839,000","11,070,000","10,337,000","8,492,000","8,624,000","6,544,000","5,896,000",,,,,
NetInterestIncome,"-29,200,000","-7,000,000","-7,300,000","-7,200,000","-7,500,000","-11,000,000","-10,700,000","-11,000,000","-10,900,000","-11,700,000","-12,200,000","-14,500,000","-12,500,000","-12,500,000","-12,149,000","-11,669,000","-10,469,000","-9,895,000","-8,224,000","-8,548,000","-6,494,000","-9,775,000","191,000","99,000","106,000","112,000","134,000"
EBIT,"136,000,000","23,500,000","21,900,000","36,900,000","53,600,000","3,000,000","17,700,000","28,800,000","13,600,000","-9,200,000","-400,000","-318,300,000","5,600,000","1,500,000","-9,461,000","14,690,000","10,009,000","9,158,000","-1,544,000","5,812,000","4,621,000","-4,620,000","-2,476,000","-2,858,000","-2,129,000","-2,528,000","-198,000"
EBITDA,"223,500,000"
ReconciledCostOfRevenue,"1,386,200,000","360,200,000","337,200,000","353,700,000","335,200,000","290,000,000","290,700,000","311,700,000","297,900,000","345,200,000","359,900,000","412,400,000","409,700,000","397,000,000","408,221,000","412,549,000","335,786,000","293,189,000","236,541,000","206,224,000","175,017,000","146,469,000",,,,,"0"
ReconciledDepreciation,"87,500,000","21,600,000","21,400,000","22,300,000","22,200,000","22,200,000","26,900,000","22,300,000","22,800,000","26,300,000","27,000,000","38,300,000","39,700,000","41,500,000","37,334,000","36,800,000","31,766,000","25,182,000","23,105,000","19,805,000","17,638,000","16,315,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"76,300,000","13,000,000","7,100,000","20,900,000","35,300,000","-7,300,000","7,300,000","15,700,000","500,000","-17,300,000","-18,400,000","-273,300,000","-6,400,000","-9,300,000","-20,056,000","2,181,000","13,485,000","-797,000","38,798,000","50,000","-4,107,000","-7,746,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000","-64,000"
TotalUnusualItemsExcludingGoodwill,"28,200,000","7,300,000","6,700,000","1,900,000","12,300,000","-2,500,000","100,000","-2,000,000","-3,400,000","-12,700,000","-4,400,000","-312,700,000","700,000","400,000","-9,601,000","298,000","-3,752,000","-285,000","-935,000","-434,000","-1,063,000","-245,000",,,,,"134,000"
TotalUnusualItems,"28,200,000","7,300,000","6,700,000","1,900,000","12,300,000","-2,500,000","100,000","-2,000,000","-3,400,000","-12,700,000","-4,400,000","-312,700,000","700,000","400,000","-9,601,000","298,000","-3,752,000","-285,000","-935,000","-434,000","-1,063,000","-245,000",,,,,"134,000"
NormalizedEBITDA,"195,300,000","37,800,000","36,600,000","57,300,000","63,500,000","27,700,000","44,500,000","53,100,000","39,800,000","29,800,000","31,000,000","32,700,000","44,600,000","42,600,000","37,474,000","51,192,000","45,527,000","34,625,000","22,496,000","26,051,000","23,322,000","11,940,000","-2,476,000","-2,858,000","-2,129,000","-2,528,000","-198,000"
TaxRateForCalcs,"0.284","0.207","0.27","0.294","0.233","0.099","0.27","0.113","0.27","0.184","0.27","0.174","0.099","0.173","0.077","0.235","0.27","0.324","0.4","0.4","0.4","0.263","0","0","0","0","0"
TaxEffectOfUnusualItems,"7,996,619.718","1,511,100","1,809,000","558,600","2,865,900","-247,500","27,000","-226,000","-918,000","-2,336,800","-1,188,000","-54,409,800","69,300","69,200","-735,546.225","70,030","-1,013,040","-92,340","-374,000","-173,600","-425,200","-64,435","0","0","0","0","0"
