name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"-32,000,000","-92,500,000","69,800,000","-34,700,000","25,400,000","26,300,000","173,600,000","96,500,000","115,600,000","-76,600,000","206,600,000","12,100,000","136,300,000","-132,400,000","131,500,000","-99,100,000","126,400,000","-61,300,000","153,200,000","-58,100,000","138,400,000","-30,800,000","153,100,000","70,400,000","151,700,000","-78,900,000","105,700,000","14,900,000","137,900,000","-43,000,000","199,900,000","49,100,000","121,700,000","-56,100,000","76,900,000","37,900,000","176,800,000","-89,300,000","82,991,000","-6,884,000","79,878,000","-64,345,000","117,927,000","-19,394,000","63,036,000","-82,755,000","60,204,000","-2,671,000","53,863,000","-43,530,000","97,536,000","28,870,000","83,282,000","-41,079,000","64,070,000","-10,747,000","73,957,000","-33,810,000","102,317,000","-12,693,000","57,180,000","-23,516,000","78,543,000","-3,727,000","50,519,000","-17,016,000","79,024,000","2,754,000","53,116,000","-15,243,000","56,661,000","11,643,000","46,363,000","-8,306,000","86,078,000","-12,818,000","35,160,000","-6,217,000","62,295,000","-15,252,000","42,765,000","-1,529,000","72,122,000","-20,554,000","11,323,000","-8,956,000","70,721,000","-11,992,000","20,370,000","-8,130,000","63,100,000","-18,200,000","-2,200,000","4,500,000","28,900,000","-21,400,000","-200,000","-11,800,000","49,100,000","-12,800,000","-6,600,000","-29,900,000","34,700,000","-11,500,000","-2,800,000","-5,500,000","34,800,000","-6,700,000","-19,800,000","-6,900,000","25,000,000","-5,100,000","-8,200,000","700,000","9,300,000","-800,000","-900,000","-1,600,000","39,800,000","-14,500,000","-7,200,000","-18,900,000","17,700,000","-3,700,000","1,600,000","-12,400,000","26,400,000","-8,800,000","-2,300,000","-4,800,000","24,000,000"
	CashFlowFromContinuingOperatingActivities,"-32,000,000","-92,500,000","69,800,000","-34,700,000","25,400,000","26,300,000","173,600,000","96,500,000","115,600,000","-76,600,000","206,600,000","12,100,000","136,300,000","-132,400,000","131,500,000","-99,100,000","126,400,000","-61,300,000","153,200,000","-58,100,000","138,400,000","-30,800,000","153,100,000","70,400,000","151,700,000","-78,900,000","105,700,000","14,900,000","137,900,000","-43,000,000","199,900,000","49,100,000","121,700,000","-56,100,000","76,900,000","37,900,000","176,800,000","-89,300,000","82,991,000","-6,884,000","79,878,000","-64,345,000","117,927,000","-19,394,000","63,036,000","-82,755,000","60,204,000","-2,671,000","53,863,000","-43,530,000","97,536,000","28,870,000","83,282,000","-41,079,000","64,070,000","-10,747,000","73,957,000","-33,810,000","102,317,000","-12,693,000","57,180,000","-23,516,000","78,543,000","-3,727,000","50,519,000","-17,016,000","79,024,000","2,754,000","53,116,000","-15,243,000","56,661,000","11,643,000","46,363,000","-8,306,000","86,078,000","-12,818,000","35,160,000","-6,217,000","62,295,000","-15,252,000","42,765,000","-1,529,000","72,122,000","-20,554,000","11,323,000","-8,956,000","70,721,000","-11,992,000","20,370,000","-8,130,000","63,100,000","-18,200,000","-2,200,000","4,500,000","28,900,000","-21,400,000","-200,000","-11,800,000","49,100,000","-12,800,000","-6,600,000","-29,900,000","34,700,000","-11,500,000","-2,800,000","-5,500,000","34,800,000","-6,700,000","-19,800,000","-6,900,000","25,000,000","-5,100,000","-8,200,000","700,000","9,300,000","-800,000","-900,000","-1,600,000","39,800,000","-14,500,000","-7,200,000","-18,900,000","17,700,000","-3,700,000","1,600,000","-12,400,000","26,400,000","-8,800,000","-2,300,000","-4,800,000","24,000,000"
		NetIncomeFromContinuingOperations,"37,000,000","8,400,000","-15,000,000","-800,000","44,400,000","38,400,000","-171,200,000","21,700,000","-1,900,000","12,800,000","-500,000","48,600,000","40,200,000","40,600,000","39,300,000","58,900,000","55,500,000","46,600,000","-60,800,000","22,800,000","20,500,000","16,800,000","-2,400,000","48,200,000","24,100,000","17,600,000","11,900,000","46,000,000","25,200,000","40,100,000","11,200,000","57,900,000","27,600,000","37,200,000","-1,300,000","54,400,000","18,100,000","29,800,000","-3,495,000","32,765,000",,,,,,"35,863,000","25,646,000","34,143,000","17,222,000","27,459,000","16,717,000","26,794,000","7,906,000","10,495,000","24,117,000","31,191,000","16,812,000","23,701,000","25,596,000","29,482,000","15,519,000","22,289,000","23,645,000","26,139,000","14,234,000","19,629,000","20,444,000","24,634,000","13,256,000","16,133,000","20,709,000","21,945,000","10,985,000","12,299,000","18,608,000","16,413,000","9,281,000","7,414,000","17,068,000","15,342,000","9,099,000","6,403,000","16,038,000","14,366,000","8,856,000","5,980,000","13,779,000","-15,479,000","7,595,000","4,795,000","20,000,000","11,500,000","-2,700,000","3,600,000","15,300,000","10,900,000","9,100,000","6,400,000","20,200,000","9,200,000","7,400,000","4,700,000","16,700,000","7,400,000","5,400,000","3,400,000","12,500,000","5,200,000","3,900,000","2,500,000","9,200,000","3,700,000","2,400,000","1,300,000","7,700,000","2,000,000","1,100,000","700,000","-600,000","-7,300,000","-1,700,000","-600,000","1,000,000","1,600,000","300,000","400,000","4,200,000","-10,400,000","200,000","300,000","3,900,000"
		OperatingGainsLosses,"18,600,000","2,300,000","3,700,000","9,100,000","3,500,000","3,500,000","7,400,000","2,100,000","2,400,000","2,100,000","1,400,000","1,400,000","1,400,000","1,400,000","8,400,000","-39,400,000","-18,200,000","1,200,000","3,500,000","-13,700,000","3,300,000","3,500,000","19,400,000","2,300,000","2,200,000","2,400,000","8,600,000","8,000,000","6,500,000","6,400,000","2,800,000","2,100,000","2,000,000","2,400,000","23,600,000","8,000,000","7,800,000","8,600,000","8,479,000","6,475,000","6,474,000","-20,183,000","4,401,000","4,039,000","4,314,000","-28,036,000","3,680,000","-2,427,000","6,495,000","5,256,000","6,592,000","5,107,000","2,996,000","11,425,000","-8,399,000","5,309,000","2,255,000","2,087,000","3,333,000","283,000","628,000","95,000","5,103,000","1,586,000","-1,178,000","-2,013,000","4,387,000","4,061,000","3,352,000","2,410,000","2,961,000","1,917,000","2,739,000","356,000","567,000","-1,396,000","244,000","-953,000",,,"3,477,000","-699,000",,,"-1,422,000","-1,289,000","-1,368,000",,,"578,000","3,800,000","-5,300,000","14,700,000","500,000","-1,600,000","-4,500,000","700,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"12,800,000","2,300,000","3,500,000","3,500,000","3,500,000","3,500,000","2,100,000","2,100,000","2,200,000","2,100,000","1,400,000","1,400,000","1,400,000","1,400,000","7,800,000","-39,000,000","-18,900,000","1,200,000","3,500,000","-6,700,000","3,300,000","3,500,000","2,000,000","2,300,000","2,200,000","2,400,000","8,600,000","6,400,000","6,500,000","6,400,000","1,500,000","2,100,000","2,000,000","2,400,000","10,500,000","8,000,000","7,800,000","8,600,000","8,479,000","6,475,000","6,474,000","-20,183,000","5,385,000","4,039,000","4,039,000","-27,761,000","5,011,000","3,758,000","3,759,000","3,758,000","4,506,000","2,966,000","2,526,000","1,179,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"34,500,000","8,500,000","10,100,000","8,700,000","7,200,000","7,200,000","9,000,000","8,400,000","7,600,000","7,800,000","9,400,000","8,300,000","7,800,000","7,200,000","8,900,000","7,500,000","7,300,000","7,800,000","9,200,000","9,800,000","9,000,000","9,200,000","13,500,000","9,700,000","10,500,000","9,800,000","15,900,000","11,100,000","10,800,000","10,900,000","16,200,000","12,100,000","12,400,000","12,600,000","19,200,000","11,400,000","11,400,000","14,200,000","16,197,000","3,835,000","3,868,000","3,751,000","4,494,000","3,858,000","3,762,000","3,793,000","4,332,000","4,015,000","3,993,000","3,861,000","4,610,000","5,736,000","2,993,000","4,282,000","6,708,000","4,960,000","4,402,000","4,626,000","8,589,000","4,782,000","4,468,000","4,952,000","6,321,000","4,875,000","4,753,000","4,673,000","6,475,000","4,545,000","4,578,000","4,442,000","5,550,000","4,594,000","4,250,000","4,677,000","5,618,000","3,832,000","4,248,000","4,249,000","4,461,000","4,128,000","4,239,000","4,032,000","4,741,000","4,277,000","4,301,000","4,302,000","9,932,000","1,487,000","3,547,000","2,729,000","10,300,000","1,200,000","2,300,000","1,100,000","10,300,000","1,100,000","1,000,000","600,000","6,200,000","1,700,000","1,100,000","200,000","6,600,000","700,000","-500,000","300,000","2,600,000","1,400,000","1,100,000","700,000","3,800,000","1,400,000","-200,000","700,000","1,600,000","1,200,000","1,200,000","1,200,000","1,200,000","2,100,000","600,000","1,300,000","1,700,000","1,400,000","800,000","1,100,000","1,500,000","1,400,000","1,200,000","1,000,000","1,900,000"
			DepreciationAndAmortization,"34,500,000","8,500,000","10,100,000","8,700,000","7,200,000","7,200,000","9,000,000","8,400,000","7,600,000","7,800,000","9,400,000","8,300,000","7,800,000","7,200,000","8,900,000","7,500,000","7,300,000","7,800,000","9,200,000","9,800,000","9,000,000","9,200,000","13,500,000","9,700,000","10,500,000","9,800,000","15,900,000","11,100,000","10,800,000","10,900,000","16,200,000","12,100,000","12,400,000","12,600,000","19,200,000","11,400,000","11,400,000","14,200,000","16,197,000","3,835,000","3,868,000","3,751,000","4,494,000","3,858,000","3,762,000","3,793,000","4,332,000","4,015,000","3,993,000","3,861,000","4,610,000","5,736,000","2,993,000","4,282,000","6,708,000","4,960,000","4,402,000","4,626,000","8,589,000","4,782,000","4,468,000","4,952,000","6,321,000","4,875,000","4,753,000","4,673,000","6,475,000","4,545,000","4,578,000","4,442,000","5,550,000","4,594,000","4,250,000","4,677,000","5,618,000","3,832,000","4,248,000","4,249,000","4,461,000","4,128,000","4,239,000","4,032,000","4,741,000","4,277,000","4,301,000","4,302,000","9,932,000","1,487,000","3,547,000","2,729,000","10,300,000","1,200,000","2,300,000","1,100,000","10,300,000","1,100,000","1,000,000","600,000","6,200,000","1,700,000","1,100,000","200,000","6,600,000","700,000","-500,000","300,000","2,600,000","1,400,000","1,100,000","700,000","3,800,000","1,400,000","-200,000","700,000","1,600,000","1,200,000","1,200,000","1,200,000","1,200,000","2,100,000","600,000","1,300,000","1,700,000","1,400,000","800,000","1,100,000","1,500,000","1,400,000","1,200,000","1,000,000","1,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,074,000","3,720,000","3,699,000","3,680,000","4,170,000","3,618,000","3,523,000","3,559,000","3,817,000","3,633,000","3,603,000","3,456,000","4,080,000","5,281,000","2,610,000","3,961,000","5,420,000","4,488,000","4,338,000","4,214,000","6,721,000","4,604,000","4,219,000","4,679,000","5,807,000","4,708,000","4,601,000","4,525,000","6,101,000","4,545,000","4,480,000","4,344,000","5,407,000","4,446,000","4,352,000","4,478,000","5,709,000","4,000,000","3,942,000","4,013,000","4,677,000","3,947,000","4,084,000","3,925,000","4,211,000","3,910,000","3,936,000","3,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,123,000","115,000","169,000","71,000","324,000","240,000","239,000","234,000","515,000","382,000","390,000","405,000","530,000","455,000","383,000","321,000","1,288,000","472,000","64,000","412,000","1,868,000","178,000","249,000","273,000","514,000","167,000","152,000","148,000","374,000","0","98,000","98,000","143,000","148,000","-102,000","199,000","-91,000","-168,000","306,000","236,000","-216,000","181,000","155,000","107,000","530,000","367,000","365,000","368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,123,000","115,000","169,000","71,000","324,000","240,000","239,000","234,000","515,000","382,000","390,000","405,000","530,000","455,000","383,000","321,000","1,288,000","472,000","64,000","412,000","1,868,000","178,000","249,000","273,000","514,000","167,000","152,000","148,000","374,000","0","98,000","98,000","143,000","148,000","-102,000","199,000","-91,000","-168,000","306,000","236,000","-216,000","181,000","155,000","107,000","530,000","367,000","365,000","368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
