name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
OperatingCashFlow,"971,000,000","171,000,000","57,000,000","301,000,000","442,000,000","331,000,000","215,000,000","447,000,000","392,000,000","60,000,000","140,000,000","388,000,000","313,000,000","344,000,000","160,000,000","354,000,000","268,000,000","551,000,000","-101,000,000","381,000,000","268,000,000","336,000,000"
	CashFlowFromContinuingOperatingActivities,"971,000,000","171,000,000","57,000,000","301,000,000","442,000,000","331,000,000","215,000,000","447,000,000","392,000,000","60,000,000","140,000,000","388,000,000","313,000,000","344,000,000","160,000,000","354,000,000","268,000,000","551,000,000","-101,000,000","381,000,000","268,000,000","336,000,000"
		NetIncomeFromContinuingOperations,"890,000,000","110,000,000","476,000,000","111,000,000","193,000,000","243,000,000","161,000,000","450,000,000","136,000,000","66,000,000","94,000,000","235,000,000","185,000,000","229,000,000","78,000,000","212,000,000","150,000,000","296,000,000","-98,000,000","185,000,000","132,000,000","210,000,000"
		OperatingGainsLosses,"-539,000,000","39,000,000","-593,000,000","20,000,000","-5,000,000","-7,000,000","-15,000,000","-293,000,000","-38,000,000","-4,000,000","-15,000,000","-32,000,000","-27,000,000","-22,000,000","40,000,000","-18,000,000","4,000,000","-121,000,000","16,000,000","-17,000,000","4,000,000","-21,000,000"
			GainLossOnSaleOfBusiness,"38,000,000","2,000,000","21,000,000","2,000,000","13,000,000","-2,000,000","25,000,000","1,000,000","21,000,000","8,000,000","22,000,000","-1,000,000","4,000,000","11,000,000","26,000,000","-1,000,000",,,"27,000,000","2,000,000",,
			GainLossOnInvestmentSecurities,"78,000,000","37,000,000","10,000,000","39,000,000","-8,000,000","12,000,000","-29,000,000","-38,000,000","-45,000,000","8,000,000","-24,000,000","-12,000,000","-17,000,000","-10,000,000",,,,,,,,
			EarningsLossesFromEquityInvestments,"-655,000,000","0","-624,000,000","-21,000,000","-10,000,000","-17,000,000","-11,000,000","-256,000,000","-14,000,000","-20,000,000","-13,000,000","-19,000,000","-14,000,000","-23,000,000","-13,000,000","-17,000,000","-12,000,000","-121,000,000","-11,000,000","-19,000,000","-14,000,000","-21,000,000"
		DepreciationAmortizationDepletion,"552,000,000","164,000,000","136,000,000","128,000,000","124,000,000","128,000,000","123,000,000","113,000,000","105,000,000","109,000,000","194,000,000","189,000,000","190,000,000","194,000,000","102,000,000","108,000,000","117,000,000","118,000,000","108,000,000","105,000,000","100,000,000","96,000,000"
			DepreciationAndAmortization,"552,000,000","164,000,000","136,000,000","128,000,000","124,000,000","128,000,000","123,000,000","113,000,000","105,000,000","109,000,000","194,000,000","189,000,000","190,000,000","194,000,000","102,000,000","108,000,000","117,000,000","118,000,000","108,000,000","105,000,000","100,000,000","96,000,000"
				Depreciation,,,,,,,,,,,"194,000,000","189,000,000","190,000,000","194,000,000",,,,,,,,
		DeferredTax,"146,000,000","1,000,000","143,000,000","-12,000,000","14,000,000","15,000,000","38,000,000","67,000,000","4,000,000","2,000,000","4,000,000","6,000,000","0","6,000,000","-13,000,000","4,000,000","19,000,000","23,000,000","67,000,000","0","-2,000,000","-1,000,000"
