name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
OperatingCashFlow,"1,396,240,000","342,092,000","429,630,000","328,119,000","296,399,000","105,624,000","256,860,000","201,613,000","114,339,000","218,132,000","241,981,000","203,156,000","259,928,000","118,502,000","179,452,000","229,659,000","171,383,000","140,135,000","144,793,000","128,482,000","107,149,000","134,966,000","137,792,000","158,139,000","138,597,000","118,276,000","193,503,000","235,341,000","265,586,000","283,922,000","381,453,000","359,969,000","415,425,000","299,728,000","337,645,000","404,514,000","314,063,000","282,292,000","268,383,000","243,298,000","222,235,000","188,053,000","270,785,000","119,774,000","213,288,000","156,685,000","78,737,000","148,210,000","116,258,000","153,892,000","83,054,000","111,291,000","116,586,000","125,175,000","110,120,000","252,006,000","173,636,000","142,459,000","156,810,000","191,661,000","156,246,000","126,075,000","150,151,000","101,197,000","87,110,000","129,242,000","107,233,000","116,570,000","93,445,000","92,131,000","80,030,000","57,313,000","59,901,000","39,918,000","53,405,000","60,150,000","48,510,000","42,254,000","35,557,000","30,082,000","34,278,000","41,792,000","15,623,000","38,995,000","24,294,000","48,580,000","36,536,000","33,186,000","8,153,000","14,392,000","14,600,000","5,900,000","12,200,000","8,100,000","8,900,000","9,100,000","10,100,000","17,300,000","8,900,000","10,500,000","9,100,000","14,600,000","7,100,000","6,600,000","7,200,000","3,300,000","5,900,000","3,900,000","3,800,000","4,100,000","7,100,000","6,000,000","3,800,000","3,400,000","5,100,000","6,800,000","3,800,000","4,000,000"
	CashFlowFromContinuingOperatingActivities,"1,396,240,000","342,092,000","429,630,000","328,119,000","296,399,000","105,624,000","256,860,000","201,613,000","114,339,000","218,132,000","241,981,000","203,156,000","259,928,000","118,502,000","179,452,000","229,659,000","171,383,000","140,135,000","144,793,000","128,482,000","107,149,000","134,966,000","137,792,000","158,139,000","138,597,000","118,276,000","193,503,000","235,341,000","265,586,000","283,922,000","381,453,000","359,969,000","415,425,000","299,728,000","337,645,000","404,514,000","314,063,000","282,292,000","268,383,000","243,298,000","222,235,000","188,053,000","270,785,000","119,774,000","213,288,000","156,685,000","78,737,000","148,210,000","116,258,000","153,892,000","83,054,000","111,291,000","116,586,000","125,175,000","110,120,000","252,006,000","173,636,000","142,459,000","156,810,000","191,661,000","156,246,000","126,075,000","150,151,000","101,197,000","87,110,000","129,242,000","107,233,000","116,570,000","93,445,000","92,131,000","80,030,000","57,313,000","59,901,000","39,918,000","53,405,000","60,150,000","48,510,000","42,254,000","35,557,000","30,082,000","34,278,000","41,792,000","15,623,000","38,995,000","24,294,000","48,580,000","36,536,000","33,186,000","8,153,000","14,392,000","14,600,000","5,900,000","12,200,000","8,100,000","8,900,000","9,100,000","10,100,000","17,300,000","8,900,000","10,500,000","9,100,000","14,600,000","7,100,000","6,600,000","7,200,000","3,300,000","5,900,000","3,900,000","3,800,000","4,100,000","7,100,000","6,000,000","3,800,000","3,400,000","5,100,000","6,800,000","3,800,000","4,000,000"
		NetIncomeFromContinuingOperations,"336,262,000","48,764,000","424,900,000","85,593,000","-222,995,000","-251,269,000","-165,175,000","-98,292,000","-89,252,000","-411,895,000","-102,055,000","42,234,000","50,388,000","-177,568,000","309,732,000","-135,923,000","17,197,000","317,401,000","-26,258,000","-89,112,000","-119,907,000","74,434,000","-200,946,000","-40,907,000","-168,681,000","-347,210,000","-340,258,000","3,114,000","-57,508,000","-53,058,000","331,726,000","208,938,000","59,780,000","65,607,000","6,996,000","70,690,000","76,522,000","16,727,000","-67,138,000","-38,336,000","24,889,000","26,336,000",,"230,097,000","124,533,000","-18,503,000","37,139,000","15,452,000","18,068,000","126,178,000","990,000","-4,415,000","-8,322,000","-87,623,000","-126,040,000","88,047,000","33,550,000","95,996,000","32,874,000","57,653,000","59,235,000","39,950,000","43,532,000","55,877,000","40,080,000","50,526,000","51,238,000","27,334,000","38,261,000","35,103,000","26,629,000","22,565,000","21,836,000","21,449,000","24,675,000","13,786,000","24,317,000","32,797,000","6,979,000","7,674,000","10,589,000","2,318,000","971,000","4,861,000","14,234,000","20,393,000","15,998,000","17,139,000","14,597,000","7,886,000","-4,700,000","2,800,000","1,600,000","400,000","-4,800,000","-7,700,000","2,000,000","1,700,000","1,600,000","4,000,000","5,900,000","11,600,000","4,400,000","3,100,000","2,400,000","500,000","100,000","100,000","200,000","1,300,000","-2,000,000","2,800,000","2,300,000","600,000","-500,000","1,700,000","1,200,000","1,000,000"
		OperatingGainsLosses,"977,630,000","418,521,000","-22,524,000","209,141,000","372,492,000","344,689,000","137,158,000","38,801,000","-60,172,000","-557,535,000","75,371,000","-94,552,000","-67,500,000","183,358,000","-389,105,000","213,017,000","36,183,000","-372,215,000","127,369,000","82,494,000","112,101,000","-152,215,000","170,336,000","-46,857,000","113,343,000","41,382,000","-73,277,000","-208,068,000","18,987,000","-106,738,000","-560,229,000","-169,655,000","126,908,000","94,704,000","20,767,000","35,964,000","-84,044,000","42,364,000","18,090,000","9,330,000","2,097,000","2,477,000","25,263,000","-190,728,000","-30,019,000","-24,915,000","-23,094,000","-4,222,000","-6,857,000","-120,815,000","-19,087,000","12,612,000","8,356,000","2,786,000","-20,054,000","-58,449,000","63,392,000","-32,347,000","-8,554,000","1,542,000","-8,405,000","14,409,000","24,266,000","-25,748,000","9,404,000","13,542,000","46,336,000","60,375,000","17,585,000","10,727,000","18,376,000","7,904,000","6,470,000","2,238,000","455,000","8,876,000","2,136,000","-4,002,000","9,682,000","-1,865,000","880,000","3,636,000","5,370,000","2,094,000","-28,000","6,156,000","-836,000","2,378,000","-257,000","2,094,000","13,200,000","1,600,000","300,000","600,000","7,500,000","15,500,000","4,100,000","1,700,000","6,700,000","2,000,000","-3,000,000","-9,900,000","-2,300,000","1,000,000","1,700,000","900,000","3,100,000","800,000","1,500,000","-200,000","5,900,000","200,000","400,000","700,000","5,300,000","300,000","400,000","800,000"
			GainLossOnSaleOfBusiness,,,,,,,"0","0","-91,000","0","-539,000","0","-262,000","-61,000","-1,261,000","-786,000","-39,501,000","-385,369,000","-537,000","1,895,000","167,133,000","-37,463,000","-33,661,000","-22,388,000","-50,046,000","69,021,000","-4,534,000","-2,415,000","-71,884,000","35,802,000",,,"-2,526,000","-2,958,000","-28,484,000","6,216,000",,,"-4,228,000",,"24,176,000","-1,462,000",,"-190,728,000","-30,019,000","-24,915,000",,,,"-120,978,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,"6,337,000","12,417,000","6,338,000","23,274,000","9,055,000","11,935,000","5,625,000","12,115,000","0","157,000","0","74,450,000","3,568,000","38,000","2,311,000","54,597,000","6,600,000","5,819,000","11,627,000","57,151,000","15,522,000",,,"37,646,000","3,818,000",,,"5,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"975,491,000","418,521,000","-22,524,000","209,146,000","370,348,000","344,689,000","152,693,000","63,871,000","167,200,000","-545,340,000","101,002,000","-100,889,000","-79,655,000","177,081,000","-411,136,000","178,026,000","63,749,000","7,529,000","115,778,000","80,599,000","-55,189,000","-114,774,000","129,547,000","-28,037,000","163,351,000","-14,228,000","-123,340,000","-212,253,000","80,929,000","-154,167,000","-616,734,000","-190,661,000","126,469,000","97,662,000","11,605,000","25,930,000","-82,979,000","42,364,000","-4,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"798,000","-22,079,000","3,939,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"766,907,000","159,481,000","200,011,000","202,701,000","204,714,000","166,960,000","188,934,000","181,708,000","180,856,000","233,489,000","228,597,000","211,125,000","206,330,000","177,746,000","181,970,000","201,105,000","151,765,000","130,473,000","131,393,000","134,599,000","153,232,000","137,812,000","171,552,000","193,966,000","211,020,000","214,207,000","240,025,000","243,879,000","219,704,000","217,401,000","219,277,000","183,259,000","187,781,000","177,215,000","202,640,000","195,792,000","225,731,000","198,709,000","204,267,000","192,432,000","161,608,000","169,570,000","167,298,000","123,067,000","115,382,000","105,356,000","94,806,000","83,800,000","79,770,000","77,765,000","75,140,000","66,958,000","70,391,000","91,712,000","95,260,000","72,362,000","76,354,000","70,354,000","64,919,000","59,061,000","54,657,000","48,959,000","44,404,000","39,817,000","35,910,000","34,391,000","31,825,000","36,952,000","33,907,000","30,074,000","26,489,000","24,435,000","20,673,000","20,626,000","20,709,000","20,765,000","21,601,000","18,885,000","15,263,000","12,836,000","13,279,000","13,054,000","13,470,000","13,704,000","12,884,000","11,288,000","13,324,000","9,627,000","8,321,000","8,857,000","6,600,000","5,300,000","5,300,000","5,400,000","7,400,000","5,600,000","6,500,000","5,400,000","6,300,000","4,100,000","4,000,000","4,000,000","3,600,000","3,200,000","3,000,000","2,900,000","3,000,000","2,200,000","2,400,000","2,600,000","2,400,000","2,700,000","2,700,000","2,300,000","1,800,000","2,500,000","2,700,000","1,800,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,362,000","76,354,000","70,354,000","64,919,000","59,061,000","54,657,000","48,959,000","44,404,000","39,817,000","35,910,000","34,391,000","31,825,000","36,952,000","33,907,000","30,074,000","26,489,000","24,435,000","20,673,000","20,626,000","20,709,000","20,765,000","21,601,000","18,885,000","15,263,000","12,836,000","13,279,000","13,054,000","13,470,000","13,704,000","12,884,000","11,288,000","13,324,000","9,627,000","8,321,000","8,857,000","6,600,000","5,300,000","5,300,000","5,400,000","7,400,000","5,600,000","6,500,000","5,400,000","6,300,000","4,100,000","4,000,000","4,000,000","3,600,000","3,200,000","3,000,000","2,900,000","3,000,000","2,200,000","2,400,000","2,600,000","2,400,000","2,700,000","2,700,000","2,300,000","1,800,000","2,500,000","2,700,000","1,800,000"
